Title,SJR,H index,Total Docs. (2009),Total Docs. (3years),Total Refs.,Est. value (USD) (2009),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Fish and Fisheries,2.622,140,27,67,2690,448343.0,362,0.0552486187845303,0.0746268656716417,65,4.71,99.63,25,Wiley-Blackwell Publishing Ltd
Genes Chromosomes and Cancer,2.621,134,98,351,4188,2291646.0,1489,0.0604432505036937,0.0997150997150997,335,4.15,42.73,37,Wiley-Liss Inc.
Metabolic Engineering,2.621,156,45,137,1885,825500.0,768,0.1002604166666666,0.0437956204379562,136,5.51,41.89,27,Academic Press Inc.
Biology of the Cell,2.619,96,54,181,3294,1262491.0,694,0.0072046109510086,0.1602209944751381,180,3.97,61.0,45,Wiley-Blackwell
Tectonics,2.615,166,65,255,5345,1597180.0,888,0.0743243243243243,0.1686274509803921,241,3.6,82.23,44,John Wiley and Sons Inc
PLoS ONE,2.614,467,4224,4038,195493,31193995.0,19068,0.0550136354101111,0.1188707280832095,4038,4.69,46.28,20,Public Library of Science
Environmental Health Perspectives,2.613,340,453,1420,15444,9729537.0,7198,0.0751597666018338,0.3084507042253521,1061,4.76,34.09,54,"Public Health Services, US Dept of Health and Human Services"
Demography,2.612,158,44,131,2034,854391.0,483,0.0269151138716356,0.1450381679389313,130,3.0,46.23,61,Duke University Press
Journal of Physical Oceanography,2.61,172,197,498,7442,3436747.0,1308,0.2255351681957186,0.2289156626506024,489,2.41,37.78,57,American Meteorological Society
Journal of Hydrometeorology,2.605,154,102,270,4364,1760390.0,871,0.1492537313432835,0.2148148148148148,266,2.99,42.78,26,American Meteorological Society
Astroparticle Physics,2.585,124,86,282,3095,1766187.0,1455,0.0646048109965635,0.1702127659574468,281,5.47,35.99,34,Elsevier B.V.
Systems and Control Letters,2.585,154,123,358,2457,2280146.0,1084,0.0396678966789667,0.2960893854748603,355,2.64,19.98,45,Elsevier B.V.
Diversity and Distributions,2.582,147,106,282,6010,1746139.0,1325,0.0694339622641509,0.1134751773049645,281,4.66,56.7,28,Wiley-Blackwell Publishing Ltd
Biochimica et Biophysica Acta - Molecular and Cell Biology of Lipids,2.581,186,143,379,9739,2596194.0,1929,0.0388802488335925,0.1266490765171504,368,4.7,68.1,28,Elsevier B.V.
Basic Research in Cardiology,2.578,113,74,179,3728,1169539.0,993,0.2366565961732125,0.0949720670391061,167,6.03,50.38,53,Springer Science and Business Media Deutschland GmbH
Biostatistics,2.578,96,65,156,1560,1080558.0,552,0.0307971014492753,0.25,155,3.79,24.0,23,Oxford University Press
Molecular and Cellular Neuroscience,2.577,151,137,495,7620,3272151.0,1982,0.0252270433905146,0.0787878787878787,493,3.81,55.62,36,Academic Press Inc.
Climate of the Past,2.575,102,55,101,3832,557138.0,384,0.1432291666666666,0.1485148514851485,101,4.0,69.67,21,Copernicus Publications
Journal of Biogeography,2.57,183,208,566,12889,3652276.0,2486,0.1025744167337087,0.107773851590106,529,3.85,61.97,49,Wiley-Blackwell Publishing Ltd
Scripta Materialia,2.569,240,578,1840,12384,11299578.0,6240,0.0682692307692307,0.1777173913043478,1809,3.22,21.43,30,Acta Materialia Inc
International Journal of Legal Medicine,2.566,98,84,239,2294,1499674.0,786,0.2875318066157761,0.1297071129707113,232,3.39,27.31,36,Springer Verlag
Schizophrenia Research,2.563,204,342,1068,14238,6994646.0,4705,0.1209351753453772,0.1395131086142322,923,4.29,41.63,38,Elsevier B.V.
Journal of Cellular Physiology,2.56,212,347,1108,17703,6936589.0,5481,0.027367268746579,0.0938628158844765,1104,4.98,51.02,77,Wiley-Liss Inc.
Monthly Weather Review,2.558,214,261,763,9972,4982732.0,1944,0.2592592592592592,0.2254259501965924,749,2.31,38.21,51,American Meteorological Society
Experimental Cell Research,2.557,210,319,1044,16519,7002515.0,4266,0.0236755743084857,0.0871647509578544,1041,3.81,51.78,76,Elsevier Inc.
Journal of Retailing,2.552,168,45,95,2845,642552.0,570,0.4578947368421052,0.0,95,5.65,63.22,33,Elsevier B.V.
Journal of Experimental Social Psychology,2.55,180,204,361,7163,2533344.0,1077,0.085422469823584,0.1717451523545706,357,2.52,35.11,61,Academic Press Inc.
Tourism Management,2.55,278,91,346,5428,1979029.0,1571,0.0795671546785486,0.1329479768786127,344,4.06,59.65,44,Elsevier Ltd
American Journal of Public Health,2.548,321,480,1163,15020,7921777.0,4603,0.0436671735824462,0.2691315563198624,922,3.63,31.29,70,American Public Health Association Inc.
"Bipolar Disorders, Supplement",2.547,24,0,5,0,123973.0,25,0.0,0.2,4,5.0,0.0,3,Munksgaard Denmark
Mutation Research - Reviews in Mutation Research,2.545,143,34,88,4049,526042.0,661,0.0181543116490166,0.0795454545454545,83,7.63,119.09,33,Elsevier B.V.
Research in Higher Education,2.544,110,38,109,2089,644010.0,246,0.1544715447154471,0.1743119266055046,109,1.58,54.97,53,Springer Netherlands
Journal of Public Economics,2.543,184,103,345,3457,2259084.0,728,0.0563186813186813,0.3101449275362319,338,1.83,33.56,54,Elsevier B.V.
Future of Children,2.542,104,21,60,1798,373416.0,408,0.0122549019607843,0.0666666666666666,55,4.03,85.62,28,Princeton University
American Journal of Ophthalmology,2.539,221,389,1437,8184,9167882.0,4983,0.0712422235601043,0.2881002087682672,1127,3.58,21.04,108,Elsevier Inc.
Topics in Current Chemistry,2.537,116,45,152,5404,1358926.0,674,0.0014836795252225,0.2763157894736842,134,3.65,120.09,32,Springer Verlag
IEEE Transactions on Pattern Analysis and Machine Intelligence,2.536,435,188,568,7230,3804709.0,5785,0.0255834053586862,0.0862676056338028,552,9.49,38.46,48,IEEE Computer Society
Psychotherapy and Psychosomatics,2.534,123,67,199,2384,1266718.0,787,0.2033036848792884,0.1407035175879397,142,3.88,35.58,73,S. Karger AG
Journal of Materials Chemistry,2.533,349,1138,1906,54371,14425248.0,10196,0.0852295017653981,0.09601259181532,1891,4.97,47.78,22,Royal Society of Chemistry
Molecular Neurodegeneration,2.532,126,53,72,3586,412323.0,329,0.0425531914893617,0.25,72,4.25,67.66,20,BioMed Central Ltd
Neurobiology of Aging,2.53,220,213,606,10155,3896882.0,3278,0.0314215985356924,0.1023102310231023,584,5.06,47.68,46,Elsevier Inc.
Sleep,2.53,248,201,598,7968,3902589.0,3462,0.0808781051415366,0.1404682274247491,507,5.58,39.64,48,Oxford University Press
Soft Matter,2.527,211,612,599,28837,4733256.0,3133,0.1158633897223108,0.1318864774624374,585,4.88,47.12,21,Royal Society of Chemistry
American Journal of Gastroenterology,2.523,296,616,1704,14562,10870226.0,8110,0.056596794081381,0.3092723004694835,1204,4.13,23.64,80,Wolters Kluwer Health
Bone and Joint Journal,2.521,216,294,1001,8611,6279450.0,3231,0.1488703187867533,0.2207792207792207,907,3.04,29.29,13,British Editorial Society of Bone and Joint Surgery
Journal of Vascular Surgery,2.52,225,646,1731,12524,10955468.0,6068,0.1606789716545814,0.3593298671288272,1284,3.32,19.39,42,Elsevier Inc.
Journal of Human Evolution,2.515,145,112,371,8820,2166476.0,1212,0.1724422442244224,0.1698113207547169,365,2.84,78.75,54,Academic Press
Annals of Physics,2.51,118,117,360,5391,2239330.0,1036,0.0424710424710424,0.35,355,2.71,46.08,69,Academic Press Inc.
Clinical Pharmacology and Therapeutics,2.51,217,241,678,5775,4120295.0,4027,0.0451949341941892,0.1725663716814159,570,5.51,23.96,66,Wiley-Blackwell
Psychological Inquiry,2.508,105,35,113,1406,653339.0,192,0.0208333333333333,0.5929203539823009,34,1.68,40.17,34,Routledge
BMC Biochemistry,2.505,60,36,107,1491,632148.0,369,0.005420054200542,0.1308411214953271,107,3.07,41.42,20,BioMed Central Ltd
Nuclear Physics B,2.503,272,372,1053,18527,7907025.0,4339,0.1256049781055542,0.2288698955365622,1052,4.48,49.8,59,Elsevier B.V.
Environmental Microbiology,2.502,234,305,804,16144,5163120.0,4126,0.0877363063499757,0.085820895522388,799,5.02,52.93,28,Wiley-Blackwell Publishing Ltd
Journal of Fluid Mechanics,2.502,271,452,1433,16627,9074187.0,4386,0.1383948928408572,0.2260990928122819,1432,2.93,36.79,70,Cambridge University Press
Annals of Tourism Research,2.499,229,39,170,2068,1066248.0,609,0.077175697865353,0.1352941176470588,168,2.77,53.03,53,Elsevier Ltd
Journal of Leukocyte Biology,2.498,223,264,1021,14788,6102723.0,4935,0.0324214792299898,0.1165523996082272,985,4.6,56.02,42,Oxford University Press
Oikos,2.497,210,210,667,10642,4532240.0,2441,0.0659565751741089,0.1499250374812593,652,3.36,50.68,53,Wiley-Blackwell Publishing Ltd
Research Policy,2.489,301,137,334,8690,2240226.0,1628,0.1154791154791154,0.1287425149700598,324,3.73,63.43,55,Elsevier B.V.
Group and Organization Management,2.488,105,26,98,1644,562957.0,287,0.2020905923344947,0.2653061224489796,85,2.14,63.23,50,SAGE Publications Inc.
Retina,2.485,149,315,902,6330,5545360.0,2891,0.1525423728813559,0.4490022172949002,694,2.59,20.1,45,Lippincott Williams and Wilkins
Journal of Differential Geometry,2.474,85,59,129,1779,899848.0,165,0.0787878787878787,0.3953488372093023,129,1.18,30.15,59,"International Press of Boston, Inc."
Journal of Lipid Research,2.472,230,332,835,15619,5702361.0,4272,0.0730337078651685,0.0910179640718562,818,4.95,47.05,65,American Society for Biochemistry and Molecular Biology Inc.
Journal of Web Semantics,2.471,91,30,82,924,519966.0,745,0.0134228187919463,0.1341463414634146,73,9.6,30.8,23,Elsevier B.V.
Harvard Law Review,2.469,97,40,149,9116,810938.0,335,0.0208955223880597,0.4563758389261745,140,1.9,227.9,52,Harvard Law Review Association
Advances in Colloid and Interface Science,2.464,238,62,172,7239,1145212.0,1199,0.0191826522101751,0.1162790697674418,167,6.01,116.76,58,Elsevier B.V.
International Journal of Radiation Oncology Biology Physics,2.463,286,749,2236,19106,14470574.0,9744,0.1506568144499179,0.2043828264758497,1941,4.2,25.51,51,Elsevier Inc.
JAMA Pediatrics,2.463,231,225,635,5899,4052023.0,2566,0.0272798129384255,0.3070866141732283,468,3.8,26.22,13,American Medical Association
SIAM Journal on Computing,2.461,131,52,290,1558,1591285.0,766,0.0274151436031331,0.2793103448275862,285,2.31,29.96,42,Society for Industrial and Applied Mathematics Publications
Journal fur die Reine und Angewandte Mathematik,2.459,78,96,282,2410,1848035.0,337,0.0356083086053412,0.3936170212765957,282,1.01,25.1,194,Walter de Gruyter GmbH
Gondwana Research,2.458,184,97,268,7381,1508677.0,1099,0.3666969972702457,0.1902985074626865,245,4.38,76.09,29,Elsevier Inc.
Journal of Higher Education,2.458,110,25,85,1327,480723.0,240,0.0458333333333333,0.1764705882352941,85,2.2,53.08,31,Taylor and Francis Ltd.
Journal of Combinatorial Theory. Series B,2.457,71,65,210,1181,1265688.0,259,0.1196911196911196,0.4523809523809524,210,1.2,18.17,55,Academic Press Inc.
Journal of Neuropathology and Experimental Neurology,2.457,182,120,357,6210,2361865.0,1876,0.0399786780383795,0.1204481792717086,341,4.89,51.75,84,Oxford University Press
Renewable and Sustainable Energy Reviews,2.457,464,255,281,11486,2103784.0,1899,0.1042654028436018,0.1245551601423487,281,6.06,45.04,29,Elsevier Ltd
Endocrinology,2.456,289,639,2034,30424,13115873.0,10637,0.0623296042117138,0.0786627335299901,2031,5.03,47.61,109,Endocrine Society
American Journal of Cardiology,2.454,243,704,2518,14597,15970724.0,10868,0.0391056312108943,0.2057188244638602,2174,4.05,20.73,68,Elsevier Inc.
Biological Conservation,2.453,244,338,991,20045,6372945.0,4214,0.1245847176079734,0.077699293642785,972,3.57,59.3,58,Elsevier B.V.
Journal of Conflict Resolution,2.452,131,40,122,2455,800102.0,367,0.0762942779291553,0.2540983606557377,121,2.18,61.38,69,SAGE Publications Inc.
Precambrian Research,2.452,200,131,378,9674,2327158.0,1570,0.1668789808917197,0.1666666666666666,363,3.87,73.85,52,Elsevier B.V.
Current Opinion in Lipidology,2.447,138,102,328,3643,2049903.0,1315,0.0144486692015209,0.3871951219512195,208,4.2,35.72,36,Lippincott Williams and Wilkins
Journal of Molecular and Cellular Cardiology,2.446,182,214,618,10851,4017017.0,2845,0.0488576449912126,0.1359223300970873,539,4.78,50.71,56,Academic Press
Ecosystems,2.445,178,95,307,5935,1846768.0,1321,0.0552611657834973,0.1140065146579804,303,3.92,62.47,28,Springer
European Journal of Neuroscience,2.443,232,470,1975,25931,12349107.0,7736,0.0407187176835573,0.1129113924050632,1965,3.72,55.17,37,John Wiley and Sons Inc
American Journal of Physiology - Cell Physiology,2.442,207,308,1105,15390,6798685.0,4754,0.0397559949516196,0.1285067873303167,1060,4.09,49.97,49,American Physiological Society
Bulletin of the American Mathematical Society,2.442,69,24,63,1087,393611.0,193,0.0,0.4126984126984127,57,2.88,45.29,135,American Mathematical Society
Molecular Pharmacology,2.433,215,272,1166,11955,7431613.0,5739,0.0311901028053667,0.0831903945111492,1162,4.78,43.95,61,Elsevier Inc.
Cultural Anthropology,2.432,96,22,69,2000,398073.0,279,0.2724014336917563,0.072463768115942,67,4.16,90.91,39,John Wiley and Sons Inc
IEEE Journal of Solid-State Circuits,2.432,243,330,884,6771,6195876.0,4793,0.130815773002295,0.1346153846153846,848,5.04,20.52,60,Institute of Electrical and Electronics Engineers Inc.
Anesthesiology,2.429,277,534,1381,13387,9144164.0,4977,0.1010648985332529,0.3787110789283128,791,3.28,25.07,81,Lippincott Williams and Wilkins
DNA Research,2.429,116,30,95,1500,622832.0,405,0.0222222222222222,0.1894736842105263,92,4.49,50.0,32,Oxford University Press
Endocrine-Related Cancer,2.429,149,105,288,6021,1920664.0,1676,0.0226730310262529,0.0868055555555555,286,4.73,57.34,32,BioScientifica Ltd.
Mathematische Annalen,2.429,80,146,335,3529,2330876.0,390,0.0282051282051282,0.4537313432835821,335,1.16,24.17,153,Springer New York
Journal of Thrombosis and Haemostasis,2.425,217,424,1407,11954,8973114.0,6073,0.0792030298040507,0.2388059701492537,945,4.32,28.19,23,Elsevier B.V.
Antimicrobial Agents and Chemotherapy,2.424,299,875,2216,27072,15456503.0,12111,0.1254231690198992,0.1006317689530685,2096,5.22,30.94,62,American Society for Microbiology
Stanford Law Review,2.422,83,22,124,5796,646299.0,263,0.0152091254752851,0.3709677419354839,115,2.04,263.45,42,Stanford Law School
Carcinogenesis,2.421,227,303,956,15452,5946929.0,5174,0.0357557015848473,0.0564853556485355,944,5.23,51.0,46,Oxford University Press
Circulation: Cardiovascular Quality and Outcomes,2.421,118,105,24,2846,411470.0,82,0.4512195121951219,0.2083333333333333,20,3.42,27.1,18,Lippincott Williams and Wilkins Ltd.
Kidney International,2.42,330,543,2016,14492,12742375.0,9016,0.0519077196095829,0.277281746031746,1443,4.06,26.69,54,Elsevier B.V.
Journal of Urban Economics,2.419,139,48,198,1715,1110075.0,484,0.1033057851239669,0.2171717171717171,193,2.52,35.73,52,Academic Press Inc.
Medical Care,2.418,207,196,630,6101,4054314.0,2222,0.0459045904590459,0.1936507936507936,550,3.15,31.13,63,Lippincott Williams and Wilkins Ltd.
Journal des Mathematiques Pures et Appliquees,2.414,77,56,166,1523,1042399.0,290,0.0310344827586206,0.3012048192771084,166,1.69,27.2,29,Elsevier Masson s.r.l.
"Journal of Money, Credit and Banking",2.413,129,88,277,2585,1633308.0,506,0.0592885375494071,0.3682310469314079,274,1.54,29.38,30,Wiley-Blackwell
Genetic Epidemiology,2.407,108,91,215,2792,1523186.0,678,0.084070796460177,0.241860465116279,213,3.17,30.68,42,Wiley-Liss Inc.
Geophysics,2.405,220,264,823,7896,4369465.0,2908,0.1805364511691884,0.2417982989064398,791,3.36,29.91,90,Society of Exploration Geophysicists
Reviews in Endocrine and Metabolic Disorders,2.405,106,31,89,2494,534025.0,614,0.006514657980456,0.0449438202247191,88,6.26,80.45,26,Springer Netherlands
Science Education,2.403,142,44,146,2884,928870.0,460,0.0804347826086956,0.1506849315068493,142,2.99,65.55,96,Wiley-Liss Inc.
British Journal of Cancer,2.402,281,607,1800,20091,11541965.0,8959,0.031588346913718,0.1488888888888888,1677,4.49,33.1,79,Springer Nature
Expert Reviews in Molecular Medicine,2.397,95,38,101,5758,602147.0,568,0.0088028169014084,0.0495049504950495,100,5.46,151.53,29,Cambridge University Press
Journal of Travel Research,2.397,181,39,134,2108,831353.0,421,0.0736342042755344,0.1641791044776119,130,2.68,54.05,57,SAGE Publications Ltd
Annals of Oncology,2.396,311,622,1531,16803,9872283.0,7504,0.0445095948827292,0.2266492488569562,1264,5.27,27.01,36,Elsevier Ltd
SIAM Journal on Numerical Analysis,2.396,158,74,431,2245,2515776.0,947,0.0570221752903907,0.3016241299303944,431,1.98,30.34,50,Society for Industrial and Applied Mathematics Publications
Neuropsychology Review,2.395,116,41,73,3858,462348.0,418,0.0095693779904306,0.1780821917808219,65,5.53,94.1,35,Springer New York
Psychiatry Research - Neuroimaging,2.395,124,134,245,6684,1707315.0,1124,0.0622775800711743,0.0857142857142857,242,4.21,49.88,36,Elsevier Ireland Ltd
Chemistry - An Asian Journal,2.394,133,199,451,11820,2131472.0,1885,0.0190981432360742,0.1330376940133037,442,4.24,59.4,20,John Wiley and Sons Ltd
Journal of Computational Physics,2.394,306,488,1337,16445,8282612.0,4517,0.1680318795660836,0.1787584143605086,1331,3.0,33.7,60,Academic Press Inc.
Clinical Oral Implants Research,2.393,191,192,403,7109,2641800.0,1742,0.1940298507462686,0.1612903225806451,401,3.73,37.03,36,Blackwell Munksgaard
Journal of Mammary Gland Biology and Neoplasia,2.393,115,44,100,1570,691289.0,421,0.0641330166270783,0.12,90,3.96,35.68,30,Springer
Journal of Neurochemistry,2.39,267,637,2095,35260,13247226.0,9594,0.049718574108818,0.0935560859188544,2093,4.31,55.35,70,John Wiley and Sons Inc
Journal of Organizational Behavior,2.39,230,65,189,3828,1202018.0,666,0.084084084084084,0.1693121693121693,175,2.46,58.89,44,John Wiley and Sons Ltd
Biochimica et Biophysica Acta - Molecular Basis of Disease,2.388,193,139,346,12492,2295339.0,1735,0.0051873198847262,0.130057803468208,337,4.49,89.87,36,Elsevier B.V.
American Journal of Preventive Medicine,2.387,260,274,739,9475,4802114.0,3250,0.0621538461538461,0.2124492557510149,604,4.2,34.58,41,Elsevier Inc.
Journal of Product Innovation Management,2.386,180,50,123,2520,791631.0,428,0.0443925233644859,0.2520325203252032,101,2.46,50.4,42,Wiley-Blackwell Publishing Ltd
International Journal of Biochemistry and Cell Biology,2.384,211,308,686,18224,4791355.0,3406,0.017615971814445,0.1326530612244898,680,5.22,59.17,31,Elsevier Ltd
Transportation Research Part B: Methodological,2.383,183,65,178,2078,1109613.0,562,0.1103202846975089,0.1292134831460674,175,2.75,31.97,47,Elsevier Ltd
Journal of Acquired Immune Deficiency Syndromes (1999),2.382,176,354,1021,10586,6697667.0,4337,0.0714779801706248,0.1792360430950049,821,4.0,29.9,36,Wolters Kluwer Health
Journal of Experimental Botany,2.382,308,369,1132,21284,6918782.0,5761,0.0709946189897587,0.0892226148409894,1124,4.77,57.68,76,Oxford University Press
American Journal of Physiology - Endocrinology and Metabolism,2.381,231,316,1107,16321,6731345.0,5278,0.0547555892383478,0.1020776874435411,1080,4.74,51.65,46,American Physiological Society
Energy Economics,2.378,230,124,294,3787,1672073.0,932,0.1523605150214592,0.2210884353741496,286,3.17,30.54,47,Elsevier B.V.
Brookings Papers on Economic Activity,2.377,99,26,83,461,509921.0,128,0.015625,0.6506024096385542,64,1.43,17.73,31,Brookings Institution Press
Journal of Molecular Medicine,2.375,162,129,396,5819,2521373.0,1939,0.0108303249097472,0.1515151515151515,376,4.95,45.11,36,Springer Verlag
Health Technology Assessment,2.371,145,90,150,10788,1140591.0,1026,0.0838206627680311,0.06,150,6.56,119.87,32,NIHR Journals Library
Journal of Differential Equations,2.371,150,339,789,8496,5065203.0,1362,0.1174743024963289,0.3637515842839037,786,1.57,25.06,61,Academic Press Inc.
Algebra and Number Theory,2.37,34,38,53,928,266794.0,54,0.074074074074074,0.4150943396226415,53,1.02,24.42,19,Mathematical Sciences Publishers
International Journal of Cancer,2.37,268,768,2453,31951,15197333.0,12354,0.0364254492472073,0.1064003261312678,2318,5.07,41.6,60,John Wiley and Sons Inc
Psychophysiology,2.37,182,141,293,6832,1934476.0,1222,0.1121112929623567,0.1399317406143344,293,3.97,48.45,62,John Wiley and Sons Inc
Communications in Partial Differential Equations,2.369,95,69,246,1558,1582291.0,393,0.0305343511450381,0.4268292682926829,246,1.41,22.58,51,Taylor and Francis Ltd.
"Geochemistry, Geophysics, Geosystems",2.369,174,211,661,12972,4106577.0,1955,0.1304347826086956,0.2148260211800302,659,2.77,61.48,26,John Wiley and Sons Inc
Immunology and Cell Biology,2.369,123,100,289,4499,1746345.0,1035,0.0144927536231884,0.245674740484429,240,3.71,44.99,39,John Wiley &amp; Sons Inc.
Biochimica et Biophysica Acta - Bioenergetics,2.367,198,169,528,11817,3238150.0,2271,0.0871862615587846,0.1458333333333333,519,3.79,69.92,59,Elsevier B.V.
Evolution and Human Behavior,2.365,135,48,140,2251,836260.0,584,0.0924657534246575,0.1142857142857142,140,4.01,46.9,29,Elsevier Inc.
Cement and Concrete Research,2.361,315,142,580,4703,3659707.0,1769,0.1322781232334652,0.1724137931034483,567,3.11,33.12,55,Elsevier Ltd
Journal of School Psychology,2.357,119,19,109,1220,536169.0,378,0.0317460317460317,0.2385321100917431,92,3.0,64.21,62,Elsevier Ltd
American Journal of Respiratory Cell and Molecular Biology,2.356,182,171,560,8027,3453370.0,2534,0.0584056827150749,0.1089285714285714,518,4.41,46.94,37,American Thoracic Society
Environment International,2.356,274,172,399,8994,2638013.0,2066,0.0571151984511132,0.1077694235588972,392,5.33,52.29,50,Elsevier Ltd
Neurorehabilitation and Neural Repair,2.347,133,110,161,4481,1171041.0,978,0.2719836400817996,0.124223602484472,150,6.23,40.74,39,SAGE Publications Inc.
Journal of Service Research,2.346,156,28,78,1908,492456.0,411,0.0802919708029197,0.1282051282051282,76,3.3,68.14,28,SAGE Publications Inc.
Analytical Chemistry,2.343,380,1342,3685,52095,24586325.0,20748,0.125409678041257,0.1120759837177747,3615,5.38,38.82,79,American Chemical Society
Commentarii Mathematici Helvetici,2.343,47,36,107,835,692994.0,124,0.032258064516129,0.4859813084112149,107,0.94,23.19,94,European Mathematical Society Publishing House
Infection and Immunity,2.342,249,601,2141,29922,14615760.0,9827,0.1081713646077134,0.0630546473610462,2129,4.4,49.79,55,American Society for Microbiology
Limnology and Oceanography,2.342,230,216,747,10570,4522707.0,3098,0.0803744351194318,0.0870147255689424,734,3.67,48.94,70,Wiley-Blackwell
American Psychologist,2.34,283,110,329,3758,2157890.0,1435,0.0334494773519163,0.4893617021276595,278,3.47,34.16,70,American Psychological Association
Movement Disorders,2.339,238,508,1537,13094,9174266.0,5940,0.1308080808080808,0.2238126219908913,1293,3.66,25.78,40,John Wiley &amp; Sons Inc.
Arthroscopy - Journal of Arthroscopic and Related Surgery,2.333,197,244,877,5370,5332535.0,2642,0.2176381529144587,0.2736602052451539,754,2.78,22.01,41,W.B. Saunders
Climatic Change,2.333,228,233,473,10655,3145150.0,2070,0.0642512077294686,0.1479915433403805,431,4.16,45.73,49,Springer Science and Business Media B.V.
Biochemical Society Transactions,2.332,165,259,1004,11244,6337866.0,3879,0.0059293632379479,0.1633466135458167,1002,3.74,43.41,53,Portland Press Ltd
Critical Reviews in Oncology/Hematology,2.331,153,90,284,7962,1740147.0,1706,0.0175849941383352,0.0809859154929577,279,6.1,88.47,43,Elsevier Ireland Ltd
Magnetic Resonance in Medicine,2.331,257,378,1023,11011,7033780.0,3981,0.1873901029891987,0.1466275659824047,1022,3.6,29.13,42,John Wiley and Sons Inc
Current Cancer Drug Targets,2.329,106,75,194,9712,1252788.0,1092,0.0183150183150183,0.1030927835051546,185,5.45,129.49,25,Bentham Science Publishers
Osteoporosis International,2.329,201,260,634,8700,4558808.0,3377,0.0974237488895469,0.2034700315457413,576,5.5,33.46,36,Springer Science and Business Media Deutschland GmbH
Biochemistry,2.327,281,1284,4531,60001,29647694.0,15466,0.0969222811328074,0.1205032001765614,4529,3.33,46.73,64,American Chemical Society
Neurotherapeutics,2.326,143,75,198,6608,1245175.0,1183,0.0092983939137785,0.1363636363636363,183,6.32,88.11,19,Elsevier B.V.
Transportation Research Part A: Policy and Practice,2.325,182,67,228,2309,1292914.0,612,0.1241830065359477,0.2236842105263158,222,2.39,34.46,34,Elsevier Ltd
Virginia Law Review,2.324,64,41,119,11459,628566.0,209,0.0095693779904306,0.3781512605042016,119,1.76,279.49,43,University of Virginia
Applied Catalysis B: Environmental,2.323,353,455,972,19330,6477026.0,5850,0.1449572649572649,0.0648148148148148,967,5.62,42.48,34,Elsevier B.V.
BMC Developmental Biology,2.322,88,74,325,3739,1652183.0,1203,0.0199501246882793,0.1107692307692307,325,3.62,50.53,21,BioMed Central Ltd
Journal of Investigative Dermatology,2.321,240,410,1283,13679,8117705.0,5363,0.0755174342718627,0.2229150428682774,908,4.2,33.36,81,Elsevier B.V.
Plant Molecular Biology,2.321,203,152,512,9078,3321858.0,2187,0.0393232738911751,0.087890625,509,4.29,59.72,45,Springer Science and Business Media B.V.
Developmental Review,2.319,121,11,55,1874,294210.0,271,0.022140221402214,0.1272727272727272,53,4.45,170.36,45,Elsevier Inc.
Water Research,2.319,396,528,1435,19651,9521279.0,7233,0.0945665698880132,0.0989547038327526,1409,4.88,37.22,59,Elsevier Ltd
Journal of Hepatology,2.317,319,344,940,11585,6227823.0,5324,0.0469571750563486,0.1861702127659574,740,5.65,33.68,41,Elsevier B.V.
Statistical Science,2.317,125,49,159,1721,890133.0,331,0.0181268882175226,0.5220125786163522,108,1.84,35.12,39,Institute of Mathematical Statistics
Frontiers in Neural Circuits,2.313,87,20,11,1166,97489.0,44,0.0681818181818181,0.0909090909090909,11,4.0,58.3,18,Frontiers Media SA
Current Opinion in Neurology,2.312,140,110,338,5000,2137767.0,1811,0.0115958034235229,0.2426035502958579,299,5.2,45.45,33,Lippincott Williams and Wilkins
Molecular Phylogenetics and Evolution,2.312,183,303,1010,19842,5945297.0,4177,0.1192243236772803,0.100990099009901,998,3.8,65.49,34,Academic Press Inc.
Biometrics,2.309,154,143,450,3452,2760758.0,928,0.0829741379310344,0.3333333333333333,415,1.76,24.14,67,Oxford University Press
Plant and Cell Physiology,2.309,190,188,533,8464,3630988.0,2154,0.064066852367688,0.1088180112570356,528,3.86,45.02,67,Oxford University Press
Finance and Stochastics,2.308,56,23,71,786,483428.0,135,0.0518518518518518,0.352112676056338,70,1.74,34.17,22,Springer Verlag
Organizational Behavior and Human Decision Processes,2.305,187,57,137,3913,883473.0,498,0.0441767068273092,0.2116788321167883,135,2.76,68.65,41,Academic Press Inc.
Birth Defects Research Part C - Embryo Today: Reviews,2.304,87,27,80,3538,533377.0,388,0.0051546391752577,0.1625,80,4.3,131.04,14,Wiley-Liss Inc.
Modern Pathology,2.304,187,199,568,6903,3717003.0,2957,0.0334798782549881,0.1091549295774647,550,4.66,34.69,38,Elsevier B.V.
Obstetrics and Gynecology,2.304,268,523,1684,9630,10598435.0,5972,0.0540857334226389,0.3414489311163896,1242,3.33,18.41,73,Lippincott Williams and Wilkins
Journal of Quantitative Criminology,2.303,101,20,48,1181,335348.0,150,0.1133333333333333,0.1666666666666666,48,2.38,59.05,41,Springer New York
Biology Letters,2.302,140,244,579,4620,3091861.0,2232,0.0255376344086021,0.1347150259067357,548,3.71,18.93,21,The Royal Society
Molecular Pain,2.3,101,76,147,4235,859634.0,660,0.0818181818181818,0.1292517006802721,144,4.66,55.72,21,SAGE Publications Inc.
Current Opinion in Solid State and Materials Science,2.299,138,14,58,822,424571.0,239,0.00836820083682,0.3620689655172414,50,3.82,58.71,29,Elsevier Ltd
