Title,SJR,H index,Total Docs. (2018),Total Docs. (3years),Total Refs.,Est. value (USD) (2018),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
CIRP Annals,2.426,194,159,448,4810,2953046.0,2594,0.0794140323824209,0.1116071428571428,448,5.96,30.25,57,Elsevier Inc.
Clinical Epigenetics,2.426,86,159,387,7647,2200066.0,2409,0.0431714404317144,0.0645994832041343,375,5.8,48.09,16,BioMed Central Ltd
Monthly Notices of the Royal Astronomical Society,2.422,391,3577,9175,255144,60666601.0,47894,0.4172756503946214,0.1193460490463215,9173,5.14,71.33,57,Oxford University Press
European Journal of Nuclear Medicine and Molecular Imaging,2.421,192,284,839,9002,5596533.0,4614,0.0925444299956653,0.1895113230035756,705,5.32,31.7,28,Springer Verlag
Neuropathology and Applied Neurobiology,2.42,111,61,185,3209,1256765.0,853,0.0211019929660023,0.1945945945945946,148,4.72,52.61,51,Wiley-Blackwell Publishing Ltd
Auditing,2.417,104,42,109,3174,704290.0,451,0.1086474501108647,0.2018348623853211,101,2.76,75.57,30,American Accounting Association
JAMA Dermatology,2.416,198,368,1178,4601,7152288.0,3128,0.0521099744245524,0.4626485568760611,513,2.56,12.5,13,American Medical Association
International Journal of Obesity,2.415,258,241,796,10205,5197045.0,4052,0.0259131293188548,0.0917085427135678,760,4.38,42.34,49,Springer Nature
Journal of Hydrometeorology,2.413,154,114,513,6495,2984084.0,2340,0.0675213675213675,0.1052631578947368,506,4.27,56.97,26,American Meteorological Society
Psychonomic Bulletin and Review,2.413,187,203,585,11906,3830854.0,2199,0.0336516598453842,0.2136752136752136,582,3.73,58.65,32,Springer New York
Communications in Partial Differential Equations,2.411,95,59,210,1690,1398020.0,327,0.0275229357798165,0.3428571428571428,210,1.35,28.64,51,Taylor and Francis Ltd.
Journal of Controlled Release,2.411,327,492,1575,35740,10114305.0,12994,0.0510235493304602,0.0653968253968254,1500,7.96,72.64,42,Elsevier B.V.
Ecology,2.409,345,311,1002,15642,6819464.0,4552,0.0399824253075571,0.1067864271457085,956,3.88,50.3,52,Wiley-Blackwell
Ethics,2.409,93,23,149,1207,836445.0,226,0.0486725663716814,0.4429530201342282,112,1.94,52.48,50,University of Chicago Press
International Journal of Physical Distribution and Logistics Management,2.407,145,50,129,3702,808420.0,840,0.1428571428571428,0.1472868217054263,124,5.72,74.04,36,Emerald Group Publishing Ltd.
Alzheimer's Research and Therapy,2.404,111,123,234,6017,1689688.0,1495,0.0428093645484949,0.0982905982905982,233,6.21,48.92,16,BioMed Central Ltd
Journal of Biological Chemistry,2.403,567,1642,6536,86672,45169567.0,27494,0.0372081181348657,0.0999082007343941,6489,4.04,52.78,81,American Society for Biochemistry and Molecular Biology Inc.
Brain Stimulation,2.402,116,201,477,8288,3293410.0,2393,0.0961136648558295,0.1614255765199161,319,4.71,41.23,18,Elsevier Inc.
Socio-Economic Review,2.401,80,30,125,2077,742812.0,423,0.0425531914893617,0.216,105,2.98,69.23,21,Oxford University Press
Traffic,2.401,152,73,234,5758,1604521.0,949,0.0263435194942044,0.1666666666666666,228,3.86,78.88,25,Blackwell Munksgaard
Cell Communication and Signaling,2.4,98,97,127,5198,1151406.0,651,0.0061443932411674,0.0787401574803149,126,5.06,53.59,23,BioMed Central Ltd
IEEE Transactions on Industrial Electronics,2.4,361,901,2611,27553,16413726.0,26095,0.0935428242958421,0.0379165070854078,2599,9.0,30.58,51,IEEE Industrial Electronics Society
Frontiers in Synaptic Neuroscience,2.398,53,47,75,4047,577925.0,294,0.0238095238095238,0.1466666666666666,70,4.3,86.11,16,Frontiers Media SA
International Affairs,2.398,104,60,197,4237,1205665.0,870,0.1149425287356321,0.1878172588832487,195,4.56,70.62,40,Wiley-Blackwell
Nanoscale,2.396,303,2442,6512,128721,43183055.0,48770,0.053003895837605,0.0565110565110565,6500,7.1,52.71,17,Royal Society of Chemistry
SIAM Journal on Mathematical Analysis,2.396,102,202,459,6650,3134119.0,834,0.0491606714628297,0.3289760348583878,459,1.41,32.92,32,Society for Industrial and Applied Mathematics Publications
Journal of Management Information Systems,2.388,177,49,147,2965,965198.0,780,0.123076923076923,0.2176870748299319,129,4.23,60.51,38,M.E. Sharpe Inc.
Biochimica et Biophysica Acta - Gene Regulatory Mechanisms,2.387,149,100,400,7330,2714622.0,1969,0.0167597765363128,0.145,390,4.78,73.3,18,Elsevier B.V.
Journal of Bone and Mineral Research,2.386,276,264,765,10349,5302069.0,4505,0.0612652608213096,0.1241830065359477,690,5.55,39.2,40,Oxford University Press
R Journal,2.386,65,38,181,1043,876784.0,460,0.0130434782608695,0.4751381215469613,169,2.6,27.45,16,Technische Universitaet Wien
JAMA Ophthalmology,2.385,228,388,1197,5423,7424646.0,3310,0.0447129909365558,0.4636591478696741,646,2.73,13.98,13,American Medical Association
Gender and Society,2.384,132,32,105,1732,665967.0,467,0.0578158458244111,0.0952380952380952,105,4.01,54.13,39,SAGE Publications Inc.
Journal of Clinical Child and Adolescent Psychology,2.384,163,121,214,7781,1575926.0,1071,0.0634920634920634,0.116822429906542,211,4.39,64.31,27,Routledge
Molecular Cancer Research,2.381,156,176,423,7853,3001270.0,2043,0.0107684777288301,0.0756501182033096,422,4.61,44.62,24,American Association for Cancer Research Inc.
Paleoceanography and Paleoclimatology,2.38,149,90,278,8424,351579.0,955,0.1319371727748691,0.1330935251798561,273,3.07,93.6,8,John Wiley and Sons Inc
Developmental Psychology,2.379,256,187,512,12084,3761077.0,2275,0.043076923076923,0.11328125,512,3.68,64.62,57,American Psychological Association
Bayesian Analysis,2.378,69,46,146,1834,927068.0,273,0.0549450549450549,0.410958904109589,136,1.54,39.87,20,Carnegie Mellon University
Physiology,2.376,149,47,156,4467,1041979.0,798,0.0137844611528822,0.2628205128205128,126,5.11,95.04,22,American Physiological Society
Industrial Marketing Management,2.375,187,157,433,12489,2725608.0,2448,0.1723856209150326,0.1247113163972286,402,5.91,79.55,55,Elsevier Inc.
Gastric Cancer,2.374,106,113,370,3338,2193277.0,1889,0.0534674430915828,0.1486486486486486,349,5.38,29.54,26,Springer Japan
IEEE Communications Magazine,2.373,295,352,1103,4455,6882842.0,13025,0.0186564299424184,0.2021758839528558,933,11.39,12.66,47,Institute of Electrical and Electronics Engineers Inc.
Police Quarterly,2.372,69,21,56,1394,333318.0,180,0.0722222222222222,0.2142857142857142,56,3.63,66.38,28,SAGE Publications Inc.
Tectonics,2.371,166,216,431,22744,3001035.0,1887,0.1399046104928457,0.0881670533642691,417,4.0,105.3,44,John Wiley and Sons Inc
ChemSusChem,2.367,214,480,1502,28695,9498928.0,11492,0.0393317090149669,0.0878828229027962,1446,7.4,59.78,18,Wiley-VCH Verlag
Lab on a Chip,2.365,255,346,1336,19121,8560549.0,9380,0.0883795309168443,0.0785928143712574,1321,7.28,55.26,25,Royal Society of Chemistry
Statistics and Computing,2.361,89,75,261,2733,1579976.0,650,0.0338461538461538,0.2835249042145594,261,2.37,36.44,35,Springer Netherlands
Arthroscopy - Journal of Arthroscopic and Related Surgery,2.357,197,587,1223,13566,8078994.0,4144,0.2027027027027027,0.3237939493049877,804,2.97,23.11,41,W.B. Saunders
"Journal of Money, Credit and Banking",2.357,129,62,210,2676,1402915.0,414,0.0434782608695652,0.3952380952380952,209,1.97,43.16,30,Wiley-Blackwell
Progress in Oceanography,2.357,158,163,381,14119,2565218.0,1748,0.0497711670480549,0.1469816272965879,373,3.26,86.62,55,Elsevier Ltd
American Journal of Epidemiology,2.356,297,334,885,12451,6503984.0,3080,0.0363636363636363,0.2779661016949152,735,3.32,37.28,105,Oxford University Press
ImmunoTargets and Therapy,2.355,29,10,9,550,38988.0,78,0.0,0.2222222222222222,9,11.33,55.0,11,Dove Medical Press Ltd.
Organization Studies,2.355,187,74,229,5927,1527209.0,960,0.0552083333333333,0.1746724890829694,218,3.91,80.09,46,SAGE Publications Ltd
Blood Reviews,2.354,118,48,144,5427,876589.0,1028,0.0165369649805447,0.0416666666666666,144,6.82,113.06,39,Churchill Livingstone
IEEE Wireless Communications,2.352,198,125,344,1712,2182281.0,4217,0.0123310410244249,0.1075581395348837,322,12.48,13.7,24,Institute of Electrical and Electronics Engineers Inc.
Journal of Differential Equations,2.352,150,428,1379,12927,8328027.0,3078,0.0776478232618583,0.3154459753444525,1376,1.96,30.2,61,Academic Press Inc.
Neurobiology of Aging,2.352,220,331,1062,18314,7240636.0,5054,0.0482785912148793,0.0725047080979284,1049,4.47,55.33,46,Elsevier Inc.
CIS Iron and Steel Review,2.351,18,24,44,554,221042.0,101,0.1683168316831683,0.3409090909090909,44,2.49,23.08,11,Ore and Metals Publishing house
Hippocampus,2.351,174,71,373,5067,2340659.0,1385,0.0324909747292418,0.1126005361930295,352,3.29,71.37,35,Wiley-Liss Inc.
Advances in Calculus of Variations,2.35,27,22,60,524,365795.0,102,0.0392156862745098,0.3666666666666666,60,2.05,23.82,18,Walter de Gruyter GmbH
Journal of Adolescent Health,2.349,204,281,801,8474,5246764.0,3402,0.0485008818342151,0.2097378277153558,670,3.54,30.16,35,Elsevier Inc.
Epidemiology,2.348,203,162,532,4446,3489671.0,1688,0.0319905213270142,0.3045112781954887,334,3.05,27.44,36,Lippincott Williams and Wilkins Ltd.
Cortex,2.347,147,285,815,19431,5147387.0,3349,0.0525530008957897,0.1852760736196319,661,3.64,68.18,60,Masson SpA
Business and Society,2.346,106,45,112,4217,701398.0,544,0.09375,0.0982142857142857,107,5.34,93.71,64,SAGE Publications Ltd
Cytokine and Growth Factor Reviews,2.346,187,53,187,6809,1283935.0,1163,0.0120378331900257,0.1122994652406417,181,5.54,128.47,30,Elsevier Ltd
Translational Neurodegeneration,2.346,67,31,82,2197,506826.0,534,0.0112359550561797,0.1341463414634146,82,5.86,70.87,14,BioMed Central Ltd
Acta Psychiatrica Scandinavica,2.344,174,128,451,5487,2872555.0,1686,0.031435349940688,0.2660753880266075,314,3.78,42.87,97,John Wiley and Sons Inc
Clinical Oral Implants Research,2.344,191,177,685,7637,4304484.0,2772,0.1572871572871572,0.1153284671532846,681,3.74,43.15,36,Blackwell Munksgaard
Evolution,2.344,227,237,766,15388,5246638.0,2753,0.0791863421721758,0.1436031331592689,727,3.19,64.93,55,Oxford University Press
Biochimica et Biophysica Acta - Molecular and Cell Biology of Lipids,2.342,186,133,515,7819,3291710.0,2709,0.0280546327057954,0.0951456310679611,496,4.35,58.79,28,Elsevier B.V.
European Union Politics,2.341,79,30,95,1632,617047.0,285,0.1263157894736842,0.1684210526315789,93,2.8,54.4,26,SAGE Publications Ltd
Schizophrenia,2.341,44,24,88,1503,93469.0,381,0.0314960629921259,0.1931818181818181,76,3.7,62.63,11,Nature Publishing Group
Contributions to Mineralogy and Petrology,2.338,179,101,318,8143,2192545.0,1212,0.0792079207920792,0.1194968553459119,317,3.38,80.62,60,Springer Verlag
Autism,2.336,132,98,304,4876,1865265.0,1276,0.0799373040752351,0.1381578947368421,270,3.77,49.76,29,SAGE Publications Ltd
Contemporary Educational Psychology,2.336,138,61,179,4846,1031786.0,747,0.0763052208835341,0.1340782122905028,175,2.96,79.44,50,Academic Press Inc.
Rock Mechanics and Rock Engineering,2.334,153,244,735,10167,4296180.0,3750,0.1117333333333333,0.1265306122448979,720,4.74,41.67,43,Springer-Verlag Wien
International Journal of Coal Geology,2.333,182,210,519,14013,3332694.0,3172,0.1819041614123581,0.1156069364161849,512,5.81,66.73,46,Elsevier B.V.
Fertility and Sterility,2.332,252,440,1406,12879,9414746.0,7072,0.0865384615384615,0.1870554765291607,1197,4.82,29.27,76,Elsevier Inc.
Transactions of the Institute of British Geographers,2.332,134,48,142,3858,959786.0,599,0.0517529215358931,0.1478873239436619,139,4.27,80.38,50,Wiley-Blackwell Publishing Ltd
Regional Studies,2.327,148,138,411,7162,2508091.0,1611,0.0949720670391061,0.2116788321167883,393,3.2,51.9,59,Routledge
Retina,2.326,149,405,1323,10225,8145751.0,4284,0.119047619047619,0.3544973544973545,1026,2.74,25.25,45,Lippincott Williams and Wilkins
Journal of Carcinogenesis,2.324,45,6,10,223,102550.0,76,0.0,0.3,10,10.4,37.17,23,Wolters Kluwer Medknow Publications
Computers and Education,2.323,253,213,545,13775,3858252.0,4276,0.0727315247895229,0.0697247706422018,542,8.05,64.67,50,Elsevier Ltd
Proceedings of the London Mathematical Society,2.321,67,76,206,2789,1426972.0,330,0.0181818181818181,0.2912621359223301,206,1.32,36.7,148,John Wiley and Sons Ltd
Representation Theory,2.321,37,9,51,224,270279.0,60,0.0333333333333333,0.4705882352941176,51,1.31,24.89,29,American Mathematical Society
Information Systems Journal,2.319,114,52,89,4277,617346.0,620,0.0483870967741935,0.1573033707865168,71,5.52,82.25,35,Wiley-Blackwell Publishing Ltd
Nutrition Reviews,2.319,185,70,220,6291,1451437.0,1453,0.0110116999311768,0.1136363636363636,214,6.18,89.87,84,Oxford University Press
Journal of Clinical Microbiology,2.314,295,455,1697,12389,11531649.0,6964,0.077972429638139,0.1856216853270477,1499,4.25,27.23,51,American Society for Microbiology
RMD Open,2.314,67,109,269,4047,1101498.0,1099,0.0309372156505914,0.137546468401487,263,3.52,37.13,11,BMJ Publishing Group
Cell Death and Disease,2.31,181,1132,1491,56489,12596666.0,8663,0.0436338450883065,0.0885311871227364,1382,5.59,49.9,16,Springer Nature
Aging,2.307,132,351,628,13975,4219606.0,2745,0.0754098360655737,0.2484076433121019,458,4.48,39.81,17,Impact Journals LLC
Human Communication Research,2.307,112,20,85,1194,490935.0,340,0.0147058823529411,0.1647058823529411,85,4.09,59.7,51,Wiley-Blackwell
Journal of Theoretical Politics,2.307,55,22,85,672,477971.0,95,0.1157894736842105,0.388235294117647,81,0.98,30.55,37,SAGE Publications Ltd
Social Problems,2.307,117,24,94,1598,554247.0,322,0.015527950310559,0.2127659574468085,92,2.74,66.58,41,Oxford University Press
Biometrics,2.301,154,158,409,4104,2563270.0,666,0.0645645645645645,0.3838630806845965,401,1.41,25.97,67,Oxford University Press
Journal of Positive Behavior Interventions,2.301,74,24,68,777,427838.0,177,0.1299435028248587,0.2647058823529412,60,2.61,32.38,27,SAGE Publications Inc.
Technovation,2.3,173,35,123,2654,887760.0,819,0.0598290598290598,0.1219512195121951,115,5.88,75.83,45,Elsevier Ltd
Journal of Neuroinflammation,2.299,168,343,789,19476,5284424.0,4739,0.053175775480059,0.0684410646387832,787,5.82,56.78,22,BioMed Central Ltd
Annales de l'institut Henri Poincare (B) Probability and Statistics,2.298,56,83,228,2428,1438314.0,310,0.0419354838709677,0.3728070175438596,228,1.23,29.25,28,Institute of Mathematical Statistics
ACS Chemical Biology,2.296,142,389,1038,18073,7039958.0,4807,0.0359891824422716,0.0857418111753371,1029,4.45,46.46,20,American Chemical Society
Current Opinion in Pharmacology,2.296,153,117,327,6542,2171342.0,1784,0.0061659192825112,0.1620795107033639,297,5.03,55.91,25,Elsevier Ltd
IEEE Journal on Selected Areas in Communications,2.294,274,217,739,7883,4338883.0,8433,0.0226491165658721,0.0730717185385656,716,11.7,36.33,43,Institute of Electrical and Electronics Engineers Inc.
Surveys in Geophysics,2.294,106,50,114,3991,873628.0,638,0.0658307210031347,0.1140350877192982,109,5.8,79.82,40,Springer Netherlands
Harvard Educational Review,2.29,100,0,53,0,269579.0,244,0.0,0.2452830188679245,49,3.37,0.0,24,Harvard University
Behaviour Research and Therapy,2.288,222,116,405,6659,2562093.0,1941,0.0437918598660484,0.1135802469135802,400,4.51,57.41,63,Elsevier Ltd
Journal of Medicinal Chemistry,2.287,314,731,2124,41918,14166177.0,13528,0.0872264931992903,0.0588512241054613,2113,6.1,57.34,66,American Chemical Society
Public Administration,2.287,118,56,212,2886,1247509.0,713,0.0953716690042075,0.2594339622641509,211,2.53,51.54,103,Wiley-Blackwell Publishing Ltd
International Journal of Radiation Oncology Biology Physics,2.286,286,649,1710,15701,11596026.0,6891,0.0917138296328544,0.312280701754386,1174,3.97,24.19,51,Elsevier Inc.
Geochemical Perspectives,2.284,16,2,7,334,47173.0,43,0.0,0.1428571428571428,7,6.5,167.0,12,European Association of Geochemistry
Journal of Arthroplasty,2.282,171,740,1911,21762,12366731.0,7087,0.2381825878368844,0.1993720565149136,1759,3.56,29.41,40,Elsevier B.V.
Journal of Financial Econometrics,2.282,54,24,69,937,425525.0,128,0.03125,0.3768115942028985,62,1.05,39.04,21,Oxford University Press
Academic Medicine,2.28,199,521,1419,9553,9301215.0,3463,0.1498700548657233,0.4460887949260042,853,2.07,18.34,71,Lippincott Williams and Wilkins Ltd.
Journal of Topology,2.28,37,33,89,1223,681285.0,130,0.0461538461538461,0.3820224719101123,89,1.41,37.06,18,John Wiley and Sons Ltd
Protein and Cell,2.28,104,103,312,5758,1942693.0,1407,0.0120824449182658,0.2564102564102564,234,3.97,55.9,16,Oxford University Press
Diversity and Distributions,2.278,147,150,367,10834,2540924.0,1817,0.0533847000550357,0.0653950953678474,355,4.12,72.23,28,Wiley-Blackwell Publishing Ltd
Weather and Climate Extremes,2.276,68,33,91,1564,545132.0,547,0.0329067641681901,0.1868131868131868,85,4.6,47.39,13,Elsevier B.V.
IEEE Industrial Electronics Magazine,2.274,90,32,101,685,619772.0,900,0.0188888888888888,0.495049504950495,79,8.82,21.41,19,Institute of Electrical and Electronics Engineers Inc.
Journal of Seismic Exploration,2.274,29,33,82,1118,460234.0,305,0.1114754098360655,0.3536585365853658,82,5.18,33.88,33,Geophysical Press LTD.
ACM Transactions on Graphics,2.272,264,273,753,13590,4798306.0,6844,0.1968147282291057,0.0624169986719787,743,8.79,49.78,43,Association for Computing Machinery (ACM)
Clinical Chemistry,2.271,248,324,968,6280,6294629.0,3406,0.0443335290663534,0.4462809917355372,594,2.97,19.38,71,Oxford University Press
Nicotine and Tobacco Research,2.268,132,257,763,9783,4949957.0,2995,0.0974958263772955,0.1874180865006553,703,3.23,38.07,27,Oxford University Press
Genome Biology and Evolution,2.267,103,264,820,17998,5507497.0,3170,0.0564668769716088,0.1170731707317073,811,3.6,68.17,16,Oxford University Press
European Journal of International Relations,2.264,107,40,116,3449,795362.0,438,0.0525114155251141,0.1379310344827586,116,3.47,86.23,31,SAGE Publications Ltd
ILR Review,2.263,95,44,132,2138,806007.0,365,0.0383561643835616,0.25,128,2.48,48.59,34,SAGE Publications Ltd
Advanced Electronic Materials,2.26,107,235,610,12108,2662845.0,3414,0.0377855887521968,0.1245901639344262,564,5.76,51.52,11,John Wiley and Sons Inc
Environmental Microbiology,2.26,234,342,1177,22743,7095615.0,6092,0.0535128036769533,0.0960067969413763,1138,4.88,66.5,28,Wiley-Blackwell Publishing Ltd
Journal of Nuclear Medicine,2.26,247,404,1251,9901,7928060.0,6518,0.0819269714636391,0.2358113509192645,1097,5.19,24.51,66,Society of Nuclear Medicine Inc.
Journal of Pain,2.258,163,144,420,8632,2715740.0,2162,0.045790934320074,0.1119047619047619,404,4.68,59.94,26,Elsevier B.V.
Biochemical Society Transactions,2.257,165,172,551,15010,3822189.0,2364,0.0169204737732656,0.1252268602540834,551,4.49,87.27,53,Portland Press Ltd
Finance and Stochastics,2.254,56,31,94,1235,619745.0,179,0.1508379888268156,0.2659574468085106,93,1.86,39.84,22,Springer Verlag
Journal of Catalysis,2.254,283,390,986,21597,6665778.0,7725,0.0503559870550161,0.0395537525354969,982,7.81,55.38,64,Academic Press Inc.
Journal of Experimental Psychology: Learning Memory and Cognition,2.254,181,134,418,8055,2611964.0,1241,0.0604351329572925,0.1531100478468899,411,2.77,60.11,45,American Psychological Association
World Development,2.254,233,347,780,23367,5262013.0,3713,0.0845677349851871,0.123076923076923,776,4.49,67.34,53,Elsevier B.V.
OncoImmunology,2.253,124,375,1051,18457,6057050.0,5030,0.0753479125248508,0.1122740247383444,1035,4.96,49.22,14,Landes Bioscience
Critical Reviews in Plant Sciences,2.251,145,17,61,3978,384365.0,374,0.0213903743315508,0.1639344262295081,56,4.07,234.0,42,Taylor and Francis Ltd.
Annals of Applied Statistics,2.249,91,106,296,4736,1905171.0,666,0.0345345345345345,0.3682432432432432,288,1.69,44.68,17,Institute of Mathematical Statistics
Molecular Microbiology,2.249,277,222,884,14246,5905817.0,3260,0.0493865030674846,0.0995475113122171,862,3.56,64.17,39,John Wiley and Sons Inc
Drug Discovery Today,2.248,226,215,576,15826,3969283.0,4288,0.023320895522388,0.1163194444444444,545,7.07,73.61,30,Elsevier Ltd
International Journal of Press/Politics,2.248,87,25,72,1445,464902.0,267,0.0599250936329588,0.1388888888888889,69,3.61,57.8,19,SAGE Publications Inc.
Nutrition Research Reviews,2.248,105,21,47,3112,335111.0,305,0.0098360655737704,0.0425531914893617,47,5.65,148.19,37,Cambridge University Press
Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,2.245,64,128,157,7338,846883.0,583,0.0428816466552315,0.1783439490445859,125,3.71,57.33,10,Elsevier Inc.
European Journal of Preventive Cardiology,2.244,130,356,709,8781,4640134.0,3112,0.2747429305912596,0.2143864598025388,615,4.54,24.67,25,Oxford University Press
"Journal of Cachexia, Sarcopenia and Muscle",2.243,112,104,210,5907,1294307.0,1822,0.2618002195389681,0.0666666666666666,168,9.01,56.8,16,Wiley-Blackwell
Macromolecules,2.243,348,1026,2920,55164,19186827.0,17459,0.1366630391202245,0.0544520547945205,2912,6.06,53.77,58,American Chemical Society
Tunnelling and Underground Space Technology,2.243,155,377,594,13945,4227338.0,3020,0.2549668874172185,0.0858585858585858,590,4.79,36.99,40,Elsevier Ltd
Biological Conservation,2.242,244,433,1192,27757,7703038.0,5971,0.0705074526879919,0.1098993288590604,1096,4.39,64.1,58,Elsevier B.V.
Bulletin of the Geological Society of America,2.241,185,132,272,13290,2032251.0,1203,0.028262676641729,0.1139705882352941,267,4.18,100.68,130,Geological Society of America
Icarus,2.241,177,398,1293,24400,8194945.0,4927,0.218591434950274,0.1430781129156999,1277,3.84,61.31,64,Academic Press Inc.
Cancer Letters,2.24,230,506,1473,33041,9315145.0,9625,0.0269090909090909,0.0597420230821452,1451,6.31,65.3,51,Elsevier Ireland Ltd
Economic Geology,2.24,150,80,269,6277,1672340.0,1021,0.089128305582762,0.1412639405204461,266,3.18,78.46,120,"Society of Economic Geologists, Inc"
European Sociological Review,2.24,115,47,155,2421,1051777.0,556,0.0593525179856115,0.2258064516129032,154,3.29,51.51,41,Oxford University Press
Journal of Bone and Joint Surgery,2.239,315,421,1003,11876,8253228.0,4040,0.0705445544554455,0.2831505483549352,810,3.83,28.21,80,Lippincott Williams and Wilkins
Physics of the Dark Universe,2.239,58,62,106,3811,832627.0,641,0.0374414976599064,0.2169811320754717,106,5.76,61.47,14,Elsevier B.V.
Information Fusion,2.238,179,87,233,4992,1523415.0,2638,0.0648218347232752,0.0858369098712446,224,13.09,57.38,26,Elsevier B.V.
Metabolism: Clinical and Experimental,2.238,174,184,536,12951,3443272.0,3295,0.0619119878603945,0.1138059701492537,499,6.4,70.39,74,W.B. Saunders
Publications of the Astronomical Society of Australia,2.237,83,41,177,3685,974621.0,867,0.0507497116493656,0.2372881355932203,177,4.69,89.88,30,Cambridge University Press
Journal of Chemical Theory and Computation,2.236,235,583,1650,41767,11022457.0,9358,0.1508869416541996,0.0836363636363636,1648,5.22,71.64,21,American Chemical Society
Journal of Environmental Economics and Management,2.232,160,131,166,5940,1389173.0,684,0.0935672514619883,0.0783132530120482,165,4.23,45.34,52,Academic Press Inc.
"Work, Aging and Retirement",2.232,39,27,89,1901,104232.0,378,0.2777777777777778,0.1235955056179775,88,3.56,70.41,10,Oxford University Press
Cardiovascular Research,2.227,251,252,618,11194,4467461.0,3154,0.0808497146480659,0.1925566343042071,503,5.06,44.42,58,Oxford University Press
Creativity Studies,2.227,17,28,45,1007,295013.0,47,0.1489361702127659,0.4888888888888889,39,1.23,35.96,12,Vilnius Gediminas Technical University
Methods,2.225,176,220,817,13612,5028336.0,3292,0.0100243013365735,0.1872705018359853,762,3.72,61.87,36,Academic Press Inc.
DNA Repair,2.224,133,106,412,7283,2672341.0,1466,0.0607094133697135,0.1844660194174757,390,3.68,68.71,24,Elsevier B.V.
Journal of Experimental Psychology: Human Perception and Performance,2.223,167,145,458,8333,2939865.0,1361,0.0683321087435709,0.1877729257641921,454,3.03,57.47,51,American Psychological Association
Journal of Mathematical Psychology,2.221,83,42,171,2063,895095.0,510,0.092156862745098,0.2923976608187134,167,3.07,49.12,62,Academic Press Inc.
Cell Division,2.219,56,9,25,799,152383.0,123,0.0,0.24,23,3.79,88.78,20,BioMed Central Ltd
Clinical Psychology: Science and Practice,2.219,126,51,116,2269,705464.0,365,0.0246575342465753,0.3189655172413793,67,3.04,44.49,31,Wiley-Blackwell
Seminars in Oncology,2.219,149,39,260,2344,1526259.0,1050,0.0057142857142857,0.2807692307692307,222,3.43,60.1,52,W.B. Saunders
eNeuro,2.218,68,317,568,18755,2921342.0,1985,0.0196473551637279,0.176056338028169,548,3.4,59.16,12,Society for Neuroscience
Health Technology Assessment,2.218,145,73,284,10008,1667865.0,1429,0.0174947515745276,0.0880281690140845,284,4.11,137.1,32,NIHR Journals Library
British Journal of Mathematical and Statistical Psychology,2.214,66,25,66,1075,454877.0,133,0.1052631578947368,0.2424242424242424,65,1.91,43.0,61,Wiley-Blackwell
China Journal,2.214,60,13,41,644,248836.0,114,0.0701754385964912,0.3414634146341463,39,2.88,49.54,30,University of Chicago Press
Extremes,2.214,38,33,92,771,568813.0,172,0.0988372093023255,0.3260869565217391,91,1.72,23.36,22,Springer Netherlands
Perspectives on Politics,2.213,102,44,151,3208,974456.0,372,0.0564516129032258,0.423841059602649,137,2.36,72.91,23,Cambridge University Press
European Economic Review,2.21,154,128,410,5831,2512970.0,899,0.0355951056729699,0.2951219512195122,404,1.96,45.55,57,Elsevier B.V.
Social Cognitive and Affective Neuroscience,2.21,132,122,489,7838,3521600.0,2085,0.0398081534772182,0.0879345603271983,487,4.01,64.25,20,Oxford University Press
Engineering Geology,2.209,191,309,768,13793,4771258.0,3566,0.1449803701626472,0.12109375,753,4.29,44.64,61,Elsevier B.V.
Epigenetics,2.208,117,93,296,5131,2162643.0,1621,0.0351634793337446,0.0641891891891891,295,4.7,55.17,20,Taylor and Francis Ltd.
Clinical Research in Cardiology,2.206,87,156,391,5142,2590963.0,1475,0.2284745762711864,0.1867007672634271,314,4.01,32.96,21,Taylor and Francis Ltd.
Critical Studies in Education,2.206,52,21,77,1154,447119.0,207,0.0628019323671497,0.2207792207792207,72,1.57,54.95,18,Taylor and Francis Ltd.
European Journal of Operational Research,2.205,319,697,2066,33724,13233129.0,10001,0.1081891810818918,0.1413359148112294,2058,4.51,48.38,49,Elsevier B.V.
Earth System Dynamics,2.203,70,78,182,4532,1125963.0,809,0.0568603213844252,0.1648351648351648,182,4.36,58.1,16,Copernicus Publications
International Journal of Project Management,2.203,190,84,405,6706,2233872.0,2563,0.0991026141240733,0.0790123456790123,392,5.56,79.83,43,Elsevier B.V.
Journal of the Institute of Mathematics of Jussieu,2.203,37,35,72,1043,551818.0,83,0.0,0.4722222222222222,71,1.04,29.8,24,Cambridge University Press
FEBS Journal,2.202,239,304,940,20648,6337864.0,4154,0.0262397688974482,0.1734042553191489,888,4.31,67.92,21,John Wiley and Sons Inc
ACS Macro Letters,2.201,127,262,842,10545,5385202.0,5013,0.0490724117295032,0.0605700712589073,838,5.82,40.25,14,American Chemical Society
Governance,2.201,99,40,115,2364,750060.0,426,0.068075117370892,0.208695652173913,94,3.1,59.1,38,Wiley-Blackwell Publishing Ltd
Biochimica et Biophysica Acta - Bioenergetics,2.2,198,129,454,8173,3085612.0,2177,0.052365640790078,0.0991189427312775,446,4.55,63.36,59,Elsevier B.V.
