Title,SJR,H index,Total Docs. (2022),Total Docs. (3years),Total Refs.,Est. value (USD) (2022),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Acta Phytotaxonomica et Geobotanica,0.312,9,28,67,623,248980.0,36,0.1944444444444444,0.582089552238806,67,0.62,22.25,11,Japanese Society for Plant Systematics
Advances in Fuzzy Systems,0.312,28,14,55,555,314335.0,89,0.0112359550561797,0.3272727272727272,55,1.66,39.64,16,John Wiley and Sons Ltd
AJOG Global Reports,0.312,11,101,26,2668,271259.0,32,0.09375,0.4230769230769231,26,1.23,26.42,5,Elsevier Inc.
Al-Ihkam: Jurnal Hukum dan Pranata Sosial,0.312,12,27,53,1206,72515.0,71,0.2394366197183098,0.4716981132075472,53,1.62,44.67,7,Faculty of Shariah Institut Agama Islam Negeri Madura
Alpine Entomology,0.312,8,16,46,451,133947.0,33,0.1818181818181818,0.5652173913043478,46,0.66,28.19,8,Pensoft Publishers
AME Medical Journal,0.312,8,40,128,1585,107429.0,146,0.0,0.7265625,90,1.46,39.63,7,AME Publishing Company
American Economist,0.312,22,21,68,507,110904.0,49,0.1632653061224489,0.5441176470588235,66,0.69,24.14,66,SAGE Publications Inc.
Bordon,0.312,21,30,106,1359,492645.0,120,0.075,0.4811320754716981,106,1.1,45.3,14,Sociedad Espanola de Pedagogia
Canadian Journal of Dental Hygiene,0.312,12,20,59,699,221941.0,75,0.16,0.5254237288135594,48,1.37,34.95,10,Canadian Dental Hygienists Association
Cuadernos.info,0.312,18,48,97,2358,473729.0,100,0.1,0.5257731958762887,93,1.0,49.13,13,Pontificia Universidad Catolica de Chile
Environmental Health Engineering and Management,0.312,16,45,101,1882,208682.0,199,0.2562814070351759,0.2574257425742574,98,1.84,41.82,7,Kerman University of Medical Sciences
European Journal of Analytic Philosophy,0.312,7,16,42,619,88172.0,41,0.048780487804878,0.4047619047619047,41,1.19,38.69,6,"University of Rijeka, Faculty of Humanities and Social Sciences"
Indian Journal of Traditional Knowledge,0.312,45,103,355,3377,1462666.0,390,0.2307692307692307,0.4450704225352113,351,0.97,32.79,19,National Institute of Science Communication and Policy Research
International Arab Journal of Information Technology,0.312,38,106,332,3117,1481129.0,517,0.1663442940038684,0.3674698795180723,330,1.81,29.41,18,Zarqa University
International Journal of Learning and Intellectual Capital,0.312,29,41,66,2645,343197.0,151,0.4635761589403973,0.3939393939393939,60,2.26,64.51,21,Inderscience Enterprises Ltd
International Journal of Serious Games,0.312,14,29,84,1222,144751.0,145,0.0758620689655172,0.3928571428571428,71,1.6,42.14,6,Serious Games Society
Invertebrate Reproduction and Development,0.312,42,23,84,1055,382668.0,87,0.0229885057471264,0.4285714285714285,83,0.92,45.87,37,Taylor and Francis Ltd.
Iowa Law Review,0.312,44,53,171,10097,800949.0,139,0.0359712230215827,0.6140350877192983,171,0.88,190.51,41,University of Iowa
Jisuanji Yanjiu yu Fazhan/Computer Research and Development,0.312,47,190,625,8338,2673213.0,1064,0.1466165413533834,0.384,625,1.68,43.88,26,Science Press
Journal of Applied Botany and Food Quality,0.312,48,22,114,982,485907.0,199,0.0201005025125628,0.3245614035087719,113,1.38,44.64,21,Julius Kuhn-Institut Federal Research Center for Cultivated Plants
Journal of Constructivist Psychology,0.312,38,73,85,3962,510198.0,89,0.0898876404494382,0.5294117647058824,84,1.16,54.27,32,Taylor and Francis Ltd.
Journal of Facade Design and Engineering,0.312,15,18,45,727,264706.0,73,0.0684931506849315,0.3555555555555555,43,1.03,40.39,8,TU Delft Open
Journal of Green Building,0.312,32,49,138,2625,596317.0,229,0.0655021834061135,0.3768115942028985,138,1.61,53.57,20,College Publishing
"Journal of Infant, Child, and Adolescent Psychotherapy",0.312,20,37,98,1023,453176.0,87,0.2298850574712643,0.5102040816326531,94,0.75,27.65,21,Routledge
Journal of Micro and Nano-Manufacturing,0.312,21,15,133,553,500794.0,148,0.0337837837837837,0.4812030075187969,128,1.07,36.87,12,The American Society of Mechanical Engineers(ASME)
Journal of Modern Optics,0.312,104,124,561,4186,2658325.0,813,0.030750307503075,0.4224598930481283,558,1.48,33.76,40,Taylor and Francis Ltd.
Journal of Neutron Research,0.312,27,39,81,1181,373340.0,88,0.0568181818181818,0.5925925925925926,77,1.15,30.28,27,SAGE Publications Ltd
Journal of Nonlinear and Convex Analysis,0.312,39,124,548,3601,2371381.0,477,0.1111111111111111,0.698905109489051,545,1.01,29.04,15,Yokohama Publishers
Journal of Pharmacy and Pharmacognosy Research,0.312,21,91,170,3985,773203.0,314,0.0987261146496815,0.4,169,2.04,43.79,13,Asociacion Academica de Ciencias Farmaceuticas de Antofagasta (ASOCIFA)
Materials Research,0.312,75,215,713,8949,3360499.0,1142,0.0612959719789842,0.3211781206171108,711,1.59,41.62,21,Universidade Federal de Sao Carlos
New Zealand Journal of Forestry Science,0.312,38,27,41,1707,241406.0,59,0.135593220338983,0.3170731707317073,41,1.48,63.22,45,Scion Publishing
Performance Measurement and Metrics,0.312,27,5,42,165,188589.0,41,0.048780487804878,0.4523809523809524,41,0.91,33.0,26,Emerald Group Publishing Ltd.
Promet - Traffic and Transportation,0.312,27,71,206,2518,919365.0,251,0.0876494023904382,0.4223300970873786,201,1.08,35.46,25,Faculty of Transport and Traffic Engineering
Sabrao Journal of Breeding and Genetics,0.312,23,110,112,4904,661654.0,216,0.4166666666666667,0.2767857142857143,112,1.75,44.58,17,Society for the Advancement of Breeding Researches in Asia and Oceania (SABRAO)
Sensor Review,0.312,52,64,202,2649,891767.0,466,0.0450643776824034,0.3910891089108911,201,1.92,41.39,45,Emerald Group Publishing Ltd.
Soins Psychiatrie,0.312,11,64,189,755,817279.0,36,0.2777777777777778,0.9206349206349206,153,0.23,11.8,46,Elsevier Masson s.r.l.
South African Journal of Psychiatry,0.312,23,61,115,2275,546778.0,145,0.0620689655172413,0.4608695652173913,111,1.01,37.3,25,AOSIS (Pty) Ltd
South East Asia Research,0.312,29,27,80,1208,342079.0,78,0.0128205128205128,0.5,75,0.89,44.74,31,Taylor and Francis Ltd.
Veterinary Clinical Pathology,0.312,65,107,309,2076,1511374.0,298,0.0973154362416107,0.511326860841424,270,0.85,19.4,49,Wiley-Blackwell
Zeitschrift fur Sprachwissenschaft,0.312,23,16,37,718,156357.0,15,0.0,0.7027027027027027,36,0.37,44.88,43,De Gruyter Mouton
Advances in Science and Technology of Water Resources,0.311,18,106,259,2724,1208689.0,307,0.3973941368078176,0.4826254826254826,259,1.37,25.7,12,Editorial Board of Journal of Hohai University (Natural Sciences)
Constitutional Political Economy,0.311,34,23,62,1328,285623.0,54,0.0555555555555555,0.5161290322580645,61,1.02,57.74,36,Springer New York
"Drug, Healthcare and Patient Safety",0.311,32,19,72,689,287104.0,124,0.0,0.2916666666666667,72,1.79,36.26,17,Dove Medical Press Ltd
Ethnoarchaeology,0.311,12,6,23,526,115486.0,20,0.1,0.5652173913043478,21,0.5,87.67,12,Maney Publishing
Geojournal of Tourism and Geosites,0.311,29,198,438,9336,1949862.0,869,0.3555811277330264,0.2899543378995434,438,2.16,47.15,13,Editura Universitatii din Oradea
Hydrological Research Letters,0.311,16,14,49,341,191473.0,55,0.0909090909090909,0.3877551020408163,49,1.05,24.36,11,Japan Society of Hydrology and Water Resources
Indian Journal of Urology,0.311,45,81,248,1201,1099377.0,183,0.0382513661202185,0.6330645161290323,179,0.62,14.83,38,Wolters Kluwer Medknow Publications
Infectious Microbes and Diseases,0.311,14,31,72,1294,83208.0,113,0.0707964601769911,0.4444444444444444,61,1.31,41.74,7,Lippincott Williams and Wilkins
International Finance,0.311,44,20,64,990,286391.0,77,0.0259740259740259,0.40625,63,1.29,49.5,28,Wiley-Blackwell Publishing Ltd
International Journal of Game Theory,0.311,49,24,147,573,670716.0,86,0.0,0.6190476190476191,147,0.6,23.88,54,Springer Verlag
Iranian Journal of Immunology,0.311,28,45,105,1490,494789.0,146,0.0273972602739726,0.3714285714285714,101,1.01,33.11,19,Shiraz University of Medical Sciences
Journal of Community Archaeology and Heritage,0.311,17,23,76,780,369672.0,41,0.0975609756097561,0.7236842105263158,55,0.57,33.91,12,Taylor and Francis Ltd.
Journal of Competition Law and Economics,0.311,34,27,50,2349,269228.0,60,0.1,0.58,50,1.31,87.0,20,Oxford University Press
Journal of Philanthropy and Marketing,0.311,25,30,78,1784,80524.0,112,0.0803571428571428,0.3846153846153846,76,1.18,59.47,5,John Wiley and Sons Inc
Mass Spectrometry,0.311,8,13,34,436,102057.0,43,0.0232558139534883,0.4411764705882353,33,1.35,33.54,7,Mass Spectrometry Society of Japan
Mechanics and Industry,0.311,30,27,246,737,866113.0,341,0.0146627565982404,0.4105691056910569,243,1.25,27.3,14,EDP Sciences
Modelling and Simulation in Engineering,0.311,30,44,93,1354,456412.0,180,0.0111111111111111,0.3225806451612903,92,1.4,30.77,18,John Wiley and Sons Ltd
Research in Nondestructive Evaluation,0.311,36,19,61,554,268917.0,81,0.0123456790123456,0.4590163934426229,60,1.29,29.16,36,Taylor and Francis Ltd.
Revista de Geografia Norte Grande,0.311,27,55,131,2870,575219.0,106,0.0471698113207547,0.5114503816793893,123,0.73,52.18,23,Revista de Geografia Norte Grande
Vietnam Journal of Earth Sciences,0.311,16,31,89,1575,162903.0,180,0.1166666666666666,0.3258426966292135,89,1.81,50.81,7,"Publishing House of Natural Science and Technology, VAST"
Western Pacific Surveillance and Response Journal : WPSAR,0.311,24,43,97,479,498387.0,96,0.0520833333333333,0.4948453608247423,84,0.99,11.14,13,World Health Organization
Acta Virologica,0.31,38,45,168,1465,751412.0,231,0.0779220779220779,0.494047619047619,160,1.61,32.56,68,Frontiers Media SA
African Journal of Wildlife Research,0.31,39,17,50,914,235762.0,58,0.0517241379310344,0.52,50,1.13,53.76,10,Southern African Wildlife Management Association
Atencion Primaria,0.31,45,178,515,3773,2242880.0,584,0.1232876712328767,0.5728155339805825,341,1.26,21.2,37,Elsevier Espana S.L.U
Blood Coagulation and Fibrinolysis,0.31,80,82,295,2233,1366108.0,341,0.0146627565982404,0.4508474576271186,275,1.03,27.23,36,Lippincott Williams and Wilkins
Comparative Economic Studies,0.31,31,24,84,1384,375588.0,82,0.024390243902439,0.5357142857142857,77,0.81,57.67,20,Palgrave Macmillan Ltd.
Deutsche Zeitschrift fur Sportmedizin,0.31,23,39,147,1171,572493.0,155,0.0838709677419354,0.5918367346938775,103,1.11,30.03,29,Dynamic Media Sales Verlag
Finance,0.31,4,7,29,305,38602.0,12,0.0,0.6551724137931034,28,0.29,43.57,6,Presses Universitaires de Grenoble
IEEE Magnetics Letters,0.31,33,61,228,1366,978677.0,314,0.0477707006369426,0.3859649122807017,228,1.19,22.39,16,Institute of Electrical and Electronics Engineers Inc.
International Journal of Ambient Computing and Intelligence,0.31,27,31,80,1161,384502.0,143,0.0699300699300699,0.3375,80,1.52,37.45,15,IGI Global Publishing
Iranian Journal of Kidney Diseases,0.31,42,49,205,1436,860263.0,259,0.0115830115830115,0.4634146341463415,189,1.28,29.31,18,Iranian Society of Nephrology
Journal of American History,0.31,53,20,81,1306,334394.0,55,0.0363636363636363,0.6296296296296297,69,0.63,65.3,59,Oxford University Press
Journal of Economics and Finance,0.31,39,40,122,1450,543679.0,165,0.0181818181818181,0.4754098360655737,122,1.51,36.25,34,Springer New York
Journal of Transport and Supply Chain Management,0.31,10,42,53,2333,203381.0,76,0.0921052631578947,0.4150943396226415,47,1.32,55.55,7,AOSIS (Pty) Ltd
Medizinhistorisches Journal,0.31,14,12,38,982,151146.0,16,0.0,0.6842105263157895,37,0.48,81.83,56,Franz Steiner Verlag GmbH
Reports on Mathematical Physics,0.31,44,47,149,1364,656440.0,133,0.1203007518796992,0.610738255033557,149,0.89,29.02,50,Elsevier Ltd
Reumatismo,0.31,31,22,111,474,455538.0,141,0.0354609929078014,0.4414414414414414,98,1.27,21.55,66,Page Press Publications
Revista Mexicana de Fisica,0.31,36,113,268,4614,1216182.0,457,0.1050328227571116,0.5298507462686567,268,1.71,40.83,34,Sociedad Mexicana de Fisica
Rhetoric Society Quarterly,0.31,29,30,93,1343,469548.0,60,0.1,0.6344086021505376,81,0.57,44.77,50,Taylor and Francis Ltd.
Russian Sociological Review,0.31,11,42,161,2172,686025.0,72,0.0972222222222222,0.7267080745341615,159,0.46,51.71,12,National Research University Higher School of Economics
Swiss Journal of Sociology,0.31,11,26,70,1597,293511.0,54,0.1296296296296296,0.5714285714285714,67,0.69,61.42,11,Schweizerische Gesellschaft fur Soziologie
ADMET and DMPK,0.309,23,22,65,992,295162.0,137,0.0291970802919708,0.2923076923076923,62,2.22,45.09,12,International Association of Physical Chemists
Anais da Academia Brasileira de Ciencias,0.309,76,450,1120,22289,5164182.0,1816,0.0451541850220264,0.3901785714285714,1082,1.38,49.53,58,Academia Brasileira de Ciencias
Applied Biosafety,0.309,15,29,101,718,406320.0,140,0.1071428571428571,0.5445544554455446,87,1.54,24.76,13,Mary Ann Liebert Inc.
Applied Solar Energy (English translation of Geliotekhnika),0.309,26,99,194,2913,1029849.0,269,0.4200743494423792,0.3917525773195876,194,1.32,29.42,44,Pleiades Publishing
Archives of Phytopathology and Plant Protection,0.309,35,138,313,6366,1378804.0,428,0.0490654205607476,0.3865814696485623,310,1.22,46.13,52,Taylor and Francis Ltd.
Biodemography and Social Biology,0.309,38,18,39,675,218675.0,49,0.0408163265306122,0.4871794871794871,39,1.28,37.5,19,Taylor and Francis Ltd.
Contemporary British History,0.309,21,22,80,1720,358552.0,50,0.16,0.55,77,0.53,78.18,20,Routledge
Creativity Studies,0.309,17,38,95,1849,493515.0,156,0.1153846153846153,0.3368421052631579,95,1.59,48.66,12,Vilnius Gediminas Technical University
Ethnomusicology,0.309,30,26,50,1106,254963.0,38,0.0789473684210526,0.62,44,0.78,42.54,23,Society for Ethnomusicology
Event Management,0.309,45,113,162,7634,982385.0,239,0.2677824267782426,0.3395061728395062,160,1.4,67.56,20,Cognizant Communication Corporation
"Functiones et Approximatio, Commentarii Mathematici",0.309,17,14,96,299,395971.0,35,0.0571428571428571,0.7708333333333334,95,0.45,21.36,19,Adam Mickiewicz University
GEMA Online Journal of Language Studies,0.309,21,60,164,2739,762595.0,176,0.2670454545454545,0.4390243902439024,164,1.06,45.65,16,Penerbit Universiti Kebangsaan Malaysia
Grassland Science,0.309,27,39,103,1539,466139.0,172,0.0290697674418604,0.3398058252427184,103,1.47,39.46,17,Wiley-Blackwell Publishing Ltd
International Journal of Arabic-English Studies,0.309,9,36,77,1168,313492.0,63,0.2539682539682539,0.5974025974025974,77,0.81,32.44,10,Librairie du Liban Publishers
International Journal of Energy Economics and Policy,0.309,58,357,1099,14450,4687951.0,1890,0.1624338624338624,0.3812556869881711,1099,1.53,40.48,15,Econjournals
"International Journal of Turbomachinery, Propulsion and Power",0.309,17,36,116,1007,432361.0,147,0.0612244897959183,0.396551724137931,116,1.15,27.97,9,Multidisciplinary Digital Publishing Institute (MDPI)
Journal of the Botanical Research Institute of Texas,0.309,26,38,109,1069,506664.0,71,0.2816901408450704,0.6146788990825688,109,0.7,28.13,18,Botanical Research Institute of Texas Inc.
"Medicine, Conflict and Survival",0.309,25,34,79,712,403600.0,61,0.081967213114754,0.6455696202531646,46,0.72,20.94,30,Routledge
Molecular Astrophysics,0.309,17,0,15,0,86324.0,16,0.0,0.4666666666666667,15,1.33,0.0,6,Elsevier B.V.
Pakistan Veterinary Journal,0.309,40,91,326,3051,1364332.0,637,0.0832025117739403,0.3619631901840491,326,2.27,33.53,16,"Faculty Of Veterinary Science, University Of Agriculture"
Paleontological Research,0.309,31,31,78,1933,374215.0,60,0.0833333333333333,0.6282051282051282,74,0.89,62.35,28,Palaeontological Society of Japan
Physical and Occupational Therapy in Geriatrics,0.309,25,27,74,1045,326371.0,84,0.0357142857142857,0.4729729729729729,72,1.09,38.7,45,Informa Healthcare
"Proceedings of the Institution of Mechanical Engineers, Part P: Journal of Sports Engineering and Technology",0.309,28,77,126,2692,652975.0,222,0.1801801801801801,0.373015873015873,126,1.93,34.96,18,SAGE Publications Ltd
Revista Brasileira de Paleontologia,0.309,23,25,65,1558,314267.0,52,0.0961538461538461,0.5692307692307692,65,0.84,62.32,15,Sociedade Brasileira de Paleontologia
Actas Urologicas Espanolas,0.308,30,85,284,2195,1261820.0,285,0.0491228070175438,0.5316901408450704,265,1.09,25.82,49,Elsevier Ltd
Bird Study,0.308,58,13,175,672,744961.0,143,0.0279720279720279,0.5257142857142857,175,0.67,51.69,72,Taylor and Francis Ltd.
Bogoslovni Vestnik,0.308,16,69,212,2127,993089.0,191,0.6492146596858639,0.5990566037735849,208,1.03,30.83,14,"Faculty of Theology, University of Ljubljana"
Climate Change Research,0.308,19,75,73,2448,200951.0,215,0.0790697674418604,0.273972602739726,71,2.95,32.64,5,National Climate Center
Eesti Rakenduslingvistika Uhingu Aastaraamat,0.308,10,18,39,659,182328.0,20,0.2,0.5897435897435898,39,0.5,36.61,20,Estonian Association Applied Linguists
Emotions and Society,0.308,10,22,44,1254,99168.0,53,0.0943396226415094,0.5,39,1.0,57.0,6,Policy Press
Geodesy and Cartography,0.308,16,28,68,592,312749.0,94,0.1063829787234042,0.4411764705882353,68,1.25,21.14,21,Vilnius Gediminas Technical University
"International Journal of Engineering, Transactions B: Applications",0.308,28,138,364,4321,1680659.0,610,0.1819672131147541,0.3516483516483517,364,1.76,31.31,22,Materials and Energy Research Center
International Journal of Evaluation and Research in Education,0.308,28,239,397,10567,1400129.0,803,0.2428393524283935,0.3576826196473551,397,2.06,44.21,7,Institute of Advanced Engineering and Science
International Journal of Health Governance,0.308,32,37,98,1378,438069.0,106,0.0754716981132075,0.5102040816326531,91,1.16,37.24,10,Emerald Publishing
International Review of Economics,0.308,24,23,73,1233,316459.0,86,0.0232558139534883,0.5068493150684932,69,1.39,53.61,18,Springer Verlag
"Izvestiya, Atmospheric and Oceanic Physics",0.308,37,165,497,5392,2270216.0,418,0.2751196172248804,0.5372233400402414,497,0.79,32.68,48,Pleiades Publishing
Journal of Applied Mathematics,0.308,58,81,144,2203,697550.0,254,0.0157480314960629,0.4027777777777778,144,1.8,27.2,24,John Wiley and Sons Ltd
"Journal of Circuits, Systems and Computers",0.308,43,335,888,12115,3833133.0,1319,0.1607278241091736,0.4256756756756756,885,1.57,36.16,29,World Scientific
Journal of Infection Prevention,0.308,26,43,124,816,590846.0,147,0.0272108843537414,0.4677419354838709,103,1.11,18.98,17,SAGE Publications Ltd
Journal of Nonlinear Mathematical Physics,0.308,46,50,113,1240,582498.0,95,0.0210526315789473,0.5221238938053098,109,0.73,24.8,32,Springer Nature
Journal of the Indian Society of Soil Science,0.308,17,53,157,1444,689999.0,120,0.3,0.5605095541401274,151,0.59,27.25,17,Indian Society of Soil Science
Magis,0.308,16,29,87,1626,346031.0,106,0.0754716981132075,0.5287356321839081,85,0.89,56.07,18,Pontificia Universidad Javeriana
Moscow Journal of Combinatorics and Number Theory,0.308,12,25,75,418,189672.0,27,0.0,0.76,73,0.4,16.72,13,Mathematical Sciences Publishers
Neuroforum,0.308,12,29,94,1413,403569.0,65,0.0,0.6808510638297872,79,0.71,48.72,18,Walter de Gruyter GmbH
New Medit,0.308,26,47,120,2220,542763.0,156,0.3012820512820512,0.3416666666666667,113,1.14,47.23,17,Bononia University Press
Postepy w Kardiologii Interwencyjnej,0.308,22,82,252,2103,1114049.0,233,0.1459227467811159,0.5,201,0.82,25.65,17,Termedia Publishing House Ltd.
Proceedings of Institution of Civil Engineers: Construction Materials,0.308,31,35,115,1063,493369.0,124,0.0080645161290322,0.5565217391304348,96,0.91,30.37,19,ICE Publishing
Recent Patents on Nanotechnology,0.308,39,26,83,2013,349509.0,177,0.0508474576271186,0.3253012048192771,78,2.08,77.42,18,Bentham Science Publishers
Res Philosophica,0.308,19,24,100,781,458435.0,49,0.0,0.71,94,0.32,32.54,12,Philosophy Documentation Center
Scoliosis and Spinal Disorders,0.308,26,0,3,0,91847.0,5,0.0,0.3333333333333333,3,0.0,0.0,4,BioMed Central Ltd
Sovremennye Problemy Distantsionnogo Zondirovaniya Zemli iz Kosmosa,0.308,19,144,494,3747,2172240.0,424,0.3867924528301887,0.5587044534412956,492,0.81,26.02,10,Space Research Institute of the Russian Academy of Sciences
Webbia,0.308,24,24,92,1150,389752.0,70,0.0428571428571428,0.5652173913043478,88,0.67,47.92,83,Firenze University Press
Adansonia,0.307,17,23,59,1036,250875.0,50,0.08,0.4576271186440678,59,0.86,45.04,22,Museum National d'Histoire Naturelle
Astronomy Reports,0.307,35,115,296,6531,1471571.0,251,0.2868525896414343,0.5641891891891891,295,0.76,56.79,29,Pleiades Publishing
Biosystems Diversity,0.307,17,44,157,2857,390704.0,264,0.0416666666666666,0.4076433121019108,157,1.59,64.93,8,Oles Honchar Dnipro National University
Chinese Journal of Electronics,0.307,34,112,453,3972,2015070.0,640,0.1015625,0.4083885209713024,452,1.45,35.46,28,Institute of Electrical and Electronics Engineers Inc.
Critical Studies on Security,0.307,26,20,92,739,162444.0,99,0.0303030303030303,0.5543478260869565,74,1.21,36.95,13,Taylor and Francis Ltd.
High Temperature,0.307,39,181,313,4981,1805770.0,312,0.4102564102564102,0.4536741214057508,313,1.01,27.52,51,Pleiades Publishing
HLA,0.307,108,354,922,3048,4182762.0,691,0.2402315484804631,0.7223427331887202,721,0.86,8.61,11,Wiley-Blackwell Publishing Ltd
International Journal of Conservation Science,0.307,26,125,287,4539,1274736.0,277,0.3249097472924188,0.5749128919860628,286,1.03,36.31,15,Romanian Inventors Forum
International Journal of Differential Equations,0.307,29,20,78,524,357994.0,124,0.0,0.4743589743589743,77,1.48,26.2,15,John Wiley and Sons Ltd
International Journal of High-Rise Buildings,0.307,13,23,99,250,311339.0,100,0.01,0.5757575757575758,99,0.72,10.87,7,Korean Council on Tall Buildings and Urban Habitat
Jiqiren/Robot,0.307,33,66,230,2755,1053260.0,398,0.1130653266331658,0.3217391304347826,230,1.97,41.74,26,Chinese Academy of Sciences
Journal of Craniovertebral Junction and Spine,0.307,30,48,179,1566,788171.0,200,0.055,0.4804469273743016,162,1.08,32.63,15,Wolters Kluwer Medknow Publications
Journal of Derivatives,0.307,51,42,89,1168,427484.0,63,0.1904761904761904,0.550561797752809,78,0.66,27.81,29,Portfolio Management Research
Journal of Investigative Medicine High Impact Case Reports,0.307,22,175,455,3039,1979412.0,586,0.0119453924914675,0.5076923076923077,447,1.3,17.37,12,SAGE Publications Ltd
Journal of Near Infrared Spectroscopy,0.307,66,34,116,1254,516166.0,213,0.0422535211267605,0.2844827586206896,114,1.85,36.88,30,SAGE Publications Inc.
Journal of Ocean University of China,0.307,37,160,461,6799,2027623.0,758,0.0343007915567282,0.3622559652928416,461,1.64,42.49,20,Science Press
NeuroRegulation,0.307,14,14,58,938,231746.0,94,0.0425531914893617,0.5344827586206896,54,2.11,67.0,11,International Society for Neurofeedback &amp; Research
Plasma Research Express,0.307,12,15,149,646,125664.0,175,0.0228571428571428,0.5234899328859061,148,1.28,43.07,4,IOP Publishing Ltd.
Polis. Political Studies,0.307,12,73,220,2031,1025446.0,149,0.2751677852348993,0.6227272727272727,218,0.74,27.82,10,Editorial Board Polis (Political Studies)
Progress in Transplantation,0.307,47,54,197,935,882728.0,206,0.0436893203883495,0.4314720812182741,185,0.88,17.31,26,SAGE Publications Inc.
Radioelectronic and Computer Systems,0.307,13,62,125,2390,295704.0,202,0.400990099009901,0.432,125,2.09,38.55,6,National Aerospace University Kharkiv Aviation Institute
Radioprotection,0.307,21,41,131,1307,565477.0,148,0.4054054054054054,0.4580152671755725,118,1.1,31.88,42,EDP Sciences
Review of Social Economy,0.307,44,21,86,1197,350256.0,74,0.027027027027027,0.5581395348837209,82,0.84,57.0,82,Routledge
Rock Art Research,0.307,16,11,41,753,197109.0,34,0.1176470588235294,0.4878048780487805,39,0.85,68.45,15,Australian Rock Art Research Association
Sophia,0.307,16,58,156,1518,655018.0,67,0.0895522388059701,0.7115384615384616,149,0.37,26.17,64,Springer Netherlands
Verbum et Ecclesia,0.307,15,77,200,3309,867979.0,105,0.2095238095238095,0.725,199,0.54,42.97,13,AOSIS (Pty) Ltd
World Transactions on Engineering and Technology Education,0.307,21,50,241,824,1013393.0,170,0.3411764705882353,0.5975103734439834,227,0.79,16.48,16,World Institute for Engineering and Technology Education (WIETE)
Acta Zoologica Academiae Scientiarum Hungaricae,0.306,28,27,91,838,372206.0,94,0.0212765957446808,0.5054945054945055,90,0.93,31.04,28,Hungarian Natural History Museum
Agris On-line Papers in Economics and Informatics,0.306,22,40,119,1619,517823.0,169,0.0828402366863905,0.361344537815126,119,1.52,40.48,14,Faculty of Economics and Management
Algebra Colloquium,0.306,32,62,169,1175,766811.0,64,0.0625,0.7455621301775148,167,0.28,18.95,29,World Scientific Publishing Co. Pte Ltd
"Body, Movement and Dance in Psychotherapy",0.306,19,25,69,762,295205.0,68,0.2058823529411764,0.4347826086956521,52,0.96,30.48,20,Taylor and Francis Ltd.
Constructions and Frames,0.306,17,10,31,474,112712.0,25,0.04,0.4516129032258064,30,0.62,47.4,17,John Benjamins Publishing Company
Cultural-Historical Psychology,0.306,12,51,150,1521,527676.0,153,0.1699346405228758,0.5133333333333333,149,0.97,29.82,7,Moscow State University of Psychology and Education
Current Treatment Options in Allergy,0.306,23,29,98,1903,134486.0,118,0.0338983050847457,0.5714285714285714,98,1.33,65.62,12,Springer Nature
Decisions in Economics and Finance,0.306,18,22,124,639,437388.0,116,0.0,0.5564516129032258,115,1.05,29.05,25,Springer-Verlag Italia s.r.l.
European Journal of Adapted Physical Activity,0.306,12,10,40,486,150129.0,42,0.119047619047619,0.475,38,0.92,48.6,10,European Federation of Adapted Physical Activity
Great Lakes Entomologist,0.306,21,11,55,413,194186.0,28,0.1785714285714285,0.6727272727272727,54,0.35,37.55,30,Michigan Entomological Society
Informal Logic,0.306,23,25,70,1095,325822.0,59,0.0847457627118644,0.6,69,0.76,43.8,15,University of Windsor
International Journal of Human Rights in Healthcare,0.306,21,36,117,1640,493696.0,137,0.0437956204379562,0.4957264957264957,103,0.94,45.56,11,Emerald Group Publishing Ltd.
Journal of Balkan and Near Eastern Studies,0.306,29,48,141,0,610880.0,140,0.0,0.5602836879432624,139,0.78,0.0,17,Routledge
Journal of Complementary and Integrative Medicine,0.306,35,113,257,4610,1153365.0,442,0.0203619909502262,0.3657587548638132,255,1.76,40.8,21,Walter de Gruyter GmbH
Journal of HerbMed Pharmacology,0.306,21,64,154,3007,704754.0,306,0.0326797385620915,0.3116883116883117,152,1.89,46.98,11,Shahrekord University of Medical Sciences
Journal of Radiology Case Reports,0.306,26,27,114,678,438089.0,153,0.0130718954248366,0.4473684210526316,111,0.88,25.11,16,EduRad
Journal of Testing and Evaluation,0.306,50,351,780,10957,3830366.0,1073,0.0624417520969245,0.441025641025641,779,1.37,31.22,53,American Society for Testing and Materials
"Journal Wuhan University of Technology, Materials Science Edition",0.306,50,168,486,5016,2295990.0,740,0.1189189189189189,0.345679012345679,486,1.51,29.86,32,Springer Verlag
"Law, Innovation and Technology",0.306,27,18,47,0,223049.0,122,0.0,0.2340425531914893,46,3.13,0.0,16,Taylor and Francis Ltd.
Paiguan Jixie Gongcheng Xuebao/Journal of Drainage and Irrigation Machinery Engineering,0.306,25,180,554,2877,2543240.0,588,0.2074829931972789,0.447653429602888,554,1.2,15.98,16,Editorial Department of Drainage and Irrigation Machinery Engineering
Phase Transitions,0.306,53,73,283,2946,1267290.0,422,0.0545023696682464,0.392226148409894,279,1.66,40.36,47,Taylor and Francis Ltd.
