Title,SJR,H index,Total Docs. (2005),Total Docs. (3years),Total Refs.,Est. value (USD) (2005),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Zoological Studies,0.38,52,51,166,1920,707040.0,112,0.0714285714285714,0.5903614457831325,166,0.68,37.65,32,Academia Sinica
Archive for History of Exact Sciences,0.379,29,17,25,1075,141880.0,8,0.0,0.76,25,0.21,63.24,62,Springer Verlag
"Canadian Journal of Science, Mathematics and Technology Education",0.379,34,39,142,1118,480593.0,39,0.4102564102564102,0.8098591549295775,140,0.26,28.67,25,Springer Nature
Clinical Anatomy,0.379,93,112,281,2055,1300394.0,245,0.1632653061224489,0.501779359430605,255,0.79,18.35,38,Wiley-Liss Inc.
"Environment, Development and Sustainability",0.379,96,29,69,1255,312032.0,57,0.0526315789473684,0.5942028985507246,69,0.7,43.28,27,Springer Science and Business Media B.V.
Environmental Chemistry Letters,0.379,144,36,77,483,180126.0,54,0.1296296296296296,0.5714285714285714,76,0.7,13.42,23,Springer Nature
Fluctuation and Noise Letters,0.379,36,67,72,1327,186516.0,65,0.0923076923076923,0.5277777777777778,70,0.9,19.81,21,World Scientific
Geologica Carpathica,0.379,49,46,119,2138,558210.0,64,0.125,0.6050420168067226,119,0.49,46.48,34,The Earth Science Institute of SAS
Human Resource Development International,0.379,66,39,117,1408,549515.0,97,0.2061855670103092,0.5042735042735043,107,0.79,36.1,28,Taylor and Francis Ltd.
Innovations in Education and Teaching International,0.379,69,30,110,687,477105.0,82,0.0975609756097561,0.5636363636363636,99,0.5,22.9,30,Taylor and Francis Ltd.
International Journal of RF and Microwave Computer-Aided Engineering,0.379,54,69,172,1104,908004.0,114,0.1403508771929824,0.6686046511627907,152,0.61,16.0,29,John Wiley and Sons Inc
Journal of Advanced Transportation,0.379,69,18,49,378,234821.0,38,0.5263157894736842,0.5306122448979592,48,0.65,21.0,46,John Wiley and Sons Ltd
Journal of Freshwater Ecology,0.379,43,105,241,2494,1135362.0,155,0.2064516129032258,0.5892116182572614,240,0.62,23.75,45,Taylor and Francis Ltd.
Journal of Prevention and Intervention in the Community,0.379,40,20,86,466,307249.0,33,0.1818181818181818,0.7674418604651163,76,0.24,23.3,30,Routledge
Stratigraphy and Geological Correlation,0.379,45,48,138,2148,609754.0,67,0.4477611940298507,0.7101449275362319,137,0.42,44.75,30,Pleiades Publishing
"African Journal of Research in Mathematics, Science and Technology Education",0.378,22,17,34,368,142642.0,10,0.7,0.7647058823529411,30,0.35,21.65,29,Taylor and Francis Ltd.
Biogeosciences,0.378,171,28,12,1629,77909.0,12,0.1666666666666666,0.4166666666666667,12,1.0,58.18,22,Copernicus Publications
Canadian Journal of Diabetes,0.378,59,47,83,1415,326665.0,92,0.2717391304347826,0.8313253012048193,62,1.19,30.11,24,Elsevier B.V.
Food Science and Technology International,0.378,76,56,155,1831,832265.0,130,0.023076923076923,0.5548387096774193,155,0.69,32.7,31,SAGE Publications Inc.
Herpetological Review,0.378,37,88,207,1535,987845.0,110,0.2181818181818181,0.6859903381642513,202,0.54,17.44,30,Society for the Study of Amphibians and Reptiles
ILAR Journal,0.378,95,41,132,2150,570803.0,165,0.0242424242424242,0.3560606060606061,120,1.28,52.44,26,Oxford University Press
Infants and Young Children,0.378,54,32,104,1091,451576.0,71,0.056338028169014,0.625,91,0.75,34.09,37,Lippincott Williams and Wilkins Ltd.
International Journal of Food Sciences and Nutrition,0.378,96,61,177,1810,832935.0,165,0.0727272727272727,0.536723163841808,177,0.87,29.67,69,Informa Healthcare
Journal of Circadian Rhythms,0.378,35,15,8,592,56615.0,15,0.2,0.5,7,1.88,39.47,22,Ubiquity Press
Journal of Reproduction and Development,0.378,63,96,230,3247,972132.0,234,0.1923076923076923,0.4478260869565217,229,1.27,33.82,34,The Japanese Society of Animal Reproduction (JSAR)
Opto-Electronics Review,0.378,53,48,161,917,728715.0,136,0.0441176470588235,0.5838509316770186,159,0.61,19.1,30,Elsevier B.V.
"OTJR Occupation, Participation and Health",0.378,51,20,85,562,368162.0,55,0.0727272727272727,0.611764705882353,75,0.73,28.1,24,SAGE Publications Inc.
Aequationes Mathematicae,0.377,40,51,131,656,657662.0,51,0.2156862745098039,0.7404580152671756,130,0.47,12.86,58,Birkhauser Verlag Basel
Current Drug Delivery,0.377,77,45,38,3179,125150.0,42,0.0238095238095238,0.4736842105263157,38,1.11,70.64,22,Bentham Science Publishers
Journal of Computing and Information Science in Engineering,0.377,62,47,132,1630,516319.0,198,0.0959595959595959,0.3939393939393939,130,1.59,34.68,24,The American Society of Mechanical Engineers(ASME)
Journal of the Brazilian Chemical Society,0.377,83,223,414,6282,2024328.0,450,0.1222222222222222,0.4879227053140096,403,1.11,28.17,31,Sociedade Brasileira de Quimica
Nutrition Research,0.377,117,101,379,3534,1674403.0,377,0.0450928381962864,0.5277044854881267,377,0.91,34.99,45,Elsevier Inc.
Orbit,0.377,45,58,118,761,536373.0,74,0.1351351351351351,0.6271186440677966,108,0.59,13.12,44,Taylor and Francis Ltd.
Research Papers in Education,0.377,58,22,72,817,354485.0,48,0.0416666666666666,0.6111111111111112,61,0.75,37.14,40,Taylor and Francis Ltd.
Transition Metal Chemistry,0.377,63,160,487,5129,2250506.0,492,0.1585365853658536,0.4825462012320328,487,0.91,32.06,51,Springer Netherlands
Annals of the American Thoracic Society,0.376,146,101,57,4772,280754.0,55,0.109090909090909,0.4736842105263157,57,0.96,47.25,13,American Thoracic Society
Cornell Hospitality Quarterly,0.376,96,43,187,0,843390.0,111,0.0,0.6524064171122995,114,0.46,0.0,18,SAGE Publications Inc.
"Cryptogamie, Bryologie",0.376,30,36,86,1282,410222.0,45,0.3333333333333333,0.6744186046511628,86,0.45,35.61,26,A.D.A.C.
Herz,0.376,58,113,317,3618,1473512.0,366,0.0382513661202185,0.555205047318612,292,1.05,32.02,48,Springer Medizin
Journal fur Mathematik-Didaktik,0.376,19,26,26,433,162856.0,7,0.5714285714285714,0.8076923076923077,26,0.27,16.65,43,Springer Verlag
Journal of Management Development,0.376,80,65,149,2452,762989.0,127,0.1023622047244094,0.5436241610738255,148,0.64,37.72,44,Emerald Publishing
Linguistic Review,0.376,44,20,36,1065,191990.0,30,0.0333333333333333,0.6111111111111112,36,0.25,53.25,43,De Gruyter Mouton
Addiction Research and Theory,0.375,65,54,115,1588,567567.0,84,0.1071428571428571,0.591304347826087,100,0.6,29.41,33,Informa Healthcare
Engineering with Computers,0.375,93,24,85,625,431435.0,80,0.025,0.5411764705882353,80,0.54,26.04,41,Springer London
Journal of Asian Economics,0.375,62,69,151,1956,684003.0,85,0.2235294117647059,0.6423841059602649,139,0.55,28.35,36,Elsevier B.V.
Journal of Ethology,0.375,41,33,72,1132,348289.0,58,0.1034482758620689,0.4722222222222222,70,0.84,34.3,43,Springer
Journal of Manufacturing Systems,0.375,120,39,85,689,508942.0,50,0.08,0.6470588235294118,84,0.44,17.67,44,Elsevier B.V.
Journal of Optoelectronics and Advanced Materials,0.375,55,479,475,7618,2913042.0,513,0.6842105263157895,0.608421052631579,475,1.19,15.9,26,National Institute of Optoelectronics
Milchwissenschaft,0.375,43,89,363,1561,1567561.0,205,0.0926829268292682,0.6473829201101928,362,0.44,17.54,34,AVA-Verlag Allgau
Minerva,0.375,53,17,57,981,230254.0,32,0.125,0.6842105263157895,55,0.52,57.71,64,Springer Netherlands
Public Health Genomics,0.375,60,55,95,1050,482926.0,101,0.0693069306930693,0.5684210526315789,86,1.14,19.09,18,S. Karger AG
Spanish in Context,0.375,24,10,12,340,27784.0,6,0.0,0.5833333333333334,11,0.5,34.0,22,John Benjamins Publishing Company
Accreditation and Quality Assurance,0.374,47,62,365,707,1468297.0,171,0.2456140350877192,0.7013698630136986,331,0.44,11.4,30,Springer New York
Acta Geophysica,0.374,48,39,107,856,481876.0,55,0.2909090909090909,0.6635514018691588,107,0.48,21.95,20,Springer International Publishing AG
Administration and Policy in Mental Health and Mental Health Services Research,0.374,96,50,180,1803,796275.0,191,0.1413612565445026,0.5111111111111111,169,0.88,36.06,38,Springer New York
International Journal of Environmental Analytical Chemistry,0.374,56,97,269,2480,1238146.0,219,0.0684931506849315,0.5278810408921933,269,0.78,25.57,55,Taylor and Francis Ltd.
International Journal of Neural Systems,0.374,79,43,114,913,533798.0,108,0.037037037037037,0.5701754385964912,113,1.04,21.23,32,World Scientific Publishing Co. Pte Ltd
International Journal of Obstetric Anesthesia,0.374,65,83,241,1943,1154339.0,212,0.3066037735849056,0.4771784232365145,156,0.94,23.41,35,Churchill Livingstone
International Journal of Pattern Recognition and Artificial Intelligence,0.374,64,57,225,1251,982971.0,230,0.0217391304347826,0.5822222222222222,191,0.93,21.95,31,World Scientific Publishing Co. Pte Ltd
Journal of Bioactive and Compatible Polymers,0.374,58,35,91,929,451642.0,107,0.2149532710280373,0.4615384615384615,90,1.21,26.54,40,SAGE Publications Ltd
Journal of International Economic Law,0.374,62,41,116,50,517666.0,133,0.037593984962406,0.4137931034482758,110,1.05,1.22,27,Oxford University Press
Journal of Microbiology and Biotechnology,0.374,89,213,550,6158,2636229.0,813,0.7478474784747847,0.3545454545454545,550,1.66,28.91,31,Korean Society for Microbiolog and Biotechnology
Lubrication Science,0.374,46,19,90,393,385692.0,29,0.1034482758620689,0.8333333333333334,90,0.21,20.68,38,John Wiley and Sons Ltd
Monthly Labor Review,0.374,62,72,127,1198,721076.0,101,0.1881188118811881,0.5590551181102362,123,0.79,16.64,48,US Bureau of Labor Statistics
Pharmacological Reports,0.374,100,127,324,5690,1451012.0,431,0.1948955916473317,0.3703703703703703,324,1.22,44.8,21,Springer Science and Business Media Deutschland GmbH
Polimery/Polymers,0.374,35,104,400,2718,1824294.0,249,0.6385542168674698,0.6625,338,0.89,26.13,50,Industrial Chemistry Research Institute
Proceedings of the Entomological Society of Washington,0.374,31,117,328,2138,1503618.0,123,0.1869918699186991,0.7317073170731707,303,0.35,18.27,33,Entomological Society of Washington
Water SA,0.374,72,78,242,2166,1110742.0,150,0.1866666666666666,0.628099173553719,238,0.66,27.77,50,South African Water Research Commission
"Diabetes, Nutrition and Metabolism - Clinical and Experimental",0.373,37,0,199,0,681278.0,187,0.0,0.5628140703517588,188,0.89,0.0,17,Editrice Kurtis s.r.l.
Educational Gerontology,0.373,64,45,169,1306,685529.0,122,0.2295081967213114,0.5443786982248521,168,0.72,29.02,50,Routledge
Geographical Review,0.373,57,28,87,1724,469449.0,43,0.2325581395348837,0.632183908045977,80,0.43,61.57,50,Taylor and Francis Inc.
International Journal of Conflict Management,0.373,69,17,57,994,263279.0,30,0.3,0.6842105263157895,56,0.34,58.47,36,Emerald Group Publishing Ltd.
Journal of Managerial Psychology,0.373,104,46,141,2290,604930.0,121,0.0661157024793388,0.5319148936170213,139,0.78,49.78,40,Emerald Group Publishing Ltd.
Nursing Outlook,0.373,76,68,218,1560,973650.0,135,0.1629629629629629,0.6330275229357798,162,0.51,22.94,73,Elsevier Inc.
Physical and Occupational Therapy in Pediatrics,0.373,58,20,63,628,311655.0,53,0.0754716981132075,0.5714285714285714,53,0.68,31.4,45,Informa Healthcare
South African Journal of Science,0.373,72,145,431,3692,1977262.0,272,0.150735294117647,0.6728538283062645,396,0.66,25.46,53,Academy of Science of South Africa
Ultraschall in der Medizin,0.373,72,81,202,1358,930160.0,240,0.5041666666666667,0.4851485148514851,178,1.28,16.77,46,Georg Thieme Verlag
Acta Sociologica,0.372,66,22,67,850,317571.0,55,0.0727272727272727,0.5671641791044776,59,0.65,38.64,67,SAGE Publications Ltd
Advances in Oto-Rhino-Laryngology,0.372,47,16,64,600,230467.0,61,0.0,0.515625,64,0.0,37.5,41,S. Karger AG
"Computers, Materials and Continua",0.372,67,24,24,614,66582.0,33,0.303030303030303,0.3333333333333333,24,1.38,25.58,22,Tech Science Press
Expert Opinion on Drug Delivery,0.372,141,81,16,7108,224715.0,25,0.36,0.375,14,1.56,87.75,22,Taylor and Francis Ltd.
Flexible Services and Manufacturing Journal,0.372,55,7,46,209,208663.0,34,0.088235294117647,0.5869565217391305,45,0.76,29.86,19,Springer New York
Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences,0.372,53,220,644,5785,2994612.0,545,0.1211009174311926,0.5357142857142857,644,0.85,26.3,79,Walter de Gruyter GmbH
Archives and Records,0.371,19,11,49,215,195756.0,11,0.6363636363636364,0.8163265306122449,49,0.3,19.55,12,Taylor and Francis Ltd.
British Journal of Aesthetics,0.371,36,26,79,580,351875.0,39,0.3333333333333333,0.6329113924050633,79,0.53,22.31,66,Oxford University Press
Bulletin of the Geological Society of Denmark,0.371,32,19,43,949,218350.0,33,0.1818181818181818,0.5116279069767442,43,0.74,49.95,40,Dansk Geologisk Forening
European Journal of Emergency Medicine,0.371,57,79,260,1430,1078417.0,223,0.0179372197309417,0.5384615384615384,231,0.8,18.1,32,Lippincott Williams and Wilkins Ltd.
Joint Bone Spine,0.371,95,146,377,3578,1684702.0,522,0.0689655172413793,0.4562334217506631,281,1.3,24.51,26,Elsevier Masson s.r.l.
Journal of Business and Technical Communication,0.371,48,16,46,684,235517.0,42,0.238095238095238,0.4782608695652174,42,0.62,42.75,39,SAGE Publications Inc.
Koedoe,0.371,35,19,57,565,247275.0,37,0.4054054054054054,0.5789473684210527,56,0.5,29.74,42,AOSIS (Pty) Ltd
Plant Production Science,0.371,65,84,156,2173,819331.0,106,0.4150943396226415,0.6089743589743589,156,0.72,25.87,28,Taylor and Francis Ltd.
Science Progress,0.371,50,8,40,551,174849.0,49,0.0,0.6,39,0.81,68.88,69,SAGE Publications Ltd
Wake Forest law review,0.371,6,0,2,0,4970.0,2,0.0,0.5,2,2.0,0.0,12,"Wake Forest Law Review Association, Inc."
Canadian Journal of Urology,0.37,48,89,166,760,820577.0,157,0.0,0.5783132530120482,144,0.73,8.54,25,Canadian Journal of Urology
"Clinical Medicine, Journal of the Royal College of Physicians of London",0.37,85,173,483,2413,2166870.0,347,0.1095100864553314,0.6542443064182195,328,0.68,13.95,28,Elsevier B.V.
Dynamical Systems,0.37,36,21,64,451,301093.0,46,0.0652173913043478,0.59375,63,0.56,21.48,30,Taylor and Francis Ltd.
Fisheries Science,0.37,75,184,1034,4731,3957694.0,487,0.1806981519507187,0.7214700193423598,1034,0.7,25.71,32,Springer
Canadian Veterinary Journal,0.369,74,190,570,1842,2545740.0,269,0.0966542750929368,0.743859649122807,353,0.41,9.69,58,Canadian Veterinary Medical Association
Consulting Psychology Journal,0.369,55,22,70,492,306179.0,50,0.46,0.5428571428571428,70,0.73,22.36,32,American Psychological Association
European Journal of Innovation Management,0.369,88,26,63,1303,282506.0,72,0.0972222222222222,0.4444444444444444,63,0.95,50.12,28,Emerald Group Publishing Ltd.
International Journal of Software Engineering and Knowledge Engineering,0.369,43,78,97,1440,576933.0,106,0.0188679245283018,0.5257731958762887,90,1.19,18.46,30,World Scientific Publishing Co. Pte Ltd
International Journal of Surgical Pathology,0.369,57,71,196,1210,888774.0,212,0.0518867924528301,0.4897959183673469,189,0.9,17.04,33,SAGE Publications Inc.
International Journal of Water Resources Development,0.369,71,46,111,970,564844.0,60,0.1,0.6486486486486487,111,0.53,21.09,41,Routledge
Japanese Journal of Infectious Diseases,0.369,62,120,250,2062,1200792.0,239,0.0460251046025104,0.528,241,0.95,17.18,30,National Institute of Health
Journal of African History,0.369,47,20,56,2256,253265.0,41,0.2926829268292683,0.6428571428571429,56,0.86,112.8,66,Cambridge University Press
Journal of Genetic Psychology,0.369,64,26,90,1094,413249.0,71,0.0422535211267605,0.5444444444444444,90,0.54,42.08,77,Routledge
Medical Letter on Drugs and Therapeutics,0.369,22,66,188,569,887575.0,145,0.2068965517241379,0.6223404255319149,188,0.91,8.62,61,Medical Letter Inc.
Medical Oncology,0.369,95,49,147,1517,684189.0,179,0.0223463687150838,0.4081632653061224,142,1.04,30.96,32,Springer
Pharmazie,0.369,74,212,675,4514,3063731.0,613,0.0815660685154975,0.5274074074074074,672,0.92,21.29,78,Avoxa вЂ“ Mediengruppe Deutscher Apotheker GmbH
Revue de Paleobiologie,0.369,37,54,114,2740,533392.0,47,0.2978723404255319,0.7807017543859649,114,0.22,50.74,34,Museum National d'Histoire Naturelle
Safety Science,0.369,166,51,151,1698,686674.0,183,0.1256830601092896,0.4569536423841059,147,1.31,33.29,35,Elsevier B.V.
Studies in History and Philosophy of Science Part C :Studies in History and Philosophy of Biological and Biomedical Sciences,0.369,54,33,108,1917,456801.0,74,0.1216216216216216,0.5833333333333334,103,0.68,58.09,23,Elsevier Ltd
Zeitschrift fur Naturforschung - Section C Journal of Biosciences,0.369,80,145,518,3462,2319270.0,490,0.046938775510204,0.4864864864864865,518,0.76,23.88,53,Walter de Gruyter GmbH
Canadian Metallurgical Quarterly,0.368,44,65,167,1409,797814.0,84,0.119047619047619,0.6646706586826348,165,0.4,21.68,63,Maney Publishing
Feminism and Psychology,0.368,69,42,173,1157,720089.0,64,0.125,0.7456647398843931,111,0.34,27.55,35,SAGE Publications Ltd
Geologica Acta,0.368,54,33,77,1438,337547.0,53,0.0754716981132075,0.6753246753246753,76,0.72,43.58,22,Universitat de Barcelona
History Workshop Journal,0.368,42,25,86,1765,343233.0,34,0.2352941176470588,0.7674418604651163,81,0.34,70.6,49,Oxford University Press
International Journal of Neuroscience,0.368,81,126,333,3777,1542181.0,309,0.0809061488673139,0.5255255255255256,333,0.86,29.98,55,Informa Healthcare
International Journal of Vehicle Design,0.368,51,72,217,1189,1084263.0,147,0.0952380952380952,0.6451612903225806,213,0.69,16.51,46,Inderscience Enterprises Ltd
Journal of Investigative Surgery,0.368,48,56,153,1380,670319.0,124,0.0483870967741935,0.6078431372549019,120,0.7,24.64,38,Informa Healthcare
Journal of Property Investment and Finance,0.368,44,45,105,775,586756.0,46,0.1739130434782608,0.7142857142857143,97,0.38,17.22,27,Emerald Group Publishing Ltd.
"JSME International Journal, Series A: Solid Mechanics and Material Engineering",0.368,32,15,251,261,955598.0,103,0.0194174757281553,0.7091633466135459,250,0.44,17.4,10,Japan Society of Mechanical Engineers
Social Work Research,0.368,62,21,59,877,282509.0,63,0.0634920634920634,0.4406779661016949,53,0.88,41.76,31,Oxford University Press
Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan,0.368,41,136,457,2211,1942634.0,246,0.2520325203252032,0.6783369803063457,456,0.47,16.26,56,Iron and Steel Institute of Japan
Women and Therapy,0.368,40,24,118,600,433953.0,56,0.0178571428571428,0.7288135593220338,115,0.28,25.0,44,Routledge
Archives of Pharmacal Research,0.367,112,225,547,5337,2395339.0,570,0.0947368421052631,0.4588665447897623,547,0.92,23.72,48,Pharmaceutical Society of Korea
Communications in Nonlinear Science and Numerical Simulation,0.367,143,64,106,1290,498707.0,76,0.0657894736842105,0.6132075471698113,106,0.67,20.16,30,Elsevier B.V.
Journal of Career Development,0.367,61,23,63,751,327225.0,41,0.0975609756097561,0.4761904761904761,63,0.73,32.65,53,SAGE Publications Inc.
Journal of Infrastructure Systems,0.367,83,34,57,678,323615.0,80,0.125,0.3508771929824561,57,1.26,19.94,31,American Society of Civil Engineers (ASCE)
Journal of Music Therapy,0.367,61,17,50,682,224798.0,57,0.1578947368421052,0.44,50,0.91,40.12,62,"American Music Therapy Association, Inc."
Journal of the Pancreas (discontinued),0.367,57,86,140,2293,768951.0,193,0.0518134715025906,0.4285714285714285,116,1.39,26.66,16,E.S. Burioni Ricerche Bibliografiche
Mercian Geologist,0.367,11,21,4,221,69920.0,5,0.2,0.25,4,1.25,10.52,40,East Midlands Geological Society
Northwest Science,0.367,41,42,102,1291,618231.0,54,0.0185185185185185,0.7156862745098039,102,0.53,30.74,49,Washington State University Press
Proceedings of the Indian Academy of Sciences: Mathematical Sciences,0.367,30,43,113,533,527718.0,26,0.0384615384615384,0.8230088495575221,111,0.21,12.4,48,Indian Academy of Sciences
Review of Austrian Economics,0.367,39,15,58,667,244687.0,50,0.08,0.5689655172413793,58,0.63,44.47,37,Kluwer Academic Publishers
Tohoku Journal of Experimental Medicine,0.367,71,146,298,3799,1380063.0,330,0.1666666666666666,0.4798657718120805,298,1.08,26.02,104,Tohoku University Medical Press
Women and Health,0.367,71,41,170,1608,834426.0,146,0.0616438356164383,0.5117647058823529,165,0.58,39.22,51,Routledge
Zoo Biology,0.367,69,43,141,1429,618465.0,101,0.1188118811881188,0.5886524822695035,140,0.54,33.23,44,Wiley-Liss Inc.
Bulletin of Environmental Contamination and Toxicology,0.366,90,336,940,5813,4292730.0,740,0.1702702702702702,0.574468085106383,938,0.7,17.3,60,Springer
Bulletin of the Korean Chemical Society,0.366,69,432,1253,11546,5356664.0,1084,0.3219557195571956,0.5315243415802074,1211,0.92,26.73,30,Wiley-Blackwell
International Journal of Geomechanics,0.366,94,36,82,833,327728.0,71,0.0704225352112676,0.573170731707317,82,0.95,23.14,25,American Society of Civil Engineers (ASCE)
International Journal of High Speed Electronics and Systems,0.366,28,35,187,2066,437223.0,109,0.0,0.7486631016042781,180,0.47,59.03,23,World Scientific Publishing Co. Pte Ltd
Journal of Clinical Pediatric Dentistry,0.366,52,88,206,2004,939323.0,136,0.1544117647058823,0.6407766990291263,206,0.57,22.77,36,MRE Press
Journal of Elastomers and Plastics,0.366,38,17,58,391,244025.0,37,0.081081081081081,0.6206896551724138,58,0.59,23.0,57,SAGE Publications Ltd
Journal of the History of Economic Thought,0.366,24,26,46,846,131538.0,24,0.0833333333333333,0.7391304347826086,46,0.52,32.54,34,Cambridge University Press
Lung,0.366,74,37,99,1074,478031.0,119,0.0336134453781512,0.404040404040404,99,1.12,29.03,52,Springer
Web Intelligence,0.366,26,18,39,485,101064.0,42,0.0,0.4871794871794871,37,1.08,26.94,10,SAGE Publications Ltd
Wilson Journal of Ornithology,0.366,49,61,221,1756,1039198.0,109,0.1009174311926605,0.6877828054298643,221,0.32,28.79,19,Wilson Ornithological Society
American heritage of invention & technology,0.365,2,1,8,0,21301.0,2,0.0,0.75,8,0.33,0.0,15,American Heritage
Canadian Modern Language Review,0.365,63,25,81,1130,385312.0,51,0.196078431372549,0.654320987654321,76,0.53,45.2,29,University of Toronto Press
European Journal of Special Needs Education,0.365,57,25,68,856,305309.0,48,0.2291666666666666,0.6764705882352942,64,0.47,34.24,40,Routledge
International Studies in the Philosophy of Science,0.365,34,18,52,521,235454.0,25,0.16,0.6538461538461539,47,0.5,28.94,32,Taylor and Francis Ltd.
Lichenologist,0.365,53,58,152,1691,835386.0,119,0.2436974789915966,0.5592105263157895,151,0.7,29.16,68,Cambridge University Press
Mammalian Biology,0.365,56,42,136,1331,718580.0,90,0.1,0.5808823529411765,136,0.63,31.69,25,Springer Science and Business Media Deutschland GmbH
New Zealand Veterinary Journal,0.365,63,93,215,2241,1007208.0,148,0.5405405405405406,0.6744186046511628,204,0.89,24.1,74,Taylor and Francis Ltd.
Sleep and Breathing,0.365,85,30,82,748,375236.0,103,0.087378640776699,0.4878048780487805,72,1.11,24.93,29,Springer Verlag
Water Resources Management,0.365,135,46,83,1173,491074.0,75,0.1333333333333333,0.4939759036144578,82,0.82,25.5,39,Springer Science and Business Media B.V.
American Mathematical Monthly,0.364,56,97,261,946,1234255.0,78,0.1153846153846153,0.7931034482758621,223,0.26,9.75,31,Taylor and Francis Ltd.
Annals of Clinical and Laboratory Science,0.364,63,64,190,1910,863329.0,203,0.0689655172413793,0.531578947368421,188,1.07,29.84,54,Association of Clinical Scientists
Arkivoc,0.364,70,281,752,9927,3022803.0,525,0.1466666666666666,0.5877659574468085,738,0.7,35.33,26,Arkat USA
Gender and Development,0.364,55,27,92,410,367068.0,47,0.1489361702127659,0.6739130434782609,91,0.44,15.19,32,Routledge
Human Fertility,0.364,49,37,141,803,608745.0,98,0.0408163265306122,0.6028368794326241,122,0.58,21.7,28,Taylor and Francis Ltd.
In Vitro Cellular and Developmental Biology - Plant,0.364,83,127,313,5233,1648661.0,316,0.1772151898734177,0.4792332268370607,310,0.91,41.2,37,Springer
International Journal of Materials Research,0.364,71,309,633,7722,3398922.0,529,0.0926275992438563,0.5750394944707741,623,0.79,24.99,31,Walter de Gruyter GmbH
Journal of Vestibular Research: Equilibrium and Orientation,0.364,68,30,89,1206,402382.0,103,0.0970873786407767,0.348314606741573,88,1.11,40.2,34,SAGE Publications Ltd
Mathematics and Computers in Simulation,0.364,96,112,454,2130,1915469.0,387,0.041343669250646,0.6057268722466961,444,0.8,19.02,68,Elsevier B.V.
Phase Transitions,0.364,53,87,275,2121,1123236.0,155,0.0903225806451612,0.6472727272727272,275,0.75,24.38,47,Taylor and Francis Ltd.
Soft Computing,0.364,120,90,140,1840,588363.0,117,0.1623931623931624,0.6071428571428571,130,0.84,20.44,23,Springer Science and Business Media Deutschland GmbH
USDA Forest Service - Resource Bulletin PNW-RB,0.364,7,4,8,77,30228.0,16,0.0,0.25,8,1.83,19.25,22,USDA Forest Service
ACM Transactions on Asian Language Information Processing,0.363,30,25,54,577,160572.0,98,0.0306122448979591,0.4074074074074074,54,1.59,23.08,13,Association for Computing Machinery (ACM)
African Entomology,0.363,36,33,114,774,448092.0,65,0.2461538461538461,0.631578947368421,114,0.44,23.45,31,Academy of Science of South Africa
Annual Review of Sex Research,0.363,46,9,24,709,122958.0,40,0.05,0.5416666666666666,23,0.8,78.78,11,Society for the Scientific Study of Sexuality
Japanese Journal of Ecology,0.363,15,24,29,900,166748.0,20,0.0,0.7586206896551724,29,0.76,37.5,44,Tohoku University
Journal of Applied Botany and Food Quality,0.363,48,34,98,947,451555.0,91,0.1428571428571428,0.5102040816326531,98,0.92,27.85,21,Julius Kuhn-Institut Federal Research Center for Cultivated Plants
Journal of Biological Regulators and Homeostatic Agents,0.363,58,25,165,1080,751652.0,154,0.0259740259740259,0.5212121212121212,153,0.99,43.2,39,Biolife Publisher
Journal of Creative Behavior,0.363,75,15,42,630,216765.0,29,0.1379310344827586,0.5714285714285714,42,0.62,42.0,59,John Wiley &amp; Sons Inc.
Journal of Healthcare Management,0.363,55,62,185,540,834574.0,109,0.0458715596330275,0.7621621621621621,127,0.56,8.71,28,Lippincott Williams and Wilkins Ltd.
Journal of Philosophy of Education,0.363,51,25,109,789,489666.0,87,0.1724137931034483,0.5871559633027523,103,0.7,31.56,59,Oxford University Press
Management Decision,0.363,138,97,284,3594,1261246.0,225,0.1377777777777777,0.573943661971831,284,0.8,37.05,59,Emerald Group Publishing Ltd.
Nutrition in Clinical Care,0.363,22,29,85,833,215215.0,100,0.0,0.6470588235294118,74,0.77,28.72,4,International Life Sciences Institute
Review of Development Economics,0.363,65,36,120,1041,529993.0,72,0.0277777777777777,0.65,120,0.52,28.92,29,Wiley-Blackwell Publishing Ltd
Acta Zoologica Academiae Scientiarum Hungaricae,0.362,28,23,139,505,437939.0,48,0.125,0.7697841726618705,138,0.29,21.96,28,Hungarian Natural History Museum
Boletin de la Sociedad Matematica Mexicana,0.362,20,23,66,401,280192.0,22,0.0909090909090909,0.7575757575757576,66,0.38,17.43,27,Birkhauser Verlag Basel
Health Services Management Research,0.362,41,24,74,804,333230.0,63,0.0317460317460317,0.527027027027027,74,0.67,33.5,38,SAGE Publications Ltd
Journal of Genetics,0.362,50,43,70,1041,349338.0,61,0.0163934426229508,0.5714285714285714,58,0.71,24.21,105,Springer
Journal of Women and Aging,0.362,43,24,74,699,333266.0,48,0.1041666666666666,0.6351351351351351,63,0.53,29.13,37,Routledge
Orthodontics and Craniofacial Research,0.362,70,45,128,1465,541461.0,126,0.0079365079365079,0.546875,113,0.9,32.56,26,Wiley-Blackwell Publishing Ltd
Psychological Record,0.362,60,36,104,1254,498524.0,79,0.3164556962025316,0.6153846153846154,104,0.74,34.83,35,Springer Nature
