Title,SJR,H index,Total Docs. (2013),Total Docs. (3years),Total Refs.,Est. value (USD) (2013),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Genetics Selection Evolution,1.878,91,44,126,1512,787401.0,526,0.1121673003802281,0.1984126984126984,125,4.16,34.36,45,BioMed Central Ltd
Journal of Clinical Virology,1.877,129,333,715,8447,4958410.0,2553,0.0932236584410497,0.1972027972027972,603,3.48,25.37,28,Elsevier B.V.
Journal of Pharmacology and Experimental Therapeutics,1.877,250,253,1185,11809,7095742.0,5402,0.029618659755646,0.0869198312236286,1183,4.42,46.68,81,Elsevier Inc.
Plant Molecular Biology,1.875,203,135,415,8519,2703153.0,1826,0.029025191675794,0.0819277108433735,408,4.45,63.1,45,Springer Science and Business Media B.V.
Journal of Politeness Research,1.873,41,11,36,504,222148.0,86,0.1511627906976744,0.3611111111111111,35,1.08,45.82,21,De Gruyter Mouton
Frontiers in Molecular Neuroscience,1.872,110,58,159,4264,886373.0,488,0.0430327868852459,0.220125786163522,151,2.96,73.52,18,Frontiers Media SA
Hydrology and Earth System Sciences,1.872,181,340,771,19208,4744327.0,2975,0.1636974789915966,0.119325551232166,767,3.6,56.49,29,Copernicus Publications
Journal of Real Estate Research,1.871,40,20,61,771,351594.0,142,0.2605633802816901,0.2622950819672131,61,2.05,38.55,23,Taylor and Francis Ltd.
Journal of Hematology and Oncology,1.869,171,92,182,4775,1147605.0,996,0.0933734939759036,0.1208791208791208,180,5.4,51.9,18,BioMed Central Ltd
Bone,1.868,230,407,1052,18243,6579644.0,5431,0.0808322592524397,0.11787072243346,1008,5.17,44.82,41,Elsevier Inc.
Current Opinion in Hematology,1.868,110,76,241,3804,1537401.0,1080,0.0074074074074074,0.2033195020746888,230,4.39,50.05,32,Lippincott Williams and Wilkins
Materials Science and Engineering: A,1.868,292,1285,3508,41213,21681200.0,10936,0.1825164594001463,0.17787913340935,3498,2.92,32.07,38,Elsevier Ltd
Psychophysiology,1.868,182,129,479,6571,2850265.0,1812,0.0656732891832229,0.1670146137787056,477,3.62,50.94,62,John Wiley and Sons Inc
Holocene,1.864,136,168,334,11109,2218600.0,1439,0.0813064628214037,0.1047904191616766,331,4.38,66.13,35,SAGE Publications Ltd
Early Childhood Research Quarterly,1.86,125,83,142,6153,993305.0,556,0.1600719424460431,0.1126760563380281,141,2.77,74.13,40,Elsevier Ltd
International Journal of Robust and Nonlinear Control,1.86,128,123,378,3645,2232491.0,1416,0.0430790960451977,0.2354497354497354,371,3.51,29.63,35,John Wiley and Sons Ltd
Journal of Anxiety Disorders,1.86,150,101,396,5271,2386292.0,1523,0.057124097176625,0.1212121212121212,394,3.67,52.19,39,Elsevier Ltd
Body and Society,1.858,78,22,68,1138,389750.0,250,0.056,0.2794117647058823,67,1.74,51.73,31,SAGE Publications Ltd
Developmental Dynamics,1.858,158,121,729,7257,4218475.0,2150,0.0237209302325581,0.1618655692729766,719,3.05,59.98,34,Wiley-Liss Inc.
Enterprise Information Systems,1.858,65,26,68,1117,386530.0,394,0.1802030456852792,0.0294117647058823,65,6.4,42.96,19,Taylor and Francis Ltd.
International Journal of Rock Mechanics and Mining Sciences,1.858,214,191,432,6029,2805942.0,1271,0.1148701809598741,0.1851851851851851,432,2.7,31.57,44,Elsevier B.V.
"Perspectives in Plant Ecology, Evolution and Systematics",1.858,92,32,98,2749,602561.0,402,0.0323383084577114,0.2040816326530612,93,3.67,85.91,28,Elsevier GmbH
Journal of Structural Geology,1.857,151,138,441,8907,2594508.0,1126,0.2042628774422735,0.2358276643990929,415,2.39,64.54,47,Elsevier Ltd
American Journal of Physiology - Lung Cellular and Molecular Physiology,1.856,186,187,639,10292,4073925.0,2916,0.1591220850480109,0.0672926447574334,607,4.51,55.04,37,American Physiological Society
Human Relations,1.856,171,72,226,4866,1359968.0,797,0.0740276035131744,0.2035398230088495,221,2.92,67.58,79,SAGE Publications Ltd
Behavioral Neuroscience,1.855,153,91,276,5503,1865173.0,894,0.0391498881431767,0.1775362318840579,267,3.4,60.47,43,American Psychological Association
Integrated Environmental Assessment and Management,1.855,77,100,282,1414,1554993.0,624,0.0769230769230769,0.3900709219858156,182,2.18,14.14,21,Oxford University Press
Sociological Methodology,1.855,66,20,44,638,271546.0,156,0.032051282051282,0.4772727272727273,38,1.47,31.9,35,SAGE Publications Ltd
American Journal of Medicine,1.854,262,424,1129,7382,7243638.0,3647,0.037290924047162,0.4561558901682905,466,3.21,17.41,80,Elsevier Inc.
Biochimica et Biophysica Acta - Proteins and Proteomics,1.854,170,311,623,19096,4150637.0,2528,0.0304588607594936,0.1974317817014446,609,3.4,61.4,24,Elsevier B.V.
Journal of Cellular and Molecular Medicine,1.853,165,162,789,8963,5090555.0,3509,0.0541464804787688,0.1343472750316856,774,4.2,55.33,26,Wiley-Blackwell Publishing Ltd
Journal of Fluid Mechanics,1.853,271,687,1644,27245,10589936.0,5044,0.1966693100713719,0.1885644768856447,1641,2.81,39.66,70,Cambridge University Press
Bulletin of Volcanology,1.852,108,99,330,6022,1874845.0,1000,0.126,0.1757575757575757,324,2.93,60.83,75,Springer Verlag
Energy and Buildings,1.852,246,567,1238,17563,7182805.0,5333,0.2268891805737858,0.122778675282714,1234,3.84,30.98,49,Elsevier B.V.
Hematology. American Society of Hematology. Education Program,1.852,108,100,261,47,1643894.0,1382,0.0,0.1034482758620689,261,5.37,0.47,24,American Society of Hematology
Mitochondrion,1.852,112,112,288,7037,1715548.0,1237,0.0485044462409054,0.1041666666666666,279,3.78,62.83,25,Elsevier B.V.
Transportation Research Part C: Emerging Technologies,1.851,196,227,269,7935,1922238.0,1229,0.1350691619202603,0.1152416356877323,257,4.53,34.96,33,Elsevier Ltd
Current Opinion in Oncology,1.85,106,110,334,4939,2046902.0,1380,0.0101449275362318,0.2155688622754491,313,4.17,44.9,37,Lippincott Williams and Wilkins
Behavioural Brain Research,1.849,201,712,1699,40482,10833846.0,6571,0.0837011109420179,0.1347851677457328,1693,3.74,56.86,46,Elsevier B.V.
Journal of Science and Medicine in Sport,1.849,133,115,321,3381,2001443.0,1266,0.0647709320695102,0.2024922118380062,297,3.27,29.4,28,Elsevier Ltd
"Population, Space and Place",1.849,95,44,135,2351,757508.0,392,0.086734693877551,0.1851851851851851,129,2.37,53.43,22,John Wiley and Sons Ltd
Cerebrovascular Diseases,1.848,122,171,507,4540,3400547.0,1746,0.0922107674684994,0.2071005917159763,466,3.46,26.55,37,S. Karger AG
Social Science and Medicine,1.846,296,495,1589,24442,9678228.0,6086,0.0571804140650673,0.1522970421648835,1467,3.3,49.38,58,Elsevier Ltd
Texas Law Review,1.846,58,40,138,9876,793721.0,226,0.0353982300884955,0.4710144927536231,96,1.49,246.9,36,University of Texas at Austin
Behavior Therapy,1.845,135,63,198,3535,1120242.0,800,0.04125,0.1565656565656565,189,3.63,56.11,56,Elsevier Inc.
BMJ Quality and Safety,1.845,175,159,617,5413,3324229.0,2064,0.0973837209302325,0.2382495948136142,558,3.46,34.04,15,BMJ Publishing Group
Current Neurology and Neuroscience Reports,1.844,98,98,236,7110,1415145.0,1034,0.0058027079303675,0.1822033898305084,213,4.19,72.55,25,Current Medicine Group
Journal of Hypertension,1.844,198,374,1122,12172,7084899.0,4184,0.0838910133843212,0.2459893048128342,873,3.61,32.55,43,Lippincott Williams and Wilkins
Annali della Scuola Normale Superiore di Pisa - Classe di Scienze,1.842,57,25,79,736,487811.0,96,0.0416666666666666,0.4050632911392405,79,0.88,29.44,29,Scuola Normale Superiore
Journal of Common Market Studies,1.841,113,86,231,3437,1383988.0,746,0.128686327077748,0.1731601731601731,226,3.03,39.97,64,Wiley-Blackwell Publishing Ltd
Reviews in Endocrine and Metabolic Disorders,1.841,106,41,94,3777,614697.0,475,0.0021052631578947,0.2127659574468085,87,4.29,92.12,26,Springer Netherlands
ACS Synthetic Biology,1.84,102,82,68,3399,305482.0,257,0.1517509727626459,0.2352941176470588,60,3.78,41.45,14,American Chemical Society
Mind,1.84,71,26,97,1151,581031.0,137,0.0291970802919708,0.4639175257731959,89,1.0,44.27,125,Oxford University Press
Annals of Applied Statistics,1.839,91,108,307,3938,1808361.0,683,0.0614934114202049,0.3583061889250814,305,2.24,36.46,17,Institute of Mathematical Statistics
Journal of Dental Research,1.839,223,202,673,5911,3822756.0,3132,0.0386334610472541,0.1589895988112927,639,4.24,29.26,104,SAGE Publications Inc.
ACM Transactions on Graphics,1.838,264,223,767,8308,4421434.0,4310,0.2238979118329466,0.241199478487614,764,5.12,37.26,43,Association for Computing Machinery (ACM)
Critical Reviews in Solid State and Materials Sciences,1.838,80,10,29,2464,187413.0,201,0.0049751243781094,0.1379310344827586,29,3.1,246.4,48,Taylor and Francis Ltd.
Construction and Building Materials,1.837,293,1103,1817,34039,12014143.0,6191,0.2716847036020029,0.166758392955421,1811,3.11,30.86,39,Elsevier Ltd
Journal of International Marketing,1.836,110,20,61,1821,386904.0,213,0.2065727699530516,0.1311475409836065,61,2.8,91.05,31,American Marketing Association
American Journal of Geriatric Psychiatry,1.835,150,144,391,5613,2550776.0,1438,0.0785813630041724,0.1918158567774936,332,3.29,38.98,33,Elsevier B.V.
Current Opinion in Clinical Nutrition and Metabolic Care,1.835,141,112,333,4319,1998294.0,1649,0.0194057004244996,0.1711711711711711,306,4.32,38.56,28,Lippincott Williams and Wilkins
Ultrasound in Obstetrics and Gynecology,1.835,178,279,837,5953,5222701.0,2411,0.1688096225632517,0.2759856630824372,647,2.88,21.34,35,John Wiley and Sons Ltd
Social Neuroscience,1.834,85,56,145,3343,920770.0,561,0.0481283422459893,0.1448275862068965,145,3.68,59.7,20,Taylor and Francis Ltd.
Mechanisms of Ageing and Development,1.833,139,68,249,4502,1546599.0,984,0.0315040650406504,0.1405622489959839,242,3.65,66.21,54,Elsevier Ireland Ltd
Drug and Alcohol Dependence,1.83,193,413,883,20348,5851512.0,3485,0.0860832137733142,0.1200453001132502,863,3.63,49.27,51,Elsevier Ireland Ltd
Geoforum,1.828,151,197,306,13984,2250168.0,1132,0.0865724381625441,0.1993464052287581,282,2.94,70.98,56,Elsevier B.V.
Kidney International Supplements,1.828,54,79,74,3326,413192.0,170,0.0176470588235294,0.5405405405405406,53,2.3,42.1,13,Elsevier B.V.
Agricultural and Forest Meteorology,1.827,210,226,517,13302,3524139.0,2352,0.1262755102040816,0.1121856866537717,502,4.29,58.86,42,Elsevier B.V.
BJU International,1.827,174,598,2370,12512,13396095.0,6989,0.061954499928459,0.3067510548523207,1837,2.97,20.92,96,John Wiley and Sons Inc
EuroIntervention,1.826,101,313,815,6146,4815900.0,2140,0.1042056074766355,0.4257668711656441,651,2.55,19.64,18,Europa Group
Journal of Constructional Steel Research,1.826,144,235,558,5568,3633038.0,1317,0.1526195899772209,0.2508960573476702,551,2.17,23.69,46,Elsevier B.V.
American Ethnologist,1.825,101,51,149,3278,906798.0,462,0.0584415584415584,0.1610738255033557,141,2.84,64.27,52,Wiley-Blackwell
Medical Image Analysis,1.825,185,93,249,4984,1514962.0,1485,0.0673400673400673,0.0803212851405622,243,5.45,53.59,30,Elsevier B.V.
Transfusion Medicine Reviews,1.825,89,28,92,1480,506015.0,425,0.0211764705882352,0.1956521739130435,80,4.98,52.86,39,W.B. Saunders
American Journal of Neuroradiology,1.823,205,462,1363,12127,8371184.0,4925,0.0921827411167512,0.2516507703595011,1132,3.42,26.25,46,American Society of Neuroradiology
American Journal of Translational Research (discontinued),1.822,87,57,123,2718,631962.0,564,0.0212765957446808,0.1788617886178861,121,4.46,47.68,13,E-Century Publishing Corporation
Journal of Hazardous Materials,1.822,375,849,4138,36931,27361488.0,22553,0.0511240189775196,0.084098598356694,4110,4.92,43.5,49,Elsevier B.V.
Stem Cells and Development,1.822,138,304,685,15118,4180056.0,3521,0.0585061062198239,0.0992700729927007,675,4.63,49.73,22,Mary Ann Liebert Inc.
"Biofuels, Bioproducts and Biorefining",1.821,107,58,178,3002,1061077.0,939,0.0425985090521831,0.2808988764044944,155,4.64,51.76,19,John Wiley and Sons Ltd
Inorganic Chemistry,1.821,262,1643,4464,99993,28437194.0,23092,0.1415208730296206,0.0761648745519713,4458,5.16,60.86,64,American Chemical Society
Journal of the Royal Society Interface,1.821,177,294,673,14774,4302290.0,3686,0.0377102550189907,0.0817236255572065,666,4.58,50.25,22,The Royal Society
Wiley Interdisciplinary Reviews: Nanomedicine and Nanobiotechnology,1.821,104,41,143,4120,685404.0,947,0.0200633579725448,0.1048951048951049,139,5.71,100.49,17,John Wiley &amp; Sons Inc.
Journal of Research in Personality,1.819,144,107,280,5377,2007830.0,901,0.0643729189789123,0.2285714285714285,280,2.48,50.25,53,Academic Press Inc.
Journal of Molecular Endocrinology,1.817,115,103,201,6957,1361774.0,863,0.0266512166859791,0.1144278606965174,200,4.09,67.54,38,BioScientifica Ltd.
Petroleum Exploration and Development,1.817,88,111,220,2424,1397272.0,640,0.265625,0.4090909090909091,220,2.85,21.84,18,KeAi Communications Co.
Progress in Particle and Nuclear Physics,1.817,139,36,253,8507,1389890.0,678,0.0280235988200589,0.4901185770750988,250,2.78,236.31,48,Elsevier B.V.
Biomedical Optics Express,1.816,117,253,716,8391,2961891.0,3006,0.1011310711909514,0.1047486033519553,715,4.28,33.17,16,Optica Publishing Group (formerly OSA)
Integrative and Comparative Biology,1.815,144,84,261,5337,1437629.0,924,0.0216450216450216,0.1839080459770115,256,3.12,63.54,64,Oxford University Press
Waste Management,1.815,239,339,932,11420,6072232.0,3537,0.1306191687871077,0.1845493562231759,848,3.65,33.69,43,Elsevier Ltd
European Journal of Vascular and Endovascular Surgery,1.814,144,268,945,4874,5362993.0,2461,0.0893945550589191,0.3841269841269841,655,2.38,18.19,31,W.B. Saunders Ltd
Philosophy and Public Affairs,1.812,87,13,35,690,229199.0,144,0.0,0.2,34,2.87,53.08,50,Wiley-Blackwell Publishing Ltd
Gerontologist,1.81,169,105,256,3947,1625725.0,841,0.1022592152199762,0.2109375,246,3.03,37.59,65,Gerontological Society of America
Seminars in Fetal and Neonatal Medicine,1.809,111,62,179,3273,1076866.0,778,0.0115681233933161,0.2011173184357542,159,3.82,52.79,21,W.B. Saunders Ltd
"Cancer Immunology, Immunotherapy",1.808,142,166,572,6756,3392470.0,2539,0.0385978731784167,0.1468531468531468,558,4.6,40.7,50,Springer Science and Business Media Deutschland GmbH
Electrochemistry Communications,1.808,219,429,1270,8468,8719036.0,6756,0.0374481941977501,0.1031496062992126,1268,4.97,19.74,27,Elsevier Inc.
Osteoporosis International,1.807,201,353,930,12580,5858069.0,4739,0.091791517197721,0.1494623655913978,880,5.19,35.64,36,Springer Science and Business Media Deutschland GmbH
Criminal Justice and Behavior,1.806,117,77,228,4777,1374478.0,675,0.0874074074074074,0.2105263157894736,226,2.42,62.04,52,SAGE Publications Inc.
Journal of Biomolecular NMR,1.806,114,107,297,4825,1891618.0,1105,0.1728506787330316,0.1481481481481481,290,3.77,45.09,35,Springer Science and Business Media B.V.
British Journal of Ophthalmology,1.805,185,382,1279,7591,7872953.0,3460,0.0502890173410404,0.292415949960907,947,2.68,19.87,85,BMJ Publishing Group
Foundations and Trends in Finance,1.805,24,1,11,43,54911.0,9,0.0,0.7272727272727273,11,0.75,43.0,16,Now Publishers Inc
Journal of Autism and Developmental Disorders,1.805,217,276,594,13785,3893428.0,2692,0.1236998514115899,0.1296296296296296,574,3.8,49.95,47,Springer New York
Bulletin of the American Mathematical Society,1.804,69,14,57,974,369568.0,92,0.0108695652173913,0.5087719298245614,42,1.2,69.57,135,American Mathematical Society
Mind and Language,1.804,83,34,79,1546,501578.0,258,0.0077519379844961,0.3037974683544304,77,2.46,45.47,40,Wiley-Blackwell Publishing Ltd
Behavioral Ecology,1.803,136,192,565,10689,3567499.0,1787,0.0559597090095131,0.1504424778761062,543,2.86,55.67,36,Oxford University Press
Journal of Interferon and Cytokine Research,1.803,108,93,271,5037,1566127.0,1030,0.0271844660194174,0.2214022140221402,269,4.35,54.16,31,Mary Ann Liebert Inc.
Journal of Behavioral Decision Making,1.802,96,41,102,1898,602445.0,306,0.0555555555555555,0.2352941176470588,102,2.51,46.29,38,John Wiley and Sons Ltd
Journal of Immunotherapy,1.802,108,55,248,2209,1463916.0,1035,0.017391304347826,0.1370967741935483,243,3.99,40.16,35,Lippincott Williams and Wilkins
Journal of Translational Medicine,1.8,153,313,647,12883,3854205.0,2942,0.0418082936777702,0.151468315301391,601,4.53,41.16,23,BioMed Central Ltd
Journal of Extracellular Vesicles,1.799,126,16,10,833,59359.0,54,0.3333333333333333,0.1,9,5.4,52.06,14,John Wiley &amp; Sons Inc.
Biology of Reproduction,1.798,210,307,885,15775,5426174.0,3361,0.0767628681939898,0.1615819209039548,826,3.43,51.38,57,Oxford University Press
IEEE Transactions on Energy Conversion,1.798,207,109,375,2792,2179840.0,2246,0.0676758682101513,0.1173333333333333,373,5.39,25.61,40,Institute of Electrical and Electronics Engineers Inc.
Cell Adhesion and Migration,1.797,80,66,239,3942,1340702.0,684,0.023391812865497,0.2803347280334728,141,3.04,59.73,19,Taylor and Francis Ltd.
Fisheries Oceanography,1.797,90,39,108,2300,652347.0,321,0.0716510903426791,0.1759259259259259,108,2.71,58.97,34,Wiley-Blackwell Publishing Ltd
Theoretical and Applied Genetics,1.797,206,236,773,11689,4797552.0,3333,0.0966096609660966,0.0905562742561448,771,4.13,49.53,62,Springer Science and Business Media Deutschland GmbH
Virginia Law Review,1.797,64,35,111,5366,722929.0,193,0.0673575129533678,0.3963963963963964,111,1.71,153.31,43,University of Virginia
Bulletin of the Seismological Society of America,1.796,178,243,707,9963,4588403.0,1716,0.2127039627039627,0.2942008486562942,648,2.24,41.0,45,Seismological Society of America
Developmental Psychobiology,1.796,108,81,226,4726,1288205.0,853,0.0468933177022274,0.2610619469026549,222,3.01,58.35,58,John Wiley &amp; Sons Inc.
Regional Anesthesia and Pain Medicine,1.796,130,131,450,2591,2875252.0,1366,0.1339677891654465,0.3822222222222222,279,2.62,19.78,28,BMJ Publishing Group
American Journal of Roentgenology,1.795,225,644,2129,17498,12812806.0,7360,0.0766304347826087,0.2602160638797557,1772,3.01,27.17,53,American Roentgen Ray Society
Developmental Neuropsychology,1.794,111,40,140,2337,850581.0,506,0.0158102766798418,0.1785714285714285,135,2.86,58.43,41,Psychology Press Ltd
Philosophy and Phenomenological Research,1.794,62,79,233,1938,1284521.0,292,0.0308219178082191,0.5021459227467812,210,1.07,24.53,21,Wiley-Blackwell
Behavior Research Methods,1.792,186,108,305,4061,2077314.0,916,0.1058951965065502,0.2786885245901639,302,2.71,37.6,38,Springer Nature
International Journal for Parasitology,1.792,163,117,455,8384,2729446.0,1770,0.0406779661016949,0.1076923076923077,452,3.69,71.66,55,Elsevier Ltd
Reviews in the Neurosciences,1.791,93,45,137,5493,783374.0,557,0.0053859964093357,0.145985401459854,134,3.98,122.07,39,Walter de Gruyter GmbH
Auditing,1.79,104,46,104,3418,611914.0,293,0.3310580204778157,0.1442307692307692,103,2.58,74.3,30,American Accounting Association
"G3: Genes, Genomes, Genetics",1.789,91,215,230,10726,1398678.0,710,0.0352112676056338,0.2260869565217391,226,3.09,49.89,15,Genetics Society of America
Clinical Immunology,1.788,145,159,498,8358,3143779.0,1972,0.0258620689655172,0.1987951807228915,424,3.8,52.57,27,Academic Press Inc.
Northwestern University Law Review,1.788,54,50,154,10361,925763.0,216,0.0277777777777777,0.448051948051948,112,1.38,207.22,38,University of Illinois Press
Scandinavian Journal of Medicine and Science in Sports,1.788,150,132,487,5432,2562687.0,1984,0.0317540322580645,0.1663244353182751,452,3.34,41.15,35,Blackwell Munksgaard
Future Microbiology,1.787,107,140,403,10006,2306162.0,1521,0.0151216305062458,0.1985111662531017,353,3.64,71.47,20,Taylor and Francis Ltd.
American Journal of Physiology - Regulatory Integrative and Comparative Physiology,1.786,198,279,1014,16316,6207036.0,4095,0.0539682539682539,0.131163708086785,985,3.98,58.48,49,American Physiological Society
Semantic Web,1.786,60,32,61,1080,243171.0,350,0.0371428571428571,0.1147540983606557,56,7.16,33.75,16,SAGE Publications Ltd
Fibrogenesis and Tissue Repair,1.784,52,19,83,1405,389287.0,383,0.0234986945169712,0.144578313253012,79,4.71,73.95,9,BioMed Central Ltd
Geothermics,1.781,100,33,93,1097,560215.0,317,0.1293375394321766,0.2258064516129032,86,3.7,33.24,54,Elsevier Ltd
International Public Management Journal,1.781,60,22,66,1680,389678.0,110,0.0818181818181818,0.5151515151515151,57,1.0,76.36,28,Taylor and Francis Ltd.
Forest Ecology and Management,1.78,217,653,1471,41238,9907094.0,5484,0.1892778993435448,0.1543167912984364,1459,3.12,63.15,47,Elsevier B.V.
Virology,1.78,199,377,1195,21282,7712127.0,4494,0.0640854472630173,0.1280334728033473,1190,3.58,56.45,71,Academic Press Inc.
Chemistry - An Asian Journal,1.778,133,384,1043,23577,6267743.0,4519,0.0466917459614959,0.1380632790028763,1027,4.05,61.4,20,John Wiley and Sons Ltd
European Review of Social Psychology,1.777,81,8,13,856,85445.0,47,0.0,0.3846153846153846,13,3.18,107.0,35,Taylor and Francis Ltd.
Microbial Cell Factories,1.777,134,128,401,6030,2138108.0,1903,0.0819758276405675,0.0773067331670823,385,4.72,47.11,24,BioMed Central Ltd
Frontiers in Microbiology,1.776,259,386,766,27746,3885019.0,2999,0.1010336778926308,0.1344647519582245,744,3.98,71.88,16,Frontiers Media SA
Journal of Crohn's and Colitis,1.776,123,284,410,8530,2548536.0,1444,0.1149584487534626,0.2975609756097561,307,3.0,30.04,19,Oxford University Press
UCLA Law Review,1.776,56,30,108,5392,625054.0,249,0.0160642570281124,0.3518518518518518,107,1.99,179.73,43,"University of California, Berkeley"
Food Microbiology,1.772,152,169,548,7472,3112791.0,2310,0.0883116883116883,0.0912408759124087,543,3.91,44.21,42,Academic Press
Journal of Nonlinear Science,1.772,70,37,90,1456,533976.0,209,0.0239234449760765,0.2444444444444444,89,2.36,39.35,35,Springer New York
PLoS ONE,1.772,467,31265,43712,1472626,307439196.0,190016,0.1126010441226002,0.1211566617862371,43711,4.04,47.1,20,Public Library of Science
Economica,1.771,78,32,106,1206,654169.0,202,0.0198019801980198,0.3490566037735849,106,1.46,37.69,53,Wiley-Blackwell Publishing Ltd
Proceedings of the Nutrition Society,1.771,154,53,208,3664,1085586.0,1120,0.0133928571428571,0.1009615384615384,207,5.57,69.13,76,Cambridge University Press
Journal of the Geological Society,1.77,135,82,263,5293,1715881.0,846,0.0555555555555555,0.182509505703422,261,3.01,64.55,180,Geological Society of London
Macromolecular Rapid Communications,1.769,178,234,784,10531,4838945.0,3910,0.0429667519181585,0.0778061224489796,771,4.78,45.0,32,Wiley-VCH Verlag
Soil and Tillage Research,1.769,186,142,338,6680,2507635.0,1144,0.1232517482517482,0.1420118343195266,333,2.99,47.04,45,Elsevier B.V.
Current Molecular Medicine,1.768,121,139,260,13850,1929420.0,1098,0.0464480874316939,0.1461538461538461,244,3.88,99.64,24,Bentham Science Publishers
Journal of World Business,1.768,149,53,169,4040,938258.0,819,0.0525030525030525,0.1479289940828402,161,3.23,76.23,29,Elsevier Inc.
Public Administration,1.768,118,67,209,3656,1170526.0,599,0.1051752921535893,0.2057416267942583,204,2.82,54.57,103,Wiley-Blackwell Publishing Ltd
Journal of Infection,1.767,145,174,542,5623,3170235.0,1679,0.0345443716497915,0.2527675276752767,359,3.15,32.32,47,W.B. Saunders Ltd
Atmospheric Environment,1.766,292,852,2300,36412,14490680.0,8791,0.1798430212717552,0.1339130434782608,2257,3.47,42.74,45,Elsevier Ltd
Journal of Medical Screening,1.766,71,34,148,762,736916.0,352,0.0568181818181818,0.3648648648648648,110,2.44,22.41,32,SAGE Publications Ltd
Political Geography,1.766,120,46,151,2195,945158.0,505,0.0811881188118811,0.23841059602649,113,2.8,47.72,35,Elsevier B.V.
Tree Physiology,1.766,154,123,395,7322,2373423.0,1627,0.0995697602950215,0.1316455696202531,369,3.54,59.53,37,Oxford University Press
International Journal of Urban and Regional Research,1.765,138,118,196,7500,1407337.0,657,0.0821917808219178,0.2142857142857142,194,2.86,63.56,49,Wiley-Blackwell Publishing Ltd
European Respiratory Review,1.764,103,75,156,4633,886329.0,732,0.0737704918032786,0.2115384615384615,111,5.23,61.77,33,European Respiratory Society
Journal of General Virology,1.764,193,302,968,13811,5945299.0,3968,0.0526713709677419,0.131198347107438,968,3.99,45.73,59,Microbiology Society
Landslides,1.763,124,64,135,2394,842945.0,565,0.1132743362831858,0.1555555555555555,131,3.44,37.41,22,Springer Verlag
Liver International,1.763,145,241,737,8686,4432291.0,2865,0.0369982547993019,0.2469470827679782,554,4.04,36.04,23,Wiley-Blackwell Publishing Ltd
Sexually Transmitted Diseases,1.763,115,222,587,6816,3570791.0,1694,0.1269185360094451,0.2385008517887563,504,2.68,30.7,49,Lippincott Williams and Wilkins Ltd.
Child Maltreatment,1.762,102,23,91,1331,531828.0,383,0.0365535248041775,0.1868131868131868,87,3.39,57.87,30,SAGE Publications Inc.
Frontiers in Plant Science,1.762,246,545,404,42882,3117799.0,1513,0.1678783873099801,0.1361386138613861,397,3.76,78.68,16,Frontiers Media SA
Fuel,1.762,273,1101,1728,36518,11915437.0,8161,0.117265041048891,0.1244212962962963,1680,4.3,33.17,57,Elsevier B.V.
Annals of Emergency Medicine,1.761,178,396,1131,5553,7090078.0,2219,0.0874267688147814,0.579133510167993,611,1.81,14.02,46,Elsevier Inc.
Health Economics (United Kingdom),1.761,133,105,358,3368,2124219.0,956,0.051255230125523,0.2402234636871508,334,2.29,32.08,34,John Wiley and Sons Ltd
Molecular Carcinogenesis,1.761,110,113,313,4847,1981764.0,1298,0.0084745762711864,0.1405750798722044,310,4.1,42.89,38,Wiley-Liss Inc.
Nephrology Dialysis Transplantation,1.761,203,452,2206,17289,12196280.0,7640,0.0579842931937172,0.2357207615593835,1853,3.49,38.25,40,Oxford University Press
Perspectives on Sexual and Reproductive Health,1.761,101,45,166,782,939890.0,293,0.0716723549488054,0.5421686746987951,89,1.97,17.38,30,Wiley-Blackwell
Ultramicroscopy,1.761,142,213,585,6659,3729034.0,1643,0.2154595252586731,0.2683760683760683,573,2.93,31.26,51,Elsevier B.V.
Journal of Quaternary Science,1.76,108,81,315,4914,1800612.0,1115,0.0609865470852017,0.1714285714285714,296,2.93,60.67,40,John Wiley and Sons Ltd
Educational Technology Research and Development,1.759,117,45,143,2373,829927.0,497,0.0603621730382293,0.2027972027972027,139,2.75,52.73,38,Springer Boston
Foundations of Computational Mathematics,1.759,71,30,70,903,469595.0,251,0.0119521912350597,0.3,70,3.43,30.1,25,Springer New York
Anesthesia and Analgesia,1.758,237,475,1691,12632,10598960.0,5378,0.0771662328002975,0.3347131874630396,1194,2.97,26.59,69,Lippincott Williams and Wilkins
Bilingualism,1.758,88,67,135,3798,841753.0,395,0.1139240506329113,0.2518518518518518,127,2.41,56.69,21,Cambridge University Press
International Journal of Biological Sciences,1.758,129,113,341,5414,1868612.0,1587,0.0207939508506616,0.1231671554252199,331,4.82,47.91,21,Ivyspring International Publisher
Optical Materials Express,1.757,90,224,422,6509,1561131.0,1396,0.0608882521489971,0.2890995260663507,412,3.31,29.06,15,Optica Publishing Group (formerly OSA)
Caries Research,1.755,116,71,219,2598,1277383.0,666,0.1216216216216216,0.2374429223744292,209,2.71,36.59,59,S. Karger AG
China Journal,1.754,60,17,48,1180,247713.0,112,0.0892857142857142,0.2291666666666666,48,2.09,69.41,30,University of Chicago Press
Journal of Cataract and Refractive Surgery,1.754,169,440,1448,7137,9053545.0,3264,0.2196691176470588,0.4371546961325966,946,2.28,16.22,40,Wolters Kluwer Health
