Title,SJR,H index,Total Docs. (1999),Total Docs. (3years),Total Refs.,Est. value (USD) (1999),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
American Journal of Orthopedics,0.415,68,123,365,968,348187.0,162,0.0,0.723287671,313,0.37,7.87,24,Quadrant Healthcom Inc.
Geographische Zeitschrift,0.415,22,27,46,1019,76431.0,19,0.368421053,0.695652174,46,0.52,37.74,46,Franz Steiner Verlag GmbH
Hypertension in Pregnancy,0.415,55,29,86,696,82093.0,82,0.06097561,0.476744186,82,0.76,24.0,44,Informa Healthcare
Information Discovery and Delivery,0.415,27,83,65,240,234956.0,26,0.307692308,0.738461538,65,0.37,2.89,9,Emerald Group Publishing Ltd.
Journal of Coastal Research (discontinued),0.415,108,98,338,3760,277418.0,187,0.112299465,0.603550296,331,0.48,38.37,40,Coastal Education Research Foundation Inc.
Journal of Heart Valve Disease,0.415,74,118,403,2237,334033.0,331,0.217522659,0.52853598,361,0.75,18.96,28,ICR Publishers Ltd
NAFO Scientific Council Studies,0.415,15,8,69,124,22646.0,34,0.264705882,0.652173913,69,0.57,15.5,20,Northwest Atlantic Fisheries Organization
Scottish Journal of Political Economy,0.415,55,30,100,983,84924.0,52,0.057692308,0.67,100,0.54,32.77,72,Wiley-Blackwell Publishing Ltd
Cement and Concrete Composites,0.414,233,48,120,906,135818.0,59,0.101694915,0.75,119,0.31,18.88,37,Elsevier Ltd
International Angiology,0.414,65,57,165,1534,161283.0,169,0.041420118,0.581818182,160,1.15,26.91,41,Edizioni Minerva Medica S.p.A.
International Journal of Rehabilitation Research,0.414,63,52,128,1128,147136.0,66,0.196969697,0.671875,128,0.42,21.69,48,Lippincott Williams and Wilkins Ltd.
Journal of Cardiac Surgery,0.414,69,90,261,1393,254658.0,243,0.082304527,0.659003831,247,0.58,15.48,39,John Wiley and Sons Inc
Journal of Parenteral and Enteral Nutrition,0.414,119,107,318,3031,302760.0,467,0.08137045,0.518867925,288,1.43,28.33,49,John Wiley &amp; Sons Inc.
Journal of Psychopathology and Behavioral Assessment,0.414,89,25,68,790,70738.0,37,0.081081081,0.647058824,68,0.48,31.6,41,Springer New York
Proceedings of the Edinburgh Mathematical Society,0.414,38,45,135,671,127329.0,37,0.0,0.807407407,135,0.26,14.91,135,Cambridge University Press
Society and Animals,0.414,54,13,44,413,36784.0,27,0.444444444,0.590909091,43,0.75,31.77,32,Brill Academic Publishers
Transactions in GIS,0.414,80,19,46,636,53761.0,41,0.0,0.543478261,46,0.71,33.47,29,Wiley-Blackwell Publishing Ltd
Transport Reviews,0.414,115,21,58,495,59420.0,19,0.210526316,0.724137931,57,0.44,23.57,45,Routledge
Alternatives to Laboratory Animals,0.413,66,76,150,2170,214949.0,187,0.272727273,0.5,144,1.08,28.55,37,SAGE Publications Inc.
Animal Cognition,0.413,94,26,10,1081,73535.0,10,0.4,0.5,9,1.0,41.58,28,Springer Science and Business Media Deutschland GmbH
Annals of Ophthalmology,0.413,14,4,5,41,11313.0,4,0.0,0.8,4,0.0,10.25,40,Humana Press
Applied Ocean Research,0.413,98,27,85,491,76363.0,27,0.222222222,0.8,85,0.22,18.19,47,Elsevier B.V.
Cellular and Molecular Biology,0.413,80,116,367,1278,328079.0,385,0.0,0.520435967,362,1.13,11.02,49,Cellular and Molecular Biology Association
De Economist,0.413,36,20,75,507,56565.0,20,0.15,0.773333333,75,0.31,25.35,171,Springer
Geo-Marine Letters,0.413,67,43,117,1263,121616.0,74,0.108108108,0.615384615,116,0.49,29.37,44,Springer Verlag
International Review of Experimental Pathology,0.413,5,0,10,0,0.0,14,0.0,0.3,10,0.0,0.0,30,Academic Press Inc.
Journal of Lie Theory,0.413,27,0,62,0,0.0,15,0.0,0.822580645,62,0.14,0.0,28,Heldermann Verlag
Journal of Pediatric Orthopaedics Part B,0.413,61,75,171,1554,212120.0,99,0.171717172,0.637426901,169,0.57,20.72,35,Lippincott Williams and Wilkins Ltd.
Journal of the American Academy of Psychiatry and the Law,0.413,68,57,162,1623,161211.0,121,0.157024793,0.586419753,150,0.62,28.47,28,American Academy of Psychiatry and the Law
Networks,0.413,76,60,153,1028,169696.0,72,0.111111111,0.679738562,153,0.38,17.13,55,Wiley-Liss Inc.
Nippon Kinzoku Gakkaishi/Journal of the Japan Institute of Metals,0.413,33,244,556,4297,690098.0,183,0.202185792,0.739208633,556,0.31,17.61,66,Japan Institute of Metals (JIM)
Seminars in Perinatology,0.413,115,55,167,3370,155555.0,192,0.005208333,0.461077844,161,1.25,61.27,49,W.B. Saunders
American Journal of Emergency Medicine,0.412,114,222,588,3715,627596.0,522,0.067049808,0.590136054,436,0.82,16.73,43,W.B. Saunders
Ars Combinatoria,0.412,41,82,238,753,231815.0,41,0.12195122,0.857142857,238,0.16,9.18,28,Charles Babbage Research Centre
Disease Management and Clinical Outcomes,0.412,9,0,38,0,0.0,16,0.0,0.789473684,35,0.42,0.0,4,Elsevier B.V.
Journal of Dentistry for Children,0.412,45,65,213,1209,183755.0,105,0.295238095,0.680751174,198,0.5,18.6,29,American Academy of Pediatric Dentistry
Journal of Social Issues,0.412,153,39,136,2157,110253.0,119,0.008403361,0.544117647,136,0.54,55.31,80,Wiley-Blackwell Publishing Ltd
Linguistic Review,0.412,44,13,22,567,36751.0,12,0.166666667,0.545454545,22,0.33,43.62,43,De Gruyter Mouton
Reviews in Medical Microbiology,0.412,31,22,128,1342,62194.0,121,0.008264463,0.59375,128,0.73,61.0,32,Lippincott Williams and Wilkins
Computers in Human Behavior,0.411,275,41,109,1505,115855.0,81,0.185185185,0.623853211,109,0.51,36.71,41,Elsevier Ltd
IEEE Transactions on Energy Conversion,0.411,207,249,208,3318,703609.0,165,0.418181818,0.514423077,208,0.54,13.33,40,Institute of Electrical and Electronics Engineers Inc.
Ofioliti,0.411,43,105,49,994,296703.0,20,0.1,0.755102041,49,0.45,9.47,48,Pitagora Editrice
Advances in Engineering Software,0.41,107,88,222,1606,248554.0,100,0.05,0.743243243,220,0.45,18.25,36,Elsevier Ltd
Body and Society,0.41,78,34,76,1253,96032.0,75,0.346666667,0.486842105,76,0.61,36.85,31,SAGE Publications Ltd
British Journal of Learning Disabilities,0.41,49,41,91,618,115803.0,47,0.276595745,0.67032967,72,0.44,15.07,32,Wiley-Blackwell Publishing Ltd
Clinical Rehabilitation,0.41,131,72,220,1920,203362.0,152,0.223684211,0.654545455,204,0.75,26.67,39,SAGE Publications Ltd
Educational Leadership,0.41,73,100,313,766,282447.0,126,0.055555556,0.715654952,313,0.38,7.66,28,Association for Supervision and Curriculum Development
Engineering Geology,0.41,191,104,244,1808,293745.0,90,0.122222222,0.770491803,239,0.32,17.38,61,Elsevier B.V.
International Journal of Adhesion and Adhesives,0.41,117,47,127,617,132750.0,67,0.223880597,0.637795276,127,0.52,13.13,46,Elsevier Ltd
"Journal of Accounting, Auditing and Finance",0.41,64,24,80,657,67787.0,41,0.243902439,0.675,80,0.44,27.38,40,SAGE Publications Inc.
Journal of Adolescent and Adult Literacy,0.41,65,36,130,785,101681.0,34,0.205882353,0.792307692,130,0.17,21.81,31,Wiley-Blackwell
Journal of Environmental Management,0.41,268,63,242,2114,177942.0,151,0.052980132,0.648760331,240,0.55,33.56,51,Academic Press
Journal of Ethnopharmacology,0.41,243,199,376,4745,562070.0,325,0.243076923,0.515957447,374,0.74,23.84,47,Elsevier Ireland Ltd
Qualitative Inquiry,0.41,111,32,94,878,90383.0,85,0.282352941,0.531914894,85,0.93,27.44,31,SAGE Publications Inc.
Social Psychology,0.41,52,20,64,692,56489.0,31,0.258064516,0.6875,64,0.44,34.6,19,Hogrefe Publishing GmbH &amp; Co. KG
Urban Education,0.41,76,27,91,779,76261.0,25,0.04,0.835164835,78,0.2,28.85,61,SAGE Publications Inc.
Czechoslovak Mathematical Journal,0.409,35,71,146,791,200447.0,26,0.423076923,0.863013699,146,0.15,11.14,31,Springer New York
Laryngo- Rhino- Otologie,0.409,37,154,475,3062,434773.0,278,0.305755396,0.654736842,471,0.53,19.88,38,Georg Thieme Verlag
Latin American Perspectives,0.409,51,33,101,1346,93166.0,41,0.219512195,0.693069307,101,0.28,40.79,42,SAGE Publications Ltd
Limnologica,0.409,59,61,110,1661,172215.0,51,0.196078431,0.672727273,110,0.46,27.23,34,Elsevier GmbH
NeuroToxicology,0.409,137,86,273,3438,242795.0,299,0.0,0.457875458,266,1.01,39.98,47,Elsevier B.V.
Ophthalmologica,0.409,74,79,310,1655,223033.0,191,0.02617801,0.661290323,305,0.57,20.95,126,S. Karger AG
Publicationes Mathematicae Debrecen,0.409,41,60,109,720,169392.0,20,0.2,0.834862385,109,0.18,12.0,30,"University of Debrecen, Institute of Mathematics"
Service Industries Journal,0.409,93,39,106,1431,110105.0,82,0.12195122,0.594339623,106,0.7,36.69,43,Taylor and Francis Ltd.
Visual Computer,0.409,79,38,119,1009,107282.0,85,0.129411765,0.571428571,119,0.81,26.55,41,Springer Verlag
Advances in Cement Research,0.408,57,20,65,319,56439.0,29,0.103448276,0.661538462,65,0.44,15.95,37,ICE Publishing
Aesthetic Plastic Surgery,0.408,85,79,233,1355,222932.0,121,0.247933884,0.639484979,232,0.48,17.15,49,Springer New York
Bio-Medical Materials and Engineering,0.408,60,34,110,745,95945.0,83,0.156626506,0.627272727,108,0.53,21.91,34,SAGE Publications Ltd
Biopharmaceutics and Drug Disposition,0.408,69,61,212,1339,172137.0,225,0.04,0.485849057,208,1.05,21.95,47,John Wiley and Sons Ltd
Growth and Change,0.408,68,24,64,959,67726.0,40,0.1,0.609375,64,0.45,39.96,56,Wiley-Blackwell Publishing Ltd
Hand Clinics,0.408,69,65,191,2143,183425.0,126,0.0,0.602094241,189,0.58,32.97,41,W.B. Saunders
Journal of Air Transport Management,0.408,103,24,47,420,67726.0,15,0.4,0.744680851,46,0.32,17.5,31,Elsevier Ltd
Journal of Combinatorial Optimization,0.408,57,27,42,457,76192.0,22,0.0,0.738095238,42,0.52,16.93,29,Springer Netherlands
Journal of World Prehistory,0.408,66,8,25,1757,22575.0,26,0.153846154,0.52,25,0.88,219.63,37,Springer New York
Modern Physics Letters B,0.408,60,130,473,2226,366850.0,200,0.115,0.763213531,473,0.39,17.12,30,World Scientific
Quarterly Journal of Speech,0.408,48,23,54,1088,64904.0,27,0.148148148,0.685185185,54,0.34,47.3,111,Routledge
Reports on Mathematical Physics,0.408,44,82,181,1362,231398.0,92,0.22826087,0.668508287,181,0.56,16.61,50,Elsevier Ltd
Surgical Oncology,0.408,79,21,76,1383,59260.0,72,0.0,0.565789474,74,0.85,65.86,34,Elsevier Ltd
Telecommunications Policy,0.408,93,44,181,926,124165.0,107,0.214953271,0.613259669,167,0.54,21.05,50,Elsevier Ltd
Tribology Series,0.408,26,98,189,2474,276549.0,70,0.157142857,0.756613757,189,0.46,25.24,23,Elsevier
Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences,0.408,54,123,496,2553,347097.0,279,0.200716846,0.64516129,496,0.51,20.76,80,Walter de Gruyter GmbH
Academic Emergency Medicine,0.407,148,233,633,3651,657211.0,544,0.150735294,0.568720379,446,0.84,15.67,32,Wiley-Blackwell
Canadian Journal of Cardiology,0.407,118,211,496,3371,595157.0,381,0.070866142,0.627016129,450,0.75,15.98,41,Elsevier Inc.
Clinical and Experimental Hypertension,0.407,57,106,226,3119,298989.0,269,0.040892193,0.42920354,226,1.16,29.42,48,Taylor and Francis Ltd.
International Journal of Public Sector Management,0.407,71,38,115,1158,107185.0,39,0.179487179,0.747826087,115,0.29,30.47,39,Emerald Group Publishing Ltd.
International Journal of STD and AIDS,0.407,80,169,575,3556,476690.0,423,0.170212766,0.620869565,491,0.67,21.04,36,SAGE Publications Ltd
Neural Plasticity,0.407,94,9,20,334,25386.0,17,0.0,0.3,20,0.85,37.11,27,John Wiley and Sons Ltd
Renewable Agriculture and Food Systems,0.407,73,23,74,577,64875.0,32,0.1875,0.72972973,71,0.36,25.09,22,Cambridge University Press
"Scandinavian Journal of Rehabilitation Medicine, Supplement",0.407,7,9,8,154,25386.0,5,0.0,0.75,7,0.2,17.11,22,Taylor and Francis Ltd.
Tropical Animal Health and Production,0.407,67,40,188,698,112826.0,55,0.090909091,0.760638298,184,0.28,17.45,57,Springer Science and Business Media B.V.
American Journal of Human Biology,0.406,97,62,192,1118,174801.0,107,0.046728972,0.645833333,192,0.57,18.03,37,Wiley-Liss Inc.
Annales Zoologici Fennici,0.406,64,26,141,1177,73304.0,98,0.051020408,0.574468085,137,0.67,45.27,49,Finnish Zoological and Botanical Publishing Board
Cahiers de Biologie Marine,0.406,38,29,111,943,81762.0,49,0.204081633,0.738738739,111,0.36,32.52,32,Station Biologique de Roscoff
Foundations of Physics,0.406,64,80,272,2566,225550.0,162,0.179012346,0.698529412,272,0.63,32.08,56,Springer Netherlands
Human Dimensions of Wildlife,0.406,64,23,82,483,64846.0,44,0.386363636,0.719512195,75,0.28,21.0,30,Taylor and Francis Ltd.
IEEE Transactions on Aerospace and Electronic Systems,0.406,179,135,453,2201,380615.0,200,0.085,0.717439294,432,0.47,16.3,61,Institute of Electrical and Electronics Engineers Inc.
Journal of Helminthology,0.406,59,81,175,1687,228369.0,141,0.191489362,0.577142857,174,0.69,20.83,102,Cambridge University Press
Journal of Plant Pathology,0.406,60,25,52,691,70484.0,32,0.21875,0.730769231,52,0.62,27.64,29,Springer Science and Business Media Deutschland GmbH
Order,0.406,28,25,87,272,70484.0,23,0.130434783,0.781609195,87,0.12,10.88,42,Springer Netherlands
Polymers and Polymer Composites,0.406,39,50,193,1040,140969.0,81,0.197530864,0.756476684,193,0.46,20.8,33,RAPRA Technology Ltd.
Reference Services Review,0.406,45,35,89,567,98678.0,34,0.176470588,0.775280899,89,0.22,16.2,53,Emerald Group Publishing Ltd.
Rehabilitation Counseling Bulletin,0.406,48,26,60,631,73304.0,32,0.25,0.65,59,0.53,24.27,32,SAGE Publications Inc.
Scottish Journal of Geology,0.406,26,20,51,591,56387.0,37,0.243243243,0.529411765,49,0.75,29.55,60,Geological Society of London
Studies in History and Philosophy of Science,0.406,55,30,85,1903,84581.0,31,0.193548387,0.764705882,85,0.4,63.43,56,Elsevier Ltd
American Journal of Clinical Hypnosis,0.405,33,31,86,613,87361.0,31,0.290322581,0.73255814,79,0.34,19.77,68,Taylor and Francis Ltd.
Annals of Clinical Biochemistry,0.405,93,151,398,2696,425531.0,417,0.074340528,0.542713568,315,1.06,17.85,63,SAGE Publications Ltd
Cardiology,0.405,77,114,365,2516,321262.0,307,0.035830619,0.542465753,354,0.75,22.07,89,S. Karger AG
Journal of Coordination Chemistry,0.405,61,130,262,1904,366351.0,149,0.120805369,0.618320611,262,0.49,14.65,55,Taylor and Francis Ltd.
Medical Oncology,0.405,95,43,114,1641,121178.0,94,0.010638298,0.649122807,111,0.73,38.16,32,Springer
Oxford Journal of Legal Studies,0.405,43,0,2,0,0.0,1,0.0,0.5,2,0.0,0.0,39,Oxford University Press
Psychiatry (New York),0.405,72,60,118,2582,169085.0,71,0.056338028,0.677966102,114,0.47,43.03,88,Taylor and Francis Ltd.
Transplant International,0.405,97,79,506,1922,222629.0,468,0.021367521,0.52173913,473,0.86,24.33,38,Frontiers Media SA
Acta Sociologica,0.404,66,24,71,1009,67603.0,49,0.102040816,0.718309859,71,0.43,42.04,67,SAGE Publications Ltd
Annals of Hematology,0.404,95,159,518,4124,447872.0,548,0.047445255,0.492277992,503,0.97,25.94,35,Springer Science and Business Media Deutschland GmbH
Australian Journal of Chemistry,0.404,88,150,489,3529,422521.0,380,0.2,0.558282209,489,0.8,23.53,78,CSIRO Publishing
Hepato-Gastroenterology,0.404,84,607,1043,13108,1709800.0,1050,0.232380952,0.510067114,1037,0.84,21.59,36,H.G.E. Update Medical Publishing Ltd.
International Journal of Osteoarchaeology,0.404,74,48,161,1108,135207.0,55,0.4,0.745341615,161,0.34,23.08,35,John Wiley and Sons Ltd
Personnel Review,0.404,96,25,86,934,70420.0,42,0.19047619,0.674418605,86,0.41,37.36,55,Emerald Group Publishing Ltd.
Phase Transitions,0.404,53,92,202,2256,259146.0,107,0.130841121,0.668316832,201,0.51,24.52,47,Taylor and Francis Ltd.
Platelets,0.404,84,56,166,2083,157741.0,141,0.170212766,0.56626506,162,0.8,37.2,36,Informa Healthcare
Reviews in Toxicology,0.404,21,8,58,1071,22534.0,51,0.039215686,0.620689655,57,0.88,133.88,4,IOS Press BV
Textile Research Journal,0.404,105,142,370,2073,399986.0,247,0.36437247,0.610810811,368,0.65,14.6,95,SAGE Publications Ltd
Acta Histochemica,0.403,62,36,118,1002,101359.0,92,0.130434783,0.533898305,116,0.62,27.83,72,Elsevier GmbH
Andean Geology,0.403,46,15,47,647,42233.0,20,0.25,0.659574468,47,0.36,43.13,16,Servicio Nacional de Geologia y Mineria
Behavioral Medicine,0.403,60,19,58,816,53495.0,52,0.057692308,0.517241379,57,0.97,42.95,38,Routledge
Bollettino dell'Unione Matematica Italiana,0.403,30,45,98,670,126698.0,30,0.066666667,0.775510204,97,0.44,14.89,18,Springer International Publishing AG
Food Biotechnology,0.403,41,18,48,397,50679.0,44,0.136363636,0.5625,48,0.81,22.06,38,Taylor and Francis Ltd.
New directions for mental health services,0.403,21,37,105,527,104174.0,62,0.0,0.60952381,105,0.5,14.24,19,Jossey-Bass Inc.
Physics and Chemistry of the Earth,0.403,34,0,370,0,0.0,167,0.0,0.72972973,369,0.41,0.0,21,Pergamon Press Ltd.
Polymer Testing,0.403,131,51,139,785,143591.0,59,0.101694915,0.741007194,139,0.38,15.39,45,Elsevier Ltd
Vacuum,0.403,108,264,790,3998,743296.0,404,0.207920792,0.696202532,781,0.49,15.14,73,Elsevier Ltd
Animal Biotechnology,0.402,41,20,54,306,56285.0,49,0.040816327,0.518518519,54,0.83,15.3,36,Taylor and Francis Ltd.
Applied Magnetic Resonance,0.402,50,81,268,1249,227952.0,196,0.056122449,0.589552239,264,0.65,15.42,36,Springer-Verlag Wien
Australian and New Zealand Journal of Public Health,0.402,92,145,504,2794,408063.0,322,0.180124224,0.617063492,383,0.68,19.27,30,Elsevier B.V.
Educational Review,0.402,67,21,63,595,59099.0,28,0.285714286,0.698412698,63,0.43,28.33,78,Routledge
European Journal of Development Research,0.402,65,18,58,1065,50656.0,23,0.304347826,0.672413793,57,0.41,59.17,37,Palgrave Macmillan Ltd.
International Journal of Lifelong Education,0.402,57,42,113,1166,118198.0,45,0.377777778,0.716814159,96,0.41,27.76,44,Routledge
Israel Journal of Earth Sciences,0.402,30,24,40,941,67541.0,24,0.458333333,0.625,40,0.6,39.21,23,Science From Israel
Leprosy Review,0.402,52,69,153,618,194182.0,71,0.366197183,0.758169935,98,0.44,8.96,79,British Leprosy Relief Association
Linguistic Typology,0.402,45,8,20,607,22514.0,16,0.3125,0.5,20,0.8,75.88,29,De Gruyter Mouton
Science China Earth Sciences,0.402,130,86,270,1607,242024.0,133,0.15037594,0.7,270,0.32,18.69,16,Science China Press
Women and Health,0.402,71,57,91,2173,160411.0,85,0.058823529,0.494505495,89,0.96,38.12,51,Routledge
Algorithmica,0.401,84,64,218,1593,180028.0,163,0.030674847,0.614678899,218,0.57,24.89,40,Springer New York
"Bulletin of the Polish Academy of Sciences, Earth Sciences",0.401,14,17,59,447,47820.0,26,0.192307692,0.694915254,59,0.65,26.29,18,Polska Akademia Nauk
Child's Nervous System,0.401,100,132,400,3507,371307.0,278,0.151079137,0.6025,365,0.58,26.57,41,Springer Verlag
IEEE Computer Graphics and Applications,0.401,105,74,240,520,208157.0,282,0.007092199,0.491666667,237,1.01,7.03,45,IEEE Computer Society
International Journal of Tissue Reactions,0.401,27,16,42,486,45007.0,51,0.039215686,0.571428571,42,0.92,30.38,26,Bioscience Ediprint Inc.
Journal of Applied Toxicology,0.401,106,79,205,2204,222222.0,225,0.088888889,0.47804878,205,1.24,27.9,45,John Wiley and Sons Ltd
Journal of Insect Conservation,0.401,76,29,50,1194,81575.0,24,0.208333333,0.68,50,0.48,41.17,29,Springer Nature
Journal of Multi-Criteria Decision Analysis,0.401,55,47,109,640,132208.0,38,0.394736842,0.752293578,105,0.27,13.62,32,John Wiley and Sons Ltd
Lubrication Science,0.401,46,24,81,361,67510.0,29,0.103448276,0.802469136,81,0.34,15.04,38,John Wiley and Sons Ltd
Practical Metallography,0.401,19,44,173,422,123769.0,44,0.318181818,0.832369942,161,0.19,9.59,57,Walter de Gruyter GmbH
Tissue and Cell,0.401,61,74,220,2399,208157.0,218,0.068807339,0.459090909,220,0.95,32.42,57,Elsevier Ltd
Clinics in Dermatology,0.4,113,94,283,4402,264294.0,260,0.076923077,0.568904594,275,0.9,46.83,43,Elsevier Inc.
Functional Analysis and its Applications,0.4,30,51,168,445,143394.0,39,0.025641026,0.833333333,168,0.15,8.73,58,Springer
Genetic Testing and Molecular Biomarkers,0.4,54,56,74,1476,157452.0,63,0.047619048,0.621621622,74,0.85,26.36,17,Mary Ann Liebert Inc.
Heteroatom Chemistry,0.4,47,100,249,2277,281164.0,154,0.227272727,0.610441767,249,0.66,22.77,34,John Wiley and Sons Inc
Hungarian Journal of Industrial Chemistry,0.4,13,57,154,813,160263.0,47,0.340425532,0.805194805,154,0.31,14.26,27,University of Veszprem
Journal of Engineering Design,0.4,65,24,74,503,67479.0,43,0.255813953,0.702702703,74,0.43,20.96,38,Taylor and Francis Ltd.
Medical Letter on Drugs and Therapeutics,0.4,22,55,169,0,154640.0,163,0.0,0.544378698,165,1.11,0.0,61,Medical Letter Inc.
Pacific Philosophical Quarterly,0.4,40,22,68,417,61856.0,15,0.066666667,0.852941176,68,0.3,18.95,30,Wiley-Blackwell
Pulmonary Pharmacology and Therapeutics,0.4,84,52,147,1863,146205.0,139,0.028776978,0.551020408,142,0.58,35.83,29,Academic Press
"Sport, Education and Society",0.4,83,12,36,576,33740.0,32,0.5,0.583333333,36,0.63,48.0,30,Routledge
BioSystems,0.399,85,82,268,2073,230448.0,228,0.210526316,0.570895522,263,0.78,25.28,59,Elsevier Ireland Ltd
British Journal of Occupational Therapy,0.399,56,148,249,2064,415931.0,143,0.573426573,0.646586345,249,0.63,13.95,33,SAGE Publications Inc.
Health Care Management Review,0.399,69,33,110,1056,92741.0,93,0.139784946,0.609090909,102,0.67,32.0,50,Lippincott Williams and Wilkins Ltd.
International Journal of Pest Management,0.399,57,47,151,1173,132086.0,65,0.230769231,0.688741722,151,0.37,24.96,33,Taylor and Francis Ltd.
Japan and the World Economy,0.399,42,25,81,659,70259.0,15,0.066666667,0.839506173,81,0.15,26.36,38,Elsevier B.V.
Journal of the Kansas Entomological Society,0.399,39,50,178,868,140517.0,59,0.050847458,0.752808989,178,0.21,17.36,31,Kansas Entomological Society
National Institute Economic Review,0.399,41,45,104,360,126465.0,50,0.06,0.759615385,96,0.53,8.0,66,Cambridge University Press
Psychology in the Schools,0.399,96,46,104,1434,129276.0,64,0.171875,0.605769231,104,0.67,31.17,62,Wiley-Liss Inc.
Scandinavian Journal of Clinical and Laboratory Investigation,0.399,76,91,306,2141,255741.0,317,0.044164038,0.565359477,299,1.05,23.53,77,Informa Healthcare
Surveys in High Energy Physics,0.399,14,11,61,345,30914.0,24,0.0,0.852459016,61,0.45,31.36,13,Taylor and Francis Ltd.
Veterinary Radiology and Ultrasound,0.399,76,93,223,1928,261362.0,97,0.319587629,0.695067265,222,0.37,20.73,34,Wiley-Blackwell Publishing Ltd
Zeitschrift fur Psychosomatische Medizin und Psychotherapie,0.399,31,27,74,557,75879.0,36,0.166666667,0.675675676,71,0.47,20.63,29,Vandenhoeck and Ruprecht GmbH and Co. KG
Acta Agriculturae Scandinavica Section B: Soil and Plant Science,0.398,51,40,105,1029,112362.0,49,0.06122449,0.695238095,103,0.39,25.73,34,Taylor and Francis Ltd.
Annual Proceedings Soil and Crop Science Society of Florida,0.398,16,25,73,482,70226.0,25,0.2,0.808219178,73,0.38,19.28,17,Soil and Crop Science Society of Florida
Biological Trace Element Research,0.398,110,163,420,3588,457874.0,413,0.225181598,0.528571429,419,0.98,22.01,47,Springer
Journal of Social Work Education,0.398,68,48,145,1050,134834.0,103,0.388349515,0.662068966,134,0.88,21.88,41,Taylor and Francis Ltd.
Mathematical Physics Analysis and Geometry,0.398,30,13,13,306,36518.0,3,0.0,0.846153846,13,0.23,23.54,28,Springer Netherlands
Boundary elements communications,0.397,5,4,41,43,11231.0,15,0.0,0.780487805,41,0.17,10.75,4,Computational Mechanics Publications
Current Opinion in Infectious Diseases,0.397,122,69,264,3086,193734.0,239,0.050209205,0.560606061,243,0.95,44.72,38,Lippincott Williams and Wilkins
Environmental Monitoring and Assessment,0.397,152,123,415,3544,345352.0,236,0.038135593,0.655421687,410,0.56,28.81,45,Springer Science and Business Media Deutschland GmbH
"Genetic, Social, and General Psychology Monographs",0.397,45,18,60,1289,50539.0,35,0.028571429,0.683333333,60,0.64,71.61,23,Heldref Publications
International Journal of Gynecology and Obstetrics,0.397,125,254,838,2800,713166.0,437,0.052631579,0.696897375,740,0.43,11.02,53,John Wiley and Sons Ltd
Journal of Latin American Studies,0.397,53,20,61,2349,56155.0,26,0.076923077,0.721311475,61,0.34,117.45,57,Cambridge University Press
Multimedia Tools and Applications,0.397,116,27,89,615,75809.0,81,0.037037037,0.595505618,89,0.78,22.78,31,Springer
Phytotherapy Research,0.397,169,160,625,2854,449238.0,270,0.2,0.6944,622,0.36,17.84,39,John Wiley and Sons Ltd
Advances and technical standards in neurosurgery,0.396,32,6,12,566,16839.0,7,0.0,0.583333333,12,0.58,94.33,32,Springer Verlag
Annals of the Royal College of Surgeons of England,0.396,79,183,578,1463,513577.0,304,0.069078947,0.678200692,415,0.45,7.99,79,Royal College of Surgeons of England
Archive of Applied Mechanics,0.396,71,51,152,1148,143128.0,83,0.036144578,0.697368421,152,0.43,22.51,35,Springer Verlag
Asian Journal of Social Psychology,0.396,62,21,18,1401,58935.0,17,0.647058824,0.5,18,0.94,66.71,28,Wiley-Blackwell Publishing Ltd
"European Journal of Haematology, Supplement",0.396,23,0,35,0,0.0,65,0.0,0.4,33,0.17,0.0,14,Wiley-Blackwell Publishing Ltd
Heart and Lung,0.396,82,63,205,1795,176805.0,159,0.106918239,0.56097561,178,0.69,28.49,53,Elsevier Inc.
Indian Journal of Medical Research,0.396,110,77,309,1388,216095.0,190,0.152631579,0.614886731,306,0.48,18.03,75,Scientific Scholar LLC
International Wood Products Journal,0.396,22,24,38,308,67354.0,12,0.333333333,0.710526316,38,0.32,12.83,15,SAGE Publications Ltd
JOOP - Journal of Object-Oriented Programming,0.396,19,77,303,792,216095.0,119,0.294117647,0.788778878,303,0.49,10.29,9,"Sigs Publication, Inc."
Shock Waves,0.396,67,48,80,866,134709.0,39,0.179487179,0.675,80,0.49,18.04,35,Springer Science and Business Media Deutschland GmbH
Zeitschrift fur Physikalische Chemie,0.396,59,116,384,2345,325546.0,252,0.071428571,0.6796875,384,0.7,20.22,78,Walter de Gruyter GmbH
Administration and Policy in Mental Health and Mental Health Services Research,0.395,96,39,127,1398,109400.0,73,0.164383562,0.669291339,126,0.61,35.85,38,Springer New York
Advances in Dental Research,0.395,74,23,140,980,64518.0,175,0.0,0.378571429,140,1.16,42.61,32,SAGE Publications Inc.
Duquesne law review,0.395,7,0,20,0,0.0,21,0.0,0.45,20,0.0,0.0,10,Duquesne University Press
Human Organization,0.395,64,46,157,1622,129036.0,76,0.184210526,0.662420382,157,0.53,35.26,48,Taylor and Francis Ltd.
"International Journal of Uncertainty, Fuzziness and Knowledge-Based Systems",0.395,68,46,106,722,129036.0,56,0.160714286,0.70754717,106,0.51,15.7,30,World Scientific
