Title,SJR,H index,Total Docs. (2019),Total Docs. (3years),Total Refs.,Est. value (USD) (2019),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Educational Media International,0.509,49,20,67,863,339552.0,96,0.0520833333333333,0.4477611940298507,66,1.47,43.15,41,Routledge
Geological Quarterly,0.509,48,58,184,3734,872938.0,241,0.1037344398340249,0.375,181,1.32,64.38,25,Polish Geological Institute
Global Journal of Engineering Education,0.509,18,36,121,587,489059.0,111,0.2252252252252252,0.5950413223140496,113,1.01,16.31,15,World Institute for Engineering and Technology Education (WIETE)
High Blood Pressure and Cardiovascular Prevention,0.509,37,58,156,2232,773903.0,263,0.053231939163498,0.4230769230769231,139,1.59,38.48,22,Adis International Ltd
Identities,0.509,51,42,140,1878,721714.0,173,0.0289017341040462,0.4714285714285714,127,0.88,44.71,32,Routledge
International Journal of Information and Learning Technology,0.509,45,34,79,1547,369002.0,180,0.0333333333333333,0.3291139240506329,76,2.42,45.5,11,Emerald Group Publishing Ltd.
International Journal of Law and Psychiatry,0.509,80,119,244,6223,1297600.0,413,0.1380145278450363,0.3483606557377049,241,1.65,52.29,47,Elsevier Ltd
International Journal of Precision Engineering and Manufacturing,0.509,72,200,629,5596,3572748.0,1158,0.1468048359240069,0.3290937996820349,629,1.71,27.98,18,Korean Society of Precision Engineering
International Journal of Vascular Medicine,0.509,35,7,49,264,210420.0,87,0.0344827586206896,0.2653061224489796,48,1.61,37.71,15,John Wiley and Sons Ltd
"JOGNN - Journal of Obstetric, Gynecologic, and Neonatal Nursing",0.509,88,73,347,3129,1888166.0,475,0.0505263157894736,0.4322766570605187,288,1.23,42.86,54,Elsevier B.V.
Journal of Agricultural and Environmental Ethics,0.509,64,52,159,2618,830253.0,307,0.0814332247557003,0.3710691823899371,156,1.65,50.35,35,Springer Science and Business Media B.V.
Journal of Child and Adolescent Trauma,0.509,35,50,130,2678,565764.0,162,0.0123456790123456,0.4769230769230769,129,1.14,53.56,16,Springer International Publishing AG
Journal of Music Teacher Education,0.509,26,26,80,754,398512.0,56,0.2142857142857142,0.55,67,0.75,29.0,35,SAGE Publications Inc.
Language Learning Journal,0.509,43,44,117,2256,556545.0,164,0.0670731707317073,0.4444444444444444,107,1.16,51.27,36,Taylor and Francis Ltd.
Postepy Dermatologii I Alergologii,0.509,40,133,323,3724,1559568.0,436,0.0389908256880734,0.4334365325077399,243,1.22,28.0,20,Termedia Publishing House Ltd.
Powder Metallurgy,0.509,54,33,142,1273,662356.0,277,0.1263537906137184,0.2676056338028169,140,2.11,38.58,67,SAGE Publications Ltd
Surgical Innovation,0.509,60,102,285,2497,1436530.0,486,0.0534979423868312,0.4,251,1.54,24.48,31,SAGE Publications Inc.
Survey Review,0.509,36,56,148,1642,743560.0,213,0.0704225352112676,0.3716216216216216,145,1.39,29.32,63,Taylor and Francis Ltd.
Turkish Studies,0.509,35,35,104,1948,499044.0,141,0.0638297872340425,0.3942307692307692,104,1.28,55.66,17,Routledge
Urban Forum,0.509,46,28,78,1488,397734.0,126,0.1428571428571428,0.3076923076923077,77,1.22,53.14,36,Springer Netherlands
American Journal of Veterinary Research,0.508,105,146,462,3947,2232154.0,528,0.053030303030303,0.4393939393939394,457,0.98,27.03,80,American Veterinary Medical Association
Applied Organometallic Chemistry,0.508,93,619,1149,34966,5651257.0,3513,0.1816111585539425,0.1610095735422106,1149,2.97,56.49,39,John Wiley and Sons Ltd
Asia Pacific Journal of Marketing and Logistics,0.508,72,81,193,7110,879951.0,563,0.3623445825932504,0.2538860103626943,184,2.83,87.78,33,Emerald Group Publishing Ltd.
Canadian Journal of Emergency Medicine,0.508,58,185,371,2854,1944489.0,403,0.141439205955335,0.5444743935309974,273,1.01,15.43,27,Springer International Publishing AG
Europe's Journal of Psychology,0.508,39,54,153,2740,713102.0,264,0.0303030303030303,0.392156862745098,139,1.39,50.74,14,PsychOpen
Experimental and Therapeutic Medicine (discontinued),0.508,69,0,3990,0,14062088.0,7281,0.0,0.3045112781954887,3983,1.81,0.0,11,Spandidos Publications
Global Pediatric Health,0.508,28,159,158,4396,467195.0,176,0.0056818181818181,0.5063291139240507,156,1.11,27.65,8,SAGE Publications Inc.
Gynecologic Oncology Reports,0.508,28,117,318,1780,1391748.0,375,0.032,0.4779874213836478,286,1.17,15.21,12,Elsevier B.V.
International Journal of Numerical Methods for Heat and Fluid Flow,0.508,78,231,450,9973,2437550.0,1246,0.3370786516853932,0.2688888888888889,441,2.86,43.17,35,Emerald Group Publishing Ltd.
Iranian Journal of Basic Medical Sciences,0.508,62,202,553,9627,2765858.0,1229,0.048820179007323,0.2368896925858951,547,2.3,47.66,19,Mashhad University of Medical Sciences
Journal of Atmospheric Chemistry,0.508,77,15,65,995,353187.0,107,0.0373831775700934,0.3538461538461538,64,1.61,66.33,43,Springer
Journal of Multi-Criteria Decision Analysis,0.508,55,24,55,1421,308642.0,109,0.073394495412844,0.3454545454545454,52,2.31,59.21,32,John Wiley and Sons Ltd
Nordic Journal of Botany,0.508,41,109,343,4264,1597428.0,292,0.0993150684931506,0.5014577259475219,339,0.83,39.12,43,Wiley-Blackwell
Proceedings of the ACM on Human-Computer Interaction,0.508,77,249,323,18363,731645.0,1166,0.3164665523156089,0.1517027863777089,318,3.61,73.75,9,Association for Computing Machinery
Revista Brasileira de Parasitologia Veterinaria,0.508,39,114,248,4839,1327593.0,342,0.195906432748538,0.3709677419354839,240,1.17,42.45,21,BRAZILIAN COLL VETERINARY PARASITOLOGY
Amphibian and Reptile Conservation,0.507,16,39,37,1737,164448.0,58,0.1724137931034483,0.4054054054054054,35,1.56,44.54,9,Amphibian and Reptile Conservation
Andrologia,0.507,79,267,682,10280,3325254.0,1341,0.1126025354213273,0.2888563049853372,668,2.05,38.5,56,Wiley-VCH Verlag
Behaviour Change,0.507,47,17,41,1099,236384.0,77,0.0129870129870129,0.3414634146341463,41,1.27,64.65,40,Cambridge University Press
Complexity,0.507,86,673,1261,26759,6021416.0,3365,0.1212481426448737,0.3116574147501982,1230,2.7,39.76,30,John Wiley and Sons Inc
Comptes Rendus Chimie,0.507,93,93,435,4008,1987080.0,1010,0.0069306930693069,0.3011494252873563,417,2.25,43.1,23,Elsevier B.V.
Dolomites Research Notes on Approximation,0.507,15,16,54,392,233237.0,53,0.0943396226415094,0.5740740740740741,53,0.91,24.5,13,Padova University Press
Family Medicine,0.507,77,187,459,2572,2331613.0,370,0.2216216216216216,0.6339869281045751,298,0.83,13.75,41,Society of Teachers of Family Medicine
Far Eastern Entomologist,0.507,14,73,200,1289,757093.0,132,0.2803030303030303,0.635,162,0.72,17.66,11,"Far East Branch of the Russian Entomological Society and Laboratory of Entomology, Institute of Biology and Pedology"
Foot and Ankle Specialist,0.507,39,74,251,1529,1193372.0,261,0.0421455938697318,0.4940239043824701,229,0.97,20.66,18,SAGE Publications Ltd
HPB Surgery,0.507,32,0,19,0,86197.0,38,0.0,0.3157894736842105,19,2.36,0.0,24,Hindawi Publishing Corporation
Indian Journal of Medical Research,0.507,110,238,756,6580,3861416.0,1015,0.0216748768472906,0.451058201058201,506,1.14,27.65,75,Scientific Scholar LLC
Journal of Aesthetics and Art Criticism,0.507,44,37,106,1059,527371.0,80,0.225,0.6037735849056604,83,0.62,28.62,29,Oxford University Press
Journal of Preventive Medicine and Hygiene,0.507,40,73,155,2399,756486.0,349,0.0945558739255014,0.3354838709677419,150,2.06,32.86,25,Pacini Editore Srl
Journal of Regulatory Economics,0.507,60,22,84,980,403550.0,110,0.0727272727272727,0.4761904761904761,84,1.28,44.55,37,Springer Netherlands
Molecular Genetics and Metabolism Reports,0.507,34,107,282,2460,1352760.0,435,0.0666666666666666,0.3971631205673759,209,1.53,22.99,12,Elsevier Inc.
Polar Science,0.507,39,75,154,3708,788812.0,248,0.0604838709677419,0.3376623376623376,151,1.38,49.44,19,Elsevier B.V.
"Proceedings of the Institution of Mechanical Engineers, Part J: Journal of Engineering Tribology",0.507,70,154,386,4790,2035480.0,630,0.092063492063492,0.3626943005181347,383,1.61,31.1,32,SAGE Publications Ltd
Propulsion and Power Research,0.507,44,32,97,1157,430892.0,322,0.0062111801242236,0.268041237113402,97,3.35,36.16,14,KeAi Communications Co.
Sociological Quarterly,0.507,77,35,105,2299,545143.0,128,0.0078125,0.4857142857142857,98,0.93,65.69,66,Taylor and Francis Ltd.
Stochastics and Dynamics,0.507,28,48,141,1192,610961.0,103,0.087378640776699,0.5886524822695035,139,0.77,24.83,21,World Scientific Publishing Co. Pte Ltd
Turkish Journal of Botany,0.507,49,69,195,3161,1065225.0,211,0.1090047393364928,0.3948717948717948,189,1.08,45.81,35,TUBITAK
Affilia - Feminist Inquiry in Social Work,0.506,49,33,119,1744,567782.0,155,0.1161290322580645,0.4789915966386555,105,1.12,52.85,40,SAGE Publications Inc.
Biocatalysis and Agricultural Biotechnology,0.506,83,516,568,23833,3488290.0,1603,0.114784778540237,0.1936619718309859,566,2.68,46.19,14,Elsevier B.V.
Canadian Journal of Occupational Therapy,0.506,66,40,115,1679,584189.0,118,0.0932203389830508,0.5217391304347826,96,0.76,41.98,93,SAGE Publications Inc.
Canadian Journal on Aging,0.506,54,42,134,1979,607501.0,191,0.031413612565445,0.3805970149253731,133,1.41,47.12,44,Cambridge University Press
Current Psychology,0.506,69,181,275,9223,1472381.0,410,0.0390243902439024,0.3527272727272727,271,1.45,50.96,44,Springer
Episodes,0.506,86,31,121,1408,604696.0,200,0.015,0.4628099173553719,117,1.56,45.42,41,International Union of Geological Sciences
Geochemical Perspectives,0.506,16,1,6,261,41561.0,26,0.0,0.3333333333333333,6,5.0,261.0,12,European Association of Geochemistry
International Journal of Fertility and Sterility,0.506,43,55,167,1725,849461.0,325,0.003076923076923,0.2874251497005988,165,1.54,31.36,18,Royan Institute
International Journal of Preventive Medicine,0.506,60,185,334,5798,1959309.0,556,0.0341726618705036,0.3922155688622754,286,1.61,31.34,15,Wolters Kluwer Medknow Publications
Journal of Organometallic Chemistry,0.506,135,371,1329,21320,6709464.0,2877,0.0834202294056308,0.2686230248306998,1317,2.32,57.47,63,Elsevier B.V.
Journal of Plastic Surgery and Hand Surgery,0.506,56,58,196,1526,956731.0,229,0.0174672489082969,0.4489795918367347,195,1.21,26.31,16,Medical Journals Sweden AB
Journal of the Canadian Academy of Child and Adolescent Psychiatry,0.506,47,20,78,514,379478.0,111,0.0,0.4743589743589743,63,1.03,25.7,19,Canadian Academy of Child and Adolescent Psychiatry
Latin American Antiquity,0.506,47,56,116,3040,607746.0,112,0.1339285714285714,0.4827586206896552,112,0.86,54.29,25,Cambridge University Press
Mediterranean Journal of Hematology and Infectious Diseases,0.506,44,67,198,2623,959486.0,335,0.0865671641791044,0.3383838383838384,181,1.65,39.15,16,Universita Cattolica del Sacro Cuore
Movement Disorders Clinical Practice,0.506,42,144,404,2955,691891.0,494,0.0364372469635627,0.4801980198019802,335,1.27,20.52,12,John Wiley and Sons Ltd
Pediatric Dermatology,0.506,86,300,900,3904,4454944.0,1039,0.0798845043310875,0.4955555555555556,794,1.11,13.01,43,John Wiley and Sons Inc
Problems of Information Transmission,0.506,21,21,88,430,405025.0,71,0.056338028169014,0.6590909090909091,88,0.81,20.48,40,Pleiades Publishing
Review of Regional Research,0.506,24,9,26,538,124879.0,53,0.2641509433962264,0.2307692307692307,25,2.06,59.78,28,Springer Verlag
Sexual and Reproductive Healthcare,0.506,42,60,201,1798,927222.0,316,0.0379746835443038,0.2985074626865671,189,1.41,29.97,16,Elsevier B.V.
Supply Chain Forum,0.506,32,25,77,1659,314661.0,122,0.1229508196721311,0.3506493506493506,68,1.43,66.36,13,Taylor and Francis Ltd.
French Politics,0.505,20,25,80,1215,357374.0,69,0.1304347826086956,0.55,79,0.91,48.6,17,Palgrave Macmillan Ltd.
Holzforschung,0.505,90,122,367,4719,1955964.0,741,0.1470985155195681,0.2615803814713896,365,1.93,38.68,79,Walter de Gruyter GmbH
Journal of Cross-Cultural Gerontology,0.505,53,25,82,1379,385027.0,112,0.0535714285714285,0.3536585365853658,81,1.15,55.16,40,Springer New York
Journal of Enterprising Communities,0.505,45,35,89,2873,393743.0,190,0.2368421052631578,0.2359550561797752,87,2.26,82.09,19,Emerald Group Publishing Ltd.
Journal of Management and Organization,0.505,54,60,137,3904,733772.0,248,0.0685483870967741,0.3576642335766423,128,1.71,65.07,31,Cambridge University Press
Journal of Occupational and Environmental Hygiene,0.505,89,90,366,2632,1760159.0,627,0.1052631578947368,0.3825136612021858,354,1.6,29.24,22,Taylor and Francis Ltd.
Network Science,0.505,27,26,73,1386,374677.0,127,0.0236220472440944,0.3835616438356164,72,1.63,53.31,13,Cambridge University Press
Open Microbiology Journal,0.505,37,52,107,1842,556168.0,227,0.0176211453744493,0.3644859813084112,98,1.99,35.42,14,Bentham Science Publishers
Politologicky Casopis,0.505,12,13,43,685,146817.0,55,0.0181818181818181,0.5348837209302325,40,1.66,52.69,9,International Institute of Political Science and the Masaryk University Press
Public Health Ethics,0.505,33,26,83,1230,440431.0,101,0.0792079207920792,0.4819277108433735,80,0.96,47.31,17,Oxford University Press
SPIN,0.505,25,37,85,1538,183283.0,124,0.1693548387096774,0.4705882352941176,82,1.4,41.57,15,World Scientific
Sport Marketing Quarterly,0.505,14,0,46,0,54994.0,43,0.0,0.5,39,0.93,0.0,4,FiT Publishing
Zhongguo Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of China University of Petroleum (Edition of Natural Science),0.505,36,125,409,3049,2059319.0,401,0.3117206982543641,0.491442542787286,409,0.96,24.39,20,"University of Petroleum, China"
Annals of Animal Science,0.504,41,74,236,3550,1104597.0,423,0.0827423167848699,0.3728813559322034,236,1.87,47.97,18,Walter de Gruyter GmbH
Brazilian Journal of Probability and Statistics,0.504,23,41,115,1113,562394.0,72,0.125,0.6521739130434783,109,0.59,27.15,16,Associacao Brasileira de Estatistica
Corrosion Reviews,0.504,50,38,90,2924,491112.0,203,0.0541871921182266,0.3333333333333333,84,1.97,76.95,42,Walter de Gruyter GmbH
Healthcare Policy,0.504,34,38,96,868,468614.0,115,0.008695652173913,0.46875,83,0.88,22.84,16,Longwoods Publishing Corp.
Horticulture Journal,0.504,44,61,178,2366,812637.0,203,0.1625615763546798,0.4719101123595505,178,1.14,38.79,11,Japanese Society for Horticultural Science
International Journal of Aging and Human Development,0.504,72,43,126,1857,569494.0,190,0.0421052631578947,0.3571428571428571,123,1.2,43.19,53,SAGE Publications Inc.
Journal of African Cultural Studies,0.504,23,34,80,999,390861.0,137,0.0364963503649635,0.45,76,0.8,29.38,17,Routledge
Journal of Biomolecular Structure and Dynamics,0.504,92,378,781,19541,4203971.0,2078,0.361405197305101,0.2419974391805377,716,2.75,51.7,44,Taylor and Francis Ltd.
Journal of Membrane Biology,0.504,108,44,199,3759,1084093.0,365,0.0246575342465753,0.3467336683417085,190,1.88,85.43,57,Springer
Journal of Venomous Animals and Toxins Including Tropical Diseases,0.504,44,30,120,1935,604060.0,269,0.1115241635687732,0.3083333333333333,115,2.43,64.5,20,Centro de Estudos de Venenos e Animais Peconhentos
Magnetic Resonance in Chemistry,0.504,83,116,413,4683,1970761.0,624,0.0865384615384615,0.3825665859564164,338,1.63,40.37,41,John Wiley and Sons Ltd
Physica Status Solidi (B): Basic Research,0.504,124,374,1026,15070,5522649.0,1577,0.0653138871274572,0.3820662768031189,995,1.55,40.29,65,John Wiley and Sons Inc
Translational Gastroenterology and Hepatology,0.504,33,80,304,3167,762248.0,399,0.0476190476190476,0.4407894736842105,216,1.53,39.59,10,AME Publishing Company
Tropical Animal Health and Production,0.504,67,322,725,11362,3809458.0,1046,0.135755258126195,0.3655172413793103,722,1.43,35.29,57,Springer Science and Business Media B.V.
World Medical and Health Policy,0.504,25,30,89,1230,371209.0,91,0.0769230769230769,0.5280898876404494,62,0.91,41.0,15,John Wiley and Sons Inc
Aula Abierta,0.503,21,36,87,1644,362647.0,95,0.2736842105263158,0.5057471264367817,86,0.91,45.67,11,Universidad de Oviedo
British Poultry Science,0.503,110,99,290,3931,1419784.0,522,0.0555555555555555,0.2896551724137931,289,1.7,39.71,66,Taylor and Francis Ltd.
Contemporary Sociology,0.503,30,9,45,81,147045.0,35,0.0,0.6888888888888889,26,0.81,9.0,28,American Sociological Association
Evaluation and the Health Professions,0.503,64,24,75,1120,422481.0,124,0.0161290322580645,0.3466666666666667,74,1.67,46.67,48,SAGE Publications Inc.
Forensic Science International: Genetics Supplement Series,0.503,31,349,235,2433,2347500.0,224,0.2678571428571428,0.4851063829787234,235,0.95,6.97,8,Elsevier B.V.
"IET Science, Measurement and Technology",0.503,59,168,403,5189,1965479.0,1067,0.0965323336457357,0.2580645161290322,402,2.67,30.89,19,John Wiley &amp; Sons Inc.
Journal of Human Resources in Hospitality and Tourism,0.503,41,24,73,1575,338812.0,137,0.0583941605839416,0.2602739726027397,73,1.69,65.63,24,Routledge
Journal of Industrial Engineering and Management,0.503,45,29,141,1400,710060.0,333,0.036036036036036,0.4397163120567376,136,1.24,48.28,18,OmniaScience
Journal of Information Security and Applications,0.503,73,139,194,6167,1029767.0,764,0.031413612565445,0.2319587628865979,187,4.06,44.37,13,Elsevier Ltd
Journal of Materials Engineering and Performance,0.503,90,748,1918,25584,9601010.0,3742,0.1098343132014965,0.2799791449426486,1911,1.86,34.2,34,Springer New York
Journal of Peace Education,0.503,21,16,52,958,248720.0,48,0.0833333333333333,0.5576923076923077,48,0.64,59.88,16,Routledge
Journal of Racial and Ethnic Health Disparities,0.503,56,132,314,5641,1282443.0,572,0.0576923076923076,0.3503184713375796,314,1.79,42.73,12,Springer Science and Business Media Deutschland GmbH
Journal of the Australian Mathematical Society,0.503,40,45,138,1103,665157.0,98,0.0204081632653061,0.6086956521739131,134,0.71,24.51,67,Cambridge University Press
PET Clinics,0.503,37,54,159,2969,781622.0,253,0.0592885375494071,0.4465408805031446,123,1.56,54.98,20,W.B. Saunders
Asian Pacific Journal of Cancer Prevention,0.502,98,525,2185,17269,12434008.0,3397,0.0627023844568737,0.3766590389016018,2151,1.65,32.89,26,Asian Pacific Organization for Cancer Prevention
Behavioral Sciences,0.502,52,159,225,8639,466173.0,573,0.0418848167539267,0.2977777777777777,224,2.48,54.33,15,Multidisciplinary Digital Publishing Institute (MDPI)
BMC Biochemistry,0.502,60,4,45,227,230334.0,75,0.0,0.3555555555555555,45,1.71,56.75,20,BioMed Central Ltd
Bragantia,0.502,41,59,181,2087,889897.0,262,0.0419847328244274,0.3867403314917127,176,1.29,35.37,37,Agronomic Institute of Campinas
Control Theory and Technology,0.502,40,37,100,891,475866.0,176,0.0454545454545454,0.41,92,1.33,24.08,12,Springer Science + Business Media
Current Sports Medicine Reports,0.502,69,107,308,2737,1542029.0,442,0.0497737556561085,0.538961038961039,249,1.43,25.58,24,Lippincott Williams and Wilkins Ltd.
European Journal of Histochemistry,0.502,51,37,134,1183,687929.0,249,0.1967871485943775,0.3432835820895522,132,2.17,31.97,34,Page Press Publications
International Journal of Cultural Studies,0.502,56,47,125,2237,630220.0,173,0.0462427745664739,0.496,123,1.19,47.6,28,SAGE Publications Ltd
International Journal of Nursing Education Scholarship,0.502,45,36,59,917,345294.0,75,0.04,0.3559322033898305,59,1.07,25.47,23,Walter de Gruyter GmbH
International Journal of Nursing Practice,0.502,66,80,269,2888,1436183.0,397,0.0201511335012594,0.3940520446096654,239,1.25,36.1,31,Wiley-Blackwell
Iowa Law Review,0.502,44,63,148,5512,907528.0,127,0.0393700787401574,0.5540540540540541,148,0.82,87.49,41,University of Iowa
Journal of Business Economics,0.502,38,42,121,2935,564618.0,254,0.0511811023622047,0.4380165289256198,108,2.1,69.88,20,Springer International Publishing AG
Journal of Clinical Psychology in Medical Settings,0.502,61,55,116,2706,577286.0,180,0.0444444444444444,0.3620689655172414,101,1.55,49.2,32,Springer New York
Journal of Orthopaedics,0.502,41,136,417,3415,1872994.0,578,0.0259515570934256,0.4124700239808153,397,1.3,25.11,13,Reed Elsevier India Pvt. Ltd.
Journal of the Canadian Urological Association,0.502,49,161,667,3941,3459952.0,613,0.0570962479608482,0.5922038980509745,502,0.94,24.48,19,Canadian Medical Association
Journal of Transformative Education,0.502,41,22,64,860,300242.0,98,0.1530612244897959,0.375,52,1.74,39.09,23,SAGE Publications Inc.
Marine Biodiversity,0.502,44,222,469,12606,2348134.0,609,0.1133004926108374,0.4371002132196162,461,1.33,56.78,17,Springer Science and Business Media Deutschland GmbH
Mathematical Biosciences,0.502,114,117,430,5047,2143461.0,779,0.0346598202824133,0.3255813953488372,428,1.78,43.14,59,Elsevier Inc.
Mentoring and Tutoring: Partnership in Learning,0.502,47,34,99,1448,464251.0,118,0.2457627118644068,0.4545454545454545,84,0.85,42.59,32,Taylor and Francis Ltd.
Nursing Economics,0.502,53,23,138,447,646699.0,118,0.0847457627118644,0.6086956521739131,105,0.74,19.43,39,Anthony J. Jannetti Inc.
Paddy and Water Environment,0.502,50,82,196,2093,952280.0,286,0.0384615384615384,0.3163265306122449,192,1.31,25.52,21,Springer Science and Business Media Deutschland GmbH
Pathogenesis,0.502,8,0,3,0,23536.0,6,0.0,0.3333333333333333,3,0.0,0.0,5,Elsevier Ltd
Persian Journal of Acarology,0.502,10,35,61,971,185568.0,52,0.1538461538461538,0.5409836065573771,53,0.85,27.74,9,Acarological Society of Iran
Romanian Reports in Physics,0.502,42,82,289,2457,1595479.0,453,0.1633554083885209,0.5743944636678201,287,2.2,29.96,18,Publishing House of the Romanian Academy
Zoosystematics and Evolution,0.502,29,26,81,1639,332889.0,82,0.1097560975609756,0.4691358024691358,81,1.03,63.04,30,Pensoft Publishers
Advances in Oto-Rhino-Laryngology,0.501,47,37,104,1743,421925.0,131,0.0,0.4807692307692308,97,1.59,47.11,41,S. Karger AG
Carbohydrate Research,0.501,153,196,518,8831,3013588.0,1060,0.0773584905660377,0.2683397683397683,518,1.88,45.06,61,Elsevier Ltd
Educational Studies,0.501,58,44,120,2262,603977.0,144,0.0069444444444444,0.4,116,1.0,51.41,51,Routledge
International Criminal Law Review,0.501,28,38,124,1746,559550.0,100,0.12,0.532258064516129,120,0.85,45.95,25,Martinus Nijhoff Publishers
Journal of Inverse and Ill-Posed Problems,0.501,39,58,163,1492,817430.0,166,0.1325301204819277,0.4969325153374233,161,1.09,25.72,33,Walter de Gruyter GmbH
Journal of Lie Theory,0.501,27,54,142,1056,666703.0,76,0.0789473684210526,0.647887323943662,142,0.45,19.56,28,Heldermann Verlag
Revista Brasileira de Ciencia do Solo,0.501,62,50,258,2198,1473173.0,366,0.0655737704918032,0.3372093023255814,254,1.19,43.96,21,Revista Brasileira de Ciencia do Solo
Topics in Magnetic Resonance Imaging,0.501,61,30,113,2550,508626.0,180,0.0055555555555555,0.3805309734513274,101,1.51,85.0,34,Lippincott Williams and Wilkins Ltd.
Trends in Psychiatry and Psychotherapy,0.501,31,53,124,1833,579374.0,159,0.0125786163522012,0.4354838709677419,117,1.1,34.58,14,Associacao de Psiquiatria do Rio Grande do Sul
Twin Research and Human Genetics,0.501,95,108,208,3996,1340364.0,308,0.1623376623376623,0.3846153846153846,204,1.23,37.0,21,Cambridge University Press
Applied Neuropsychology: Child,0.5,30,39,111,1915,559267.0,148,0.0675675675675675,0.4594594594594595,108,1.22,49.1,14,Taylor and Francis Ltd.
Archives of Environmental Protection,0.5,32,48,137,1894,646020.0,288,0.1041666666666666,0.2627737226277372,137,1.87,39.46,19,Polska Akademia Nauk
Arctic,0.5,71,35,125,2092,642603.0,165,0.0484848484848484,0.488,114,1.39,59.77,47,Arctic Institute of North America
Biological Agriculture and Horticulture,0.5,39,21,67,878,316499.0,133,0.0526315789473684,0.2835820895522388,67,1.98,41.81,44,Taylor and Francis Ltd.
BMC Hematology,0.5,27,12,88,286,343038.0,142,0.0,0.3181818181818182,87,1.63,23.83,7,BioMed Central Ltd
Clinical Nutrition ESPEN,0.5,46,169,309,6842,1291268.0,603,0.0480928689883913,0.3074433656957929,304,1.91,40.49,11,Elsevier Ltd
College English,0.5,32,31,89,1181,427293.0,89,0.1910112359550561,0.5617977528089888,74,0.63,38.1,21,National Council of Teachers of English
Current Problems in Surgery,0.5,51,35,107,1653,565792.0,77,0.0,0.7663551401869159,37,0.76,47.23,62,Elsevier Inc.
Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences,0.5,57,321,737,15506,3595053.0,1268,0.3793375394321766,0.3378561736770692,737,1.71,48.31,26,China University of Geosciences
Husserl Studies,0.5,20,10,34,329,137520.0,40,0.05,0.3529411764705882,34,1.57,32.9,39,Springer Netherlands
Industrial and Organizational Psychology,0.5,53,68,293,1527,1411157.0,256,0.01953125,0.6552901023890785,214,0.48,22.46,17,Cambridge University Press
Journal of Experiential Education,0.5,48,29,82,1044,153735.0,149,0.2214765100671141,0.2682926829268293,72,1.67,36.0,30,SAGE Publications Ltd
Medical Reference Services Quarterly,0.5,30,39,142,461,666187.0,190,0.0578947368421052,0.6056338028169014,141,1.47,11.82,44,Routledge
Mini-Reviews in Medicinal Chemistry,0.5,113,119,426,10067,1988765.0,1169,0.0034217279726261,0.2746478873239437,395,2.66,84.6,25,Bentham Science Publishers
Online Social Networks and Media,0.5,30,15,34,896,43946.0,110,0.0272727272727272,0.3823529411764705,32,3.24,59.73,9,Elsevier B.V.
Philosophia Mathematica,0.5,27,17,53,821,250901.0,31,0.0967741935483871,0.6037735849056604,52,0.54,48.29,46,Oxford University Press
Revista Ciencia Agronomica,0.5,36,80,279,2150,1358810.0,340,0.0441176470588235,0.3978494623655914,279,1.07,26.88,18,Universidade Federal do Ceara
Solid State Sciences,0.5,111,241,549,10282,2902847.0,1323,0.0536659108087679,0.24408014571949,547,2.55,42.66,27,Elsevier Masson s.r.l.
Adsorption Science and Technology,0.499,56,46,214,1944,880552.0,546,0.0347985347985348,0.2570093457943925,213,2.73,42.26,38,SAGE Publications Ltd
Annals of Thoracic Medicine,0.499,47,41,151,1749,738014.0,197,0.0609137055837563,0.5033112582781457,123,1.23,42.66,20,Wolters Kluwer Medknow Publications
"Geopolitics, History, and International Relations (discontinued)",0.499,18,19,40,516,120060.0,160,0.075,0.325,40,4.0,27.16,5,Addleton Academic Publishers
International Journal of Occupational Medicine and Environmental Health,0.499,59,65,235,2834,1117916.0,443,0.0383747178329571,0.3531914893617021,216,1.76,43.6,31,Nofer Institute of Occupational Medicine
Journal of Agricultural and Urban Entomology,0.499,32,6,26,115,108969.0,37,0.0,0.4230769230769231,25,1.63,19.17,27,South Carolina Entomological Society
Journal of Aircraft,0.499,113,197,623,6425,2903498.0,1228,0.0944625407166123,0.3210272873194221,612,1.94,32.61,62,American Institute of Aeronautics and Astronautics Inc. (AIAA)
Journal of Herpetology,0.499,68,43,229,2036,1072203.0,250,0.024,0.4541484716157205,228,1.12,47.35,43,Society for the Study of Amphibians and Reptiles
Journal of Social Work Practice,0.499,38,37,113,1351,526820.0,84,0.1547619047619047,0.6017699115044248,92,0.6,36.51,43,Routledge
Research in Mathematics Education,0.499,28,19,53,717,267134.0,51,0.2156862745098039,0.5094339622641509,47,1.12,37.74,27,Routledge
Tijdschrift Voor Economische en Sociale Geografie,0.499,72,39,150,2224,722324.0,211,0.0473933649289099,0.4,145,1.47,57.03,59,Wiley-Blackwell Publishing Ltd
Toxicology and Industrial Health,0.499,72,72,386,3071,1772623.0,769,0.0208062418725617,0.3160621761658031,378,1.8,42.65,41,SAGE Publications Ltd
World's Poultry Science Journal,0.499,94,36,165,1916,745250.0,322,0.0403726708074534,0.3878787878787879,154,1.98,53.22,81,Taylor and Francis Ltd.
