Title,SJR,H index,Total Docs. (2023),Total Docs. (3years),Total Refs.,Est. value (USD) (2023),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
World Journal of Biological Psychiatry,1.153,88,69,210,4606,1236971.0,689,0.0217706821480406,0.219047619047619,195,3.2,66.75,26,Taylor and Francis Ltd.
Environmental Policy and Governance,1.152,62,46,120,3370,671131.0,491,0.0529531568228105,0.15,112,4.34,73.26,17,John Wiley and Sons Ltd
Food Structure,1.152,44,46,134,2360,677635.0,740,0.0121621621621621,0.126865671641791,130,5.53,51.3,12,Elsevier B.V.
International Journal of Selection and Assessment,1.152,75,38,118,2520,617215.0,334,0.1586826347305389,0.1779661016949152,117,2.53,66.32,33,Wiley-Blackwell Publishing Ltd
MIS Quarterly Executive,1.152,58,11,74,252,401749.0,321,0.0186915887850467,0.3783783783783784,57,2.02,22.91,15,Association for Information Systems
Psychopathology,1.152,77,61,118,3677,721126.0,374,0.0427807486631016,0.2457627118644068,114,2.17,60.28,58,S. Karger AG
Astroparticle Physics,1.151,124,41,152,3647,832061.0,564,0.0443262411347517,0.3421052631578947,152,4.35,88.95,34,Elsevier B.V.
China Agricultural Economic Review,1.151,44,49,130,2615,728657.0,730,0.0506849315068493,0.1461538461538461,126,4.81,53.37,18,Emarald Group Publishing Ltd
European Addiction Research,1.151,64,44,139,1763,743965.0,475,0.0357894736842105,0.237410071942446,132,3.0,40.07,30,S. Karger AG
European Journal of Medicinal Chemistry,1.151,215,855,2502,60044,14681584.0,16441,0.0825375585426677,0.0559552358113509,2498,6.34,70.23,52,Elsevier Masson s.r.l.
Plant Molecular Biology,1.151,203,82,364,5699,1992258.0,1748,0.0102974828375286,0.1043956043956044,359,4.66,69.5,45,Springer Science and Business Media B.V.
Psychology of Addictive Behaviors,1.151,127,68,344,3839,1678453.0,1085,0.0433179723502304,0.191860465116279,343,2.72,56.46,33,Educational Publishing Foundation
American Journal of Industrial Medicine,1.15,120,96,325,4629,1765051.0,995,0.050251256281407,0.2738461538461538,284,2.78,48.22,46,Wiley-Liss Inc.
Health Psychology,1.15,194,90,338,5361,1975154.0,1278,0.0234741784037558,0.1893491124260355,333,3.0,59.57,42,American Psychological Association
Interface Focus,1.15,78,54,175,3093,1041314.0,774,0.0012919896640826,0.2342857142857143,170,3.51,57.28,14,The Royal Society
Psychology of Sport and Exercise,1.15,125,155,518,8979,2921826.0,1999,0.0680340170085042,0.1332046332046332,505,3.53,57.93,26,Elsevier B.V.
Climate and Development,1.149,62,74,230,5317,1310623.0,1130,0.0513274336283185,0.0608695652173913,217,4.78,71.85,17,Taylor and Francis Ltd.
Epigenetics,1.149,117,120,356,6981,2002130.0,1338,0.0291479820627802,0.1235955056179775,356,3.22,58.18,20,Taylor and Francis Ltd.
Global Business and Organizational Excellence,1.149,32,44,100,3551,564775.0,517,0.241779497098646,0.31,78,6.5,80.7,20,John Wiley and Sons Inc
Interactive Technology and Smart Education,1.149,39,30,88,1830,454949.0,616,0.0178571428571428,0.1477272727272727,84,5.25,61.0,22,Emerald Publishing
Child Psychiatry and Human Development,1.148,80,232,306,14128,2120475.0,1153,0.0303555941023417,0.1928104575163398,304,3.13,60.9,56,Kluwer Academic/Human Sciences Press Inc.
Clinical Trials,1.148,79,82,267,2422,1553280.0,529,0.0453686200378071,0.3408239700374532,224,1.97,29.54,22,SAGE Publications Ltd
Foundations and Trends in Entrepreneurship,1.148,40,6,19,1343,119987.0,69,0.0144927536231884,0.1578947368421052,19,2.0,223.83,20,Now Publishers Inc
Global Finance Journal,1.148,51,108,195,6642,1062099.0,1149,0.0844212358572671,0.2,191,6.28,61.5,37,Elsevier B.V.
Journal of Human Genetics,1.148,96,118,373,4430,2182200.0,1113,0.0269541778975741,0.227882037533512,359,2.66,37.54,30,Springer Nature
Journal of Hydrology: Regional Studies,1.148,66,319,623,21956,3496117.0,3251,0.0642879114118732,0.0674157303370786,622,5.05,68.83,12,Elsevier B.V.
Milan Journal of Mathematics,1.148,31,18,63,549,326004.0,86,0.0232558139534883,0.4285714285714285,62,1.16,30.5,21,Birkhauser Verlag Basel
Proceedings of the Royal Society of Edinburgh Section A: Mathematics,1.148,64,146,276,4381,1669212.0,406,0.0197044334975369,0.463768115942029,276,1.57,30.01,51,Cambridge University Press
Brain Structure and Function,1.147,119,131,573,11338,3276576.0,1688,0.0319905213270142,0.193717277486911,558,2.84,86.55,19,Springer Science and Business Media Deutschland GmbH
Comunicar,1.147,61,41,121,1955,711154.0,680,0.0294117647058823,0.0743801652892562,121,5.62,47.68,16,Grupo Comunicar Ediciones
Developmental Biology,1.147,251,114,574,6768,3253778.0,1346,0.013372956909361,0.2560975609756097,559,2.39,59.37,67,Elsevier Inc.
Diabetology and Metabolic Syndrome,1.147,74,252,446,12361,2717727.0,1955,0.0117647058823529,0.163677130044843,443,3.56,49.05,17,BioMed Central Ltd
Engineering Applications of Computational Fluid Mechanics,1.147,63,104,334,4875,1787526.0,2157,0.1066295781177561,0.0748502994011976,334,6.2,46.88,16,Taylor and Francis Ltd.
Journal of Composites for Construction,1.147,138,89,285,4534,1587043.0,1132,0.0812720848056537,0.1578947368421052,276,3.59,50.94,29,American Society of Civil Engineers (ASCE)
Research in Transportation Economics,1.147,72,82,305,4197,1447643.0,1407,0.036958066808813,0.1770491803278688,293,5.27,51.18,26,Emerald Publishing
Carbon Balance and Management,1.146,51,25,82,1809,435789.0,390,0.023076923076923,0.0853658536585365,82,4.18,72.36,20,BioMed Central Ltd
Experimental Dermatology,1.146,122,246,592,10427,3638491.0,2210,0.0294117647058823,0.1672297297297297,535,3.59,42.39,34,John Wiley and Sons Inc
Food Control,1.146,174,639,2144,34217,11361134.0,14407,0.0548344554730339,0.0522388059701492,2134,6.68,53.55,36,Elsevier B.V.
Journal of Analytical and Applied Pyrolysis,1.146,174,418,868,24142,5135859.0,5569,0.0984018674806967,0.0656682027649769,863,6.2,57.76,48,Elsevier B.V.
Journal of Anthropological Archaeology,1.146,83,59,237,7804,1285813.0,552,0.072463768115942,0.1940928270042194,235,2.2,132.27,44,Academic Press Inc.
Journal of Tourism Futures,1.146,42,45,133,2632,718134.0,821,0.0560292326431181,0.1278195488721804,123,5.67,58.49,11,Emarald Group Publishing Ltd
Biophysical Reviews,1.145,71,128,408,11195,2361536.0,1291,0.0960495739736638,0.3333333333333333,257,3.11,87.46,17,Springer Science and Business Media Deutschland GmbH
Cellular Microbiology,1.145,162,13,268,763,1521421.0,893,0.0011198208286674,0.1604477611940298,257,2.88,58.69,26,John Wiley and Sons Ltd
IEEE Micro,1.145,106,83,278,809,1416258.0,985,0.0111675126903553,0.4352517985611511,236,2.67,9.75,45,IEEE Computer Society
Psychotherapy,1.145,97,46,186,2294,1044713.0,538,0.0501858736059479,0.2580645161290322,186,2.66,49.87,52,American Psychological Association
Current Issues in Language Planning,1.144,38,28,78,1766,444337.0,238,0.1050420168067226,0.1153846153846153,77,2.94,63.07,18,Taylor and Francis Ltd.
Health Economics (United Kingdom),1.144,133,135,484,7912,2532028.0,1056,0.0596590909090909,0.2809917355371901,476,2.12,58.61,34,John Wiley and Sons Ltd
Journal of Cardiovascular Electrophysiology,1.144,154,374,1387,6890,7623555.0,2642,0.0957607872823618,0.4325883201153568,1034,1.82,18.42,36,John Wiley and Sons Inc
Management Decision,1.144,138,211,453,19118,2883243.0,2572,0.0828149300155521,0.1037527593818984,437,4.61,90.61,59,Emerald Group Publishing Ltd.
RSC Chemical Biology,1.144,29,99,298,6698,1200717.0,1164,0.0085910652920962,0.1610738255033557,290,4.0,67.66,6,Royal Society of Chemistry
Biomedical Journal,1.143,55,81,291,4247,1462218.0,1370,0.0058394160583941,0.2508591065292096,250,3.8,52.43,14,Elsevier B.V.
Grain and Oil Science and Technology,1.143,18,20,39,1571,126747.0,273,0.0109890109890109,0.1025641025641025,39,7.0,78.55,5,KeAi Communications Co.
Journal of Pediatric Psychology,1.143,143,106,360,5004,1994451.0,1133,0.0697263901147396,0.2833333333333333,335,2.94,47.21,50,Oxford University Press
"Designs, Codes, and Cryptography",1.142,72,180,417,5549,2617604.0,780,0.1089743589743589,0.354916067146283,413,1.73,30.83,35,Springer Netherlands
Eurasian Business Review,1.142,36,32,82,2542,455316.0,390,0.0846153846153846,0.073170731707317,82,5.09,79.44,15,Springer International Publishing AG
International Journal of Child-Computer Interaction,1.142,43,46,154,3065,760557.0,675,0.1274074074074074,0.1038961038961039,146,4.18,66.63,13,Elsevier B.V.
Journal of Physics G: Nuclear and Particle Physics,1.142,123,117,462,12586,2599270.0,1408,0.0504261363636363,0.2943722943722944,461,3.3,107.57,37,IOP Publishing Ltd.
Zoologica Scripta,1.142,76,44,154,3438,867619.0,423,0.0283687943262411,0.1168831168831168,154,2.47,78.14,55,Wiley-Blackwell Publishing Ltd
HPB,1.141,98,180,715,6131,3897853.0,2010,0.0442786069651741,0.2335664335664335,653,2.52,34.06,26,Elsevier B.V.
Journal of Athletic Training,1.141,139,125,435,4314,2466012.0,1203,0.0764754779717373,0.2390804597701149,419,2.29,34.51,30,National Athletic Trainers' Association Inc.
Journal of Strength and Conditioning Research,1.141,174,364,1448,15246,7811840.0,4492,0.1075244879786286,0.199585635359116,1437,2.74,41.88,39,NSCA National Strength and Conditioning Association
Journal of Trauma and Dissociation,1.141,61,45,126,1986,698691.0,417,0.0767386091127098,0.238095238095238,106,2.64,44.13,26,Routledge
Orthopaedic Journal of Sports Medicine,1.141,68,432,1537,15265,7973772.0,4339,0.0682184835215487,0.1964866623292127,1502,2.55,35.34,13,SAGE Publications Inc.
Petroleum Science,1.141,61,285,499,16173,2872465.0,3052,0.091743119266055,0.0581162324649298,498,6.45,56.75,18,KeAi Communications Co.
Progress in Biomedical Engineering,1.141,22,19,59,3563,145998.0,366,0.0,0.1525423728813559,58,5.44,187.53,7,IOP Publishing Ltd.
Circulation Journal,1.14,128,235,911,7984,5136964.0,1884,0.0918259023354564,0.4555433589462129,588,1.87,33.97,27,Japanese Circulation Society
Clinical Neuropsychiatry,1.14,38,57,134,3098,710248.0,569,0.047451669595782,0.291044776119403,117,2.16,54.35,19,Giovanni Fioriti Editore
Health and Quality of Life Outcomes,1.14,144,131,801,6128,3739297.0,3096,0.0193798449612403,0.1548064918851435,793,3.14,46.78,23,BioMed Central Ltd
International Review of Administrative Sciences,1.14,74,72,172,3574,946621.0,638,0.0689655172413793,0.1627906976744186,167,3.55,49.64,69,SAGE Publications Ltd
Internet Policy Review,1.14,39,38,142,3026,766713.0,702,0.0313390313390313,0.204225352112676,139,4.38,79.63,14,Alexander von Humboldt Institute for Internet and Society
Psychology of Sexual Orientation and Gender Diversity,1.14,55,65,232,3968,1163329.0,876,0.0776255707762557,0.2284482758620689,231,3.33,61.05,12,American Psychological Association
The Lancet Regional Health - Southeast Asia,1.14,18,184,81,5316,627554.0,190,0.0736842105263157,0.2716049382716049,37,2.35,28.89,4,Elsevier Ltd
Viruses,1.14,141,2440,6776,152966,37287453.0,27697,0.1020327111239484,0.1500885478158205,6630,3.94,62.69,17,Multidisciplinary Digital Publishing Institute (MDPI)
Hematology. American Society of Hematology. Education Program,1.139,108,102,279,4425,1613414.0,936,0.0235042735042735,0.1684587813620071,279,2.75,43.38,24,American Society of Hematology
IEEE Transactions on Human-Machine Systems,1.139,143,102,250,4867,1404832.0,1299,0.0454195535026943,0.124,250,4.64,47.72,13,"IEEE Systems, Man, and Cybernetics Society"
Green Chemistry Letters and Reviews,1.138,58,53,164,3568,832465.0,1018,0.0078585461689587,0.0914634146341463,59,5.09,67.32,19,Taylor and Francis Ltd.
JCO Global Oncology,1.138,45,161,563,6084,1726719.0,1962,0.0407747196738022,0.2131438721136767,519,2.89,37.79,6,Lippincott Williams and Wilkins Ltd.
Journal of Broadcasting and Electronic Media,1.138,90,34,118,1790,655038.0,419,0.0501193317422434,0.3305084745762712,115,1.86,52.65,37,Taylor and Francis Ltd.
Molecules and Cells,1.138,102,85,294,4339,1672314.0,986,0.0730223123732251,0.1836734693877551,282,3.1,51.05,30,Elsevier B.V.
Reading and Writing,1.138,98,107,312,6943,1770964.0,983,0.0722278738555442,0.1666666666666666,306,2.63,64.89,37,Springer Netherlands
Sociology Compass,1.138,63,93,253,6510,1373455.0,848,0.0235849056603773,0.2845849802371542,250,3.34,70.0,15,John Wiley and Sons Inc
Gene: X,1.137,9,0,13,0,39282.0,43,0.0,0.0769230769230769,13,0.0,0.0,2,Elsevier B.V.
High-Confidence Computing,1.137,14,40,40,1508,244898.0,202,0.0445544554455445,0.275,39,5.05,37.7,5,Shandong University
Journal of Computing in Civil Engineering,1.137,107,59,180,3471,1013477.0,1159,0.0327868852459016,0.0777777777777777,180,5.43,58.83,39,American Society of Civil Engineers (ASCE)
Journal of Sex Research,1.137,139,128,306,8738,1896811.0,1204,0.1038205980066445,0.1437908496732026,299,3.59,68.27,61,Taylor and Francis Ltd.
Materials Characterization,1.137,133,872,2126,41144,11996420.0,10830,0.0656509695290858,0.0752587017873941,2125,4.95,47.18,37,Elsevier Inc.
Pacific Basin Finance Journal,1.137,84,264,506,14769,3045488.0,2599,0.1027318199307426,0.1482213438735178,504,4.92,55.94,33,Elsevier B.V.
Thinking and Reasoning,1.137,58,28,69,1871,395465.0,275,0.0727272727272727,0.2608695652173913,69,3.6,66.82,27,Taylor and Francis Ltd.
Cybersecurity,1.136,28,57,90,2447,489798.0,561,0.0196078431372549,0.1222222222222222,90,5.96,42.93,8,SpringerOpen
Epijournal de Geometrie Algebrique,1.136,9,35,64,1019,388602.0,53,0.0754716981132075,0.5,64,0.79,29.11,9,Association de l'Epijournal de Geometrie Algebrique
European Physical Education Review,1.136,59,34,173,1910,940508.0,649,0.0385208012326656,0.1213872832369942,172,3.33,56.18,31,SAGE Publications Ltd
IEEE Journal on Emerging and Selected Topics in Circuits and Systems,1.136,69,98,209,3750,1271365.0,1074,0.0148975791433892,0.1483253588516746,200,4.57,38.27,15,IEEE Circuits and Systems Society
Internet of Things and Cyber-Physical Systems,1.136,23,24,25,2253,81802.0,251,0.0199203187250996,0.0,25,10.04,93.88,4,KeAi Communications Co.
Journal of Experimental Education,1.136,77,34,140,2258,726942.0,451,0.0177383592017738,0.1714285714285714,140,3.15,66.41,94,Routledge
Journal of Industrial Integration and Management,1.136,30,36,80,2400,314436.0,632,0.0791139240506329,0.1,78,5.5,66.67,10,World Scientific
Journal of Nutritional Biochemistry,1.136,166,209,518,13406,3143640.0,2933,0.0259120354585748,0.0888030888030888,517,5.19,64.14,36,Elsevier Inc.
Psycho-Oncology,1.136,165,186,735,7996,4206169.0,2563,0.0671088568084276,0.182312925170068,703,3.13,42.99,34,John Wiley and Sons Ltd
Seminars in Nuclear Medicine,1.136,102,69,190,6174,1065707.0,925,0.0475675675675675,0.2052631578947368,170,4.95,89.48,55,W.B. Saunders
International Reviews of Immunology,1.135,80,26,99,3276,517427.0,424,0.0023584905660377,0.1919191919191919,84,4.33,126.0,40,Informa Healthcare
Journal of Mining Institute,1.135,32,81,271,3248,1448784.0,1343,0.0848845867460908,0.092250922509225,268,5.03,40.1,8,Saint-Petersburg Mining University
Journal of Prosthodontic Research,1.135,61,89,260,3536,1441970.0,977,0.0798362333674513,0.2,241,3.22,39.73,17,Japan Prosthodontic Society
Plant and Soil,1.135,237,504,1315,35998,7719174.0,6412,0.0548970679975046,0.1110266159695817,1284,4.48,71.42,78,Springer Science and Business Media Deutschland GmbH
ACS Applied Nano Materials,1.134,98,2211,4507,124310,25975399.0,25625,0.0512780487804878,0.067006878189483,4497,5.38,56.22,8,American Chemical Society
Journal of Hypertension,1.134,198,241,1050,9356,5641253.0,3161,0.0376463144574501,0.3238095238095238,807,2.67,38.82,43,Lippincott Williams and Wilkins
Chemical Communications,1.133,387,2489,8376,114211,51059183.0,36928,0.0431650779896013,0.1055396370582617,8373,4.25,45.89,34,Royal Society of Chemistry
ICT Express,1.133,54,160,257,4677,1569994.0,1951,0.0235776524859046,0.1673151750972762,257,6.72,29.23,11,Korean Institute of Communications and Information Sciences
Journal of Clinical Psychology,1.133,149,176,506,9633,2818027.0,1671,0.0263315380011968,0.2015810276679842,495,2.94,54.73,81,John Wiley &amp; Sons Inc.
Journal of Research in Reading,1.133,66,22,107,1169,537476.0,307,0.006514657980456,0.2336448598130841,106,2.88,53.14,48,Wiley-Blackwell Publishing Ltd
Plant Science,1.133,191,299,934,20289,5355834.0,4994,0.0208249899879855,0.0770877944325481,931,4.73,67.86,41,Elsevier Ireland Ltd
American Journal of Cultural Sociology,1.132,27,23,74,1549,386873.0,190,0.0526315789473684,0.3918918918918919,67,1.04,67.35,13,Springer International Publishing AG
Critical Care Explorations,1.132,34,186,744,5866,1267482.0,2113,0.0336015144344533,0.2379032258064516,720,2.69,31.54,7,Lippincott Williams and Wilkins
Depression Research and Treatment,1.132,39,10,47,664,201713.0,210,0.0095238095238095,0.1063829787234042,47,2.64,66.4,15,John Wiley and Sons Ltd
European Journal of Pain,1.132,137,113,536,5278,2797492.0,1833,0.044189852700491,0.1772388059701492,478,3.35,46.71,29,John Wiley and Sons Inc
International Journal for Numerical and Analytical Methods in Geomechanics,1.132,121,148,392,7602,2373746.0,1517,0.090969017798286,0.1760204081632653,388,3.72,51.36,49,John Wiley and Sons Ltd
International Journal of Disaster Risk Reduction,1.132,101,635,1935,43827,9810756.0,10438,0.1204253688446062,0.103875968992248,1921,4.85,69.02,14,Elsevier Ltd
Nagoya Mathematical Journal,1.132,37,36,112,889,582388.0,104,0.0192307692307692,0.5089285714285714,112,0.95,24.69,76,Cambridge University Press
Obesity Facts,1.132,68,65,211,3082,1144837.0,907,0.0143329658213891,0.1327014218009478,205,4.42,47.42,18,S. Karger AG
Cell Surface,1.131,22,24,54,900,260592.0,213,0.0093896713615023,0.2222222222222222,52,3.41,37.5,8,Elsevier B.V.
DNA Research,1.131,116,37,96,2367,614104.0,378,0.0211640211640211,0.1354166666666666,96,3.95,63.97,32,Oxford University Press
Journal of Neuro-Oncology,1.131,141,319,819,11671,4960223.0,3101,0.0532086423734279,0.1489621489621489,797,3.52,36.59,43,Springer
Reproduction,1.131,177,120,432,7378,2345754.0,1659,0.0216998191681736,0.1412037037037037,427,3.6,61.48,27,BioScientifica Ltd.
Social Psychology of Education,1.131,70,71,206,5279,1135595.0,800,0.04875,0.1699029126213592,206,3.42,74.35,30,Springer Netherlands
ACM Transactions on Sensor Networks,1.13,77,104,179,5762,1097974.0,753,0.0637450199203187,0.2011173184357542,176,4.16,55.4,21,Association for Computing Machinery (ACM)
Men and Masculinities,1.13,77,39,130,1847,736528.0,425,0.08,0.2461538461538461,128,3.45,47.36,27,SAGE Publications Inc.
Molecular and Cellular Endocrinology,1.13,174,153,721,9661,3798827.0,3025,0.0188429752066115,0.1137309292649098,705,4.03,63.14,52,Elsevier Ireland Ltd
Policy Insights from the Behavioral and Brain Sciences,1.13,41,39,77,2341,483991.0,321,0.0,0.0909090909090909,77,3.38,60.03,12,SAGE Publications Ltd
"Advances in Statistical Climatology, Meteorology and Oceanography",1.129,9,7,31,442,119602.0,81,0.037037037037037,0.5161290322580645,31,0.82,63.14,6,Copernicus Publications
Computers and Geosciences,1.129,161,131,512,6495,2685529.0,2776,0.0338616714697406,0.158203125,511,5.05,49.58,51,Elsevier Ltd
European Journal of Neuroscience,1.129,232,273,1252,20142,6343381.0,3956,0.0184529828109201,0.2012779552715655,1203,3.22,73.78,37,John Wiley and Sons Inc
Campbell Systematic Reviews,1.128,26,68,198,7468,830340.0,787,0.0927573062261753,0.3383838383838384,186,3.72,109.82,7,John Wiley &amp; Sons Inc.
JBMR Plus,1.128,36,125,312,5968,1175776.0,1159,0.0215703192407247,0.1858974358974359,300,3.83,47.74,9,Oxford University Press
Journal of Rheumatology,1.128,201,302,892,6919,5266842.0,2232,0.0510752688172043,0.312780269058296,647,2.32,22.91,52,Journal of Rheumatology
Laryngoscope,1.128,183,605,2074,16576,11136632.0,5898,0.0720583248558833,0.2651880424300868,1852,2.75,27.4,130,Wiley-Blackwell
Mathematical Research Letters,1.128,62,69,219,1861,1242145.0,180,0.0388888888888888,0.5616438356164384,219,0.73,26.97,29,"International Press, Inc."
Psychiatric Quarterly,1.128,67,49,317,2078,1440945.0,1194,0.007537688442211,0.2460567823343848,317,2.98,42.41,98,Kluwer Academic/Human Sciences Press Inc.
Wind Energy,1.128,118,63,330,2885,1702478.0,1551,0.0412637008381689,0.1666666666666666,329,4.67,45.79,29,John Wiley and Sons Ltd
Birth,1.127,96,98,189,3774,1237544.0,579,0.0449050086355785,0.2328042328042328,169,2.81,38.51,53,Wiley-Blackwell Publishing Ltd
"Cognitive, Affective and Behavioral Neuroscience",1.127,115,95,265,7765,1600042.0,836,0.020334928229665,0.1320754716981132,263,2.71,81.74,25,Springer New York
Financial Review,1.127,55,35,99,1906,498138.0,213,0.2018779342723004,0.2727272727272727,98,2.07,54.46,57,Wiley-Blackwell
Food Science and Human Wellness,1.127,69,195,313,11629,1880483.0,2011,0.0243659870711089,0.047923322683706,313,5.97,59.64,13,Tsinghua University Press
Gender and Education,1.127,80,50,203,2397,1057707.0,613,0.097879282218597,0.2315270935960591,197,2.67,47.94,37,Routledge
International Journal of Accounting Information Systems,1.127,70,27,59,1997,343461.0,428,0.0630841121495327,0.0677966101694915,58,6.53,73.96,26,Elsevier Inc.
Journal of Common Market Studies,1.127,113,103,318,5475,1821717.0,1039,0.080846968238691,0.1698113207547169,307,3.42,53.16,64,Wiley-Blackwell Publishing Ltd
Journal of Symplectic Geometry,1.127,24,24,101,767,559634.0,78,0.0384615384615384,0.5445544554455446,99,0.64,31.96,17,"International Press of Boston, Inc."
Neurosurgical Focus,1.127,129,151,588,4651,3375074.0,1852,0.013498920086393,0.2687074829931973,526,2.62,30.8,26,American Association of Neurological Surgeons
Animal Microbiome,1.126,30,66,198,5670,224588.0,976,0.0543032786885245,0.0707070707070707,196,4.96,85.91,7,BioMed Central Ltd
Archives of Pathology and Laboratory Medicine,1.126,143,170,574,6497,3445963.0,1946,0.0318602261048304,0.3188153310104529,483,3.15,38.22,53,College of American Pathologists
Food Quality and Preference,1.126,161,272,738,16454,4237632.0,4412,0.1312330009066183,0.0989159891598916,719,5.64,60.49,37,Elsevier Ltd
International Journal of Cardiology,1.126,155,774,2597,19721,15182336.0,5795,0.0436583261432269,0.3815941470927994,1686,2.22,25.48,45,Elsevier Ireland Ltd
Journal of the Energy Institute,1.126,76,242,582,13970,3457865.0,3542,0.064652738565782,0.0601374570446735,582,5.98,57.73,22,Elsevier B.V.
Qualitative Inquiry,1.126,111,119,430,3820,2243848.0,1088,0.0818014705882353,0.3837209302325581,415,2.35,32.1,31,SAGE Publications Inc.
Frontiers in Genome Editing,1.125,25,58,138,4791,197333.0,721,0.0457697642163661,0.1231884057971014,134,5.57,82.6,7,Frontiers Media SA
High Power Laser Science and Engineering,1.125,39,90,156,4118,1019563.0,761,0.0709592641261498,0.1153846153846153,156,5.25,45.76,13,Cambridge University Press
Journal of Policy Modeling,1.125,72,76,234,2797,1263899.0,929,0.0731969860064585,0.1794871794871795,231,3.67,36.8,47,Elsevier B.V.
Paediatric and Perinatal Epidemiology,1.124,104,87,290,2963,1564384.0,625,0.0448,0.3137931034482759,225,2.08,34.06,39,Wiley-Blackwell Publishing Ltd
Stochastic Processes and their Applications,1.123,89,180,590,6289,3322267.0,853,0.0762016412661195,0.4135593220338983,590,1.1,34.94,53,Elsevier B.V.
Asia-Pacific Education Researcher,1.122,50,70,168,3703,912173.0,892,0.0257847533632287,0.1845238095238095,163,5.22,52.9,18,Springer Singapore
Clinical eHealth,1.122,10,24,30,796,81615.0,246,0.0365853658536585,0.2666666666666666,28,8.54,33.17,6,KeAi Communications Co.
Endocrinology and Metabolism,1.122,53,73,332,3608,1504538.0,1184,0.0472972972972973,0.216867469879518,298,3.49,49.42,11,Korean Endocrine Society
Health Expectations,1.122,100,224,627,10117,3349552.0,2161,0.0670985654789449,0.1738437001594896,606,3.18,45.17,27,Wiley-Blackwell Publishing Ltd
Interfaces and Free Boundaries,1.122,42,23,47,760,286186.0,60,0.05,0.4680851063829787,47,0.97,33.04,26,European Mathematical Society Publishing House
World Wide Web,1.122,62,191,342,8421,2161947.0,1538,0.0851755526657997,0.1812865497076023,326,4.48,44.09,28,Springer New York
International Psychogeriatrics,1.121,126,109,540,3230,2924990.0,1555,0.0649517684887459,0.3796296296296296,277,2.07,29.63,37,Elsevier Inc.
npj Materials Degradation,1.121,47,94,195,5365,837293.0,1235,0.0736842105263157,0.0666666666666666,192,6.3,57.07,9,Nature Publishing Group
Science and Education,1.121,64,79,192,5696,1071575.0,689,0.1625544267053701,0.2083333333333333,179,3.05,72.1,34,Springer Netherlands
CIRP Journal of Manufacturing Science and Technology,1.12,69,151,451,7559,2172301.0,2732,0.0237920937042459,0.1042128603104212,448,5.24,50.06,18,Elsevier B.V.
Surgical Endoscopy,1.12,178,1044,2521,31578,14053780.0,8767,0.1173719630432302,0.1697738992463308,2503,3.09,30.25,39,Springer
Wear,1.12,197,524,1084,22608,7415548.0,6535,0.1081866870696251,0.044280442804428,1080,5.81,43.15,69,Elsevier B.V.
APL Bioengineering,1.119,40,82,174,5722,651215.0,965,0.016580310880829,0.132183908045977,168,6.32,69.78,9,American Institute of Physics
IEEE Open Journal of Intelligent Transportation Systems,1.119,21,69,123,3830,433000.0,590,0.159322033898305,0.0975609756097561,120,4.89,55.51,6,Institute of Electrical and Electronics Engineers Inc.
Cellular and Molecular Neurobiology,1.118,108,259,419,24771,2591212.0,1736,0.0149769585253456,0.1431980906921241,411,3.96,95.64,45,Springer
CMAJ Open,1.118,37,47,372,0,1038249.0,1112,0.0,0.2043010752688172,370,3.05,0.0,7,Canadian Medical Association
Journalism Practice,1.118,69,183,278,11549,1901371.0,932,0.1083690987124463,0.1942446043165467,272,3.2,63.11,18,Routledge
Linguistics and Philosophy,1.118,64,38,89,2807,485560.0,140,0.1285714285714285,0.3146067415730337,89,1.67,73.87,47,Springer Netherlands
Infection Control and Hospital Epidemiology,1.117,156,422,1212,8644,6854156.0,2927,0.1014690809702767,0.377062706270627,739,2.23,20.48,38,Cambridge University Press
Journal of Rail Transport Planning and Management,1.117,37,35,93,1351,485644.0,413,0.0847457627118644,0.1720430107526881,90,3.09,38.6,15,Elsevier B.V.
Marine Structures,1.117,89,137,457,6084,2513350.0,2250,0.0728888888888888,0.0765864332603938,456,4.71,44.41,38,Elsevier B.V.
Non-coding RNA,1.117,43,75,210,6071,1223244.0,787,0.0304955527318932,0.2476190476190476,200,3.61,80.95,10,Multidisciplinary Digital Publishing Institute (MDPI)
Tectonophysics,1.117,212,302,801,24790,4842749.0,2339,0.0803762291577597,0.1735330836454432,792,2.78,82.09,62,Elsevier B.V.
Carbon Resources Conversion,1.116,32,35,81,2221,304821.0,530,0.0886792452830188,0.1111111111111111,81,6.76,63.46,8,KeAi Publishing Communications Ltd.
Antibodies,1.115,46,82,196,5606,1057030.0,879,0.043230944254835,0.1836734693877551,192,3.15,68.37,13,Multidisciplinary Digital Publishing Institute (MDPI)
Hippocampus,1.115,174,87,242,7087,1499715.0,680,0.0544117647058823,0.2066115702479339,222,2.59,81.46,35,Wiley-Liss Inc.
International Journal of Multimedia Information Retrieval,1.115,33,42,84,2642,468903.0,538,0.0167286245353159,0.2857142857142857,78,5.27,62.9,14,Springer London
Journal of Complexity,1.115,57,42,113,1277,626400.0,183,0.1311475409836065,0.3716814159292035,111,1.82,30.4,41,Academic Press Inc.
Journal of Sports Sciences,1.115,171,222,901,10627,5012683.0,3027,0.0455896927651139,0.1908990011098779,884,2.75,47.87,43,Routledge
