Title,SJR,H index,Total Docs. (2007),Total Docs. (3years),Total Refs.,Est. value (USD) (2007),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
GeoInformatica,0.383,64,20,54,717,263839.0,72,0.0277777777777777,0.4629629629629629,51,1.25,35.85,29,Kluwer Academic Publishers
International Journal of Product Lifecycle Management,0.383,25,21,30,546,113980.0,28,0.2857142857142857,0.6,28,0.93,26.0,20,Inderscience Enterprises Ltd
Journal of the Professional Association for Cactus Development,0.383,22,10,22,420,84176.0,16,0.5625,0.5454545454545454,22,0.79,42.0,21,Professional Assoc. Cactus Development
Marine Fisheries Review,0.383,38,3,23,206,89753.0,10,0.0,0.8260869565217391,23,0.0,68.67,47,National Marine Fisheries Service
Orbit,0.383,45,66,152,701,683680.0,127,0.0393700787401574,0.5263157894736842,145,0.73,10.62,44,Taylor and Francis Ltd.
Africa Today,0.382,40,24,65,1137,268711.0,43,0.0930232558139534,0.5846153846153846,61,0.6,47.38,32,Indiana University Press
Anthropological Theory,0.382,67,21,74,1256,343734.0,62,0.0161290322580645,0.5675675675675675,73,0.77,59.81,25,SAGE Publications Ltd
Archiv fur Kriminologie (discontinued),0.382,18,32,88,740,417364.0,26,0.2307692307692307,0.8068181818181818,88,0.16,23.13,48,Verlag Schmidt-Romhild
Functional Analysis and its Applications,0.382,30,31,130,499,575426.0,53,0.0377358490566037,0.7,130,0.36,16.1,58,Springer
Journal of Broadcasting and Electronic Media,0.382,90,38,68,1761,219141.0,42,0.1666666666666666,0.6029411764705882,66,0.62,46.34,37,Taylor and Francis Ltd.
Journal of Computational Electronics,0.382,52,100,177,1096,527626.0,127,0.0944881889763779,0.5988700564971752,175,0.61,10.96,24,Springer Netherlands
Journal of Heterocyclic Chemistry,0.382,67,254,634,6986,2991512.0,566,0.1572438162544169,0.5315457413249212,634,0.88,27.5,60,John Wiley and Sons Inc
Journal of Management Education,0.382,65,50,139,1438,591569.0,136,0.3455882352941176,0.460431654676259,130,0.89,28.76,50,SAGE Publications Inc.
Revista Espanola de Cardiologia,0.382,80,250,654,7926,2982468.0,774,0.3811369509043927,0.5122324159021406,466,1.21,31.7,65,"Ediciones Doyma, S.L."
Zeitschrift fur Medizinische Physik,0.382,43,32,105,622,468169.0,74,0.027027027027027,0.6571428571428571,103,0.6,19.44,26,Elsevier GmbH
Drugs in R and D,0.381,56,41,152,1804,707770.0,210,0.0095238095238095,0.4539473684210526,152,1.65,44.0,24,Adis International Ltd
Families in Society,0.381,56,72,201,2740,919963.0,169,0.0710059171597633,0.5920398009950248,182,0.5,38.06,31,Families International Inc
Feminism and Psychology,0.381,69,51,153,1400,690383.0,104,0.1057692307692307,0.5816993464052288,117,0.52,27.45,35,SAGE Publications Ltd
Fibers and Polymers,0.381,78,103,178,1880,848201.0,123,0.4227642276422764,0.5617977528089888,178,0.56,18.25,26,Korean Fiber Society
Hepatobiliary and Pancreatic Diseases International,0.381,59,118,375,3021,1597964.0,449,0.1648106904231625,0.4133333333333333,363,1.22,25.6,24,Elsevier (Singapore) Pte Ltd
Journal of Object Technology,0.381,40,112,280,1824,1265404.0,209,0.1052631578947368,0.6642857142857143,260,0.65,16.29,23,Journal of Object Technology
Language Teaching,0.381,87,25,33,2099,163969.0,29,0.4482758620689655,0.6363636363636364,33,1.24,83.96,57,Cambridge University Press
"Nucleosides, Nucleotides and Nucleic Acids",0.381,54,274,625,3236,3391809.0,510,0.1,0.5552,625,0.78,11.81,26,Taylor and Francis Ltd.
Phytoparasitica,0.381,56,62,193,1396,875185.0,119,0.1260504201680672,0.6217616580310881,184,0.53,22.52,53,Springer Science and Business Media B.V.
Solar System Research,0.381,32,52,151,1810,663409.0,119,0.0252100840336134,0.7152317880794702,150,0.66,34.81,33,Pleiades Publishing
Strategy and Leadership,0.381,56,60,161,271,664968.0,72,0.0277777777777777,0.7267080745341615,144,0.4,4.52,30,Emerald Group Publishing Ltd.
Symbiosis,0.381,63,40,131,1607,588927.0,109,0.091743119266055,0.5725190839694656,131,0.6,40.18,38,Springer Science and Business Media B.V.
Acta Chimica Slovenica,0.38,55,133,228,3865,1133781.0,238,0.0924369747899159,0.4956140350877193,223,1.14,29.06,29,Slovensko Kemijsko Drustvo
Annals of Public and Cooperative Economics,0.38,49,24,77,823,337908.0,52,0.1923076923076923,0.5844155844155844,72,0.47,34.29,96,Wiley-Blackwell
Applied Measurement in Education,0.38,55,20,53,567,277599.0,31,0.032258064516129,0.6037735849056604,53,0.53,28.35,37,Routledge
Canadian Veterinary Journal,0.38,74,189,559,2539,2556654.0,305,0.0786885245901639,0.7137745974955277,389,0.5,13.43,58,Canadian Veterinary Medical Association
Economic Notes,0.38,26,13,46,415,189801.0,21,0.0476190476190476,0.6956521739130435,45,0.32,31.92,25,Wiley-Blackwell Publishing Ltd
Human Cell,0.38,48,15,60,345,280991.0,53,0.1132075471698113,0.5166666666666667,60,0.67,23.0,38,Springer
IEICE Electronics Express,0.38,42,146,308,892,949813.0,190,0.0842105263157894,0.698051948051948,296,0.68,6.11,22,"The Institute of Electronics, Information and Communication Engineers (IEICE)"
Journal of Drug Delivery Science and Technology,0.38,89,65,204,1957,918555.0,154,0.0324675324675324,0.6421568627450981,204,0.74,30.11,22,Editions de Sante
Journal of Organizational Computing and Electronic Commerce,0.38,53,15,46,620,208946.0,52,0.0,0.5434782608695652,45,0.91,41.33,30,Taylor and Francis Ltd.
Neural Processing Letters,0.38,72,30,108,731,488138.0,118,0.0423728813559322,0.5740740740740741,108,0.96,24.37,32,Springer Netherlands
Pediatric Endocrinology Reviews,0.38,46,75,246,3192,800895.0,248,0.0685483870967741,0.532520325203252,215,0.81,42.56,18,YS Medical Media Ltd.
Photodiagnosis and Photodynamic Therapy,0.38,73,50,124,1381,346108.0,189,0.1216931216931216,0.5483870967741935,106,1.31,27.62,22,Elsevier B.V.
Police Quarterly,0.38,69,22,70,1040,308337.0,84,0.0714285714285714,0.5,69,1.06,47.27,28,SAGE Publications Inc.
TQM Journal,0.38,83,44,134,1318,661029.0,134,0.0820895522388059,0.4850746268656716,131,0.85,29.95,18,Emerald Group Publishing Ltd.
Australian Journal of Political Science,0.379,44,39,110,2228,487109.0,71,0.3098591549295774,0.5727272727272728,109,0.64,57.13,36,Routledge
Communications in Soil Science and Plant Analysis,0.379,84,189,618,5449,2846690.0,372,0.0833333333333333,0.627831715210356,617,0.54,28.83,56,Taylor and Francis Ltd.
Computational systems bioinformatics / Life Sciences Society. Computational Systems Bioinformatics Conference,0.379,14,39,38,0,108569.0,28,0.0,0.5263157894736842,38,0.74,0.0,3,Imperial College Press
Drugs under Experimental and Clinical Research,0.379,41,0,66,0,284550.0,111,0.0,0.4393939393939394,66,1.47,0.0,26,Bioscience Ediprint Inc.
Environmental Chemistry Letters,0.379,144,35,117,734,413335.0,137,0.0218978102189781,0.4273504273504273,116,1.05,20.97,23,Springer Nature
IEEE Pulse,0.379,95,101,357,1432,1607999.0,348,0.0172413793103448,0.6834733893557423,316,1.06,14.18,15,Institute of Electrical and Electronics Engineers Inc.
Journal of Capillary Electrophoresis and Microchip Technology,0.379,22,13,19,0,129143.0,17,0.0,0.4736842105263157,16,0.83,0.0,11,International Scientific Communications Inc.
"Science in China, Series A: Mathematics",0.379,49,156,375,2461,1534017.0,144,0.2222222222222222,0.7306666666666667,375,0.34,15.78,14,Science Press
Asia Pacific Journal of Clinical Nutrition,0.378,93,199,235,6211,1370392.0,294,0.1632653061224489,0.4553191489361702,232,1.2,31.21,30,HEC Press
Career Development International,0.378,86,39,118,1996,529899.0,136,0.2058823529411764,0.4152542372881356,116,1.05,51.18,30,Emerald Group Publishing Ltd.
International Journal of Public Sector Management,0.378,71,43,117,1656,535777.0,112,0.0982142857142857,0.5726495726495726,117,0.78,38.51,39,Emerald Group Publishing Ltd.
International Journal of Tissue Reactions,0.378,27,0,47,0,178998.0,53,0.0,0.3191489361702128,47,1.26,0.0,26,Bioscience Ediprint Inc.
Journal of Astrophysics and Astronomy,0.378,38,19,98,672,370257.0,39,0.0256410256410256,0.7755102040816326,94,0.4,35.37,46,Springer India
Journal of Genetic Psychology,0.378,64,24,77,1026,364880.0,79,0.0253164556962025,0.4805194805194805,77,1.04,42.75,77,Routledge
Journal of Investigative Surgery,0.378,48,51,160,1194,714168.0,170,0.1176470588235294,0.49375,127,1.05,23.41,38,Informa Healthcare
Journal of Management Development,0.378,80,67,191,2223,827675.0,184,0.092391304347826,0.5549738219895288,190,0.8,33.18,44,Emerald Publishing
Journal of Orthopaedic Surgery,0.378,51,92,196,52,874086.0,144,0.0,0.5714285714285714,179,0.59,0.57,33,SAGE Publications Inc.
Multidimensional Systems and Signal Processing,0.378,48,22,61,340,276237.0,56,0.0357142857142857,0.5737704918032787,52,0.78,15.45,36,Springer Netherlands
Surgery Today,0.378,77,235,684,4678,3145919.0,683,0.027818448023426,0.4868421052631579,681,0.96,19.91,34,Springer
Trends in Glycoscience and Glycotechnology,0.378,39,27,100,847,445420.0,77,0.0389610389610389,0.64,96,0.63,31.37,37,Gakushin Publishing Company
Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences,0.378,53,240,694,6718,3122513.0,597,0.1373534338358459,0.5489913544668588,693,0.83,27.99,79,Walter de Gruyter GmbH
Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering,0.378,140,749,2066,13353,8881008.0,3070,0.5856677524429967,0.377541142303969,2066,1.29,17.83,41,Chinese Society for Electrical Engineering
American Journal of Psychotherapy,0.377,58,27,74,894,372432.0,57,0.0526315789473684,0.5405405405405406,73,0.6,33.11,77,American Psychiatric Association
Arkiv for Matematik,0.377,32,23,71,402,357212.0,34,0.0,0.6901408450704225,71,0.31,17.48,74,Springer Netherlands
Cancer Biomarkers,0.377,57,30,51,1938,133869.0,48,0.0,0.4901960784313725,46,0.94,64.6,20,SAGE Publications Ltd
Chronic Respiratory Disease,0.377,54,43,116,973,293191.0,95,0.0947368421052631,0.5948275862068966,92,0.85,22.63,22,SAGE Publications Ltd
Discrete Mathematics and Theoretical Computer Science,0.377,27,24,52,519,171999.0,38,0.0,0.5576923076923077,52,0.5,21.63,25,Maison de l'informatique et des mathematiques discretes
Intelligent Data Analysis,0.377,55,38,117,1173,516812.0,113,0.0973451327433628,0.6068376068376068,99,0.69,30.87,28,SAGE Publications Ltd
International Journal of Social Welfare,0.377,61,57,116,2105,552895.0,78,0.1282051282051282,0.603448275862069,105,0.53,36.93,30,Wiley-Blackwell Publishing Ltd
Pervasive and Mobile Computing,0.377,83,33,46,983,151704.0,73,0.0273972602739726,0.5,38,1.59,29.79,21,Elsevier B.V.
Physica Scripta,0.377,103,387,1681,9222,6368626.0,1164,0.0661512027491409,0.6656751933372992,1635,0.68,23.83,56,Institute of Physics
Space Weather,0.377,76,58,96,1101,347923.0,63,0.238095238095238,0.6041666666666666,72,0.66,18.98,21,John Wiley and Sons Inc
Theory and Psychology,0.377,67,41,145,2335,632591.0,116,0.1120689655172413,0.6,143,0.63,56.95,35,SAGE Publications Ltd
Biological Research for Nursing,0.376,60,29,93,1329,426376.0,140,0.0142857142857142,0.3978494623655914,85,1.14,45.83,27,SAGE Publications Inc.
Business and Politics,0.376,39,8,36,353,82677.0,34,0.0294117647058823,0.5277777777777778,36,0.96,44.13,23,Cambridge University Press
Candollea,0.376,21,28,67,567,291918.0,41,0.2439024390243902,0.6417910447761194,67,0.59,20.25,22,Editions des Conservatoire et Jardin Botanique
Computer Methods in Biomechanics and Biomedical Engineering,0.376,71,136,104,1659,802521.0,108,0.1018518518518518,0.4423076923076923,103,0.9,12.2,29,Informa Healthcare
Czechoslovak Mathematical Journal,0.376,35,87,253,1283,1160683.0,63,0.1904761904761904,0.7944664031620553,253,0.18,14.75,31,Springer New York
Dynamic Medicine,0.376,25,9,23,255,98801.0,28,0.0,0.3478260869565217,23,1.32,28.33,8,BioMed Central Ltd
"European Heart Journal, Supplement",0.376,43,62,245,2054,1045070.0,202,0.0,0.6040816326530613,222,0.95,33.13,25,Oxford University Press
International Journal of Grid and Utility Computing,0.376,23,0,7,0,0.0,13,0.0,0.1428571428571428,7,1.86,0.0,17,Inderscience Enterprises Ltd
Journal of Extra-Corporeal Technology,0.376,42,65,205,1003,860707.0,160,0.18125,0.624390243902439,181,0.69,15.43,51,EDP Sciences
Journal of Marketing for Higher Education,0.376,48,9,47,255,153401.0,17,0.2352941176470588,0.7659574468085106,47,0.2,28.33,37,Routledge
Journal of Psychology,0.376,83,40,113,1577,519452.0,119,0.0504201680672268,0.504424778761062,113,0.84,39.43,88,Routledge
Medical Reference Services Quarterly,0.376,30,34,104,591,467603.0,53,0.3962264150943396,0.6442307692307693,104,0.47,17.38,44,Routledge
Mycoscience,0.376,55,60,173,1766,875996.0,142,0.1619718309859155,0.5317919075144508,172,0.87,29.43,32,The Mycological Society of Japan
Nursing Science Quarterly,0.376,43,102,245,1130,1139860.0,137,0.2992700729927007,0.6938775510204082,195,0.55,11.08,38,SAGE Publications Inc.
Scottish Geographical Journal,0.376,34,23,79,764,352215.0,31,0.1290322580645161,0.7468354430379747,72,0.38,33.22,27,Taylor and Francis Ltd.
Alternatives to Laboratory Animals,0.375,66,88,351,2446,1342038.0,406,0.2733990147783251,0.5868945868945868,319,1.85,27.8,37,SAGE Publications Inc.
Australian Dental Journal,0.375,90,81,183,2451,860222.0,152,0.1776315789473684,0.5956284153005464,142,0.66,30.26,77,Wiley-Blackwell
Boletin de la Sociedad Espanola de Ceramica y Vidrio,0.375,35,45,338,1131,1104963.0,155,0.4,0.7366863905325444,327,0.77,25.13,25,Sociedad Espanola de Ceramica y Vidrio
Canadian Journal of Political Science,0.375,48,39,110,2011,497200.0,58,0.1034482758620689,0.6636363636363637,108,0.54,51.56,58,Cambridge University Press
Canadian Journal on Aging,0.375,54,48,129,1952,585522.0,127,0.0866141732283464,0.5193798449612403,119,0.71,40.67,44,Cambridge University Press
Current Research in Social Psychology,0.375,26,21,47,631,236344.0,26,0.0,0.6170212765957447,47,0.5,30.05,26,University of Iowa
Economic Systems,0.375,58,24,73,669,333607.0,57,0.1403508771929824,0.4794520547945205,69,0.67,27.88,25,Elsevier B.V.
GIScience and Remote Sensing,0.375,70,21,60,765,266585.0,42,0.0952380952380952,0.6333333333333333,60,0.74,36.43,22,Taylor and Francis Ltd.
International MS Journal,0.375,26,21,53,647,264424.0,60,0.0666666666666666,0.4716981132075472,51,1.32,30.81,15,Cambridge Medical Publications
Lasers in Medical Science,0.375,88,40,111,1086,526955.0,162,0.0246913580246913,0.4054054054054054,106,1.2,27.15,40,Springer London
Marketing Theory,0.375,85,22,66,1245,314889.0,96,0.125,0.3484848484848485,61,1.54,56.59,25,SAGE Publications Ltd
Review of Quantitative Finance and Accounting,0.375,57,38,117,1381,492780.0,70,0.3,0.6410256410256411,117,0.48,36.34,35,Springer New York
Acta Gastro-Enterologica Belgica,0.374,40,56,187,1543,765794.0,231,0.1731601731601731,0.4385026737967914,180,1.42,27.55,80,Universa Press
Advanced Robotics,0.374,78,89,190,2085,968715.0,251,0.0637450199203187,0.4789473684210526,176,1.31,23.43,40,Taylor and Francis Ltd.
Journal of Clinical Laboratory Analysis,0.374,67,71,139,1654,705569.0,182,0.0109890109890109,0.460431654676259,139,1.13,23.3,39,Wiley-Liss Inc.
Natural Computing,0.374,50,24,67,779,271243.0,91,0.0,0.4925373134328358,60,1.07,32.46,23,Springer Science and Business Media B.V.
Proceedings of the Japan Academy Series B: Physical and Biological Sciences,0.374,71,28,135,1277,580223.0,146,0.0068493150684931,0.5407407407407407,135,1.05,45.61,49,Japan Academy
Reproductive Biology,0.374,48,15,91,170,293446.0,103,0.0,0.5054945054945055,91,0.89,11.33,24,Elsevier B.V.
Social and Legal Studies,0.374,54,29,76,1338,340592.0,81,0.0617283950617283,0.4736842105263157,76,0.81,46.14,34,SAGE Publications Ltd
Surgeon,0.374,68,97,281,1791,969477.0,258,0.0271317829457364,0.6298932384341637,178,0.88,18.46,23,Elsevier Ltd
Wetlands Ecology and Management,0.374,81,43,131,1713,614252.0,105,0.1238095238095238,0.549618320610687,130,0.72,39.84,38,Springer Science and Business Media B.V.
Canadian Water Resources Journal,0.373,44,26,77,668,388182.0,30,0.2333333333333333,0.7012987012987013,73,0.37,25.69,49,Taylor and Francis Ltd.
College and Research Libraries News,0.373,27,79,215,187,1043200.0,72,0.0694444444444444,0.7813953488372093,199,0.31,2.37,35,Association of College and Research Libraries
Computing in Science and Engineering,0.373,82,100,251,821,1247230.0,259,0.0733590733590733,0.6095617529880478,222,0.92,8.21,27,IEEE Computer Society
Information Systems Frontiers,0.373,94,40,85,1413,421851.0,100,0.03,0.4235294117647059,84,1.27,35.33,27,Springer Netherlands
International Journal of Clinical Pharmacy,0.373,74,77,226,1722,1006712.0,231,0.0346320346320346,0.5221238938053098,203,0.9,22.36,15,Springer Science and Business Media Deutschland GmbH
Measurement: Journal of the International Measurement Confederation,0.373,146,113,249,1749,1228119.0,186,0.075268817204301,0.5903614457831325,244,0.65,15.48,43,Elsevier B.V.
Population Trends,0.373,37,11,41,0,182165.0,44,0.0,0.4390243902439024,41,0.9,0.0,20,Stationery Office
Revista Chilena de Historia Natural,0.373,46,44,151,1789,703017.0,137,0.0802919708029197,0.5231788079470199,149,0.76,40.66,24,BioMed Central Ltd
Acta Mechanica Sinica/Lixue Xuebao,0.372,66,74,228,1545,987585.0,153,0.2156862745098039,0.6271929824561403,228,0.64,20.88,41,Springer Verlag
Electronic Library,0.372,49,63,246,1156,1020307.0,114,0.1842105263157894,0.7276422764227642,245,0.58,18.35,43,Emerald Group Publishing Ltd.
Geographische Zeitschrift,0.372,22,13,44,732,184541.0,22,0.2272727272727272,0.6818181818181818,43,0.41,56.31,46,Franz Steiner Verlag GmbH
International Journal of Consumer Studies,0.372,108,85,169,3377,873866.0,143,0.2657342657342657,0.5739644970414202,156,0.65,39.73,25,Wiley-Blackwell Publishing Ltd
International Journal of Educational Management,0.372,69,49,143,1792,607814.0,84,0.1547619047619047,0.6083916083916084,137,0.5,36.57,39,Emerald Group Publishing Ltd.
NJAS - Wageningen Journal of Life Sciences,0.372,64,22,36,711,227173.0,19,0.1052631578947368,0.7222222222222222,33,0.53,32.32,24,Taylor and Francis Ltd.
Ostrich,0.372,32,96,126,2281,697879.0,52,0.2692307692307692,0.6984126984126984,105,0.32,23.76,95,Taylor and Francis Ltd.
Technical Services Quarterly,0.372,20,34,81,320,351034.0,25,0.12,0.8148148148148148,81,0.26,9.41,42,Routledge
University of Chicago Law Review,0.372,69,60,134,4424,681064.0,96,0.0104166666666666,0.6567164179104478,127,0.45,73.73,36,University of Chicago Law School
Zoology in the Middle East,0.372,27,62,171,975,744550.0,60,0.2833333333333333,0.7368421052631579,171,0.29,15.73,39,Taylor and Francis Ltd.
Bulletin of the Council for Research in Music Education,0.371,24,21,80,526,326319.0,24,0.0833333333333333,0.775,80,0.19,25.05,23,University of Illinois at Urbana-Champaign
International Journal of Information Technology and Decision Making,0.371,57,44,92,1135,331832.0,82,0.3658536585365853,0.5652173913043478,86,0.89,25.8,22,World Scientific Publishing Co. Pte Ltd
Journal of Intellectual Disabilities,0.371,56,25,78,854,373304.0,49,0.1020408163265306,0.6153846153846154,67,0.61,34.16,21,SAGE Publications Ltd
Journal of Midwifery and Women's Health,0.371,80,119,302,3078,1365979.0,269,0.2267657992565055,0.5894039735099338,253,0.76,25.87,26,Wiley-Blackwell
Journal of Testing and Evaluation,0.371,50,89,223,1562,1031981.0,75,0.1466666666666666,0.7623318385650224,223,0.3,17.55,53,American Society for Testing and Materials
Limnologica,0.371,59,31,101,1441,444360.0,87,0.057471264367816,0.5544554455445545,97,0.7,46.48,34,Elsevier GmbH
Ophelia,0.371,37,0,29,0,120533.0,27,0.0,0.4827586206896552,27,0.0,0.0,41,Apollo Books
Advanced Powder Technology,0.37,109,59,133,1367,664554.0,82,0.0609756097560975,0.6466165413533834,131,0.6,23.17,36,Elsevier B.V.
Business History Review,0.37,40,19,45,2061,203196.0,25,0.0,0.5555555555555556,45,0.66,108.47,99,Cambridge University Press
Chinese Journal of Polymer Science (English Edition),0.37,52,80,242,1999,1129336.0,173,0.1907514450867052,0.5702479338842975,241,0.81,24.99,41,Springer Verlag
IDS Bulletin,0.37,60,84,206,1151,938811.0,163,0.0122699386503067,0.6116504854368932,188,0.6,13.7,50,Institute of Development Studies
International Journal of Advanced Robotic Systems,0.37,70,53,133,1104,399918.0,171,0.0175438596491228,0.556390977443609,125,1.1,20.83,22,SAGE Publications Inc.
International Journal of Leprosy and Other Mycobacterial Diseases,0.37,34,0,83,0,315367.0,78,0.0,0.5662650602409639,55,0.58,0.0,39,Allen Press Inc.
International Polymer Processing,0.37,42,71,179,2134,880893.0,126,0.1507936507936507,0.5754189944134078,174,0.7,30.06,33,Walter de Gruyter GmbH
Journal of Cardiovascular Nursing,0.37,73,69,236,2195,968124.0,270,0.1185185185185185,0.5084745762711864,231,0.99,31.81,40,Lippincott Williams and Wilkins Ltd.
Journal of the American Leather Chemists Association,0.37,35,52,138,735,658411.0,79,0.430379746835443,0.6086956521739131,135,0.51,14.13,48,American Leather Chemists Association
Management Decision,0.37,138,104,277,4388,1301620.0,279,0.060931899641577,0.5270758122743683,277,0.95,42.19,59,Emerald Group Publishing Ltd.
"Psychology, Health and Medicine",0.37,82,57,118,2111,614461.0,127,0.0314960629921259,0.3813559322033898,117,0.96,37.04,30,Routledge
Reading and Writing Quarterly,0.37,45,21,76,559,337248.0,44,0.0227272727272727,0.6710526315789473,76,0.58,26.62,34,Taylor and Francis Ltd.
Techniques in Hand and Upper Extremity Surgery,0.37,36,51,134,834,552038.0,93,0.075268817204301,0.6492537313432836,114,0.74,16.35,24,Lippincott Williams and Wilkins Ltd.
Turkish Journal of Zoology,0.37,36,62,162,1501,698033.0,70,0.0857142857142857,0.6851851851851852,161,0.34,24.21,32,TUBITAK
ACM Transactions on Applied Perception,0.369,60,19,83,618,256713.0,132,0.0833333333333333,0.4819277108433735,83,1.46,32.53,22,Association for Computing Machinery (ACM)
Asia Pacific Issues,0.369,17,3,10,96,48991.0,9,0.0,0.6,10,1.17,32.0,31,East-West Center
Asia-Pacific Journal of Operational Research,0.369,39,49,95,969,466738.0,62,0.1129032258064516,0.631578947368421,95,0.52,19.78,31,World Scientific Publishing Co. Pte Ltd
Educational Theory,0.369,52,30,79,1356,380992.0,60,0.15,0.5822784810126582,77,0.63,45.2,75,Wiley-Blackwell
Gaceta Sanitaria,0.369,53,102,344,1918,1360908.0,311,0.247588424437299,0.5145348837209303,282,0.74,18.8,39,"Ediciones Doyma, S.L."
International Journal of Science and Mathematics Education,0.369,60,34,99,1175,340397.0,37,0.1081081081081081,0.7474747474747475,91,0.33,34.56,23,Springer Netherlands
International Journal of Systems Science,0.369,89,87,274,2098,1537549.0,213,0.0751173708920187,0.656934306569343,267,0.81,24.11,56,Taylor and Francis Ltd.
Israel Journal of Ecology and Evolution,0.369,40,27,75,1080,324123.0,39,0.0256410256410256,0.6933333333333334,71,0.3,40.0,19,Brill Academic Publishers
Journal of Anthropological Research,0.369,45,16,49,1255,215238.0,36,0.0277777777777777,0.6122448979591837,46,0.52,78.44,38,University of Chicago Press
Journal of Seismic Exploration,0.369,29,28,66,549,312090.0,29,0.0689655172413793,0.7424242424242424,65,0.52,19.61,33,Geophysical Press LTD.
"Neues Jahrbuch fur Mineralogie, Abhandlungen",0.369,34,32,81,1594,331090.0,52,0.1153846153846153,0.5555555555555556,79,0.65,49.81,38,Schweizerbart Science Publishers
"Proceedings of the Institution of Mechanical Engineers, Part K: Journal of Multi-body Dynamics",0.369,47,50,81,1036,398144.0,41,0.3658536585365853,0.7160493827160493,78,0.34,20.72,27,SAGE Publications Ltd
Transition Metal Chemistry,0.369,63,173,484,5761,2312056.0,505,0.1544554455445544,0.4628099173553719,484,0.96,33.3,51,Springer Netherlands
Building Services Engineering Research and Technology,0.368,43,23,93,448,354657.0,42,0.1904761904761904,0.6881720430107527,90,0.38,19.48,46,SAGE Publications Inc.
Finance a Uver - Czech Journal of Economics and Finance,0.368,24,28,84,695,357358.0,37,0.2432432432432432,0.6785714285714286,84,0.56,24.82,29,"Faculty of Social Sciences, Charles University"
Gulf of Mexico Science,0.368,25,15,51,561,223847.0,28,0.1071428571428571,0.6274509803921569,47,0.37,37.4,20,Dauphin Island Sea Lab
Health Care for Women International,0.368,63,60,210,2232,969262.0,190,0.0473684210526315,0.5428571428571428,170,0.77,37.2,42,Taylor and Francis Ltd.
HOMO- Journal of Comparative Human Biology,0.368,40,20,55,985,254453.0,46,0.0869565217391304,0.5272727272727272,55,0.84,49.25,31,Elsevier B.V.
IET Communications,0.368,70,176,394,3529,1777242.0,400,0.0475,0.5177664974619289,389,1.01,20.05,19,John Wiley &amp; Sons Inc.
Indian Journal of Agronomy,0.368,28,72,273,737,1122904.0,42,0.4523809523809524,0.8681318681318682,273,0.11,10.24,31,Indian Society of Agronomy
Journal of Biomedical Discovery and Collaboration,0.368,18,5,18,303,13844.0,19,0.0,0.5,16,1.06,60.6,7,University of Illinois at Chicago
Journal of Economics and Business,0.368,62,33,89,968,419069.0,49,0.0612244897959183,0.651685393258427,86,0.42,29.33,46,Elsevier Inc.
Journal of Inverse and Ill-Posed Problems,0.368,39,49,188,1008,854598.0,76,0.3157894736842105,0.7659574468085106,188,0.46,20.57,33,Walter de Gruyter GmbH
Tekstil (discontinued),0.368,14,97,262,860,1057376.0,39,0.3076923076923077,0.8893129770992366,251,0.12,8.87,28,Croatian Association of Textile Engineers
Zhongguo Tiedao Kexue/China Railway Science,0.368,35,152,472,1348,1514247.0,173,0.5144508670520231,0.7351694915254238,472,0.32,8.87,22,Chinese Academy of Railway Sciences
Archives of Psychiatric Nursing,0.367,68,56,118,1527,571576.0,119,0.1092436974789916,0.4830508474576271,89,0.93,27.27,39,W.B. Saunders
Bulletin of the Korean Chemical Society,0.367,69,498,1283,13939,6026061.0,1230,0.3252032520325203,0.514419329696025,1266,1.01,27.99,30,Wiley-Blackwell
Current Treatment Options in Neurology,0.367,61,47,146,2137,412373.0,196,0.0204081632653061,0.4452054794520548,146,1.4,45.47,27,"Current Science, Inc."
Drug and Chemical Toxicology,0.367,57,31,102,1097,426478.0,142,0.0070422535211267,0.3725490196078431,102,1.29,35.39,48,Informa Healthcare
European Journal of Horticultural Science,0.367,38,45,127,1083,586933.0,60,0.15,0.7007874015748031,127,0.3,24.07,22,Verlag Eugen Ulmer
European Review for Medical and Pharmacological Sciences (discontinued),0.367,97,50,160,1842,608113.0,206,0.0145631067961165,0.4625,151,1.2,36.84,47,Verduci Editore s.r.l
Journal of Comparative Family Studies,0.367,50,38,97,1390,454996.0,67,0.0895522388059701,0.5979381443298969,95,0.59,36.58,50,University of Toronto Press
Journal of Higher Education Policy and Management,0.367,57,24,78,601,272511.0,68,0.0294117647058823,0.5641025641025641,73,0.94,25.04,23,Routledge
Journal of Pension Economics and Finance,0.367,38,12,47,285,199972.0,22,0.1818181818181818,0.6808510638297872,45,0.5,23.75,24,Cambridge University Press
Management Communication Quarterly,0.367,81,31,86,978,436005.0,92,0.2065217391304347,0.5116279069767442,81,1.2,31.55,39,SAGE Publications Inc.
Scandinavian Journal of Psychology,0.367,92,62,168,2771,834603.0,174,0.0402298850574712,0.5,165,0.86,44.69,66,Wiley-Blackwell Publishing Ltd
Telopea,0.367,21,9,25,204,24906.0,15,0.1333333333333333,0.64,25,0.6,22.67,31,Royal Botanic Gardens
Urban Review,0.367,59,24,55,978,252767.0,31,0.1290322580645161,0.7272727272727273,55,0.34,40.75,58,Springer Netherlands
