Title,SJR,H index,Total Docs. (2010),Total Docs. (3years),Total Refs.,Est. value (USD) (2010),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Journal of the History of International Law,0.307,16,11,30,1664,79833.0,17,0.1764705882352941,0.6666666666666666,30,0.5,151.27,18,Martinus Nijhoff Publishers
Revista Latinoamericana de Psicologia,0.307,36,37,109,1439,448627.0,50,0.12,0.7247706422018348,105,0.51,38.89,32,Konrad Lorenz Editores
Scientific Modeling and Simulation SMNS,0.307,9,0,20,0,0.0,27,0.0,0.65,18,1.35,0.0,1,Springer Netherlands
University of Cincinnati Law Review,0.307,26,48,142,12381,588045.0,45,0.0444444444444444,0.7816901408450704,130,0.25,257.94,33,University of Cincinnati College of Law
Verhaltenstherapie,0.307,28,33,93,766,409381.0,49,0.1224489795918367,0.6989247311827957,67,0.53,23.21,35,S. Karger AG
Verhandelingen - Koninklijke Academie voor Geneeskunde van Belgie,0.307,20,17,52,22,219226.0,35,0.0,0.7115384615384616,51,0.86,1.29,39,Academic Royale de Medecine de Belgique
Analysis Mathematica,0.306,22,16,59,210,236985.0,18,0.1666666666666666,0.7966101694915254,59,0.22,13.13,51,Akademiai Kiado ZRt.
Environmental Control in Biology,0.306,23,20,78,358,345734.0,25,0.24,0.7692307692307693,76,0.4,17.9,21,"Japanese Society of Agricultural, Biological and Environmental Engineers and Scientists (JASBEES)"
Geography,0.306,32,24,85,501,361243.0,44,0.1363636363636363,0.6823529411764706,73,0.57,20.88,47,Geographical Association
Grundwasser,0.306,23,21,69,535,350646.0,29,0.2068965517241379,0.7101449275362319,57,0.23,25.48,29,Springer Science and Business Media Deutschland GmbH
International Applied Mechanics,0.306,37,96,389,1671,1699260.0,415,0.7180722891566265,0.4755784061696658,389,0.99,17.41,33,Springer New York
International Journal of Geotechnical Engineering,0.306,38,51,97,918,361654.0,36,0.0555555555555555,0.7422680412371134,96,0.33,18.0,19,Maney Publishing
International Journal of Pest Management,0.306,57,50,129,1788,615640.0,97,0.1237113402061855,0.5348837209302325,128,0.71,35.76,33,Taylor and Francis Ltd.
Jiaotong Yunshu Xitong Gongcheng Yu Xinxi/ Journal of Transportation Systems Engineering and Information Technology,0.306,36,178,298,1907,864657.0,168,0.2619047619047619,0.6409395973154363,298,0.56,10.71,17,Science Press
Journal of Asian Studies,0.306,60,44,109,1780,446492.0,96,0.0416666666666666,0.5137614678899083,93,0.84,40.45,84,Duke University Press
Journal of Insect Biotechnology and Sericology,0.306,22,12,67,278,264982.0,24,0.2916666666666667,0.7164179104477612,67,0.27,23.17,24,Japanese Society of Sericultural Sciences
Journal of Music Teacher Education,0.306,26,17,53,342,226949.0,15,0.1333333333333333,0.8113207547169812,52,0.21,20.12,35,SAGE Publications Inc.
Journal of Systems Science and Systems Engineering,0.306,36,30,87,846,298696.0,80,0.075,0.5402298850574713,85,0.8,28.2,22,Springer Verlag
Literacy Research and Instruction,0.306,33,20,56,888,224251.0,25,0.0,0.7142857142857143,56,0.46,44.4,18,Routledge
Mitteilungen des Deutschen Archaologischen Instituts - Romische Abteilung,0.306,10,0,35,0,83786.0,8,0.0,0.8285714285714286,35,0.0,0.0,12,Verlag Philipp von Zabern GmbH
Notes and Records,0.306,25,50,92,2669,412653.0,30,0.1333333333333333,0.782608695652174,78,0.23,53.38,55,Royal Society Publishing
Pesquisa Veterinaria Brasileira,0.306,43,172,356,5059,1515313.0,244,0.5573770491803278,0.6235955056179775,353,0.62,29.41,29,Colegio Brasileiro de Patologia Animal
Revue Francaise de Pedagogie,0.306,23,34,106,1625,467843.0,30,0.2333333333333333,0.7735849056603774,106,0.28,47.79,23,Institut National de Recherche Pedagogique
Science China Chemistry,0.306,92,360,589,13599,2609903.0,547,0.206581352833638,0.5415959252971138,583,0.98,37.78,16,Science China Press
Acta Cytologica,0.305,67,241,496,3510,2458227.0,340,0.1205882352941176,0.6048387096774194,386,0.65,14.56,66,S. Karger AG
Archives of Iranian Medicine,0.305,63,120,370,2308,1477377.0,433,0.0739030023094688,0.4972972972972973,344,1.1,19.23,24,Academy of Medical Sciences of I.R. Iran
Asian Pacific Journal of Cancer Prevention,0.305,98,368,537,11380,2861236.0,679,0.374079528718704,0.4208566108007449,517,1.14,30.92,26,Asian Pacific Organization for Cancer Prevention
Atoll Research Bulletin,0.305,31,16,36,879,239222.0,31,0.3225806451612903,0.5833333333333334,36,1.06,54.94,40,Smithsonian National Museum of Natural History
Composite Interfaces,0.305,58,70,182,1487,904913.0,144,0.0347222222222222,0.5494505494505495,174,0.71,21.24,33,Taylor and Francis Ltd.
Critical Criminology,0.305,41,19,52,930,245310.0,48,0.1875,0.4423076923076923,50,0.97,48.95,27,Springer Netherlands
Current Bioinformatics,0.305,40,24,58,1864,195881.0,68,0.0441176470588235,0.603448275862069,58,0.98,77.67,20,Bentham Science Publishers
Cybium,0.305,36,45,331,1650,1242552.0,180,0.0611111111111111,0.6404833836858006,329,0.52,36.67,29,Societe Francaise d'Ichtyologie
Empirica,0.305,38,24,83,749,337436.0,59,0.0169491525423728,0.6024096385542169,79,0.51,31.21,52,Springer Netherlands
Indian Journal of Gastroenterology,0.305,49,63,347,921,1552195.0,195,0.0102564102564102,0.7262247838616714,202,0.39,14.62,44,Indian Society of Gastroenterology
Industry and Higher Education,0.305,37,49,129,1584,571373.0,58,0.2586206896551724,0.7131782945736435,128,0.4,32.33,30,SAGE Publications Inc.
International Journal for the Advancement of Counselling,0.305,37,24,59,972,286710.0,37,0.1891891891891892,0.6101694915254238,59,0.45,40.5,47,Springer New York
International Journal of Computing Science and Mathematics,0.305,22,16,45,377,85359.0,36,0.0555555555555555,0.6222222222222222,45,1.19,23.56,17,Inderscience Enterprises Ltd
Journal of Aging and Social Policy,0.305,48,25,87,726,359538.0,63,0.0158730158730158,0.5747126436781609,80,0.81,29.04,37,Routledge
Journal of Chemical Education,0.305,109,413,1331,6239,5790021.0,731,0.4172366621067031,0.6769346356123216,1113,0.46,15.11,102,American Chemical Society
Journal of Iberian Geology,0.305,34,19,52,1230,136034.0,42,0.0238095238095238,0.5192307692307693,48,0.77,64.74,19,Springer Nature
Learning Inquiry,0.305,10,0,46,0,61743.0,29,0.0,0.6739130434782609,44,0.2,0.0,3,Springer Netherlands
Optical Switching and Networking,0.305,34,21,77,482,320819.0,100,0.01,0.4805194805194805,71,1.22,22.95,22,Elsevier B.V.
Topics in Spinal Cord Injury Rehabilitation,0.305,47,30,101,1026,444846.0,38,0.0789473684210526,0.7326732673267327,91,0.29,34.2,27,Allen Press Inc.
Acta Agriculturae Scandinavica Section B: Soil and Plant Science,0.304,51,66,168,2301,730213.0,117,0.1452991452991453,0.5714285714285714,168,0.75,34.86,34,Taylor and Francis Ltd.
"Acta Physica Polonica B, Proceedings Supplement",0.304,21,121,193,2714,513469.0,64,0.0625,0.844559585492228,187,0.33,22.43,17,Jagellonian University
Applied Sciences,0.304,25,17,64,274,256499.0,32,0.375,0.65625,64,0.52,16.12,24,Balkan Society of Geometers
Clinical Diabetes,0.304,51,31,109,801,607833.0,94,0.0106382978723404,0.6330275229357798,80,0.72,25.84,21,American Diabetes Association Inc.
"Journal of Mining and Metallurgy, Section B: Metallurgy",0.304,27,23,57,435,154792.0,59,0.6779661016949152,0.4912280701754385,51,1.31,18.91,18,Technical Faculty in Bor
Latin American Journal of Aquatic Research,0.304,38,46,96,1813,446677.0,47,0.2127659574468085,0.6041666666666666,96,0.51,39.41,17,Escuela de Ciencias del Mar
Papeles del Psicologo,0.304,30,29,85,1061,221037.0,47,0.1489361702127659,0.6705882352941176,81,0.58,36.59,19,Colegio Oficial de Psicologos Asturias
Prehospital and Disaster Medicine,0.304,62,129,343,2080,1629427.0,264,0.2196969696969697,0.5743440233236151,269,0.72,16.12,40,Cambridge University Press
Revista Brasileira de Ornitologia,0.304,29,45,188,1303,758110.0,79,0.2151898734177215,0.7606382978723404,160,0.28,28.96,18,Sociedade Brasileira de Ornitologia
TechTrends,0.304,63,52,297,666,907132.0,144,0.0486111111111111,0.7575757575757576,205,0.52,12.81,36,Springer New York
"Archaeology, Ethnology and Anthropology of Eurasia",0.303,23,58,187,1779,618491.0,50,0.44,0.7914438502673797,184,0.24,30.67,19,Elsevier
Arquivos Brasileiros de Cardiologia,0.303,66,344,714,10238,3374644.0,744,0.25,0.5322128851540616,672,0.9,29.76,76,Arquivos Brasileiros de Cardiologia
Bulletin of Insectology,0.303,43,35,284,1171,892104.0,149,0.0738255033557047,0.6584507042253521,280,0.46,33.46,23,"Department of Agricultural and Food Sciences, University of Bologna"
Canadian Journal of Nursing Research,0.303,50,44,156,1146,673858.0,109,0.110091743119266,0.6538461538461539,136,0.7,26.05,35,SAGE Publications Inc.
Educational Philosophy and Theory,0.303,67,68,185,1851,353277.0,126,0.0,0.7135135135135136,141,0.7,27.22,57,Taylor and Francis Ltd.
Global Social Policy,0.303,43,39,126,818,506370.0,72,0.0555555555555555,0.7222222222222222,106,0.49,20.97,25,SAGE Publications Ltd
Gravitation and Cosmology,0.303,24,45,69,979,120207.0,31,0.2258064516129032,0.7101449275362319,69,0.45,21.76,17,Pleiades Publishing
Huozhayao Xuebao/Chinese Journal of Explosives and Propellants,0.303,26,132,161,1474,717722.0,65,0.5384615384615384,0.7329192546583851,161,0.4,11.17,22,China Ordnance Industry Corporation
IET Image Processing,0.303,66,44,93,1096,262103.0,147,0.0136054421768707,0.4193548387096774,90,1.44,24.91,19,John Wiley &amp; Sons Inc.
IET Software,0.303,50,35,106,1211,468178.0,141,0.0851063829787234,0.4528301886792453,97,1.27,34.6,19,John Wiley and Sons Ltd
International Journal of Information Systems and Supply Chain Management,0.303,20,20,42,784,111349.0,37,0.6756756756756757,0.5714285714285714,40,0.88,39.2,18,IGI Global Publishing
International Journal of Sport and Exercise Psychology,0.303,50,27,56,1117,141222.0,48,0.0208333333333333,0.5714285714285714,52,0.86,41.37,18,Taylor and Francis Ltd.
Journal of Diabetes,0.303,61,42,37,1248,112193.0,29,0.0344827586206896,0.6216216216216216,32,0.78,29.71,17,Wiley-Blackwell
Journal of International Wildlife Law and Policy,0.303,22,14,42,1856,180145.0,25,0.08,0.6666666666666666,39,0.56,132.57,27,Taylor and Francis Ltd.
Journal of Semiconductor Technology and Science,0.303,23,39,42,689,93367.0,36,0.0277777777777777,0.6904761904761905,38,0.86,17.67,17,Institute of Electronics Engineers of Korea
Journal of Universal Computer Science,0.303,59,193,518,5070,2225911.0,497,0.1046277665995975,0.5752895752895753,475,1.05,26.27,30,Technische Universitat Graz from Austria
Peabody Journal of Education,0.303,55,47,102,1232,501675.0,69,0.0144927536231884,0.5980392156862745,92,0.38,26.21,102,Taylor and Francis Ltd.
Proceedings of the Estonian Academy of Sciences,0.303,32,80,187,1315,644736.0,114,0.1228070175438596,0.6096256684491979,174,0.55,16.44,19,Estonian Academy Publishers
Swiss Bulletin for Applied Geology,0.303,13,20,49,159,217327.0,17,0.2352941176470588,0.7755102040816326,47,0.27,7.95,13,Ver. Schweizerischer Petroleum Geol. und Ing.
Water Science and Technology: Water Supply,0.303,54,110,293,2299,1453447.0,166,0.1204819277108433,0.6450511945392492,291,0.48,20.9,25,IWA Publishing
Annali dell'Universita di Ferrara,0.302,25,24,77,427,376829.0,34,0.0,0.6883116883116883,74,0.44,17.79,69,Springer-Verlag Italia s.r.l.
Behavioral and Social Sciences Librarian,0.302,19,25,64,376,262503.0,17,0.1176470588235294,0.8125,60,0.27,15.04,38,Routledge
Biochemical Genetics,0.302,48,92,235,2876,1015820.0,247,0.0566801619433198,0.4553191489361702,235,0.89,31.26,59,Springer
Chang Gung Medical Journal,0.302,48,81,223,2542,973078.0,222,0.018018018018018,0.4484304932735426,219,0.94,31.38,27,Chang Gung Medical Journal
Chinese Chemical Letters,0.302,100,384,1237,6003,5225897.0,1102,0.0789473684210526,0.5238480194017785,1237,0.87,15.63,30,Elsevier B.V.
Energies,0.302,175,92,73,4802,245607.0,122,0.0655737704918032,0.4520547945205479,70,1.67,52.2,18,Multidisciplinary Digital Publishing Institute (MDPI)
European Journal of Gynaecological Oncology (discontinued),0.302,51,169,463,3685,2105139.0,360,0.0583333333333333,0.5421166306695464,461,0.8,21.8,42,MRE Press
Journal of Family Therapy,0.302,54,32,101,858,460119.0,103,0.3106796116504854,0.5247524752475248,90,1.28,26.81,47,Wiley-Blackwell Publishing Ltd
Journal of Obstetrics and Gynaecology,0.302,61,278,859,3849,3897625.0,541,0.055452865064695,0.6379511059371362,829,0.58,13.85,47,Informa Healthcare
Journal of Research in Nursing,0.302,42,80,255,1401,1029234.0,110,0.1818181818181818,0.7607843137254902,165,0.4,17.51,26,SAGE Publications Ltd
Palynology,0.302,39,13,95,801,328349.0,58,0.0517241379310344,0.7684210526315789,95,0.49,61.62,49,Taylor and Francis Ltd.
PM and R,0.302,90,192,189,6802,512571.0,150,0.1666666666666666,0.6031746031746031,139,0.79,35.43,17,Elsevier Inc.
Psicologia em Estudo,0.302,20,88,253,2156,843342.0,66,0.106060606060606,0.7905138339920948,247,0.18,24.5,19,Universidade Estadual de Maringa
Psicologia: Reflexao e Critica,0.302,31,67,172,2383,612976.0,59,0.0847457627118644,0.7209302325581395,171,0.28,35.57,20,Springer International Publishing AG
Public Works Management and Policy,0.302,32,19,86,550,248676.0,68,0.1323529411764706,0.5581395348837209,79,0.9,28.95,30,SAGE Publications Inc.
Quimica Nova,0.302,86,401,1132,15275,4673303.0,1020,0.2362745098039215,0.5247349823321554,1103,0.81,38.09,30,Sociedade Brasileira de Quimica
Strojarstvo,0.302,17,70,92,1041,396913.0,34,0.3529411764705882,0.7282608695652174,89,0.45,14.87,31,Croation Union of Mech. Engineers and Naval Architects
Archives of Mechanics,0.301,31,24,76,591,349809.0,37,0.1081081081081081,0.6710526315789473,73,0.55,24.63,35,"Institute of Fundamental Technological Research, Polish Academy of Sciences"
Arquivos Brasileiros de Oftalmologia,0.301,37,117,568,2323,2143917.0,266,0.150375939849624,0.6919014084507042,520,0.42,19.85,62,Conselho Brasileiro De Oftalmologia
British Journal of Midwifery,0.301,27,154,497,2509,1645452.0,144,0.3611111111111111,0.7766599597585513,405,0.31,16.29,20,MA Healthcare Ltd
Current Proteomics,0.301,28,33,72,2700,312947.0,106,0.0471698113207547,0.4583333333333333,71,1.66,81.82,20,Bentham Science Publishers
European Business Organization Law Review,0.301,33,24,81,3305,366871.0,47,0.2978723404255319,0.6419753086419753,76,0.59,137.71,26,Springer International Publishing AG
Fullerenes Nanotubes and Carbon Nanostructures,0.301,59,74,173,1404,900838.0,153,0.0718954248366013,0.5664739884393064,172,0.85,18.97,24,Taylor and Francis Ltd.
International Journal of e-Business Research,0.301,30,18,70,814,274110.0,86,0.0232558139534883,0.4428571428571428,69,1.27,45.22,20,IGI Publishing
International Journal of Technology Management,0.301,69,89,283,4491,1298355.0,286,0.0244755244755244,0.5300353356890459,279,0.9,50.46,34,Inderscience Enterprises Ltd
International Research in Geographical and Environmental Education,0.301,40,36,80,890,386089.0,44,0.3636363636363636,0.6375,68,0.64,24.72,34,Taylor and Francis Ltd.
Journal of African Law,0.301,22,14,36,1631,148777.0,16,0.1875,0.5833333333333334,36,0.4,116.5,67,Cambridge University Press
Journal of Policy Practice,0.301,20,21,66,579,255826.0,30,0.4,0.6363636363636364,59,0.44,27.57,12,Routledge
Kerntechnik,0.301,21,59,149,809,659278.0,48,0.4791666666666667,0.8053691275167785,144,0.35,13.71,44,Walter de Gruyter GmbH
"Nihon Kikai Gakkai Ronbunshu, A Hen/Transactions of the Japan Society of Mechanical Engineers, Part A",0.301,24,277,650,3188,3151185.0,275,0.5345454545454545,0.7323076923076923,644,0.47,11.51,34,Japan Society of Mechanical Engineers
Risk Management and Insurance Review,0.301,22,17,47,494,165699.0,30,0.1666666666666666,0.6382978723404256,44,0.69,29.06,20,Wiley-Blackwell Publishing Ltd
Studies in Philosophy and Education,0.301,41,35,107,1047,427755.0,81,0.0123456790123456,0.5514018691588785,100,0.72,29.91,53,Springer Netherlands
Women and Performance,0.301,20,27,66,516,295461.0,18,0.1666666666666666,0.7878787878787878,65,0.33,19.11,39,Taylor and Francis Ltd.
Cellular Polymers,0.3,31,15,52,238,238936.0,32,0.15625,0.6538461538461539,49,0.3,15.87,41,SAGE Publications Ltd
Central European Journal of Chemistry,0.3,49,162,288,5872,1330217.0,312,0.0769230769230769,0.5,288,1.1,36.25,11,Central European Science Journals
Chem-Bio Informatics Journal,0.3,11,5,15,149,70150.0,6,0.0,0.6666666666666666,15,0.5,29.8,24,Chem-Bio Informatics Society
International Journal of Nuclear Desalination,0.3,12,19,51,152,217543.0,28,0.2857142857142857,0.6666666666666666,51,0.71,8.0,9,Inderscience Enterprises Ltd
International Review of Education,0.3,51,38,119,990,469098.0,81,0.0246913580246913,0.6134453781512605,106,0.58,26.05,71,Springer Netherlands
Journal of Environmental Assessment Policy and Management,0.3,36,24,75,797,336072.0,38,0.131578947368421,0.7066666666666667,63,0.24,33.21,23,World Scientific Publishing Co. Pte Ltd
Journal of Infection and Public Health,0.3,73,31,46,723,156212.0,32,0.0,0.6304347826086957,40,0.7,23.32,18,Elsevier Ltd
Journal of Nonprofit and Public Sector Marketing,0.3,42,18,66,933,248833.0,57,0.4210526315789473,0.5757575757575758,64,0.77,51.83,33,Routledge
Nota Lepidopterologica,0.3,19,26,67,433,285584.0,25,0.24,0.7313432835820896,66,0.54,16.65,31,Pensoft Publishers
Petrophysics,0.3,43,37,110,367,528428.0,64,0.078125,0.6636363636363637,72,0.63,9.92,20,Society of Well Log Analystists Inc.
"Phosphorus, Sulfur and Silicon and the Related Elements",0.3,48,299,929,8903,4037460.0,632,0.1993670886075949,0.6157158234660925,928,0.61,29.78,37,Taylor and Francis Ltd.
Biochemistry and Molecular Biology Education,0.299,50,87,241,1188,1092210.0,128,0.4296875,0.7095435684647303,194,0.47,13.66,31,Wiley-Blackwell
Computing in Science and Engineering,0.299,82,79,274,608,1213558.0,325,0.04,0.6131386861313869,229,1.25,7.7,27,IEEE Computer Society
Corporate Governance (Bingley),0.299,85,52,161,1971,735052.0,197,0.0964467005076142,0.4472049689440994,160,1.09,37.9,25,Emerald Group Publishing Ltd.
Dermatologie in Beruf und Umwelt (discontinued),0.299,17,25,77,558,319965.0,32,0.6875,0.7792207792207793,63,0.46,22.32,22,Dustri-Verlag Dr. Karl Feistle
Environmental Engineering and Management Journal,0.299,48,238,428,5691,1855321.0,582,0.8213058419243986,0.4042056074766355,424,1.45,23.91,24,Gh. Asachi Technical University of Iasi
Food Science and Biotechnology,0.299,69,240,669,6898,1877659.0,461,0.1626898047722342,0.5889387144992526,669,0.63,28.74,19,The Korean Society of Food Science and Technology
Improving Schools,0.299,33,21,65,610,293697.0,42,0.0476190476190476,0.6307692307692307,55,0.43,29.05,27,SAGE Publications Ltd
Information and Computer Security,0.299,60,22,82,603,365562.0,121,0.0165289256198347,0.3780487804878049,82,1.48,27.41,11,Emerald Group Publishing Ltd.
International Review of Applied Economics,0.299,53,42,121,1378,537297.0,106,0.0377358490566037,0.5206611570247934,117,0.78,32.81,39,Taylor and Francis Ltd.
Journal of Applied Statistics,0.299,72,143,281,3310,1354572.0,158,0.050632911392405,0.6868327402135231,278,0.47,23.15,55,Routledge
Journal of International Financial Management and Accounting,0.299,50,9,29,429,130378.0,24,0.0833333333333333,0.5862068965517241,29,0.4,47.67,36,Wiley-Blackwell Publishing Ltd
Journal of Physical Agents,0.299,15,15,41,303,122391.0,69,0.0579710144927536,0.4878048780487805,40,1.83,20.2,8,University of Alicante
Journal of Reproductive and Infant Psychology,0.299,61,35,84,1310,404440.0,64,0.21875,0.5595238095238095,73,0.71,37.43,43,Routledge
Netherlands International Law Review,0.299,25,19,52,1414,216128.0,33,0.0606060606060606,0.6346153846153846,50,0.5,74.42,72,Springer Nature
Rutgers Law Review,0.299,20,28,101,9692,361179.0,32,0.09375,0.7920792079207921,99,0.34,346.14,35,Rutgers University
Turkish Neurosurgery,0.299,36,97,225,2341,861318.0,151,0.086092715231788,0.5777777777777777,223,0.63,24.13,36,Turkish Neurosurgical Society
Zeitschrift der Deutschen Gesellschaft fur Geowissenschaften,0.299,27,32,76,1335,162738.0,33,0.0606060606060606,0.7368421052631579,76,0.43,41.72,17,Schweizerbart Science Publishers
Anais da Academia Brasileira de Ciencias,0.298,76,100,203,3544,997168.0,234,0.0427350427350427,0.5123152709359606,195,1.06,35.44,58,Academia Brasileira de Ciencias
Asian Cardiovascular and Thoracic Annals,0.298,32,121,475,1622,2017554.0,259,0.0463320463320463,0.6652631578947369,440,0.58,13.4,32,SAGE Publications Inc.
Bioanalysis,0.298,73,176,128,6229,468703.0,140,0.4714285714285714,0.4609375,113,1.09,35.39,17,Taylor and Francis Ltd.
Brazilian Journal of Cardiovascular Surgery,0.298,36,121,357,1906,1201907.0,244,0.4139344262295082,0.6022408963585434,276,0.78,15.75,20,Sociedade Brasileira de Cirurgia Cardiovascular
Glass Physics and Chemistry,0.298,33,85,306,2218,1232910.0,132,0.3257575757575757,0.7026143790849673,304,0.44,26.09,29,Pleiades Publishing
Global Heart,0.298,55,19,50,434,223428.0,35,0.0285714285714285,0.66,42,0.7,22.84,15,Elsevier Science &amp; Technology
IET Intelligent Transport Systems,0.298,72,41,111,1006,305314.0,101,0.099009900990099,0.5225225225225225,105,0.9,24.54,19,John Wiley &amp; Sons Inc.
International Journal of Adolescent Medicine and Health,0.298,46,54,181,1490,812542.0,151,0.0728476821192053,0.5966850828729282,169,0.68,27.59,39,Walter de Gruyter GmbH
Israel Journal of Psychiatry and Related Sciences,0.298,42,51,136,1846,613169.0,88,0.1363636363636363,0.6176470588235294,111,0.76,36.2,42,Mediafarm Group
Journal of Submicroscopic Cytology and Pathology,0.298,31,0,1,0,66294.0,2,0.0,0.0,1,0.0,0.0,27,N I E Nuova Immagine Editrice
Journal of Superhard Materials,0.298,28,48,76,1486,127828.0,31,0.5806451612903226,0.7763157894736842,76,0.51,30.96,18,Allerton Press Inc.
Personality and Mental Health,0.298,35,44,41,973,117176.0,28,0.25,0.6341463414634146,22,0.68,22.11,17,John Wiley and Sons Ltd
Psychoanalytic Inquiry,0.298,41,42,173,989,766340.0,41,0.024390243902439,0.815028901734104,138,0.27,23.55,45,Taylor and Francis Ltd.
Research in Post-Compulsory Education,0.298,26,32,86,1123,381057.0,47,0.1063829787234042,0.6627906976744186,84,0.49,35.09,29,Routledge
Revista de Administracao Publica,0.298,26,64,126,1645,402415.0,32,0.21875,0.7857142857142857,122,0.25,25.7,18,Fundacao Getulio Vargas
South African Journal of Enology and Viticulture,0.298,38,27,53,976,150191.0,51,0.1176470588235294,0.5283018867924528,53,0.94,36.15,21,South African Society for Enology and Viticulture
Annali dell'Istituto Superiore di Sanita,0.297,57,59,173,1992,755681.0,218,0.0137614678899082,0.5606936416184971,158,0.62,33.76,60,Istituto Superiore di Sanita
Australian Journal of Emerging Technologies and Society,0.297,20,9,26,319,85971.0,26,0.0769230769230769,0.4615384615384615,24,0.44,35.44,7,Australian Centre for Emerging Technologies and Society
Environmental Archaeology,0.297,37,13,38,719,190270.0,23,0.0,0.5526315789473685,38,0.54,55.31,25,Maney Publishing
HEC Forum,0.297,29,25,71,759,315923.0,56,0.0892857142857142,0.5211267605633803,68,0.81,30.36,36,Springer Netherlands
ICGA Journal (discontinued),0.297,15,36,62,290,314304.0,65,0.2307692307692307,0.5806451612903226,58,0.89,8.06,12,Tilburg Centre for Cogination and Communication
Journal of Bodywork and Movement Therapies,0.297,69,62,147,2185,648382.0,161,0.15527950310559,0.4625850340136054,130,1.14,35.24,30,Churchill Livingstone
Journal of Psychology and Theology,0.297,42,21,69,814,328903.0,37,0.2702702702702703,0.6231884057971014,68,0.51,38.76,32,Rosemead School of Psychology
Praxis der Kinderpsychologie und Kinderpsychiatrie,0.297,23,51,146,1239,622499.0,89,0.1910112359550561,0.6643835616438356,129,0.72,24.29,64,Vandenhoeck and Ruprecht GmbH and Co. KG
Progress in Electromagnetics Research C,0.297,46,120,190,1918,610439.0,253,0.0948616600790513,0.4052631578947368,189,1.33,15.98,18,Electromagnetics Academy
Annals of Physical and Rehabilitation Medicine,0.296,68,88,270,1989,1153377.0,207,0.1497584541062802,0.5851851851851851,241,0.7,22.6,17,Elsevier Masson s.r.l.
Archives of Natural History,0.296,15,23,74,923,278887.0,27,0.1851851851851851,0.7567567567567568,71,0.27,40.13,40,Edinburgh University Press
European Journal of Health Law,0.296,26,60,142,1634,623978.0,60,0.2666666666666666,0.7535211267605634,131,0.42,27.23,32,Martinus Nijhoff Publishers
Fluid Dynamics,0.296,30,97,292,1469,1255223.0,71,0.4225352112676056,0.7945205479452054,292,0.23,15.14,60,Pleiades Publishing
Healthcare Quarterly,0.296,42,102,318,0,1309776.0,216,0.0,0.6792452830188679,293,0.65,0.0,21,Longwoods Publishing Corp.
IIC International Review of Intellectual Property and Competition Law,0.296,25,44,132,3598,511165.0,71,0.1971830985915492,0.6590909090909091,105,0.47,81.77,35,Springer International Publishing AG
International Journal of Fertility and Women's Medicine,0.296,37,0,27,0,184124.0,24,0.0,0.6296296296296297,26,0.0,0.0,13,Medical Science Publishing International Inc.
Journal of Clinical Pediatric Dentistry,0.296,52,73,199,2277,906193.0,133,0.1278195488721804,0.6130653266331658,198,0.56,31.19,36,MRE Press
Journal of Rational - Emotive and Cognitive - Behavior Therapy,0.296,46,15,57,456,254596.0,37,0.027027027027027,0.6140350877192983,54,0.63,30.4,43,Springer New York
Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention,0.296,19,5,15,0,94863.0,14,0.0,0.5333333333333333,14,1.08,0.0,10,Springer International Publishing AG
"Medicine, Science and the Law",0.296,42,52,177,1027,773137.0,88,0.1136363636363636,0.711864406779661,169,0.36,19.75,66,SAGE Publications Ltd
Northwest Science,0.296,41,34,116,1127,495047.0,56,0.1428571428571428,0.6896551724137931,115,0.43,33.15,49,Washington State University Press
Polish Journal of Pathology,0.296,29,41,88,991,417672.0,64,0.125,0.6136363636363636,87,0.6,24.17,31,Versalius University Medical Publisher
Reviews in Medical Microbiology,0.296,31,16,35,721,168311.0,24,0.0416666666666666,0.6571428571428571,34,0.48,45.06,32,Lippincott Williams and Wilkins
Shuikexue Jinzhan/Advances in Water Science,0.296,44,119,418,2127,1706436.0,301,0.5116279069767442,0.5574162679425837,418,0.72,17.87,27,China Water Power Press
Strength of Materials,0.296,28,81,271,1475,1090959.0,73,0.5342465753424658,0.8044280442804428,268,0.27,18.21,57,Springer New York
World Journal of Emergency Surgery,0.296,73,28,115,808,396916.0,121,0.0330578512396694,0.4434782608695652,111,1.02,28.86,20,BioMed Central Ltd
Wounds,0.296,52,53,154,1245,739549.0,104,0.1442307692307692,0.6623376623376623,154,0.5,23.49,29,HMP Communications
Acta Chromatographica,0.295,33,50,152,1179,642912.0,165,0.006060606060606,0.4407894736842105,152,0.87,23.58,30,Akademiai Kiado
Brazilian Journal of Physics,0.295,56,76,437,2117,2189926.0,226,0.0309734513274336,0.700228832951945,430,0.71,27.86,30,Springer New York
Heart Surgery Forum,0.295,42,102,332,1394,1441078.0,214,0.014018691588785,0.7048192771084337,332,0.5,13.67,28,Forum Multimedia Publishing LLC
Historical Methods,0.295,28,14,31,568,133929.0,16,0.5,0.6451612903225806,29,0.65,40.57,48,Taylor and Francis Ltd.
Indian Journal of Pharmacology,0.295,72,121,233,2017,1232207.0,219,0.0639269406392694,0.5493562231759657,190,0.77,16.67,38,Wolters Kluwer Medknow Publications
