Title,SJR,H index,Total Docs. (2006),Total Docs. (3years),Total Refs.,Est. value (USD) (2006),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Educational Measurement: Issues and Practice,1.472,68,30,67,571,381396.0,70,0.2714285714285714,0.5074626865671642,53,0.97,19.03,44,Wiley-Blackwell Publishing Ltd
Journal of Rheology,1.472,123,48,253,1809,1388480.0,669,0.0926756352765321,0.1818181818181818,245,2.34,37.69,62,Society of Rheology
Psychological Inquiry,1.472,105,42,136,2220,932266.0,296,0.0101351351351351,0.4411764705882353,81,2.44,52.86,34,Routledge
Journal of Democracy,1.469,111,52,160,892,961953.0,284,0.056338028169014,0.33125,155,1.67,17.15,30,Johns Hopkins University Press
American Journal of Neuroradiology,1.468,205,491,1297,10092,7613468.0,3911,0.1038097673229353,0.2644564379336931,1136,2.63,20.55,46,American Society of Neuroradiology
Biotechnology and Bioengineering,1.467,219,373,1109,13661,6279550.0,4037,0.0854594996284369,0.1334535617673579,1105,3.45,36.62,64,Wiley-VCH Verlag
Developmental Neuropsychology,1.467,111,45,109,2279,635129.0,380,0.0368421052631578,0.1834862385321101,107,3.33,50.64,41,Psychology Press Ltd
Ecological Entomology,1.467,99,73,265,3306,1507965.0,583,0.072041166380789,0.2339622641509434,263,2.06,45.29,50,Wiley-Blackwell Publishing Ltd
Continental Shelf Research,1.466,135,154,383,6970,2385886.0,898,0.1291759465478842,0.2558746736292428,377,2.25,45.26,44,Elsevier Ltd
Journal of Educational and Behavioral Statistics,1.466,76,19,71,424,389591.0,95,0.0631578947368421,0.5070422535211268,65,1.33,22.32,30,SAGE Publications Inc.
Molecular and Biochemical Parasitology,1.465,123,188,516,7172,3274166.0,1470,0.1224489795918367,0.1841085271317829,514,2.7,38.15,46,Elsevier B.V.
Anti-Cancer Agents in Medicinal Chemistry,1.464,113,47,137,4962,768408.0,589,0.032258064516129,0.1240875912408759,131,4.18,105.57,20,Bentham Science Publishers
Real Estate Economics,1.461,74,22,82,726,459176.0,95,0.0842105263157894,0.4634146341463415,81,0.86,33.0,53,Wiley-Blackwell Publishing Ltd
Boreas,1.46,87,50,123,2813,709691.0,285,0.1087719298245614,0.3170731707317073,122,1.95,56.26,54,John Wiley and Sons Inc
Organization,1.459,123,38,133,2163,706076.0,417,0.0335731414868105,0.2105263157894736,128,2.56,56.92,32,SAGE Publications Ltd
JARO - Journal of the Association for Research in Otolaryngology,1.458,87,36,111,1529,646896.0,311,0.067524115755627,0.1441441441441441,110,2.51,42.47,26,Springer New York
Particle and Fibre Toxicology,1.458,125,16,14,852,89427.0,74,0.027027027027027,0.2857142857142857,13,5.29,53.25,22,BioMed Central Ltd
Journal of the American College of Surgeons,1.457,212,345,956,8084,5505312.0,2765,0.0423146473779385,0.3368200836820084,768,2.65,23.43,32,Lippincott Williams and Wilkins
Gastrointestinal Endoscopy,1.456,236,571,1485,9089,9003214.0,4741,0.148491879350348,0.3872053872053872,1244,3.1,15.92,61,Elsevier Inc.
Seminars in Hematology,1.456,104,88,224,3768,1307579.0,989,0.006066734074823,0.1875,203,4.52,42.82,62,W.B. Saunders
Journal of Traumatic Stress,1.455,161,93,232,3299,1378473.0,733,0.0900409276944065,0.2543103448275862,224,2.62,35.47,38,Wiley-Blackwell
Remedial and Special Education,1.455,85,36,113,1250,643943.0,166,0.0783132530120482,0.3805309734513274,105,1.19,34.72,42,SAGE Publications Inc.
ACM Transactions on Mathematical Software,1.454,97,34,84,841,486344.0,245,0.0612244897959183,0.3452380952380952,83,2.17,24.74,50,Association for Computing Machinery (ACM)
Geometriae Dedicata,1.454,46,97,258,1696,1480555.0,128,0.109375,0.7015503875968992,258,0.45,17.48,54,Springer Netherlands
"Journal of Intelligent Transportation Systems: Technology, Planning, and Operations",1.454,64,18,40,419,220736.0,45,0.1111111111111111,0.475,35,1.13,23.28,22,Taylor and Francis Ltd.
British Journal of Social Psychology,1.453,120,46,108,2366,669584.0,295,0.047457627118644,0.2037037037037037,105,1.79,51.43,45,Wiley-Blackwell
Fishery Bulletin,1.452,76,66,210,2113,1209870.0,382,0.0785340314136125,0.2857142857142857,210,1.4,32.02,46,US National Marine Fisheries Services
Physics of Plasmas,1.452,182,818,2154,22814,13168526.0,5019,0.3165969316596931,0.3064066852367688,2124,2.34,27.89,32,American Institute of Physics
Organizational Behavior and Human Decision Processes,1.45,187,46,129,2841,851253.0,331,0.0574018126888217,0.1627906976744186,129,2.08,61.76,41,Academic Press Inc.
Synapse,1.45,117,127,377,6211,2243549.0,1229,0.0675345809601301,0.1511936339522546,377,3.05,48.91,39,Wiley-Liss Inc.
Current Opinion in Solid State and Materials Science,1.449,138,30,144,1786,855655.0,499,0.002004008016032,0.3472222222222222,136,2.76,59.53,29,Elsevier Ltd
Journal of Experimental Biology,1.449,221,495,1300,23445,7714748.0,4126,0.1602035870092099,0.1538461538461538,1284,2.83,47.36,71,Company of Biologists Ltd
Cardiovascular Diabetology,1.447,121,27,47,1005,255223.0,208,0.0384615384615384,0.1276595744680851,45,5.07,37.22,24,BioMed Central Ltd
Gender and Society,1.446,132,30,128,1355,677055.0,231,0.0865800865800865,0.328125,122,1.71,45.17,39,SAGE Publications Inc.
Journal of Toxicology and Environmental Health - Part B: Critical Reviews,1.446,104,24,48,3594,268845.0,210,0.0380952380952381,0.1875,45,4.0,149.75,28,Taylor and Francis Ltd.
Medical Image Analysis,1.446,185,68,125,2465,803432.0,553,0.0596745027124773,0.144,115,4.24,36.25,30,Elsevier B.V.
Annals of Human Genetics,1.444,80,88,190,3131,1148111.0,645,0.0713178294573643,0.1842105263157894,188,2.98,35.58,72,Wiley-Blackwell Publishing Ltd
Tetrahedron Asymmetry,1.444,114,471,1585,17339,8696256.0,4430,0.1203160270880361,0.1880126182965299,1577,2.63,36.81,28,Elsevier Ltd
Tuberculosis,1.444,101,53,147,2158,783017.0,597,0.0653266331658291,0.2244897959183673,142,3.43,40.72,26,Churchill Livingstone
Best Practice and Research: Clinical Endocrinology and Metabolism,1.442,132,52,131,3354,777539.0,657,0.0030441400304414,0.1679389312977099,117,5.09,64.5,27,Elsevier B.V.
Clinical and Experimental Metastasis,1.442,112,39,230,1535,1257882.0,707,0.0113154172560113,0.2260869565217391,228,2.25,39.36,43,Springer Science and Business Media B.V.
Urology,1.441,197,756,2108,12580,12386588.0,6046,0.0709560039695666,0.314516129032258,1904,2.53,16.64,53,Elsevier Inc.
Ecology and Society,1.44,182,86,167,4471,1107139.0,415,0.236144578313253,0.3532934131736527,136,2.94,51.99,29,Resilience Alliance
Numerical Heat Transfer; Part A: Applications,1.44,84,100,295,2582,1667734.0,453,0.2671081677704194,0.3559322033898305,295,1.12,25.82,36,Taylor and Francis Ltd.
River Research and Applications,1.44,115,73,184,3634,981788.0,453,0.1368653421633554,0.2717391304347826,182,1.93,49.78,29,John Wiley and Sons Ltd
VLDB Journal,1.44,104,19,71,785,412529.0,400,0.0025,0.1830985915492957,67,3.21,41.32,34,Springer New York
Insect Biochemistry and Molecular Biology,1.439,137,98,367,4274,2284821.0,1054,0.127134724857685,0.1961852861035422,367,2.85,43.61,34,Elsevier Ltd
Journal of Non-Newtonian Fluid Mechanics,1.439,122,116,339,3760,1945895.0,628,0.267515923566879,0.3067846607669616,335,1.57,32.41,50,Elsevier B.V.
Solar Energy Materials and Solar Cells,1.438,227,349,704,6716,4355147.0,1834,0.1308615049073064,0.2954545454545454,697,2.72,19.24,35,Elsevier B.V.
Allergy: European Journal of Allergy and Clinical Immunology,1.437,213,283,857,7977,4857018.0,3497,0.1289676865885044,0.2438739789964994,784,4.42,28.19,78,Wiley-Blackwell Publishing Ltd
Wear,1.437,197,324,993,6996,5413830.0,2128,0.1226503759398496,0.2920443101711983,992,1.74,21.59,69,Elsevier B.V.
Journal of Magnetic Resonance,1.436,147,233,692,6586,3908900.0,1797,0.1919866444073455,0.2297687861271676,690,2.3,28.27,29,Academic Press Inc.
Journal of the Association for Information Science and Technology,1.436,174,181,372,6228,2425135.0,946,0.1331923890063425,0.2849462365591398,327,2.38,34.41,12,John Wiley and Sons Ltd
British Educational Research Journal,1.435,107,46,138,2024,813332.0,365,0.0575342465753424,0.2391304347826087,124,2.78,44.0,48,Routledge
Journal of the American Planning Association,1.435,119,41,106,1912,609079.0,248,0.0725806451612903,0.3773584905660377,85,1.73,46.63,91,Taylor and Francis Ltd.
Crystal Growth and Design,1.433,180,465,678,18431,4157008.0,2679,0.2187383351997013,0.1710914454277286,673,3.86,39.64,25,American Chemical Society
Limnology and Oceanography: Methods,1.433,92,46,88,1554,508811.0,221,0.0678733031674208,0.2159090909090909,88,2.49,33.78,23,John Wiley and Sons Inc
Journal of Chemical Neuroanatomy,1.432,91,39,140,2181,800971.0,455,0.0197802197802197,0.2357142857142857,138,3.05,55.92,37,Elsevier B.V.
Journal of Medical Virology,1.432,160,249,820,8017,4519703.0,2640,0.0856060606060606,0.1756097560975609,816,3.33,32.2,49,John Wiley and Sons Inc
ACM Transactions on Graphics,1.431,264,118,361,3841,1879567.0,3103,0.1179503706090879,0.1468144044321329,350,9.38,32.55,43,Association for Computing Machinery (ACM)
Medicine and Science in Sports and Exercise,1.431,271,315,948,9378,5612861.0,3271,0.0889636196881687,0.2141350210970464,896,3.1,29.77,57,Lippincott Williams and Wilkins
Cognition and Instruction,1.43,99,13,39,826,234618.0,100,0.01,0.1282051282051282,39,2.41,63.54,42,Routledge
Communications in Mathematical Physics,1.43,160,239,662,6668,3879989.0,1614,0.0762081784386617,0.2854984894259819,660,2.39,27.9,61,Springer New York
Journal of Anxiety Disorders,1.43,150,79,156,3186,979381.0,450,0.0866666666666666,0.2051282051282051,155,2.5,40.33,39,Elsevier Ltd
Journal of Contaminant Hydrology,1.428,115,104,324,4267,1849141.0,721,0.1525658807212205,0.2129629629629629,318,1.95,41.03,40,Elsevier B.V.
Journal of Glaucoma,1.428,105,104,311,2409,1776003.0,556,0.0989208633093525,0.3729903536977492,263,1.75,23.16,34,Lippincott Williams and Wilkins Ltd.
Phonology,1.428,54,17,40,955,235206.0,40,0.225,0.55,40,0.57,56.18,38,Cambridge University Press
Statistical Science,1.427,125,57,127,1781,765038.0,293,0.0102389078498293,0.5039370078740157,123,1.8,31.25,39,Institute of Mathematical Statistics
Annals of Botany,1.426,215,240,591,12337,3427285.0,1921,0.0702758979698073,0.1962774957698815,588,2.82,51.4,139,Oxford University Press
Journal of Pulp and Paper Science,1.426,50,42,166,967,1036197.0,224,0.0401785714285714,0.3975903614457831,165,1.06,23.02,28,Pulp and Paper Technical Association of Canada (PAPTAC)
Progress in Aerospace Sciences,1.426,150,11,54,1526,289436.0,248,0.0161290322580645,0.2962962962962963,52,3.03,138.73,57,Elsevier Ltd
Experimental Biology and Medicine,1.424,163,244,431,9745,2827922.0,1608,0.0161691542288557,0.2412993039443155,417,3.34,39.94,30,Frontiers Media SA
Frontiers in Bioscience - Landmark,1.424,167,272,903,24624,5113710.0,2872,0.0090529247910863,0.1860465116279069,902,3.24,90.53,30,IMR Press Limited
Oxford Economic Papers,1.424,82,29,101,1029,562314.0,156,0.0192307692307692,0.504950495049505,100,1.7,35.48,84,Oxford University Press
ACI Materials Journal,1.423,118,65,188,1200,1114025.0,207,0.1062801932367149,0.5159574468085106,173,1.04,18.46,39,American Concrete Institute
Philosophical Studies,1.423,94,142,61,3054,868667.0,67,0.208955223880597,0.5245901639344263,61,1.06,21.51,76,Springer Netherlands
Gene Expression Patterns,1.421,70,107,325,3223,1691451.0,727,0.0288858321870701,0.2215384615384615,325,2.19,30.12,25,Elsevier B.V.
Journal of Computational Biology,1.421,106,113,217,3213,1460356.0,683,0.0439238653001464,0.2396313364055299,217,2.55,28.43,32,Mary Ann Liebert Inc.
Journal of Endovascular Therapy,1.421,112,119,427,2645,2549565.0,1128,0.1205673758865248,0.3185011709601874,385,2.62,22.23,26,SAGE Publications Inc.
Journal of Structural Control,1.421,10,0,14,0,0.0,36,0.0,0.3571428571428571,14,0.0,0.0,3,Pitagora Editrice
Journal of Autism and Developmental Disorders,1.42,217,115,261,4746,1575903.0,725,0.1089655172413793,0.3256704980842911,206,2.34,41.27,47,Springer New York
Protist,1.42,86,38,117,1559,669334.0,290,0.0896551724137931,0.3418803418803419,99,2.79,41.03,28,Elsevier GmbH
American Journal of Hypertension,1.419,156,240,726,5654,4116138.0,2517,0.0488676996424314,0.2162534435261708,650,3.34,23.56,39,Oxford University Press
Cancer Gene Therapy,1.418,101,116,291,5341,1812920.0,1219,0.0607054963084495,0.127147766323024,288,4.44,46.04,32,Springer Nature
Chemosphere,1.418,329,975,2018,31713,12472063.0,6401,0.1320106233401031,0.1759167492566898,2012,2.85,32.53,54,Elsevier Ltd
Molecular and Cellular Endocrinology,1.418,174,245,632,11371,4047659.0,2024,0.033596837944664,0.1946202531645569,630,3.22,46.41,52,Elsevier Ireland Ltd
Research in Microbiology,1.418,124,124,335,4790,1918969.0,1010,0.0277227722772277,0.2,334,2.78,38.63,39,Elsevier Masson s.r.l.
ACM Transactions on Modeling and Computer Simulation,1.417,58,16,52,437,258925.0,147,0.0476190476190476,0.3076923076923077,50,2.88,27.31,34,Association for Computing Machinery (ACM)
Applied Measurement in Education,1.416,55,19,50,587,280449.0,47,0.1702127659574468,0.48,50,0.74,30.89,37,Routledge
Geophysics,1.416,220,329,463,8288,3363171.0,1042,0.2667946257197697,0.2807775377969762,454,2.03,25.19,90,Society of Exploration Geophysicists
Photonics and Nanostructures - Fundamentals and Applications,1.416,49,21,56,484,235230.0,124,0.0403225806451612,0.3928571428571428,54,1.82,23.05,23,Elsevier B.V.
Postharvest Biology and Technology,1.415,178,160,401,4698,2393483.0,1050,0.219047619047619,0.2044887780548628,400,2.23,29.36,35,Elsevier B.V.
American Journal of Health Promotion,1.414,103,71,215,1649,1074050.0,528,0.0587121212121212,0.4046511627906977,169,1.56,23.23,40,SAGE Publications Inc.
Fungal Genetics and Biology,1.414,129,73,282,3570,1519974.0,954,0.0890985324947589,0.1950354609929078,276,3.32,48.9,30,Academic Press Inc.
Permafrost and Periglacial Processes,1.413,95,32,100,1100,546327.0,176,0.2272727272727272,0.29,98,1.45,34.38,36,John Wiley and Sons Ltd
Surgery (United States),1.413,187,288,912,6582,5506837.0,2735,0.0391224862888482,0.2828947368421052,795,2.91,22.85,89,Elsevier Inc.
Analytica Chimica Acta,1.412,245,1019,2563,33944,14905772.0,8167,0.1039549406146687,0.1623097932110807,2559,3.01,33.31,79,Elsevier B.V.
Hydrological Sciences Journal,1.412,121,83,211,2605,1293930.0,417,0.1630695443645084,0.4075829383886256,205,1.61,31.39,44,Taylor and Francis Ltd.
Journal of Child and Adolescent Psychopharmacology,1.412,95,85,263,2359,1415789.0,761,0.0696452036793692,0.2775665399239543,223,2.44,27.75,36,Mary Ann Liebert Inc.
Instructional course lectures,1.41,70,71,188,2903,1050261.0,428,0.0,0.25,188,1.9,40.89,41,American Association of Orthopaedic Surgeons
Journal of Computer Security,1.41,59,23,79,810,419081.0,198,0.0151515151515151,0.379746835443038,76,1.86,35.22,32,SAGE Publications Ltd
Aquatic Microbial Ecology,1.409,120,105,318,5075,1856120.0,800,0.16625,0.210691823899371,314,2.29,48.33,30,Inter-Research
Strategic Organization,1.409,80,18,58,1009,186828.0,123,0.0975609756097561,0.396551724137931,43,1.39,56.06,23,SAGE Publications Ltd
Instructional Science,1.408,95,17,66,804,327813.0,191,0.0471204188481675,0.2121212121212121,66,3.02,47.29,53,Springer Netherlands
Journal of Applied Physiology,1.408,268,690,1965,22497,11680957.0,6697,0.1009407197252501,0.1903307888040712,1818,3.3,32.6,70,American Physiological Society
Journal of Scientific Computing,1.408,96,89,155,1870,1006518.0,250,0.044,0.4451612903225806,151,1.13,21.01,40,Springer New York
Community Dentistry and Oral Epidemiology,1.407,118,54,188,1897,1022124.0,486,0.1152263374485596,0.202127659574468,181,2.49,35.13,53,Blackwell Munksgaard
Periodontology 2000,1.407,161,38,103,5124,619560.0,331,0.0785498489425981,0.1553398058252427,97,3.09,134.84,33,Blackwell Munksgaard
Journal of Physics D: Applied Physics,1.406,242,782,1753,22326,10372124.0,4747,0.0950073730777333,0.3051911009697661,1734,2.42,28.55,59,Institute of Physics
Current Opinion in Drug Discovery and Development,1.404,87,67,245,3875,1353454.0,1246,0.0296950240770465,0.1591836734693877,229,5.43,57.84,13,Current Drugs Ltd.
International Migration Review,1.403,120,44,128,2159,719912.0,274,0.0401459854014598,0.359375,125,1.67,49.07,51,Wiley-Blackwell
Seminars in Oncology,1.403,149,157,718,9645,4156905.0,2752,0.0069040697674418,0.2200557103064067,676,3.53,61.43,52,W.B. Saunders
Superconductor Science and Technology,1.403,124,353,1035,7721,6108046.0,1954,0.2942681678607983,0.3806763285024154,1027,1.89,21.87,38,IOP Publishing Ltd.
Cancer Letters,1.402,230,484,1153,19831,6899948.0,4120,0.0254854368932038,0.1552471812662619,1142,3.47,40.97,51,Elsevier Ireland Ltd
Sedimentology,1.402,131,67,197,3901,1347670.0,490,0.0775510204081632,0.2690355329949238,197,2.14,58.22,64,John Wiley and Sons Inc
Theoretical Chemistry Accounts,1.401,121,126,282,7640,1694589.0,659,0.0637329286798179,0.3226950354609929,276,2.29,60.63,31,Springer New York
Econometric Theory,1.4,83,52,189,1322,1145249.0,158,0.120253164556962,0.6402116402116402,187,1.02,25.42,41,Cambridge University Press
Psycho-Oncology,1.4,165,101,255,3916,1403979.0,908,0.0837004405286343,0.2,241,3.28,38.77,34,John Wiley and Sons Ltd
Tropical Medicine and International Health,1.399,134,220,542,6162,3156797.0,1484,0.103099730458221,0.2084870848708487,499,2.72,28.01,30,Wiley-Blackwell Publishing Ltd
New Astronomy,1.398,74,74,202,2582,1196974.0,363,0.0523415977961432,0.400990099009901,192,2.06,34.89,30,Elsevier B.V.
Toxicology and Applied Pharmacology,1.398,195,273,803,12287,4391310.0,3410,0.0504398826979472,0.161892901618929,788,4.32,45.01,67,Academic Press Inc.
Journal of Sleep Research,1.397,146,60,151,2284,875020.0,586,0.068259385665529,0.1788079470198675,136,3.74,38.07,34,John Wiley and Sons Inc
Forest Ecology and Management,1.396,217,601,1504,28631,8690259.0,3740,0.2101604278074866,0.2101063829787234,1501,2.24,47.64,47,Elsevier B.V.
Journal of the Physical Society of Japan,1.396,149,628,1930,16869,11556072.0,3264,0.2564338235294117,0.4709844559585492,1924,2.0,26.86,80,The Physical Society of Japan
"Medical Education, Supplement",1.396,12,0,11,0,34586.0,59,0.0,0.0909090909090909,10,0.0,0.0,3,Wiley-Blackwell Publishing Ltd
Food Chemistry,1.395,348,568,1217,17874,6948842.0,3456,0.0943287037037037,0.1774856203779786,1217,2.76,31.47,50,Elsevier Ltd
Clinical Neurophysiology,1.394,230,314,902,12828,5059249.0,2960,0.1162162162162162,0.1906873614190687,865,3.09,40.85,27,Elsevier Ireland Ltd
International Journal of Systematic and Evolutionary Microbiology,1.394,205,493,1131,12549,7073924.0,3418,0.3897015798712697,0.1732979664014146,1109,2.83,25.45,26,Microbiology Society
Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science,1.394,196,335,1019,10061,6400135.0,1798,0.1090100111234705,0.3552502453385672,1005,1.62,30.03,49,Springer Boston
Political Geography,1.393,120,48,146,2886,873367.0,261,0.1417624521072797,0.410958904109589,99,1.69,60.13,35,Elsevier B.V.
Experimental Gerontology,1.392,164,164,498,7348,2846868.0,1758,0.0568828213879408,0.1686746987951807,469,3.2,44.8,62,Elsevier Inc.
IEEE Internet Computing,1.391,122,80,270,553,1526798.0,1130,0.0185840707964601,0.337037037037037,241,4.19,6.91,29,Institute of Electrical and Electronics Engineers Inc.
Organizational Research Methods,1.391,148,27,63,1346,396839.0,126,0.1111111111111111,0.365079365079365,58,1.88,49.85,28,SAGE Publications Inc.
International Journal of Machine Tools and Manufacture,1.39,203,228,515,4871,3251800.0,1165,0.1553648068669527,0.2563106796116505,514,1.89,21.36,39,Elsevier Ltd
Journal of Wildlife Management,1.39,128,218,374,9832,2661160.0,756,0.2235449735449735,0.2887700534759358,364,1.72,45.1,52,Wiley-Blackwell
Weed Science,1.39,109,154,396,5528,2183832.0,755,0.2913907284768212,0.2803030303030303,396,1.7,35.9,40,Cambridge University Press
Memory and Cognition,1.389,148,149,361,6093,2257867.0,755,0.1112582781456953,0.2686980609418282,361,1.77,40.89,53,Springer New York
IEEE Transactions on Software Engineering,1.388,193,68,241,2412,1399934.0,1372,0.0255102040816326,0.1576763485477178,223,5.77,35.47,51,Institute of Electrical and Electronics Engineers Inc.
Regional Studies,1.388,148,85,231,3853,1410475.0,616,0.0584415584415584,0.3203463203463203,225,2.07,45.33,59,Routledge
Studies in Mycology,1.388,126,26,74,1542,399997.0,218,0.1651376146788991,0.3243243243243243,71,2.88,59.31,28,Westerdijk Fungal Biodiversity Institute
Dementia and Geriatric Cognitive Disorders,1.387,127,121,313,4619,1704158.0,1071,0.0849673202614379,0.1884984025559105,312,3.38,38.17,35,S. Karger AG
Journal of Clinical Immunology,1.387,119,58,190,1911,1016431.0,669,0.0284005979073243,0.1263157894736842,190,3.22,32.95,45,Springer
NMR in Biomedicine,1.386,135,94,165,4913,1132248.0,609,0.0673234811165845,0.1757575757575757,158,3.91,52.27,38,John Wiley and Sons Ltd
AIDS Education and Prevention,1.385,82,58,179,1882,1019767.0,455,0.0989010989010989,0.2569832402234637,169,2.07,32.45,36,Guilford Publications
Animal Conservation,1.385,101,64,138,2485,840004.0,293,0.0580204778156996,0.2536231884057971,136,2.11,38.83,28,Wiley-Blackwell
Heredity,1.385,140,129,467,5308,2608964.0,1097,0.0446672743846855,0.2376873661670235,401,2.44,41.15,79,Springer Nature
Philosophy and Public Affairs,1.385,87,17,47,537,200658.0,133,0.0451127819548872,0.2340425531914893,45,3.07,31.59,50,Wiley-Blackwell Publishing Ltd
Acta Crystallographica Section A: Foundations and Advances,1.384,92,50,214,1371,1178150.0,369,0.1544715447154471,0.3878504672897196,213,1.58,27.42,13,John Wiley &amp; Sons Inc.
Journal of Interactive Marketing,1.384,135,18,74,569,397969.0,202,0.0445544554455445,0.3378378378378378,69,2.84,31.61,29,SAGE Publications Inc.
Energy and Buildings,1.382,246,163,376,2973,2255208.0,609,0.1592775041050903,0.3590425531914893,374,1.33,18.24,49,Elsevier B.V.
European Neuropsychopharmacology,1.382,136,91,258,4338,1462378.0,995,0.0261306532663316,0.2441860465116279,256,4.03,47.67,36,Elsevier B.V.
SIAM Journal on Matrix Analysis and Applications,1.381,113,138,224,3258,1511470.0,394,0.1802030456852792,0.3883928571428571,224,1.7,23.61,30,Society for Industrial and Applied Mathematics Publications
Neuromuscular Disorders,1.38,116,122,306,2717,2025079.0,923,0.0639219934994582,0.2418300653594771,289,3.0,22.27,35,Elsevier Ltd
Polymer Degradation and Stability,1.38,200,403,789,10584,4856487.0,2231,0.2312864186463469,0.2205323193916349,783,2.52,26.26,47,Elsevier Ltd
Inflammatory Bowel Diseases,1.379,183,183,423,6355,2332111.0,1545,0.0822006472491909,0.2293144208037825,349,3.58,34.73,31,Oxford University Press
International Dairy Journal,1.379,164,177,336,7161,2133212.0,1006,0.1371769383697813,0.1785714285714285,335,2.8,40.46,35,Elsevier B.V.
Progress in Neuro-Psychopharmacology and Biological Psychiatry,1.377,157,225,478,10311,2956715.0,1848,0.047077922077922,0.1841004184100418,467,3.21,45.83,44,Elsevier Inc.
European Union Politics,1.376,79,25,55,998,392066.0,123,0.1951219512195122,0.2181818181818181,54,2.36,39.92,26,SAGE Publications Ltd
Journal of Electroanalytical Chemistry,1.375,175,327,1315,11374,7205677.0,3501,0.0948300485575549,0.2380228136882129,1307,2.52,34.78,67,Elsevier B.V.
Political Behavior,1.374,95,13,50,611,249892.0,51,0.0392156862745098,0.4,49,0.85,47.0,47,Springer New York
American Journal of Roentgenology,1.373,225,753,2065,10889,12344730.0,5530,0.0620253164556962,0.3365617433414044,1842,2.4,14.46,53,American Roentgen Ray Society
Journal of Experimental Psychology: Animal Learning and Cognition,1.372,80,49,99,1489,638418.0,254,0.2007874015748031,0.2424242424242424,99,2.42,30.39,12,American Psychological Association
British Journal of Anaesthesia,1.371,222,346,1098,7530,6374621.0,2879,0.0743313650573115,0.3351548269581056,760,2.67,21.76,103,Elsevier Ltd
Journal of Analytical Atomic Spectrometry,1.371,133,161,671,6784,3921408.0,2228,0.2383303411131059,0.1669150521609538,632,3.4,42.14,45,Royal Society of Chemistry
Canadian Journal of Fisheries and Aquatic Sciences,1.37,173,232,609,10781,3795572.0,1417,0.1164431898376852,0.2019704433497537,608,2.03,46.47,46,National Research Council of Canada
Catheterization and Cardiovascular Interventions,1.37,134,336,937,5659,5303924.0,1946,0.1366906474820144,0.3884738527214514,766,1.86,16.84,27,John Wiley and Sons Inc
Cephalalgia,1.37,148,234,477,6553,2933552.0,2023,0.1591695501730103,0.2389937106918239,414,4.57,28.0,45,SAGE Publications Ltd
Current Genetics,1.37,95,71,266,3643,1467866.0,650,0.0492307692307692,0.2293233082706766,266,2.31,51.31,47,Springer Science and Business Media Deutschland GmbH
Macromolecular Chemistry and Physics,1.37,132,229,745,7972,4463377.0,1761,0.0653038046564452,0.2496644295302013,741,2.12,34.81,32,Wiley-VCH Verlag
Acta Neuropathologica,1.369,227,159,461,5848,2762620.0,1378,0.0907111756168359,0.193058568329718,436,2.87,36.78,65,Springer Science and Business Media Deutschland GmbH
Diagnostic Microbiology and Infectious Disease,1.369,106,182,441,4334,2665657.0,1409,0.0745209368346345,0.1950113378684807,438,3.16,23.81,43,Elsevier Inc.
Journal of World Prehistory,1.369,66,2,20,756,105155.0,49,0.0204081632653061,0.45,20,1.23,378.0,37,Springer New York
Geostandards and Geoanalytical Research,1.368,91,12,86,306,377951.0,182,0.0879120879120879,0.2906976744186046,83,2.08,25.5,22,Wiley-Blackwell
Journal of Gastrointestinal Surgery,1.368,149,209,497,5187,2881320.0,1608,0.0603233830845771,0.2193158953722334,482,2.81,24.82,29,Society for Surgery of the Alimentary Tract
Journal of the American Academy of Orthopaedic Surgeons,1.368,145,138,155,3843,1185713.0,443,0.0180586907449209,0.2064516129032258,151,2.59,27.85,28,Lippincott Williams and Wilkins
Behavioural Brain Research,1.367,201,419,872,20256,5813437.0,2774,0.1110310021629416,0.1502293577981651,871,2.94,48.34,46,Elsevier B.V.
British Journal of Sociology of Education,1.367,93,36,105,1373,616907.0,211,0.0758293838862559,0.2571428571428571,105,2.03,38.14,46,Taylor and Francis Ltd.
CrystEngComm,1.367,162,121,318,3914,1815256.0,1172,0.1083617747440273,0.1855345911949685,312,3.73,32.35,26,Royal Society of Chemistry
Journal of Agricultural and Food Chemistry,1.367,358,1464,4077,50090,23668588.0,12287,0.1926426304223976,0.1945057640421879,4065,2.65,34.21,73,American Chemical Society
Journal of Clinical Periodontology,1.366,187,141,557,5328,3071759.0,1580,0.2734177215189873,0.1867145421903052,548,2.71,37.79,52,Blackwell Munksgaard
Journal of Industrial Economics,1.366,91,22,71,679,424170.0,127,0.0078740157480314,0.4788732394366197,70,1.72,30.86,42,Wiley-Blackwell Publishing Ltd
International Journal of Science Education,1.365,132,79,252,3862,1320507.0,345,0.1855072463768116,0.4325396825396825,251,0.9,48.89,39,Taylor and Francis Ltd.
Journal of Histochemistry and Cytochemistry,1.365,142,144,540,5464,2994803.0,1526,0.0275229357798165,0.2018518518518518,537,2.71,37.94,71,Histochemical Society Inc.
Biological Psychology,1.364,152,110,173,5478,1132837.0,530,0.0735849056603773,0.2196531791907514,168,2.86,49.8,53,Elsevier B.V.
Journal of Complexity,1.364,57,48,147,1024,829050.0,232,0.1551724137931034,0.3741496598639456,140,1.41,21.33,41,Academic Press Inc.
