Title,SJR,H index,IPP,SNIP,Total Docs. (2012),Total Docs. (3years),Total Refs.,Est. value (USD) (2012),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Regional Anesthesia and Pain Medicine,1.869,130,3.86274509803922,1.81778156813377,136,502,3010,2796793.0,1646,0.1543134872417983,0.3665338645418327,270,3.53,22.13,28,BMJ Publishing Group
Clinical Microbiology and Infection,1.868,210,3.81836130306022,1.42755390332747,325,1091,11663,6192432.0,4646,0.0432630219543693,0.1924839596700275,1015,4.79,35.89,31,Elsevier B.V.
Osteoporosis International,1.868,201,4.29032258064516,1.70367906399701,325,865,12222,5375494.0,3805,0.1127463863337713,0.1757225433526011,819,4.26,37.61,36,Springer Science and Business Media Deutschland GmbH
Ultramicroscopy,1.866,142,2.4992,1.52579203845607,142,655,4893,3869432.0,1827,0.11767925561029,0.2671755725190839,643,2.84,34.46,51,Elsevier B.V.
Journal of Linguistic Anthropology,1.864,62,1.6,1.80486866150129,26,62,944,341774.0,116,0.0775862068965517,0.2096774193548387,60,1.89,36.31,34,Wiley-Blackwell
"Trauma, Violence, and Abuse",1.862,121,3.90196078431373,2.82983349567324,17,53,1268,311471.0,258,0.0310077519379844,0.1698113207547169,52,3.19,74.59,26,SAGE Publications Ltd
Nanotechnology,1.861,234,3.80278422273782,1.37413547568738,1041,3544,37858,22335135.0,15402,0.0547331515387612,0.1266930022573363,3505,4.11,36.37,36,IOP Publishing Ltd.
Neuroscience,1.861,254,3.43440779610195,1.02179638501435,739,2670,44801,15905310.0,10381,0.044408053174068,0.1119850187265917,2661,3.52,60.62,50,Elsevier Ltd
Biochimica et Biophysica Acta - Biomembranes,1.86,222,3.92544378698225,1.18712142440611,346,856,22688,5598132.0,3772,0.0800636267232237,0.1121495327102803,844,3.84,65.57,59,Elsevier B.V.
Acta Orthopaedica,1.859,136,3.06020942408377,1.63562853399344,124,426,3566,2476316.0,1368,0.0869883040935672,0.2323943661971831,396,3.11,28.76,91,Medical Journals Sweden AB
Implementation Science,1.858,157,3.27884615384615,1.76672153257326,122,315,5747,1775389.0,1242,0.1521739130434782,0.1714285714285714,314,3.09,47.11,20,BioMed Central Ltd
Paleobiology,1.857,106,2.99082568807339,1.1977579342023,50,111,3851,781581.0,376,0.0930851063829787,0.1711711711711711,109,3.08,77.02,51,Cambridge University Press
Skeletal Muscle,1.856,60,3.66666666666667,1.19225457172213,25,36,1176,93284.0,156,0.032051282051282,0.0833333333333333,33,4.33,47.04,15,BioMed Central Ltd
Socio-Economic Review,1.855,80,2.25301204819277,2.23619815525917,30,109,1737,611251.0,357,0.0896358543417367,0.3119266055045872,86,2.28,57.9,21,Oxford University Press
Biogeochemistry,1.854,177,3.48421052631579,1.39989165962451,146,292,9116,1995337.0,1061,0.0725730442978322,0.1438356164383561,285,3.15,62.44,42,Springer Science and Business Media Deutschland GmbH
Clinical Research in Cardiology,1.854,87,3.19217081850534,1.30650900003666,134,394,3704,2263783.0,1181,0.2599491955969517,0.248730964467005,296,3.18,27.64,21,Taylor and Francis Ltd.
International Mathematics Research Notices,1.854,79,1.03803131991051,1.27702719483056,175,447,4573,2855081.0,473,0.0338266384778012,0.4697986577181208,447,1.06,26.13,35,Oxford University Press
Journal of Applied Meteorology and Climatology,1.854,162,2.17540322580645,1.31648635450973,152,516,5654,3280600.0,1233,0.0884022708840227,0.2325581395348837,496,2.26,37.2,20,American Meteorological Society
Journal of Economics and Management Strategy,1.854,82,1.91743119266055,1.78242813864064,36,113,1195,682104.0,264,0.0075757575757575,0.3805309734513274,110,1.32,33.19,34,Wiley-Blackwell Publishing Ltd
Studies in Second Language Acquisition,1.854,122,1.66071428571429,1.60698029056712,22,56,1407,361683.0,169,0.0414201183431952,0.25,56,3.14,63.95,48,Cambridge University Press
Annals of Applied Probability,1.853,93,1.61946902654867,2.05746381787453,75,225,2062,1439698.0,426,0.056338028169014,0.3111111111111111,225,1.83,27.49,29,Institute of Mathematical Statistics
Numerische Mathematik,1.851,101,1.64788732394366,1.69304175565054,76,213,2295,1335928.0,396,0.0479797979797979,0.3380281690140845,213,1.54,30.2,67,Springer New York
Exercise Immunology Review,1.85,63,6.72,2.7180625374401,9,29,754,160625.0,218,0.0412844036697247,0.1724137931034483,25,8.43,83.78,29,Human Kinetics Publishers Inc.
Systems and Control Letters,1.85,154,2.16850828729282,1.65256847969646,170,363,4132,2591541.0,1105,0.0615384615384615,0.3002754820936639,362,3.03,24.31,45,Elsevier B.V.
American Journal of Physiology - Heart and Circulatory Physiology,1.848,231,3.88011088011088,1.31163679534709,400,1518,23156,9613111.0,6579,0.0645994832041343,0.113965744400527,1437,4.21,57.89,49,American Physiological Society
International Journal of Medical Microbiology,1.848,112,2.64925373134328,0.956900187747096,49,226,2110,1400938.0,1037,0.0077145612343297,0.1415929203539823,220,5.16,43.06,26,Elsevier GmbH
Clinical and Experimental Metastasis,1.847,112,4.04166666666667,1.25292224573881,87,221,3823,1494393.0,999,0.016016016016016,0.1040723981900452,216,4.09,43.94,43,Springer Science and Business Media B.V.
Pediatric Infectious Disease Journal,1.847,160,3.38105263157895,1.3345159113179,425,1128,8852,6923916.0,4182,0.0667144906743185,0.2216312056737588,950,3.67,20.83,44,Lippincott Williams and Wilkins
Terra Nova,1.846,107,2.93604651162791,1.13643924590862,58,177,2751,1108906.0,540,0.0203703703703703,0.2203389830508474,173,3.08,47.43,37,John Wiley and Sons Inc
Forensic Toxicology,1.845,45,2.87037037037037,1.30202877237212,29,61,567,356238.0,171,0.2280701754385964,0.3278688524590163,54,3.08,19.55,20,Springer
AIDS Patient Care and STDs,1.844,98,3.06930693069307,1.27244201266416,103,445,3588,2573623.0,1089,0.140495867768595,0.3617977528089887,313,2.47,34.83,30,Mary Ann Liebert Inc.
Journal of Affective Disorders,1.844,245,3.86337914308812,1.4342504176912,515,1237,24130,7581125.0,5442,0.0867328188166115,0.1172190784155214,1234,3.95,46.85,47,Elsevier B.V.
Journal of Youth and Adolescence,1.843,155,3.30563798219585,1.84019502728493,123,349,7398,1994210.0,1386,0.0916305916305916,0.1489971346704871,337,3.21,60.15,54,Springer New York
Seminars in Reproductive Medicine,1.843,99,4.28476821192053,1.38412133483968,65,198,4186,1176746.0,818,0.0207823960880195,0.2222222222222222,162,3.48,64.4,27,"Thieme Medical Publishers, Inc."
Annals of Botany,1.842,215,3.88981868898187,1.83133093230538,269,742,14150,4564937.0,3300,0.0536363636363636,0.1105121293800539,734,3.88,52.6,139,Oxford University Press
Cancer Letters,1.842,230,4.57055214723926,1.40852081468226,347,1144,20375,7172265.0,5968,0.0219504021447721,0.0681818181818181,1140,4.76,58.72,51,Elsevier Ireland Ltd
BMJ,1.841,519,3.9760955388908816,2.2192363082154953,3602,8926,22242,55483615.0,17984,0.035364768683274,0.7027784001792516,3811,1.95,6.17,169,BMJ Publishing Group
Proceedings of the London Mathematical Society,1.841,67,1.0,1.47189768904563,78,174,2426,1176127.0,189,0.0211640211640211,0.4540229885057471,174,1.09,31.1,148,John Wiley and Sons Ltd
Social Development,1.841,114,2.48920863309353,1.49197029715755,45,139,2539,863604.0,404,0.0618811881188118,0.2589928057553957,139,2.6,56.42,34,Wiley-Blackwell Publishing Ltd
Food Hydrocolloids,1.837,235,3.6084142394822,2.05027263689317,214,624,8745,3693911.0,2656,0.1174698795180722,0.094551282051282,617,4.0,40.86,33,Elsevier B.V.
Transplantation,1.836,224,3.72970843183609,1.40237290851588,451,1674,12323,10267571.0,6177,0.0647563542172575,0.2198327359617682,1324,3.42,27.32,63,Lippincott Williams and Wilkins
Economic Geology,1.835,150,2.84422110552764,1.60342086827083,80,206,5741,1342831.0,630,0.1142857142857142,0.2475728155339805,199,2.87,71.76,120,"Society of Economic Geologists, Inc"
Influenza and other Respiratory Viruses,1.835,82,3.43708609271523,1.01251254052261,89,196,2566,1097261.0,624,0.0368589743589743,0.2653061224489796,172,2.58,28.83,19,Wiley-Blackwell Publishing Ltd
Post-Soviet Affairs,1.834,57,1.81818181818182,2.16069827569958,16,44,1068,263279.0,111,0.2882882882882883,0.1136363636363636,44,2.34,66.75,34,Taylor and Francis Ltd.
Environmental Modelling and Software,1.833,178,3.6796875,2.00855598367206,149,523,8032,2895936.0,2270,0.1845814977973568,0.1491395793499044,511,4.38,53.91,29,Elsevier Ltd
Journal of Positive Behavior Interventions,1.833,74,2.75,1.93298279941094,26,68,919,427342.0,197,0.1116751269035533,0.4117647058823529,57,2.62,35.35,27,SAGE Publications Inc.
Journal of Chemical Physics,1.832,409,3.07395804957777,1.15655612839767,2567,7388,129746,48011488.0,24223,0.2264376831936589,0.1765024363833243,7339,3.19,50.54,93,American Institute of Physics
British Educational Research Journal,1.831,107,2.17605633802817,2.32277015672746,51,145,2520,869002.0,455,0.0351648351648351,0.2,142,3.22,49.41,48,Routledge
ILR Review,1.83,95,1.44444444444444,1.675477648877,29,109,1367,585442.0,218,0.055045871559633,0.2568807339449541,109,1.66,47.14,34,SAGE Publications Ltd
Journal of Structural and Functional Genomics,1.83,50,2.29166666666667,0.842173291423582,25,74,1047,386512.0,199,0.0804020100502512,0.2297297297297297,74,2.54,41.88,16,Springer Netherlands
Biology of Reproduction,1.829,210,3.96366083445491,1.31141825111839,340,824,16872,5284211.0,3671,0.0896213565785889,0.1019417475728155,789,4.05,49.62,57,Oxford University Press
International Journal of Wildland Fire,1.829,114,2.97003745318352,1.49180904027539,93,267,4957,1539033.0,869,0.1507479861910241,0.1910112359550561,267,2.62,53.3,35,CSIRO Publishing
University of Chicago Law Review,1.827,69,1.32989690721649,1.25717517294235,60,121,11418,861275.0,181,0.0607734806629834,0.4214876033057851,97,1.35,190.3,36,University of Chicago Law School
Forest Ecology and Management,1.826,217,3.09987113402062,1.68553340966508,522,1561,31448,9997460.0,5285,0.143046357615894,0.1332479180012812,1546,3.23,60.25,47,Elsevier B.V.
Nature Reviews Rheumatology,1.826,198,4.836784029110948,2.001626235119319,193,619,6911,3405857.0,2405,0.0191268191268191,0.5024232633279483,486,4.23,35.81,17,Nature Research
Journal of Counseling Psychology,1.825,172,3.39310344827586,2.15854409274888,60,144,2357,943324.0,581,0.0757314974182444,0.1319444444444444,144,3.27,39.28,72,American Psychological Association
Mitochondrion,1.825,112,3.84555984555985,1.15073592721322,82,270,4825,1469600.0,1163,0.0266552020636285,0.1037037037037037,260,4.48,58.84,25,Elsevier B.V.
Statistics and Computing,1.824,89,1.76984126984127,1.588983959098,91,127,2987,920382.0,267,0.1011235955056179,0.3385826771653543,126,2.26,32.82,35,Springer Netherlands
Current Opinion in Hematology,1.823,110,4.1830985915493,1.31894226744949,73,254,3310,1617628.0,1125,0.0124444444444444,0.2125984251968504,232,4.62,45.34,32,Lippincott Williams and Wilkins
Stem Cell Research,1.823,82,4.33858267716535,1.01957915611269,66,136,3092,805682.0,701,0.0171184022824536,0.1544117647058823,127,5.28,46.85,19,Elsevier B.V.
Systematic and Applied Microbiology,1.823,121,2.96078431372549,1.18767663317099,75,208,2977,1202794.0,769,0.0923276983094928,0.1394230769230769,207,3.64,39.69,43,Elsevier GmbH
"American Journal of Medical Genetics, Part B: Neuropsychiatric Genetics",1.822,140,3.49397590361446,0.818672366899153,112,444,5909,2964569.0,1743,0.0436029833620195,0.1013513513513513,415,3.76,52.76,31,Wiley-Liss Inc.
Cornell Law Review,1.822,58,1.53535353535354,1.32924488265334,34,108,5222,630302.0,269,0.0260223048327137,0.4074074074074074,100,1.76,153.59,48,Cornell Law School
Gastrointestinal Endoscopy,1.822,236,4.0921926910299,1.84140468911076,559,1954,9773,11800454.0,6089,0.1238298571193956,0.4048106448311157,1436,3.05,17.48,61,Elsevier Inc.
Dialogues in Clinical Neuroscience,1.821,122,4.06451612903226,1.17773941734919,43,151,3121,861545.0,620,0.0016129032258064,0.2516556291390728,131,3.88,72.58,24,Taylor and Francis Ltd.
Journal of Autism and Developmental Disorders,1.821,217,4.05383022774327,1.883816065557,279,490,12395,3663646.0,2293,0.141735717400785,0.1510204081632653,475,4.14,44.43,47,Springer New York
Annals of Medicine,1.82,133,4.17204301075269,1.36457353381557,99,199,6784,1373879.0,992,0.0090725806451612,0.135678391959799,195,5.07,68.53,39,Informa Healthcare
Gerontologist,1.82,169,3.700370431160625,1.9678524139030171,81,262,3218,1583772.0,942,0.0870488322717622,0.1412213740458015,250,2.89,39.73,65,Gerontological Society of America
Applied Physics Express,1.818,115,2.81142339075249,1.46608465971065,468,1105,9147,5699546.0,3617,0.0608238871993364,0.2425339366515837,1103,3.16,19.54,18,Japan Society of Applied Physics
Social Science and Medicine,1.816,296,3.34599156118143,1.95243086795265,566,1551,28792,9512604.0,6003,0.0852906879893386,0.1482914248871695,1431,3.25,50.87,58,Elsevier Ltd
Annals of the American Thoracic Society,1.813,146,4.22477064220184,1.39158054473239,55,270,2642,1790117.0,1257,0.0063643595863166,0.2407407407407407,249,3.7,48.04,13,American Thoracic Society
Fuel,1.813,273,4.0514419329696,2.39372661454317,727,1348,23988,9408258.0,5955,0.1039462636439966,0.1691394658753709,1282,4.04,33.0,57,Elsevier B.V.
Nonlinear Analysis: Real World Applications,1.813,106,2.43461538461538,1.60364332178366,237,1040,6798,5151576.0,2737,0.1351845085860431,0.275,1038,2.59,28.68,26,Elsevier B.V.
Toxicological Sciences,1.812,214,4.64512338425382,1.44960014664259,292,885,13467,5368958.0,4621,0.0569140878597706,0.0983050847457627,843,4.73,46.12,45,Oxford University Press
British Journal of Pharmacology,1.811,252,4.55309734513274,1.39021460101331,556,1568,36364,9962746.0,7573,0.1066948369206391,0.1817602040816326,1499,5.11,65.4,60,John Wiley and Sons Inc
Journal of Corporate Finance,1.811,146,1.72067039106145,1.45345385722208,76,184,3330,1181935.0,408,0.1495098039215686,0.2445652173913043,179,1.95,43.82,32,Elsevier B.V.
Journal of Physical and Chemical Reference Data,1.81,106,4.25581395348837,3.41994962048908,23,44,2548,302533.0,192,0.0885416666666666,0.2727272727272727,43,3.16,110.78,54,American Institute of Physics
Journal of the American Society for Mass Spectrometry,1.809,142,3.58073270013569,1.09512991658504,234,765,9149,4510459.0,2901,0.1506377111340917,0.1594771241830065,745,3.65,39.1,36,American Chemical Society
Biochimica et Biophysica Acta - Proteins and Proteomics,1.808,170,3.44712990936556,1.1308468523453,158,675,10035,3858623.0,2570,0.0116731517509727,0.2207407407407407,662,4.2,63.51,24,Elsevier B.V.
Journal of Multivariate Analysis,1.808,93,1.27848101265823,1.67632837348868,176,475,4815,2815726.0,697,0.1305595408895265,0.4,473,1.37,27.36,55,Academic Press Inc.
Cancer Science,1.807,173,3.88910505836576,1.24549315243843,296,1039,11219,6319105.0,4574,0.0201136860515959,0.1193455245428296,1028,4.12,37.9,23,Wiley-Blackwell
Oceanography,1.807,111,3.1390134529148,1.20942669217206,98,306,3906,1647022.0,832,0.032451923076923,0.4477124183006536,255,1.93,39.86,31,Oceanography Society
IEEE Photonics Journal,1.806,100,2.72284644194757,1.54157927943642,280,269,6631,1917058.0,946,0.0718816067653276,0.2379182156133829,267,3.36,23.68,17,Institute of Electrical and Electronics Engineers Inc.
Landscape Ecology,1.806,158,3.34472049689441,1.44538737743966,108,333,6302,2055581.0,1217,0.1059983566146261,0.1531531531531531,319,3.27,58.35,39,Springer Science and Business Media B.V.
Developmental Dynamics,1.804,158,2.67866004962779,0.790971305773659,167,837,10246,5275215.0,2556,0.0242566510172143,0.1792114695340501,829,2.89,61.35,34,Wiley-Liss Inc.
Journal of Investigative Dermatology Symposium Proceedings,1.804,89,4.69565217391304,3.23499936384089,0,25,0,109347.0,125,0.0,0.08,23,4.44,0.0,20,Elsevier B.V.
Critical Reviews in Environmental Science and Technology,1.803,157,4.26890756302521,2.08281212501326,54,119,9016,735137.0,562,0.0160142348754448,0.1428571428571428,118,3.46,166.96,33,Taylor and Francis Ltd.
Medicine (United States),1.803,180,4.81395348837209,2.8624208923196,35,134,2073,729543.0,846,0.0082742316784869,0.0970149253731343,129,5.6,59.23,104,Lippincott Williams and Wilkins Ltd.
Social and Cultural Geography,1.803,95,2.06474820143885,1.53380046493099,49,147,3066,856519.0,408,0.1813725490196078,0.1700680272108843,139,2.13,62.57,26,Routledge
European Journal of Preventive Cardiology,1.802,130,3.74050632911392,1.7001866264773,171,347,6517,2312202.0,1373,0.1398397669337217,0.2247838616714697,329,3.81,38.11,25,Oxford University Press
Political Research Quarterly,1.8,105,1.12935323383085,1.10363756708855,68,209,3657,1211868.0,349,0.0286532951289398,0.3349282296650718,206,1.29,53.78,72,SAGE Publications Inc.
Journal of Vegetation Science,1.799,139,3.09708737864078,1.39337818102322,110,311,5935,1880793.0,1036,0.109073359073359,0.1189710610932476,309,3.03,53.95,36,Wiley-Blackwell
Journal of Vision,1.798,138,2.56284760845384,1.40920575057335,244,959,12066,5458061.0,2827,0.1453837990802971,0.200208550573514,954,2.43,49.45,25,Association for Research in Vision and Ophthalmology Inc.
PharmacoEconomics,1.798,124,3.37021276595745,1.54402983808587,88,285,3813,1619217.0,995,0.0944723618090452,0.2035087719298245,238,3.09,43.33,34,Adis International Ltd
IEEE Transactions on Smart Grid,1.797,253,5.00793650793651,6.12337533364268,231,128,6247,1112674.0,1947,0.1314843348741654,0.09375,126,15.21,27.04,16,Institute of Electrical and Electronics Engineers Inc.
Behavioral Ecology,1.794,136,3.11510791366906,1.25533826414796,178,572,9919,3534647.0,1839,0.077215878194671,0.1416083916083916,555,2.99,55.72,36,Oxford University Press
BJOG: An International Journal of Obstetrics and Gynaecology,1.794,195,3.6411856474259,1.96000497529839,316,1050,6221,6536365.0,3252,0.0439729397293972,0.4095238095238095,657,3.07,19.69,119,John Wiley and Sons Inc
Chemosphere,1.794,329,3.60725429017161,1.61158438404032,752,2600,29821,16489376.0,10137,0.0706323369833284,0.133076923076923,2567,3.51,39.66,54,Elsevier Ltd
Drug and Alcohol Dependence,1.794,193,3.59541984732824,1.53637022701507,324,822,15795,5244141.0,3287,0.0778825676909035,0.1204379562043795,798,3.51,48.75,51,Elsevier Ireland Ltd
Stem Cells and Development,1.794,138,4.53585657370518,1.17974898040592,307,530,14954,3440649.0,2855,0.0647985989492119,0.120754716981132,520,5.12,48.71,22,Mary Ann Liebert Inc.
Annals of Glaciology,1.793,98,2.5,1.06226712051283,46,248,1523,1226128.0,654,0.0259938837920489,0.2137096774193548,242,2.02,33.11,44,Cambridge University Press
Palliative Medicine,1.793,128,3.23529411764706,1.82202938243646,98,291,2768,1801004.0,1068,0.0430711610486891,0.1924398625429553,240,3.18,28.24,39,SAGE Publications Ltd
Journal of Symplectic Geometry,1.792,24,0.924528301886792,1.09738317857444,16,53,444,186529.0,55,0.0909090909090909,0.5849056603773585,53,1.05,27.75,17,"International Press of Boston, Inc."
Surgical Endoscopy,1.792,178,4.386641393597523,1.9410218934771266,567,1746,13997,10335631.0,6603,0.117219445706497,0.2382588774341351,1532,3.64,24.69,39,Springer
Journal of Arthroplasty,1.791,171,2.56004618937644,1.48121663216884,385,958,9455,5963998.0,2462,0.1153533712428919,0.3121085594989561,868,2.03,24.56,40,Elsevier B.V.
Economy and Society,1.79,103,2.17721518987342,2.52664574564459,31,81,1509,503085.0,294,0.0340136054421768,0.2469135802469135,79,2.76,48.68,54,Routledge
Journal of Neurodevelopmental Disorders,1.79,64,3.47619047619048,0.837537839263678,26,91,2520,313556.0,358,0.0558659217877094,0.1538461538461538,89,3.71,96.92,17,BioMed Central Ltd
Current Cancer Drug Targets,1.789,106,4.76036866359447,1.31202618374527,89,255,9901,1592406.0,1285,0.0202334630350194,0.1294117647058823,238,4.3,111.25,25,Bentham Science Publishers
Journal of Periodontology,1.789,186,3.08682170542636,1.5478338694929,186,709,7094,4302313.0,2305,0.0967462039045553,0.2284908321579689,654,2.8,38.14,68,John Wiley &amp; Sons Inc.
Audiology and Neurotology,1.788,92,2.86428571428571,1.67332281843843,49,147,1505,873682.0,422,0.0402843601895734,0.2244897959183673,145,2.48,30.71,29,S. Karger AG
Expert Opinion on Therapeutic Targets,1.788,113,3.94594594594595,1.03600345209406,138,337,11271,2183557.0,1535,0.009771986970684,0.1127596439169139,335,4.36,81.67,29,Taylor and Francis Ltd.
Geobiology,1.788,89,3.50892857142857,1.25051888000376,42,115,3129,780161.0,530,0.0264150943396226,0.0782608695652174,113,3.81,74.5,23,John Wiley and Sons Inc
International Journal of Computer-Supported Collaborative Learning,1.788,73,2.37313432835821,2.28076721692707,27,76,1357,448224.0,304,0.1842105263157894,0.2236842105263158,68,3.15,50.26,20,Springer Publishing Company
American Journal of Roentgenology,1.787,225,3.4117315284828,1.90522036616589,650,2178,16336,12983285.0,7597,0.0683164407002764,0.2754820936639118,1822,3.06,25.13,53,American Roentgen Ray Society
CMAJ. Canadian Medical Association Journal,1.787,216,2.9755553232885115,1.974519683587979,585,1939,4658,11083062.0,3515,0.0176386913229018,0.6446621970087674,689,1.61,7.96,81,Canadian Medical Association
Renewable Energy,1.787,270,3.61779242174629,2.70322035472775,495,1219,13496,7244699.0,5736,0.0889121338912133,0.1091058244462674,1213,4.26,27.26,35,Elsevier Ltd
World Development,1.787,233,2.42217484008529,2.43844985753787,185,470,9097,2944035.0,1479,0.0635564570655848,0.1978723404255319,467,2.35,49.17,53,Elsevier B.V.
Engineering Structures,1.786,205,2.08442211055276,2.60804289381687,402,1002,11984,6355905.0,2579,0.175649476541295,0.2295409181636726,993,2.42,29.81,49,Elsevier B.V.
European Financial Management,1.785,77,1.53191489361702,1.7245096321942,37,97,1372,603330.0,205,0.0926829268292682,0.4123711340206185,95,1.51,37.08,31,Wiley-Blackwell Publishing Ltd
Petroleum Exploration and Development,1.785,88,3.46892655367232,2.73848650208115,100,177,2277,988778.0,638,0.322884012539185,0.2429378531073446,177,4.26,22.77,18,KeAi Communications Co.
BMC Neuroscience,1.783,116,3.40552995391705,1.0605308926585,155,450,8363,2764993.0,1762,0.0164585698070374,0.1288888888888889,448,3.35,53.95,26,BioMed Central Ltd
Multiple Sclerosis Journal,1.781,160,3.94464285714286,1.30296115034207,275,632,6954,4036045.0,2746,0.0943190094683175,0.1629746835443038,560,4.4,25.29,31,SAGE Publications Ltd
Composite Structures,1.779,213,2.93717277486911,2.74319230775821,347,966,10319,5554833.0,3250,0.1415384615384615,0.175983436853002,955,3.04,29.74,43,Elsevier B.V.
OR Spectrum,1.778,82,1.95495495495495,1.56903696208539,41,117,1329,719862.0,280,0.0392857142857142,0.282051282051282,111,2.2,32.41,47,Springer Verlag
Journal of Vocational Behavior,1.775,197,3.30916030534351,2.14520961197781,115,265,5475,1695902.0,1097,0.0984503190519598,0.1132075471698113,263,3.23,47.61,55,Academic Press Inc.
Group Processes and Intergroup Relations,1.774,97,1.975,1.11160784740363,53,161,2577,914205.0,428,0.0654205607476635,0.217391304347826,160,2.23,48.62,28,SAGE Publications Ltd
Organization Studies,1.773,187,2.46610169491525,1.82717790409909,84,259,5903,1615401.0,838,0.1038186157517899,0.3783783783783784,240,2.3,70.27,46,SAGE Publications Ltd
Respiratory Research,1.773,134,3.97430406852248,1.35718752716728,118,471,4646,2455999.0,2142,0.0149393090569561,0.0849256900212314,467,4.39,39.37,26,BioMed Central Ltd
Journal of Neuroinflammation,1.771,168,4.45425867507886,1.15745807420549,277,322,15579,2457837.0,1637,0.0788026878436163,0.0745341614906832,319,4.9,56.24,22,BioMed Central Ltd
Journal of Institutional Economics,1.77,41,1.38461538461538,1.95254761200337,27,39,1769,85816.0,82,0.0853658536585365,0.1025641025641025,39,2.1,65.52,20,Cambridge University Press
Laboratory Investigation,1.77,170,3.91232227488152,1.15083859989493,150,431,6536,2657362.0,1865,0.0155495978552278,0.1136890951276102,425,4.43,43.57,74,Elsevier B.V.
ChemPhysChem,1.769,167,3.17026194144838,0.940053807382692,498,1357,26175,8289907.0,4774,0.0351906158357771,0.1827560795873249,1325,3.39,52.56,26,Wiley-VCH Verlag
Soil and Tillage Research,1.769,186,3.1439205955335,2.28715797390882,119,413,5540,2274943.0,1444,0.1142659279778393,0.1646489104116222,403,2.81,46.55,45,Elsevier B.V.
Botanical Journal of the Linnean Society,1.768,84,3.51555555555556,2.9308511836434,95,232,6081,1701295.0,1003,0.1824526420737786,0.2155172413793103,225,2.63,64.01,57,Oxford University Press
Journal of Infection,1.768,145,3.83190883190883,1.70026897159637,198,511,5573,3064610.0,1791,0.0480178671133445,0.223091976516634,351,3.28,28.15,47,W.B. Saunders Ltd
Journal of Structural Geology,1.768,151,2.52911392405063,1.41641003532035,151,420,10578,2512785.0,1086,0.1979742173112338,0.2357142857142857,397,2.56,70.05,47,Elsevier Ltd
Virology,1.768,199,3.21619613670134,0.974647046158591,349,1364,17413,8407419.0,5333,0.0600037502343896,0.127565982404692,1363,3.72,49.89,71,Academic Press Inc.
Bilingualism,1.767,88,2.4,1.55614835895736,70,96,3208,708461.0,358,0.1759776536312849,0.1770833333333333,95,3.37,45.83,21,Cambridge University Press
Asia Pacific Journal of Management,1.766,100,2.8785046728972,1.77469288742464,57,118,4196,823862.0,465,0.5010752688172043,0.1440677966101695,107,3.91,73.61,43,Springer New York
Cancer Causes and Control,1.766,149,3.45641025641026,1.26315644481611,221,620,8675,3576151.0,2483,0.0443012484897301,0.1193548387096774,609,3.87,39.25,36,Springer Science and Business Media Deutschland GmbH
Mayo Clinic Proceedings,1.766,221,4.71576227390181,2.30560107594169,249,621,6087,4143266.0,2623,0.0243995425085779,0.3961352657004831,424,3.97,24.45,81,Elsevier Ltd
Molecular Plant Pathology,1.766,138,4.01408450704225,1.59851345410866,97,214,5943,1383792.0,985,0.0812182741116751,0.0700934579439252,214,4.21,61.27,26,Wiley-Blackwell Publishing Ltd
Clinical Psychology: Science and Practice,1.765,126,3.06382978723404,1.52021371782081,34,128,2263,721830.0,367,0.0354223433242506,0.3203125,94,3.0,66.56,31,Wiley-Blackwell
"Groups, Geometry, and Dynamics",1.764,24,0.836734693877551,1.25483856593721,26,99,773,346793.0,86,0.0697674418604651,0.4747474747474747,98,0.87,29.73,16,European Mathematical Society Publishing House
Journal of Constructional Steel Research,1.764,144,1.88468809073724,2.87849299854017,234,538,5576,3248567.0,1280,0.1734375,0.2639405204460966,530,2.11,23.83,46,Elsevier B.V.
Journal of Clinical Child and Adolescent Psychology,1.763,163,3.03781512605042,1.41224481160719,75,239,4400,1430453.0,828,0.0446859903381642,0.1631799163179916,238,3.09,58.67,27,Routledge
Journal of European Social Policy,1.763,90,1.96808510638298,1.79222841906725,33,96,1591,557304.0,271,0.1033210332103321,0.2916666666666667,94,2.74,48.21,35,SAGE Publications Ltd
Food Chemistry,1.762,348,3.97323794382618,2.3230612651651,1681,3774,54804,23833223.0,17439,0.1030448993634956,0.0908850026497085,3759,4.11,32.6,50,Elsevier Ltd
European Journal of Inflammation,1.759,25,2.92,0.468174600719916,96,101,2449,715213.0,313,0.0575079872204472,0.3762376237623762,100,3.84,25.51,22,SAGE Publications Inc.
Neurogenetics,1.759,70,3.12592592592593,0.984499176285638,42,147,1565,850663.0,537,0.0186219739292365,0.1292517006802721,134,3.7,37.26,29,Springer Science and Business Media Deutschland GmbH
ASN Neuro,1.758,59,3.96923076923077,0.903994275979542,32,68,2297,295379.0,303,0.0264026402640264,0.088235294117647,67,4.28,71.78,17,SAGE Publications Inc.
IEEE Journal on Selected Topics in Signal Processing,1.758,152,4.14950166112957,3.70914952487129,84,323,3204,1820125.0,1885,0.0068965517241379,0.1888544891640866,301,6.03,38.14,19,Institute of Electrical and Electronics Engineers Inc.
Health Technology Assessment,1.757,145,5.0972972972973,2.5972328301552,52,235,8726,1224143.0,1222,0.0188216039279869,0.1276595744680851,235,4.99,167.81,32,NIHR Journals Library
