Title,SJR,H index,IPP,SNIP,Total Docs. (1999),Total Docs. (3years),Total Refs.,Est. value (USD) (1999),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
International Journal of Tuberculosis and Lung Disease,0.619,124,0.931034482758621,0.968062515779779,240,342,5289,731373.0,406,0.266009852,0.473684211,272,1.19,22.04,29,International Union Against Tuberculosis and Lung Disease
Research in Developmental Disabilities,0.619,117,0.656565656565657,0.768229761509388,32,99,672,97516.0,68,0.058823529,0.626262626,99,0.49,21.0,39,Elsevier Inc.
American Journal of Potato Research,0.618,60,0.686868686868687,0.870201770247843,47,101,914,143185.0,69,0.144927536,0.594059406,101,0.79,19.45,29,Springer
"Media, Culture and Society",0.618,93,0.60952380952381,1.43394813088222,39,120,1546,118813.0,87,0.068965517,0.641666667,108,0.51,39.64,47,SAGE Publications Ltd
Nagoya Mathematical Journal,0.618,37,0.242990654205607,0.588462104629459,36,107,576,109673.0,31,0.064516129,0.757009346,107,0.24,16.0,76,Cambridge University Press
Calcolo,0.617,41,0.395833333333333,0.434343856649681,14,48,237,42638.0,20,0.1,0.854166667,48,0.04,16.93,62,Springer-Verlag Italia s.r.l.
European Journal of Preventive Cardiology,0.617,130,1.26415094339623,0.638217962783183,67,176,2371,204053.0,220,0.045454545,0.551136364,176,0.7,35.39,25,Oxford University Press
Human Heredity,0.617,66,1.24431818181818,0.670285821927913,49,180,921,149233.0,245,0.040816327,0.505555556,177,1.45,18.8,74,S. Karger AG
International Journal of Technology Assessment in Health Care,0.617,79,1.30128205128205,1.0321425230625,75,215,1816,228418.0,231,0.069264069,0.548837209,213,0.82,24.21,43,Cambridge University Press
Journal of Cancer Research and Clinical Oncology,0.617,114,1.6084142394822,0.667073366360326,106,352,3441,322830.0,529,0.034026465,0.440340909,331,1.17,32.46,47,Springer Science and Business Media Deutschland GmbH
Pathogens and Global Health,0.617,83,1.29605263157895,0.862717265994139,113,358,2637,344149.0,460,0.102173913,0.43575419,353,1.21,23.34,14,Maney Publishing
Proceedings of the Ocean Drilling Program: Scientific Results,0.617,56,1.4031162997417181,1.5010288211741616,82,200,2933,249737.0,108,0.0,0.69,200,0.54,35.77,10,Texas A &amp; M University
Veliger,0.617,26,0.591397849462366,0.978180926372938,34,93,976,103549.0,58,0.155172414,0.623655914,93,0.61,28.71,16,"California Malacozoological Society, Inc."
International Journal of Pharmaceutics,0.616,268,1.04255319148936,0.957278027593014,404,1275,9373,1230042.0,1485,0.227609428,0.456470588,1269,1.03,23.2,48,Elsevier B.V.
Journal of Bioscience and Bioengineering,0.616,131,0.965373961218837,0.852717116736738,272,722,6469,828147.0,750,0.222666667,0.416897507,722,0.96,23.78,30,Elsevier B.V.
Journal of the American Mosquito Control Association,0.616,69,0.775933609958506,1.05621916473821,82,257,1761,249662.0,190,0.284210526,0.610894942,251,0.8,21.48,40,American Mosquito Control Association
Fish Physiology and Biochemistry,0.615,98,1.15652173913043,0.82971494704553,73,230,2718,222193.0,272,0.102941176,0.404347826,230,1.11,37.23,40,Springer Science and Business Media B.V.
Forestry Commission Technical Paper,0.615,4,2.1303668074689464,2.5242826860533523,0,9,0,0.0,7,0.0,0.666666667,9,1.0,0.0,5,Home Office
Heart,0.615,214,1.84289617486339,1.139297420015,622,1502,7602,1893210.0,1723,0.060359837,0.609853529,1280,0.86,12.22,50,BMJ Publishing Group
Otolaryngologic Clinics of North America,0.615,86,0.575757575757576,0.501984666763776,80,224,2238,243500.0,214,0.023364486,0.491071429,220,0.68,27.98,56,W.B. Saunders
Clinical Genetics,0.614,121,1.14257425742574,0.67227655380953,178,584,4541,541624.0,651,0.050691244,0.477739726,527,1.2,25.51,56,Wiley-Blackwell Publishing Ltd
Journal of Gastrointestinal Surgery,0.614,149,1.19135802469136,0.820540710632515,107,171,2456,325583.0,215,0.069767442,0.456140351,165,1.26,22.95,29,Society for Surgery of the Alimentary Tract
Journal of Information Science,0.614,81,0.8,1.38466329642789,50,133,1172,152142.0,101,0.089108911,0.616541353,131,0.79,23.44,47,SAGE Publications Ltd
Journal of Wood Science,0.614,77,0.202380952380952,0.684099800712586,80,84,1023,243427.0,35,0.485714286,0.678571429,84,0.42,12.79,28,Springer
Mathematika,0.614,31,0.438202247191011,0.907696960151845,40,89,436,121713.0,38,0.131578947,0.685393258,89,0.34,10.9,71,John Wiley &amp; Sons Inc.
Thermochimica Acta,0.614,165,0.770914777169664,0.961919378640868,381,1279,8706,1159319.0,1085,0.258064516,0.559030493,1279,0.89,22.85,56,Elsevier B.V.
Early Childhood Research Quarterly,0.613,125,1.16455696202532,1.33317313757165,24,79,1055,73006.0,95,0.168421053,0.53164557,79,1.02,43.96,40,Elsevier Ltd
Journal of Computer-Mediated Communication,0.613,144,0.936507936507937,1.03206546759353,23,75,895,69964.0,97,0.175257732,0.413333333,75,1.41,38.91,31,Oxford University Press
Journal of Cultural Economics,0.613,55,0.517857142857143,0.834816123219623,19,56,568,57796.0,29,0.551724138,0.625,56,0.56,29.89,49,Springer New York
Peptide Research,0.613,17,1.41025641025641,0.822823613260551,0,42,0,0.0,72,0.0,0.285714286,42,0.0,0.0,9,Wiley-Blackwell Publishing Ltd
Clinical Toxicology,0.612,113,1.33333333333333,1.63193274766547,97,367,2773,294977.0,394,0.088832487,0.555858311,265,1.07,28.59,52,Informa Healthcare
"JSME International Journal, Series A: Solid Mechanics and Material Engineering",0.612,32,0.406542056074766,0.681057321591814,13,39,212,39533.0,24,0.0,0.615384615,39,0.62,16.31,10,Japan Society of Mechanical Engineers
Sex Roles,0.612,151,0.654952076677316,0.840714184182737,104,313,3917,316264.0,218,0.233944954,0.549520767,313,0.58,37.66,51,Springer New York
Surgical Oncology Clinics of North America,0.612,70,1.72727272727273,0.760332763337074,56,153,2193,170296.0,250,0.008,0.418300654,148,1.65,39.16,31,W.B. Saunders
Annals of the Institute of Statistical Mathematics,0.611,52,0.354166666666667,0.653611221147594,47,144,956,142884.0,54,0.148148148,0.770833333,144,0.38,20.34,76,Springer Netherlands
Circular - Illinois State Geological Survey,0.611,1,4.20865938214704,4.864005354366492,0,1,0,0.0,2,0.0,0.0,1,2.0,0.0,18,Illinois State Geological Survey
IEEE Transactions on Biomedical Engineering,0.611,245,1.46710526315789,1.5718067902155,172,460,4461,522895.0,655,0.010687023,0.382608696,457,1.29,25.94,63,IEEE Computer Society
Journal of Clinical Pharmacology,0.611,133,1.725,0.800245559261954,157,461,4251,477294.0,818,0.069682152,0.388286334,447,1.77,27.08,53,Wiley-Blackwell
Mind and Language,0.611,83,0.423529411764706,0.644114464749198,21,85,825,63842.0,44,0.204545455,0.682352941,85,0.5,39.29,40,Wiley-Blackwell Publishing Ltd
Ramanujan Journal,0.611,43,0.327272727272727,0.718213268040917,27,55,283,82082.0,21,0.142857143,0.727272727,55,0.38,10.48,29,Springer Netherlands
Requirements Engineering,0.611,66,0.578947368421053,1.62047905776187,17,22,461,51681.0,19,0.263157895,0.545454545,22,0.33,27.12,27,Springer London
Applied Cognitive Psychology,0.61,125,0.985074626865672,0.902892712419974,40,134,1134,121567.0,134,0.111940299,0.52238806,134,0.82,28.35,39,John Wiley and Sons Ltd
IEEE Parallel and Distributed Technology,0.61,12,3.3484536023504,3.202678051038674,0,20,0,0.0,47,0.0,0.2,20,0.0,0.0,4,IEEE Computer Society
SIAM Journal on Applied Mathematics,0.61,114,1.10943396226415,1.40885785000383,71,302,1786,215781.0,332,0.060240964,0.456953642,302,0.86,25.15,56,Society for Industrial and Applied Mathematics Publications
Bulletin of Marine Science,0.609,89,0.589285714285714,0.802498129162507,109,350,4001,331169.0,210,0.076190476,0.642857143,340,0.5,36.71,49,Rosenstiel School of Marine and Atmospheric Science
Eye (Basingstoke),0.609,132,1.2982466067794105,1.3967050148769626,255,739,4218,774753.0,428,0.072429907,0.688768606,446,0.49,16.54,39,Springer Nature
Families in Society,0.609,56,0.712574850299401,1.02983208512501,59,167,2182,179257.0,129,0.186046512,0.568862275,167,0.61,36.98,31,Families International Inc
Future of Children,0.609,104,1.62068965517241,2.30428084625956,45,77,1738,136721.0,101,0.03960396,0.467532468,74,1.3,38.62,28,Princeton University
Journal of Integral Equations and Applications,0.609,33,0.327586206896552,0.551550528216433,21,60,334,63803.0,21,0.142857143,0.783333333,58,0.45,15.9,37,Rocky Mountain Mathematics Consortium
Journal of Material Culture,0.609,62,0.618181818181818,1.25740209485133,17,57,674,51650.0,41,0.170731707,0.561403509,57,0.41,39.65,30,SAGE Publications Ltd
Wilson Journal of Ornithology,0.609,49,0.612244897959184,0.730672607839273,96,248,2502,291672.0,144,0.173611111,0.629032258,247,0.52,26.06,19,Wilson Ornithological Society
Bryologist,0.608,55,0.79746835443038,1.14543961347196,71,163,1765,215650.0,133,0.285714286,0.54601227,163,0.85,24.86,40,American Bryological and Lichenological Society Inc.
Journal of Modern African Studies,0.608,70,0.614457831325301,1.32209469914499,24,85,919,72896.0,53,0.150943396,0.564705882,85,0.58,38.29,62,Cambridge University Press
Journal of Northwest Atlantic Fishery Science,0.608,45,0.321428571428571,0.420358052077566,19,69,645,57709.0,47,0.170212766,0.710144928,69,0.51,33.95,34,Northwest Atlantic Fisheries Organization
Journal of Toxicology and Environmental Health - Part B: Critical Reviews,0.608,104,2.07142857142857,0.893311324162689,11,14,873,33411.0,30,0.0,0.357142857,14,2.14,79.36,28,Taylor and Francis Ltd.
Studies in Higher Education,0.608,138,0.76056338028169,1.41922729790923,21,71,694,63784.0,57,0.122807018,0.535211268,71,0.64,33.05,50,Routledge
IEEE Transactions on Power Electronics,0.607,337,0.675757575757576,2.13390883536088,127,332,1744,385624.0,244,0.143442623,0.584337349,330,0.53,13.73,40,Institute of Electrical and Electronics Engineers Inc.
International Journal of Geriatric Psychiatry,0.607,157,1.25568181818182,0.71566586653869,144,489,4222,437243.0,527,0.168880455,0.531697342,405,1.19,29.32,40,John Wiley and Sons Ltd
Journal of Assisted Reproduction and Genetics,0.607,101,1.1699716713881,0.581128874556198,109,392,2086,330968.0,453,0.123620309,0.477040816,381,1.16,19.14,34,Springer
Journal of the Astronautical Sciences,0.607,52,0.466666666666667,1.15616725932587,19,75,405,57692.0,44,0.113636364,0.64,75,0.49,21.32,55,Springer US
Justice Quarterly,0.607,110,1.08791208791209,1.84490891454723,37,92,2190,112347.0,116,0.181034483,0.456521739,91,1.06,59.19,42,Taylor and Francis Ltd.
Research on Aging,0.607,79,0.75,0.763817430892315,31,81,1081,94129.0,60,0.033333333,0.543209877,76,0.61,34.87,47,SAGE Publications Inc.
Analysis (Germany),0.606,28,0.28735632183908,1.1732994141692,29,89,304,88029.0,26,0.230769231,0.775280899,89,0.25,10.48,45,Walter de Gruyter GmbH
European Planning Studies,0.606,108,0.747967479674797,1.02683569983634,46,130,1597,139632.0,101,0.158415842,0.653846154,130,0.53,34.72,33,Routledge
International Journal of Advanced Manufacturing Technology,0.606,175,0.494809688581315,0.952646542294709,117,294,1702,355152.0,165,0.218181818,0.656462585,292,0.45,14.55,41,Springer London
International Journal of Turbo and Jet Engines,0.606,28,0.449275362318841,0.788425652545553,22,70,363,66781.0,36,0.361111111,0.714285714,69,0.5,16.5,41,Walter de Gruyter GmbH
Operations Research Letters,0.606,85,0.4875,0.790980594234731,61,160,842,185164.0,85,0.011764706,0.6875,160,0.51,13.8,45,Elsevier B.V.
Small Business Economics,0.606,180,0.791044776119403,0.94283821558246,46,134,1756,139632.0,118,0.36440678,0.5,134,0.74,38.17,37,Springer Netherlands
Wildlife Biology,0.606,66,0.521739130434783,0.628816970715044,29,93,979,88029.0,59,0.186440678,0.634408602,93,0.53,33.76,31,John Wiley &amp; Sons Inc.
Applied Animal Behaviour Science,0.605,139,0.814249363867684,0.88556244410343,113,402,3213,342905.0,333,0.312312312,0.534825871,396,0.8,28.43,42,Elsevier B.V.
European Polymer Journal,0.605,179,0.676431424766977,0.792676322038188,273,751,6160,828435.0,526,0.102661597,0.607190413,751,0.69,22.56,61,Elsevier Ltd
International Finance,0.605,44,0.545454545454545,1.39690184815185,14,11,427,42484.0,8,0.25,0.545454545,11,0.73,30.5,28,Wiley-Blackwell Publishing Ltd
International Journal of Oncology,0.605,142,1.15819209039548,0.385607372049349,314,1063,4689,952852.0,1300,0.027692308,0.502351834,1063,1.34,14.93,33,Spandidos Publications
Powder Technology,0.605,181,0.668737060041408,1.18400958597183,217,497,3471,658499.0,351,0.156695157,0.595573441,487,0.63,16.0,59,Elsevier B.V.
Rural Sociology,0.605,82,0.922077922077922,1.15476215906354,36,77,1751,109244.0,67,0.268656716,0.597402597,77,0.74,48.64,48,Wiley-Blackwell
Canadian Journal of Plant Science,0.604,72,0.498461538461538,0.83601439588699,110,373,2040,333700.0,182,0.214285714,0.675603217,372,0.42,18.55,45,Agricultural Institute of Canada
Compendium on Continuing Education for the Practicing Veterinarian,0.604,41,1.4285790352980732,1.4027433302901684,136,387,3905,412574.0,249,0.140562249,0.61498708,387,0.57,28.71,11,Veterinary Learning Systems
Domestic Animal Endocrinology,0.604,84,1.53846153846154,0.786689261976236,64,145,2324,194153.0,226,0.097345133,0.406896552,145,1.61,36.31,42,Elsevier Inc.
Economics of Education Review,0.604,109,0.388888888888889,0.521351686352063,37,108,958,112244.0,48,0.104166667,0.712962963,108,0.31,25.89,44,Elsevier Ltd
Environmental Modeling and Assessment,0.604,61,1.09259259259259,3.13107027118163,25,54,837,75841.0,68,0.044117647,0.555555556,54,1.26,33.48,29,Springer Science and Business Media Deutschland GmbH
Quaternary International,0.604,131,1.0,0.670541234013481,84,252,3667,254825.0,224,0.022321429,0.579365079,249,0.81,43.65,37,Elsevier Ltd
Trends in Glycoscience and Glycotechnology,0.604,39,1.3804347826087,0.444595924701353,41,150,1311,124379.0,213,0.004694836,0.566666667,150,1.51,31.98,37,Gakushin Publishing Company
Histology and Histopathology,0.603,106,1.41724137931034,0.651115625548119,134,347,898,406383.0,480,0.020833333,0.478386167,347,1.46,6.7,40,Histology and Histopathology
Journal of Small Business Management,0.603,141,0.806122448979592,1.18730106424358,36,98,1087,109177.0,90,0.122222222,0.540816327,98,0.81,30.19,30,Taylor and Francis Ltd.
Motor Control,0.603,54,2.0,2.52152406753142,32,41,86,97047.0,40,0.0,0.609756098,41,0.98,2.69,29,Human Kinetics Publishers Inc.
Pancreas,0.603,123,1.65706051873199,0.944566628059129,126,422,3624,382121.0,641,0.08424337,0.400473934,361,1.25,28.76,40,Lippincott Williams and Wilkins
Performance Evaluation,0.603,72,0.331168831168831,0.454861342833532,47,191,927,142537.0,96,0.114583333,0.785340314,189,0.62,19.72,45,Elsevier B.V.
Powder Metallurgy,0.603,54,0.430379746835443,1.17824660994437,42,100,753,127374.0,41,0.243902439,0.69,100,0.36,17.93,67,SAGE Publications Ltd
Reproductive Medicine Review,0.603,11,1.4423431909568425,1.5563727394352296,12,24,943,36392.0,32,0.0,0.583333333,24,0.58,78.58,9,Cambridge University Press
Archives of Sexual Behavior,0.602,140,0.969072164948454,1.05637651711163,30,105,1011,90953.0,110,0.109090909,0.428571429,98,0.79,33.7,55,Springer New York
Colloids and Surfaces A: Physicochemical and Engineering Aspects,0.602,205,1.00413223140496,0.834013183632739,670,1226,16939,2031292.0,1324,0.157099698,0.491843393,1212,0.91,25.28,33,Elsevier B.V.
Journal of Clinical Pathology,0.602,158,1.54337899543379,0.907752776345674,287,1013,7518,870120.0,1501,0.057961359,0.437314906,893,1.44,26.2,78,BMJ Publishing Group
Lupus,0.602,122,1.61788617886179,0.838133549295409,146,439,3845,442640.0,698,0.116045845,0.357630979,396,1.44,26.34,35,SAGE Publications Ltd
Acta Dermato-Venereologica,0.601,101,1.33881578947368,0.895622069317712,199,569,2965,603139.0,514,0.056420233,0.553602812,306,0.84,14.9,80,Medical Journals Sweden AB
International Journal of Geographical Information Science,0.601,141,1.33576642335766,1.71580812102122,44,144,1776,133357.0,218,0.096330275,0.416666667,138,1.43,40.36,29,Taylor and Francis Ltd.
Journal of Curriculum Studies,0.601,75,0.442307692307692,0.963899585833417,35,108,1212,106080.0,57,0.122807018,0.62962963,108,0.51,34.63,55,Taylor and Francis Ltd.
Journal of Multicultural Counseling and Development,0.601,52,0.560606060606061,0.863707331363282,16,66,608,48494.0,36,0.388888889,0.681818182,66,0.39,38.0,41,Wiley-Blackwell
Molecular Biotechnology,0.601,94,1.0,0.621986493423309,68,176,2831,206098.0,191,0.036649215,0.522727273,176,0.91,41.63,32,Springer
Development Policy Review,0.6,75,0.39622641509434,0.657290779809027,18,53,679,54539.0,25,0.12,0.622641509,53,0.43,37.72,58,Wiley-Blackwell Publishing Ltd
Empirical Software Engineering,0.6,100,0.875,0.82203956202478,19,51,479,57568.0,32,0.5,0.705882353,51,0.37,25.21,30,Springer Netherlands
International Journal of Service Industry Management,0.6,104,0.814285714285714,1.10010258906205,26,70,1115,78778.0,64,0.125,0.457142857,70,0.72,42.88,19,MCB University Press
Journal of Molluscan Studies,0.6,53,0.740740740740741,0.844019235293371,52,165,1600,157556.0,131,0.129770992,0.545454545,165,0.65,30.77,87,Oxford University Press
Journal of Public Policy and Marketing,0.6,94,1.0,1.0225689223542,29,104,1221,87868.0,101,0.356435644,0.548076923,100,0.67,42.1,31,American Marketing Association
Lung,0.6,74,1.26732673267327,0.602044650156266,34,101,1077,103017.0,129,0.085271318,0.396039604,101,1.3,31.68,52,Springer
Multiple Sclerosis Journal,0.6,160,1.71794871794872,0.561106419415857,72,211,2332,218154.0,313,0.092651757,0.454976303,211,1.65,32.39,31,SAGE Publications Ltd
Biotechnology Letters,0.599,131,0.924936386768448,0.819497869201472,387,1401,5256,1172218.0,1196,0.102842809,0.531763026,1401,0.83,13.58,47,Springer Science and Business Media B.V.
Critique of Anthropology,0.599,54,0.71875,1.17448562092411,22,82,693,66638.0,47,0.106382979,0.597560976,70,0.46,31.5,48,SAGE Publications Ltd
Rapid Prototyping Journal,0.599,127,0.936170212765957,1.87435457676127,21,49,215,63609.0,59,0.186440678,0.469387755,49,1.3,10.24,31,Emerald Group Publishing Ltd.
Releve Epidemiologique Hebdomadaire,0.599,87,3.223089661424043,2.977308056536767,80,250,0,242319.0,267,0.0,0.616,250,1.45,0.0,29,World Health Organization
American Journal of Psychology,0.598,53,0.717948717948718,0.81843024183641,25,79,762,75701.0,57,0.140350877,0.53164557,79,0.62,30.48,80,University of Illinois Press
Australasian Journal of Philosophy,0.598,56,0.333333333333333,1.37261659166826,36,125,725,109010.0,46,0.260869565,0.776,118,0.31,20.14,79,Taylor and Francis Ltd.
Canadian Journal of Chemistry,0.598,74,1.01333333333333,0.689543206499859,346,750,13222,1047707.0,847,0.123966942,0.433333333,750,1.06,38.21,56,National Research Council of Canada
Journal of Anthropological Archaeology,0.598,83,0.75,1.38022123777866,16,40,1389,48449.0,35,0.085714286,0.55,40,0.92,86.81,44,Academic Press Inc.
Journal of Molecular Recognition,0.598,90,1.0427807486631,0.468047022067684,42,196,2316,127178.0,216,0.060185185,0.551020408,196,0.89,55.14,38,John Wiley and Sons Ltd
Journal of Numerical Mathematics,0.598,35,1.0071307396360358,1.2415336019380636,16,49,318,48449.0,31,0.0,0.673469388,49,0.29,19.88,25,Walter de Gruyter GmbH
Calphad: Computer Coupling of Phase Diagrams and Thermochemistry,0.597,78,0.59,1.05161532730018,21,103,687,63570.0,62,0.225806452,0.640776699,102,0.55,32.71,49,Elsevier Ltd
Environmetrics,0.597,70,0.573529411764706,0.867307468713553,59,138,1060,178600.0,83,0.204819277,0.615942029,138,0.47,17.97,36,John Wiley and Sons Ltd
IEEE Internet Computing,0.597,122,1.1046511627907,2.71402781341262,80,161,616,242170.0,221,0.054298643,0.534161491,161,1.37,7.7,29,Institute of Electrical and Electronics Engineers Inc.
Inorganic Chemistry Communications,0.597,86,2.2634595882499817,1.3445963041152722,170,128,3238,514610.0,132,0.075757576,0.4375,128,1.03,19.05,28,Elsevier B.V.
Journal of Asthma,0.597,80,1.37724550898204,0.647517722431564,69,185,2365,208871.0,249,0.076305221,0.416216216,171,1.2,34.28,62,Informa Healthcare
Journal of Texture Studies,0.597,71,0.865079365079365,1.15249550656934,38,126,859,115031.0,106,0.283018868,0.531746032,126,0.86,22.61,57,Wiley-Blackwell
Medical Anthropology Quarterly,0.597,69,0.835616438356164,1.06221228771298,24,93,1204,72651.0,73,0.178082192,0.548387097,85,0.63,50.17,43,John Wiley and Sons Inc
Population Bulletin Of Escwa,0.597,1,1.548133297226877,1.7988311497774112,0,2,0,0.0,1,0.0,0.5,2,0.0,0.0,10,United Nations Publications
Public Money and Management,0.597,61,0.636363636363636,1.0254943821814,48,130,933,145302.0,61,0.163934426,0.707692308,118,0.43,19.44,38,Routledge
Annals of Global Analysis and Geometry,0.596,40,0.36046511627907,1.1303958640527,30,86,510,90786.0,34,0.147058824,0.73255814,86,0.45,17.0,43,Springer Netherlands
Publications of the Astronomical Society of Australia,0.596,83,0.625766871165644,0.354975239441837,40,167,913,121047.0,100,0.16,0.652694611,167,0.58,22.83,30,Cambridge University Press
"Basic Research in Cardiology, Supplement",0.595,28,0.32258064516129,0.332154768028762,0,61,0,0.0,58,0.0,0.573770492,58,0.4,0.0,6,D. Steinkopff-Verlag
Cancer Letters,0.595,230,1.46314102564103,0.660941749768648,372,1257,9972,1125392.0,1918,0.063086548,0.37788385,1255,1.46,26.81,51,Elsevier Ireland Ltd
Clinical Linguistics and Phonetics,0.595,61,0.588235294117647,0.537296311927385,25,70,1041,75631.0,40,0.225,0.642857143,68,0.48,41.64,39,Informa Healthcare
Ethnic and Racial Studies,0.595,125,0.817307692307692,1.60420839592451,39,114,1978,117985.0,84,0.214285714,0.578947368,114,0.64,50.72,48,Routledge
European Journal of Clinical Pharmacology,0.595,126,1.64989939637827,0.943064938860402,137,550,3310,414459.0,924,0.042207792,0.396363636,510,1.63,24.16,58,Springer Science and Business Media Deutschland GmbH
European Journal of Political Economy,0.595,104,0.526315789473684,0.651555283883234,38,134,1191,114959.0,74,0.22972973,0.649253731,133,0.57,31.34,41,Elsevier B.V.
International Journal of Conflict Management,0.595,69,0.558139534883721,0.525276454333009,16,43,867,48404.0,25,0.24,0.604651163,43,0.25,54.19,36,Emerald Group Publishing Ltd.
Journal of Minimally Invasive Gynecology,0.595,97,1.28125,0.940878040497682,91,261,1407,275297.0,313,0.188498403,0.501915709,232,1.06,15.46,21,Elsevier B.V.
Journal of Pain,0.595,163,1.21428571428571,0.477490117151567,37,45,977,111934.0,46,0.02173913,0.488888889,33,1.0,26.41,26,Elsevier B.V.
Journal of the Energy Institute,0.595,76,0.646153846153846,0.931142863589657,21,65,410,63530.0,47,0.14893617,0.615384615,65,0.63,19.52,22,Elsevier B.V.
Microelectronic Engineering,0.595,115,0.610843373493976,0.552262730550998,369,860,3903,1116316.0,566,0.151943463,0.65,844,0.69,10.58,43,Elsevier B.V.
Primates,0.595,63,0.7734375,0.558535274302053,48,128,2098,145212.0,104,0.201923077,0.53125,128,0.79,43.71,68,Springer
Probability in the Engineering and Informational Sciences,0.595,43,0.454545454545455,0.858100509379448,35,110,417,105884.0,50,0.12,0.745454545,110,0.46,11.91,39,Cambridge University Press
Quintessence International,0.595,82,0.688135593220339,0.648042713972905,97,350,2675,293449.0,224,0.129464286,0.714285714,316,0.56,27.58,57,Quintessence Publishing Company
Thyroid,0.595,171,1.71898734177215,0.894624320731358,196,431,5389,592948.0,722,0.16066482,0.352668213,411,1.76,27.49,36,Mary Ann Liebert Inc.
Grass and Forage Science,0.594,69,0.651851851851852,0.9052362809281,37,138,1067,111899.0,89,0.191011236,0.579710145,138,0.61,28.84,80,Wiley-Blackwell Publishing Ltd
Biomedical Chromatography,0.593,74,1.04979253112033,0.716249252202815,126,252,2064,380945.0,253,0.079051383,0.5,250,0.92,16.38,39,John Wiley and Sons Ltd
Journal of Vestibular Research: Equilibrium and Orientation,0.593,68,1.32520325203252,0.987992052483163,45,131,1400,136052.0,161,0.173913043,0.419847328,131,1.23,31.11,34,SAGE Publications Ltd
Performance Evaluation Review,0.593,87,0.863636363636364,1.33594233785537,38,119,497,114888.0,159,0.062893082,0.504201681,116,1.14,13.08,38,Association for Computing Machinery (ACM)
Statistical Methods in Medical Research,0.593,109,1.22641509433962,1.01387859379098,22,65,621,66514.0,67,0.119402985,0.476923077,53,0.96,28.23,34,SAGE Publications Ltd
Applied Mathematics Letters,0.592,116,0.357142857142857,0.641197188041351,199,392,2017,601463.0,155,0.174193548,0.772959184,392,0.41,10.14,38,Elsevier Ltd
Computers and Geotechnics,0.592,146,0.375,1.21607316811653,31,96,588,93695.0,42,0.142857143,0.6875,96,0.41,18.97,41,Elsevier B.V.
Depression and Anxiety,0.592,168,1.15463917525773,0.59475854899437,57,238,1799,172278.0,278,0.035971223,0.512605042,224,1.0,31.56,29,John Wiley and Sons Inc
Journal of Digital Imaging,0.592,82,0.975,1.00399104604145,98,249,591,296198.0,188,0.239361702,0.586345382,249,0.7,6.03,36,Springer Nature
Political Psychology,0.592,125,0.479591836734694,0.626115948958502,30,98,1449,90673.0,49,0.265306122,0.683673469,98,0.49,48.3,30,Wiley-Blackwell Publishing Ltd
Progress of Theoretical Physics Supplement,0.592,57,0.714285714285714,0.363776849861967,59,252,2887,178323.0,185,0.016216216,0.658730159,252,0.96,48.93,18,Yukawa Institute for Theoretical Physics
Biological Cybernetics,0.591,106,1.1042471042471,0.808315196652801,78,279,3073,235676.0,338,0.142011834,0.41218638,279,1.14,39.4,65,Springer Science and Business Media Deutschland GmbH
Heterocycles,0.591,70,0.961702127659574,0.672919969282486,394,1177,10151,1190466.0,1144,0.160839161,0.46728972,1176,1.06,25.76,40,Japan Institute of Heterocyclic Chemistry
International Journal of Refractory Metals and Hard Materials,0.591,111,0.703125,0.992984299169026,53,131,860,160139.0,94,0.127659574,0.65648855,129,0.69,16.23,43,Elsevier B.V.
Journal of Aquatic Animal Health,0.591,63,1.0,0.88124366152307,55,142,1377,166182.0,149,0.194630872,0.457746479,142,1.0,25.04,36,Oxford University Press
Journal of Futures Markets,0.591,67,0.610294117647059,0.911261340306507,45,136,1278,135967.0,89,0.483146067,0.625,136,0.45,28.4,45,Wiley-Liss Inc.
Journal of Ultrasound in Medicine,0.591,108,1.08830548926014,0.899174872762222,145,465,2204,438116.0,510,0.068627451,0.511827957,432,0.97,15.2,44,John Wiley and Sons Ltd
Microporous and Mesoporous Materials,0.591,199,1.23655913978495,1.05590873820633,228,714,7811,688899.0,1225,0.194285714,0.338935574,712,1.59,34.26,28,Elsevier B.V.
Microwave and Optical Technology Letters,0.591,84,0.480381760339343,0.641478661879828,487,1003,4350,1471464.0,490,0.326530612,0.745762712,1003,0.56,8.93,38,John Wiley &amp; Sons Inc.
Applied Radiation and Isotopes,0.59,96,0.619617224880383,0.76876343847973,223,862,4585,673581.0,544,0.172794118,0.627610209,851,0.62,20.56,35,Elsevier Ltd
Archives of Toxicology,0.59,149,1.40432098765432,0.836252260130077,72,328,2439,217479.0,493,0.085192698,0.390243902,325,1.33,33.88,67,Springer Science and Business Media Deutschland GmbH
IEEE Transactions on Instrumentation and Measurement,0.59,163,0.473533619456366,0.899950925508183,256,713,2699,773259.0,344,0.276162791,0.725105189,711,0.44,10.54,63,Institute of Electrical and Electronics Engineers Inc.
International Journal of Food Science and Technology,0.59,127,0.725609756097561,0.772949978566311,66,164,1696,199356.0,123,0.06504065,0.579268293,164,0.63,25.7,60,Oxford University Press
Journal of Hazardous Materials,0.59,375,0.821529745042493,0.766515870418596,138,366,2969,416835.0,298,0.090604027,0.551912568,362,0.86,21.51,49,Elsevier B.V.
